"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D2B_vs_D5B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D5B_vs_D2B"
-1.7958494425,8.79993861925,-43.1742698160507,5.32222863178254e-10,1.86921104738729e-07,13.967087052453,"ITA7_HUMAN",30,45.7442127824653,9.22355784121288e-11,3.33338991388355e-08,1.7958494425,"Up in D5B",7.477113882996,"ITGA7","ITA7_HUMAN",-1.7958494425
-0.996787787500001,13.57474005125,-48.7191345332607,2.22537562193119e-10,1.33983507980414e-07,14.784741865957,"CRYM_HUMAN",16,45.7128919295115,9.27280080622735e-11,3.33338991388355e-08,0.996787787500001,"Up in D5B",7.477113882996,"CRYM","CRYM_HUMAN",-0.996787787500001
-1.075229165,16.8779146675,-41.6704596909216,6.87304821013122e-10,2.22818936012292e-07,13.7210235820869,"CLUS_HUMAN",30,45.7054773141099,9.28450149833049e-11,3.33338991388355e-08,1.075229165,"Up in D5B",7.477113882996,"CLU","CLUS_HUMAN",-1.075229165
1.4146618825,16.35338711625,46.8168307239735,2.96663514819386e-10,1.43075924314686e-07,14.5189945346067,"A1AG1_HUMAN",15,-45.5762027892741,9.49120393085837e-11,3.33338991388355e-08,-1.4146618825,"Up in D2B",7.477113882996,"ORM1","A1AG1_HUMAN",1.4146618825
1.2496438025,12.43604183125,44.2020259154025,4.49140626690321e-10,1.72082106471487e-07,14.1289036651345,"HMOX1_HUMAN",18,-44.6094056031011,1.12125215401606e-10,3.64848169251756e-08,-1.2496438025,"Up in D2B",7.43788782862429,"HMOX1","HMOX1_HUMAN",1.2496438025
-0.768907787500003,12.82486188375,-38.710835568135,1.16906260369713e-09,2.78348282443458e-07,13.2017120968946,"PROS_HUMAN",31,44.5881847323458,1.12540662006711e-10,3.64848169251756e-08,0.768907787500003,"Up in D5B",7.43788782862429,"PROS1","PROS_HUMAN",-0.768907787500003
-2.570712805,11.7689355625,-50.7684533433712,1.65274594304467e-10,1.0753597059902e-07,15.0554530532848,"SPP24_HUMAN",7,44.2320573719537,1.19778273405593e-10,3.73930024642868e-08,2.570712805,"Up in D5B",7.42720966184979,"SPP2","SPP24_HUMAN",-2.570712805
1.02844166999999,11.1146863675,40.6220084796546,8.25955425212903e-10,2.27669982068862e-07,13.5425801144725,"ZN622_HUMAN",26,-43.7658033823052,1.30060707882084e-10,3.91529180977888e-08,-1.02844166999999,"Up in D2B",7.40723586409035,"ZNF622","ZN622_HUMAN",1.02844166999999
-1.227791545,13.5697981125,-40.5450952094463,8.37319900834587e-10,2.27669982068862e-07,13.5292578717731,"APOA5_HUMAN",27,43.3522613370483,1.40019470101719e-10,4.06973832237031e-08,1.227791545,"Up in D5B",7.39043351431388,"APOA5","APOA5_HUMAN",-1.227791545
1.26523614,15.9076699025,65.4117609269143,2.64879121153151e-11,4.47517926168113e-08,16.6130052418014,"A1AG2_HUMAN",9,-41.5930739741937,1.93184934220132e-10,5.42785270180498e-08,-1.26523614,"Up in D2B",7.26537194650627,"ORM2","A1AG2_HUMAN",1.26523614
-0.581322432499999,15.10935294625,-30.0608632885128,7.21867642270209e-09,9.63381178917925e-07,11.3515927417671,"FLNA_HUMAN",152,41.1587310167969,2.09598870339619e-10,5.69906089707305e-08,0.581322432499999,"Up in D5B",7.24419670236614,"FLNA","FLNA_HUMAN",-0.581322432499999
-0.507194997499997,13.54139566375,-28.4398339226073,1.07503476056951e-08,1.11869975269635e-06,10.9349787349836,"MYLK_HUMAN",99,40.7382711233208,2.27000848498338e-10,5.97934422497654e-08,0.507194997499997,"Up in D5B",7.22334644395322,"MYLK","MYLK_HUMAN",-0.507194997499997
0.687621357499998,10.47488820625,33.6439489898543,3.21134521782461e-09,5.75924017894545e-07,12.1867725507709,"BMS1_HUMAN",40,-40.2332641067927,2.50093780118362e-10,6.38800143217476e-08,-0.687621357499998,"Up in D2B",7.19463499516575,"BMS1","BMS1_HUMAN",0.687621357499998
-2.2566168325,13.62547123625,-46.6260579884907,3.05536438209083e-10,1.43075924314686e-07,14.4915330636613,"HBSAG_HBVD3",7,40.0666901823447,2.58283199759799e-10,6.40314438463336e-08,2.2566168325,"Up in D5B",7.19360670515029,"S","HBSAG_HBVD3",-2.2566168325
0.780848262500001,14.13449871625,34.6267505740763,2.61015073406378e-09,5.20980323697152e-07,12.3975942435968,"GALT2_HUMAN",36,-39.7343401909046,2.75542642567693e-10,6.59386522215495e-08,-0.780848262500001,"Up in D2B",7.18085993403129,"GALNT2","GALT2_HUMAN",0.780848262500001
-0.5765905375,15.56024599125,-31.5773283803849,5.06733856656069e-09,7.62724942456072e-07,11.7185731246574,"PH4H_HUMAN",41,39.6228320319583,2.8162195752471e-10,6.59386522215495e-08,0.5765905375,"Up in D5B",7.18085993403129,"PAH","PH4H_HUMAN",-0.5765905375
-0.816681622500003,10.60372268875,-38.3413523718123,1.25273113964634e-09,2.85385696650784e-07,13.1333655631121,"THNS2_HUMAN",20,39.2614372241866,3.02389107893533e-10,6.88875078495834e-08,0.816681622500003,"Up in D5B",7.16185952647955,"THNSL2","THNS2_HUMAN",-0.816681622500003
-0.6043970575,13.48533642375,-34.4298379858142,2.71955561071001e-09,5.20980323697152e-07,12.3559337140946,"FA10_HUMAN",25,38.2125182996644,3.7314032000538e-10,8.27684146664565e-08,0.6043970575,"Up in D5B",7.08213536313151,"F10","FA10_HUMAN",-0.6043970575
-0.524401902499999,11.61469280625,-30.0055924529436,7.31479362329424e-09,9.63381178917925e-07,11.3378152222724,"S12A4_HUMAN",39,38.0318482704004,3.8712337108381e-10,8.3668279355524e-08,0.524401902499999,"Up in D5B",7.07743916222123,"SLC12A4","S12A4_HUMAN",-0.524401902499999
-1.33796239,13.058647275,-35.6034908009485,2.13633657495594e-09,4.5017952475759e-07,12.6000984118969,"HTRA1_HUMAN",27,37.6676975078519,4.17140235727014e-10,8.64930428978374e-08,1.33796239,"Up in D5B",7.06301882377901,"HTRA1","HTRA1_HUMAN",-1.33796239
-0.483094695000002,13.07084465,-28.2438977766529,1.1297528285874e-08,1.14731163761002e-06,10.8827967063604,"PCSK6_HUMAN",46,37.6124054356004,4.21923527494697e-10,8.64930428978374e-08,0.483094695000002,"Non-significant",7.06301882377901,"PCSK6","PCSK6_HUMAN",-0.483094695000002
-0.999771352500002,12.48522245875,-35.630904473574,2.12452685476681e-09,4.5017952475759e-07,12.6056845942661,"RIR2B_HUMAN",23,37.5096581148085,4.30977316610413e-10,8.64930428978374e-08,0.999771352500002,"Up in D5B",7.06301882377901,"RRM2B","RIR2B_HUMAN",-0.999771352500002
-1.06520175775,10.305482863625,-34.9418020702132,2.4453566956122e-09,5.02729550910128e-07,12.463659403801,"APBA1_HUMAN",25,37.0483805341448,4.74417329884351e-10,9.22021627938291e-08,1.06520175775,"Up in D5B",7.03525889154497,"APBA1","APBA1_HUMAN",-1.06520175775
-0.688963655000002,13.49642098,-40.9469174466629,7.79845046395912e-10,2.27669982068862e-07,13.5985044614458,"NUCG_HUMAN",16,36.8412012473134,4.95518746175738e-10,9.22021627938291e-08,0.688963655000002,"Up in D5B",7.03525889154497,"ENDOG","NUCG_HUMAN",-0.688963655000002
-0.886595967500002,14.95581758125,-33.222217459546,3.51654581666952e-09,5.92819293774148e-07,12.0940392382444,"ACSA_HUMAN",34,36.775212867668,5.02460412059516e-10,9.22021627938291e-08,0.886595967500002,"Up in D5B",7.03525889154497,"ACSS2","ACSA_HUMAN",-0.886595967500002
0.753333334999997,12.6568106425,34.5200771688436,2.66878394260283e-09,5.20980323697152e-07,12.3750609655404,"DEOC_HUMAN",23,-36.6833685139575,5.12305259903455e-10,9.22021627938291e-08,-0.753333334999997,"Up in D2B",7.03525889154497,"DERA","DEOC_HUMAN",0.753333334999997
-2.607281087,8.985406219,-37.533945208772,1.4603914970604e-09,3.23937892861108e-07,12.9811127510947,"CP2A7_HUMAN",9,36.6666730311008,5.14118122115312e-10,9.22021627938291e-08,2.607281087,"Up in D5B",7.03525889154497,"CYP2A7","CP2A7_HUMAN",-2.607281087
1.1440443975,12.75812482875,33.2333320343677,3.50809061963285e-09,5.92819293774148e-07,12.0965011110317,"PCKGC_HUMAN",38,-36.0192895636927,5.90321167312886e-10,1.00394930589348e-07,-1.1440443975,"Up in D2B",6.99828821620153,"PCK1","PCKGC_HUMAN",1.1440443975
0.678477050000001,13.23241651,31.7488327137248,4.87371699279837e-09,7.52723449850834e-07,11.7587827167075,"CFAB_HUMAN",30,-35.7907633929872,6.20201080870579e-10,1.00394930589348e-07,-0.678477050000001,"Up in D2B",6.99828821620153,"CFB","CFAB_HUMAN",0.678477050000001
-1.309093715,12.562705635,-45.6459841328706,3.56161947654719e-10,1.58004687199033e-07,14.3480233844695,"GSTM4_HUMAN",9,35.7424397477126,6.26735650718917e-10,1.00394930589348e-07,1.309093715,"Up in D5B",6.99828821620153,"GSTM4","GSTM4_HUMAN",-1.309093715
-0.627050642500002,12.19054591625,-31.9755156722638,4.63057606344785e-09,7.5059856997696e-07,11.8115406990852,"CAP2_HUMAN",27,35.7318922560788,6.28172235745445e-10,1.00394930589348e-07,0.627050642500002,"Up in D5B",6.99828821620153,"CAP2","CAP2_HUMAN",-0.627050642500002
0.918938161,10.239194632,39.2510635680962,1.05791871012914e-09,2.70218085081166e-07,13.3001843801621,"FADS3_HUMAN",14,-35.7246885595956,6.29155524347939e-10,1.00394930589348e-07,-0.918938161,"Up in D2B",6.99828821620153,"FADS3","FADS3_HUMAN",0.918938161
0.468660592499997,14.66437494875,29.6405429045553,7.98742899833032e-09,9.90088809219504e-07,11.2460795080851,"SERB1_HUMAN",29,-35.7092781902672,6.3126483820565e-10,1.00394930589348e-07,-0.468660592499997,"Non-significant",6.99828821620153,"SERBP1","SERB1_HUMAN",0.468660592499997
-1.0047030425,11.89657616625,-33.9078661764393,3.03570931489544e-09,5.5626073511421e-07,12.2441027645156,"MFGM_HUMAN",22,35.4399442341395,6.6944859987212e-10,1.03183188833335e-07,1.0047030425,"Up in D5B",6.98639105456582,"MFGE8","MFGM_HUMAN",-1.0047030425
0.603901382499998,12.96271324375,29.4426147925895,8.38138642955047e-09,9.95024031192689e-07,11.1957973944227,"TOP1_HUMAN",42,-35.4138808075911,6.73279794261886e-10,1.03183188833335e-07,-0.603901382499998,"Up in D2B",6.98639105456582,"TOP1","TOP1_HUMAN",0.603901382499998
-0.616597892500003,14.92487013375,-29.1197003213929,9.07250461926701e-09,1.06211307549724e-06,11.1129278296267,"DPP4_HUMAN",42,34.6610727789355,7.95369020313151e-10,1.19717240575349e-07,0.616597892500003,"Up in D5B",6.92184330199481,"DPP4","DPP4_HUMAN",-0.616597892500003
-0.4729440225,15.38378775125,-27.0511573727253,1.53990718370686e-08,1.4108562664636e-06,10.5560786009934,"AGM1_HUMAN",38,34.0694294411379,9.08963943213863e-10,1.34415036444731e-07,0.4729440225,"Non-significant",6.87155214586772,"PGM3","AGM1_HUMAN",-0.4729440225
0.828042744999998,11.94316709,30.1786635132552,7.01857311587516e-09,9.63381178917925e-07,11.3808600652943,"MX1_HUMAN",35,-33.3672878826525,1.06821269432754e-09,1.55240772422187e-07,-0.828042744999998,"Up in D2B",6.80899420503368,"MX1","MX1_HUMAN",0.828042744999998
0.471109622499998,13.09633266875,25.3828917723528,2.43078805240552e-08,1.84586599042578e-06,10.071088385349,"NAA15_HUMAN",56,-33.2381341018205,1.10081075584418e-09,1.57266675610349e-07,-0.471109622499998,"Non-significant",6.80336329347196,"NAA15","NAA15_HUMAN",0.471109622499998
0.503139257500003,11.97523033625,31.8009626077559,4.81654203805806e-09,7.52723449850834e-07,11.7709543610672,"WDR12_HUMAN",21,-33.0557059911257,1.1487834938063e-09,1.61384934488221e-07,-0.503139257500003,"Up in D2B",6.79213700972557,"WDR12","WDR12_HUMAN",0.503139257500003
-0.906104327500001,13.73543012125,-38.6209456889983,1.18881696143842e-09,2.78348282443458e-07,13.1851597223934,"S22A1_HUMAN",12,32.5872020577987,1.28316061715883e-09,1.7691541019197e-07,0.906104327500001,"Up in D5B",6.75223433628275,"SLC22A1","S22A1_HUMAN",-0.906104327500001
-0.487620117499999,12.77383148625,-25.7422638296973,2.19776539559833e-08,1.73130509528022e-06,10.1784879978173,"DSG2_HUMAN",47,32.5116786994697,1.30643958439084e-09,1.7691541019197e-07,0.487620117499999,"Non-significant",6.75223433628275,"DSG2","DSG2_HUMAN",-0.487620117499999
-0.7141346925,12.55318307875,-32.759677323885,3.88985866562452e-09,6.42894484167629e-07,11.9907121829183,"FADS1_HUMAN",18,32.4610853719666,1.3223004914099e-09,1.7691541019197e-07,0.7141346925,"Up in D5B",6.75223433628275,"FADS1","FADS1_HUMAN",-0.7141346925
0.561642647499999,10.32538604625,26.0395021683211,2.02410419838909e-08,1.65642468817685e-06,10.2660761081852,"PCM1_HUMAN",69,-32.2602908860804,1.38742561199009e-09,1.77050063826738e-07,-0.561642647499999,"Up in D2B",6.75190391234222,"PCM1","PCM1_HUMAN",0.561642647499999
-2.73370981,12.2703685775,-33.4763818870307,3.328853353095e-09,5.84560519025786e-07,12.1500931988656,"CAPSD_HBVD3",7,32.2462349950849,1.39211817392973e-09,1.77050063826738e-07,2.73370981,"Up in D5B",6.75190391234222,"C","CAPSD_HBVD3",-2.73370981
-0.956518888249999,8.540851473875,-28.8662188601078,9.66059234725909e-09,1.09076308151797e-06,11.0471389580375,"FLNC_HUMAN",88,32.2081201636228,1.40493311609693e-09,1.77050063826738e-07,0.956518888249999,"Up in D5B",6.75190391234222,"FLNC","FLNC_HUMAN",-0.956518888249999
-0.588533402500003,14.11421465875,-27.5835438388182,1.33890143325977e-08,1.29719542309731e-06,10.7038721098919,"CAN2_HUMAN",37,32.2010453615054,1.40732640602580e-09,1.77050063826738e-07,0.588533402500003,"Up in D5B",6.75190391234222,"CAPN2","CAN2_HUMAN",-0.588533402500003
-0.825698375000002,15.5752019875,-29.5234098987727,8.21796147540725e-09,9.95024031192689e-07,11.2163693909961,"BHMT2_HUMAN",28,31.8686523784222,1.52512566898331e-09,1.89048297997946e-07,0.825698375000002,"Up in D5B",6.72342722823759,"BHMT2","BHMT2_HUMAN",-0.825698375000002
0.720127107500002,16.59756612625,28.5772141336325,1.03846560443809e-08,1.09415332247608e-06,10.9713237596646,"A1AT_HUMAN",33,-31.7956753915058,1.5524527085594e-09,1.89646722905032e-07,-0.720127107500002,"Up in D2B",6.72205465750407,"SERPINA1","A1AT_HUMAN",0.720127107500002
-0.436845302500004,16.24435734625,-27.2003865906,1.48029957158117e-08,1.37114781196238e-06,10.5978319522817,"HGD_HUMAN",27,31.6557588523369,1.60640387977151e-09,1.93433975751343e-07,0.436845302500004,"Non-significant",6.71346724180738,"HGD","HGD_HUMAN",-0.436845302500004
-0.737074375000006,14.6087188725,-30.1023658757594,7.14744624939422e-09,9.63381178917925e-07,11.3619190568324,"GLNA_HUMAN",22,31.5639193611962,1.64296513385594e-09,1.94646958827325e-07,0.737074375000006,"Up in D5B",6.71075237732896,"GLUL","GLNA_HUMAN",-0.737074375000006
-1.07095503825,9.756672978375,-29.6671273821557,7.93613686585328e-09,9.90088809219504e-07,11.2528037753148,"EPHA2_HUMAN",28,31.5153912130389,1.66266236037102e-09,1.94646958827325e-07,1.07095503825,"Up in D5B",6.71075237732896,"EPHA2","EPHA2_HUMAN",-1.07095503825
-0.588368652500003,13.00041162875,-28.3288038127036,1.10566181600636e-08,1.13653944477044e-06,10.9054591699658,"AS3MT_HUMAN",27,31.3873718697162,1.71591445292801e-09,1.98129355119592e-07,0.588368652500003,"Up in D5B",6.70305117402243,"AS3MT","AS3MT_HUMAN",-0.588368652500003
-1.058241845,15.8039951325,-28.7100612372766,1.00444271056411e-08,1.09415332247608e-06,11.0062814771805,"CP2A6_HUMAN",45,31.1256983797974,1.83085314197587e-09,2.08544069374522e-07,1.058241845,"Up in D5B",6.68080215621154,"CYP2A6","CP2A6_HUMAN",-1.058241845
1.90794706225,9.264537333875,29.8165987836684,7.65462654976878e-09,9.90088809219504e-07,11.2904827697677,"AFAM_HUMAN",21,-30.9533179371303,1.91130771004703e-09,2.14805502506486e-07,-1.90794706225,"Up in D2B",6.66795459784401,"AFM","AFAM_HUMAN",1.90794706225
0.774683952500002,15.40188622375,30.0066196458642,7.31299409185026e-09,9.63381178917925e-07,11.3380715398379,"VNN1_HUMAN",20,-30.8593497608488,1.95683904965798e-09,2.1702889933641e-07,-0.774683952500002,"Up in D2B",6.66348243211152,"VNN1","VNN1_HUMAN",0.774683952500002
-0.567568065000003,11.18673265,-24.7808774057134,2.88696761669582e-08,2.01109504472141e-06,9.88737503529653,"MYO7A_HUMAN",98,30.4724513488198,2.15763753995164e-09,2.36191257457823e-07,0.567568065000003,"Up in D5B",6.62673618169327,"MYO7A","MYO7A_HUMAN",-0.567568065000003
0.367784022499999,13.33810949125,21.4353483825283,8.14520439004194e-08,3.6119162959953e-06,8.7695275498189,"CLU_HUMAN",65,-30.3241914274464,2.24065998873432e-09,2.42134910833866e-07,-0.367784022499999,"Non-significant",6.61594258978395,"CLUH","CLU_HUMAN",0.367784022499999
-1.1273465125,12.48598742375,-31.495397918954,5.16291229835325e-09,7.6347697829508e-07,11.6992741537094,"IL18_HUMAN",13,30.2381609493864,2.29048327948703e-09,2.44385867883496e-07,1.1273465125,"Up in D5B",6.6119239116769,"IL18","IL18_HUMAN",-1.1273465125
-1.097834825,13.4253855925,-28.1396825414948,1.16014261803268e-08,1.16414787230923e-06,10.8548748372337,"HDAC6_HUMAN",32,29.9922722154533,2.43991189586644e-09,2.57075217128228e-07,1.097834825,"Up in D5B",6.58993978871395,"HDAC6","HDAC6_HUMAN",-1.097834825
0.480701444999999,12.2774939525,25.4083320373387,2.41339804660783e-08,1.84586599042578e-06,10.078746213736,"HEM1_HUMAN",32,-29.8430139811583,2.53596453327949e-09,2.6389685248164e-07,-0.480701444999999,"Non-significant",6.57856578961325,"ALAS1","HEM1_HUMAN",0.480701444999999
-0.719473602500003,15.69431841375,-31.7146833058265,4.91158971904091e-09,7.52723449850834e-07,11.7507965929983,"BAAT_HUMAN",15,29.527924309322,2.75306203937983e-09,2.79543283655417e-07,0.719473602500003,"Up in D5B",6.55355093769768,"BAAT","BAAT_HUMAN",-0.719473602500003
0.5370233075,11.64524209375,27.6070384364457,1.33074385696804e-08,1.29719542309731e-06,10.7103204549046,"PACN3_HUMAN",23,-29.5209625973041,2.75808972585066e-09,2.79543283655417e-07,-0.5370233075,"Up in D2B",6.55355093769768,"PACSIN3","PACN3_HUMAN",0.5370233075
-0.591671227499997,11.77088987875,-25.4804244001926,2.36488164582329e-08,1.82876948556372e-06,10.1004011495181,"UBA7_HUMAN",41,29.4828270965241,2.78581514142307e-09,2.79543283655417e-07,0.591671227499997,"Up in D5B",6.55355093769768,"UBA7","UBA7_HUMAN",-0.591671227499997
-0.904163122500002,13.49991119125,-28.9725096789806,9.40886940458599e-09,1.08640219467473e-06,11.0748056072256,"CBPQ_HUMAN",18,29.3841620889363,2.85901640244762e-09,2.83513520661541e-07,0.904163122500002,"Up in D5B",6.54742622492387,"CPQ","CBPQ_HUMAN",-0.904163122500002
-1.2402033805,9.3618974685,-28.6112040979078,1.02963748165861e-08,1.09415332247608e-06,10.9802854986079,"HXK4_HUMAN",17,29.1770978564394,3.01980001720256e-09,2.94248365405212e-07,1.2402033805,"Up in D5B",6.53128594105026,"GCK","HXK4_HUMAN",-1.2402033805
-0.366061207499998,15.64653587375,-21.4208821444493,8.18455347651088e-08,3.6119162959953e-06,8.76429788477801,"ITIH2_HUMAN",51,29.1555774268197,3.03708717407207e-09,2.94248365405212e-07,0.366061207499998,"Non-significant",6.53128594105026,"ITIH2","ITIH2_HUMAN",-0.366061207499998
0.562649015000003,16.1662286525,29.7166752491511,7.84153547595186e-09,9.90088809219504e-07,11.2653179718207,"NDRG1_HUMAN",18,-29.0292400681066,3.14085044013667e-09,3.00843504089909e-07,-0.562649015000003,"Up in D2B",6.52165936149779,"NDRG1","NDRG1_HUMAN",0.562649015000003
0.400522947500001,11.80415665875,21.742075162852,7.35943633612128e-08,3.38976441951728e-06,8.87954085860027,"CBPD_HUMAN",60,-28.8625955239998,3.28388483210291e-09,3.11009721907813e-07,-0.400522947500001,"Non-significant",6.50722603507308,"CPD","CBPD_HUMAN",0.400522947500001
-0.499079700000001,15.583895445,-26.7907345041683,1.65058655679158e-08,1.46877480579813e-06,10.4825937857051,"SCRB2_HUMAN",23,28.7276173366435,3.40513288363416e-09,3.18909611957248e-07,0.499079700000001,"Non-significant",6.49633239089475,"SCARB2","SCRB2_HUMAN",-0.499079700000001
0.368827345000001,10.901402235,20.2502496610768,1.22203842620072e-07,4.79095902067249e-06,8.32829594607427,"TRIPB_HUMAN",107,-28.632906189807,3.49322266099626e-09,3.23564547357555e-07,-0.368827345000001,"Non-significant",6.49003906966317,"TRIP11","TRIPB_HUMAN",0.368827345000001
0.621458295,11.565889955,24.944959706131,2.75364965165214e-08,1.93420940948133e-06,9.937928068628,"DDX21_HUMAN",43,-28.5295072131572,3.59233821247351e-09,3.25688400870612e-07,-0.621458295,"Up in D2B",6.48719770820697,"DDX21","DDX21_HUMAN",0.621458295
-0.670368912500003,15.10075342625,-26.8021867195364,1.64553331417188e-08,1.46877480579813e-06,10.4858420422847,"GSTM3_HUMAN",24,28.5283862392637,3.59342997757348e-09,3.25688400870612e-07,0.670368912500003,"Up in D5B",6.48719770820697,"GSTM3","GSTM3_HUMAN",-0.670368912500003
