"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1BM_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
3.8127925365,11.40904915175,94.3729593951831,3.31915219924357e-12,2.2735691028619e-09,18.9883633074923,"PEG10_HUMAN",23,98.062545183955,8.52364206864229e-13,4.61123461216289e-10,3.8127925365,"Up in D8CM",9.33618278101727,"PEG10","PEG10_HUMAN"
2.880640745,12.90471518,91.6896035407833,4.06772458689844e-12,2.2857900361978e-09,18.8037305456409,"HTRA1_HUMAN",27,97.7109360933229,8.75308503910384e-13,4.61123461216289e-10,2.880640745,"Up in D8CM",9.33618278101727,"HTRA1","HTRA1_HUMAN"
-2.5281946675,14.75017368875,-92.6616871635309,3.77624480247558e-12,2.2735691028619e-09,18.871484543409,"FGL1_HUMAN",19,-94.8373542411451,1.09150176354363e-12,5.40683976301423e-10,-2.5281946675,"Up in D1BM",9.26705650097549,"FGL1","FGL1_HUMAN"
1.8901934625,15.65358614875,104.123682851365,1.65933251932034e-12,1.99807340076445e-09,19.6006703450212,"BAAT_HUMAN",15,93.7534184531694,1.18833841832477e-12,5.40683976301423e-10,1.8901934625,"Up in D8CM",9.26705650097549,"BAAT","BAAT_HUMAN"
2.253625395,17.1256783,85.1238373789765,6.86821335163239e-12,3.07246860704795e-09,18.3185004462887,"CLUS_HUMAN",30,93.4333854634934,1.21876800922138e-12,5.40683976301423e-10,2.253625395,"Up in D8CM",9.26705650097549,"CLU","CLUS_HUMAN"
1.1340618125,16.83723115875,62.2439993108371,6.23620826234412e-11,7.74707067453154e-09,16.1468179085632,"FLNB_HUMAN",187,91.7313259831972,1.39624026902305e-12,5.56787922566355e-10,1.1340618125,"Up in D8CM",9.25431019369145,"FLNB","FLNB_HUMAN"
1.0540997975,15.20063960625,63.5231709541193,5.40363162251908e-11,7.12109375897585e-09,16.2931609226462,"AMPN_HUMAN",49,91.249258805656,1.45171179091983e-12,5.56787922566355e-10,1.0540997975,"Up in D8CM",9.25431019369145,"ANPEP","AMPN_HUMAN"
-1.0810065275,13.68240594875,-64.4473237989139,4.88085493877382e-11,7.03885153615534e-09,16.3966872428893,"HS105_HUMAN",48,-91.2363013476629,1.45323695532801e-12,5.56787922566355e-10,-1.0810065275,"Up in D1BM",9.25431019369145,"HSPH1","HS105_HUMAN"
-2.0069465625,12.93277049125,-88.1140793103484,5.3844368986881e-12,2.83658866369012e-09,18.5456474010975,"HMOX1_HUMAN",18,-88.64641108883,1.79808004044906e-12,6.05851451029948e-10,-2.0069465625,"Up in D1BM",9.21763384762653,"HMOX1","HMOX1_HUMAN"
1.04652929500001,17.91890025,64.7870720408992,4.70336779883954e-11,7.03885153615534e-09,16.4342942339258,"BHMT1_HUMAN",37,88.4216406645485,1.83215114645275e-12,6.05851451029948e-10,1.04652929500001,"Up in D8CM",9.21763384762653,"BHMT","BHMT1_HUMAN"
2.9449739475,12.64705848625,93.7722739584709,3.47199646717536e-12,2.2735691028619e-09,18.9476800289536,"IL18_HUMAN",13,88.0587317558858,1.88871982638177e-12,6.05851451029948e-10,2.9449739475,"Up in D8CM",9.21763384762653,"IL18","IL18_HUMAN"
1.129145625,16.9982147225,60.713159262249,7.4318615992834e-11,8.70043908616108e-09,15.9668553073311,"AHNK_HUMAN",309,87.990638510257,1.89955338038895e-12,6.05851451029948e-10,1.129145625,"Up in D8CM",9.21763384762653,"AHNAK","AHNK_HUMAN"
1.432840345,17.2842979425,74.910494011342,1.69083689206375e-11,4.45377005100168e-09,17.4543608373712,"VTNC_HUMAN",29,87.7360982474198,1.94067969839941e-12,6.05851451029948e-10,1.432840345,"Up in D8CM",9.21763384762653,"VTN","VTNC_HUMAN"
2.6952686325,12.50100755625,97.2105341703317,2.69348189314878e-12,2.27033588773511e-09,19.175682516778,"CAV1_HUMAN",12,86.3891235509376,2.17587009352196e-12,6.55014607796307e-10,2.6952686325,"Up in D8CM",9.18374901448976,"CAV1","CAV1_HUMAN"
-1.61523032,11.8310340625,-70.7468279769221,2.53002120589522e-11,5.499435202635e-09,17.0570249691111,"AKA12_HUMAN",65,-85.8140249362612,2.28601840584869e-12,6.64443073893054e-10,-1.61523032,"Up in D1BM",9.17754222127227,"AKAP12","AKA12_HUMAN"
1.6187365075,11.48752963625,72.2247712956536,2.18699874022695e-11,5.26691782324941e-09,17.2013836891735,"UBA7_HUMAN",41,85.1044712597804,2.43074389293455e-12,6.77929945945184e-10,1.6187365075,"Up in D8CM",9.16881518173962,"UBA7","UBA7_HUMAN"
3.2593836825,12.68316817375,93.512317113922,3.54062218831604e-12,2.2735691028619e-09,18.9299592472822,"TSK_HUMAN",11,84.8125853636639,2.49327658373481e-12,6.77929945945184e-10,3.2593836825,"Up in D8CM",9.16881518173962,"TSKU","TSK_HUMAN"
1.6202209,11.069579005,73.3710660740922,1.95728938713293e-11,4.86778639725743e-09,17.3107993392808,"DTNA_HUMAN",32,84.1441369885461,2.64348339284091e-12,6.91631669261474e-10,1.6202209,"Up in D8CM",9.16012512894552,"DTNA","DTNA_HUMAN"
-2.4730613225,13.27719366625,-78.6477604878011,1.19971965480589e-11,3.74534702605882e-09,17.7876143264158,"PLIN2_HUMAN",27,-83.8065662375853,2.72322487151052e-12,6.91631669261474e-10,-2.4730613225,"Up in D1BM",9.16012512894552,"PLIN2","PLIN2_HUMAN"
-1.7076180025,11.47082960625,-77.5381670997328,1.32609214558566e-11,3.85435541211778e-09,17.6908518339351,"PACN3_HUMAN",23,-83.5330941380692,2.78982996261598e-12,6.91631669261474e-10,-1.7076180025,"Up in D1BM",9.16012512894552,"PACSIN3","PACN3_HUMAN"
1.29748774,13.4501538275,63.1873742660725,5.60920493597844e-11,7.27384437005574e-09,16.2550909700079,"MYLK_HUMAN",99,82.5733355730032,3.03865113202198e-12,7.24411830426074e-10,1.29748774,"Up in D8CM",9.14001446580303,"MYLK","MYLK_HUMAN"
3.14660072175,9.069312571625,78.6528680054123,1.19917064360504e-11,3.74534702605882e-09,17.7880556008893,"DREB_HUMAN",25,82.1686832640076,3.15103608690537e-12,7.24411830426074e-10,3.14660072175,"Up in D8CM",9.14001446580303,"DBN1","DREB_HUMAN"
-1.170404435,17.9793925275,-62.0958523265627,6.34177098757476e-11,7.74707067453154e-09,16.1296352463444,"PDIA4_HUMAN",55,-82.0674542194958,3.17988346491455e-12,7.24411830426074e-10,-1.170404435,"Up in D1BM",9.14001446580303,"PDIA4","PDIA4_HUMAN"
1.37747526,17.8615472325,65.5934970558549,4.31081405586038e-11,7.03885153615534e-09,16.5226032696655,"GATM_HUMAN",48,80.5263694354702,3.65824965056914e-12,7.93655029045234e-10,1.37747526,"Up in D8CM",9.10036822746912,"GATM","GATM_HUMAN"
1.39465141250001,15.72762584625,73.3380072999416,1.96351568996029e-11,4.86778639725743e-09,17.3076743147778,"SCRB2_HUMAN",23,80.4850700652401,3.67214926239935e-12,7.93655029045234e-10,1.39465141250001,"Up in D8CM",9.10036822746912,"SCARB2","SCRB2_HUMAN"
1.64293313249999,15.66446292375,71.8102177208966,2.27753808170103e-11,5.3326023585161e-09,17.1612706885707,"ZYX_HUMAN",27,79.4963091316089,4.02351091416629e-12,8.34931091236232e-10,1.64293313249999,"Up in D8CM",9.07834936634967,"ZYX","ZYX_HUMAN"
2.4458746925,13.15836334125,86.0138345100333,6.38263882710661e-12,3.07246860704795e-09,18.3872291180125,"CAVN1_HUMAN",13,79.3960058306242,4.06123795713436e-12,8.34931091236232e-10,2.4458746925,"Up in D8CM",9.07834936634967,"CAVIN1","CAVN1_HUMAN"
1.296214105,11.57056284,61.7473211515146,6.59826117221205e-11,7.94524906008219e-09,16.0890162446101,"ACD10_HUMAN",56,76.9236012146186,5.1311819768024e-12,9.50937403941022e-10,1.296214105,"Up in D8CM",9.02184806983201,"ACAD10","ACD10_HUMAN"
1.583752395,12.4186528925,65.8250986639436,4.20508498487074e-11,7.03885153615534e-09,16.5477201791576,"PCSK6_HUMAN",46,76.6680172333276,5.25897638925937e-12,9.50937403941022e-10,1.583752395,"Up in D8CM",9.02184806983201,"PCSK6","PCSK6_HUMAN"
-1.640968085,10.935269475,-65.3410051865636,4.42955299026639e-11,7.03885153615534e-09,16.4950969150702,"LAMC1_HUMAN",57,-76.156325105811,5.52583542903104e-12,9.50937403941022e-10,-1.640968085,"Up in D1BM",9.02184806983201,"LAMC1","LAMC1_HUMAN"
1.6671011425,11.72573196875,68.3253613341149,3.23371272883311e-11,6.33062015223906e-09,16.8121383331745,"PALLD_HUMAN",30,76.0038132957098,5.60832291493552e-12,9.50937403941022e-10,1.6671011425,"Up in D8CM",9.02184806983201,"PALLD","PALLD_HUMAN"
1.3323032825,14.70972883625,64.3613998868618,4.92694555265352e-11,7.03885153615534e-09,16.3871380247396,"ACSA_HUMAN",34,75.9275374547602,5.6501011077872e-12,9.50937403941022e-10,1.3323032825,"Up in D8CM",9.02184806983201,"ACSS2","ACSA_HUMAN"
2.044923305,11.310900925,76.0683368087124,1.51759005393989e-11,4.26392218821978e-09,17.5598667819243,"ASM3A_HUMAN",17,75.8226039597917,5.70815430781527e-12,9.50937403941022e-10,2.044923305,"Up in D8CM",9.02184806983201,"SMPDL3A","ASM3A_HUMAN"
0.679500337500002,12.40451824625,46.4377257423059,4.90459902781989e-10,2.75605768036626e-08,13.9815681759732,"KLC4_HUMAN",45,75.7983367389431,5.72167605480013e-12,9.50937403941022e-10,0.679500337500002,"Up in D8CM",9.02184806983201,"KLC4","KLC4_HUMAN"
1.68824673,13.495452405,75.3862008961379,1.61705992247003e-11,4.3968380924193e-09,17.4979609346681,"CBPQ_HUMAN",18,75.796022191714,5.72296762337274e-12,9.50937403941022e-10,1.68824673,"Up in D8CM",9.02184806983201,"CPQ","CBPQ_HUMAN"
1.1568269725,13.83448958375,63.517671280323,5.4069284680799e-11,7.12109375897585e-09,16.2925393764094,"ACOT9_HUMAN",29,75.6007051370973,5.83316061978331e-12,9.50937403941022e-10,1.1568269725,"Up in D8CM",9.02184806983201,"ACOT9","ACOT9_HUMAN"
2.18660545075,10.641786097125,69.2770853670853,2.93339165030737e-11,5.88703767153353e-09,16.909660541772,"ERBB2_HUMAN",39,75.5953177636008,5.83623398795232e-12,9.50937403941022e-10,2.18660545075,"Up in D8CM",9.02184806983201,"ERBB2","ERBB2_HUMAN"
1.7206468575,13.77000451125,78.679420616448,1.19632109914532e-11,3.74534702605882e-09,17.7903490642785,"CRYM_HUMAN",16,75.5424317752096,5.86650195811284e-12,9.50937403941022e-10,1.7206468575,"Up in D8CM",9.02184806983201,"CRYM","CRYM_HUMAN"
-1.4397900125,14.61075580125,-65.4968644170556,4.35582288645184e-11,7.03885153615534e-09,16.5120914697498,"AK1D1_HUMAN",30,-74.4260835279751,6.54892320678888e-12,1.04152591905705e-09,-1.4397900125,"Up in D1BM",8.98232991787813,"AKR1D1","AK1D1_HUMAN"
0.933352467500004,15.51308965875,55.2993114987807,1.43469161804636e-10,1.38836318072924e-08,15.2843974930171,"AGM1_HUMAN",38,73.6528142747151,7.074480093113e-12,1.09329053154806e-09,0.933352467500004,"Up in D8CM",8.96126441309002,"PGM3","AGM1_HUMAN"
1.18686557,14.1260157825,57.4664578787467,1.09446072661373e-10,1.1114710198346e-08,15.5666417559591,"MYO1C_HUMAN",72,73.5696210125784,7.13382124037763e-12,1.09329053154806e-09,1.18686557,"Up in D8CM",8.96126441309002,"MYO1C","MYO1C_HUMAN"
-4.23621201625,11.491193414375,-68.1153222767557,3.30463028471371e-11,6.33062015223906e-09,16.7903884076661,"PGBM_HUMAN",175,-71.3545326556132,8.94227582048767e-12,1.34597219448019e-09,-4.23621201625,"Up in D1BM",8.8709639118123,"HSPG2","PGBM_HUMAN"
0.7674403175,11.45451402625,45.9252853572592,5.30279803657421e-10,2.8491504307479e-08,13.8978048430807,"MYO5B_HUMAN",77,70.7574650852524,9.51519217935265e-12,1.40707991017129e-09,0.7674403175,"Up in D8CM",8.85168123763209,"MYO5B","MYO5B_HUMAN"
1.89221716175,10.140977384125,65.3450499715937,4.42762166533423e-11,7.03885153615534e-09,16.4955385757325,"EPHA2_HUMAN",28,70.4110739097696,9.86661682519318e-12,1.41226729020065e-09,1.89221716175,"Up in D8CM",8.85008309954949,"EPHA2","EPHA2_HUMAN"
1.7097241875,13.27248704375,63.8289453074884,5.22389089900042e-11,7.12109375897585e-09,16.3276158449606,"HDAC6_HUMAN",32,70.3929859655952,9.88536838555444e-12,1.41226729020065e-09,1.7097241875,"Up in D8CM",8.85008309954949,"HDAC6","HDAC6_HUMAN"
-1.2335321925,14.00306785125,-70.5783545174547,2.57288651325219e-11,5.499435202635e-09,17.0403283636402,"GPX2_HUMAN",18,-70.1528346277137,1.01382030298816e-11,1.42152177384486e-09,-1.2335321925,"Up in D1BM",8.84724648371307,"GPX2","GPX2_HUMAN"
1.9764490175,14.55926203625,71.1347614229495,2.43438196317535e-11,5.499435202635e-09,17.0952819445626,"FBX2_HUMAN",16,69.9280386658592,1.03815401507213e-11,1.42152177384486e-09,1.9764490175,"Up in D8CM",8.84724648371307,"FBXO2","FBX2_HUMAN"
1.628415585,17.0226576325,64.412810800285,4.89930872528489e-11,7.03885153615534e-09,16.3928534766458,"PDLI1_HUMAN",26,69.8603673496816,1.04560861286489e-11,1.42152177384486e-09,1.628415585,"Up in D8CM",8.84724648371307,"PDLIM1","PDLI1_HUMAN"
1.8747847075,12.20430362125,64.5424434790337,4.83040461790726e-11,7.03885153615534e-09,16.4072403944124,"CAP2_HUMAN",27,69.2697522872303,1.11331337549289e-11,1.48954260984596e-09,1.8747847075,"Up in D8CM",8.82694706884619,"CAP2","CAP2_HUMAN"
2.0030341175,13.87448716125,66.4247197501175,3.94482998193641e-11,6.92728581619625e-09,16.6122482398909,"QORX_HUMAN",20,68.5590429594534,1.20147604916202e-11,1.58238150287291e-09,2.0030341175,"Up in D8CM",8.80068880236923,"TP53I3","QORX_HUMAN"
1.17177391,15.4869184475,59.3613616560492,8.70911227976522e-11,9.53365031248585e-09,15.8033768602518,"BHMT2_HUMAN",28,68.3130243379504,1.23382043922447e-11,1.59998038188047e-09,1.17177391,"Up in D8CM",8.79588534240238,"BHMT2","BHMT2_HUMAN"
3.8669106965,10.84061467675,66.539520284674,3.89712718197464e-11,6.92728581619625e-09,16.624520913085,"FSTL1_HUMAN",17,67.7423349480495,1.31272661651656e-11,1.6320502630896e-09,3.8669106965,"Up in D8CM",8.78726647018613,"FSTL1","FSTL1_HUMAN"
-2.32222056325,10.010918020875,-62.122478369673,6.32264905468503e-11,7.74707067453154e-09,16.1327270691783,"LAMA5_HUMAN",106,-67.7227338942376,1.31553675083938e-11,1.6320502630896e-09,-2.32222056325,"Up in D1BM",8.78726647018613,"LAMA5","LAMA5_HUMAN"
2.451247455,12.9453412325,66.5775543863322,3.88146843412457e-11,6.92728581619625e-09,16.628581183831,"FADS2_HUMAN",18,67.7150654220877,1.31663801032261e-11,1.6320502630896e-09,2.451247455,"Up in D8CM",8.78726647018613,"FADS2","FADS2_HUMAN"
1.1484856575,17.93352389375,52.7116004096463,2.0104540102881e-10,1.69461168527184e-08,14.9300623376579,"MYH9_HUMAN",152,67.3510124232933,1.37014331386271e-11,1.6737591293549e-09,1.1484856575,"Up in D8CM",8.77630704115685,"MYH9","MYH9_HUMAN"
1.353719235,16.0265600675,57.6174940217891,1.07441608132875e-10,1.10442111579513e-08,15.5858463465617,"CALD1_HUMAN",42,67.0718139814173,1.41285192884481e-11,1.70127555831898e-09,1.353719235,"Up in D8CM",8.76922533731923,"CALD1","CALD1_HUMAN"
1.10254454425,9.524975417875,52.3737999545225,2.10353349331694e-10,1.73830233482044e-08,14.8823323695796,"DOP1B_HUMAN",65,65.9105125002506,1.60747603862059e-11,1.90836838444126e-09,1.10254454425,"Up in D8CM",8.71933778692365,"DOP1B","DOP1B_HUMAN"
-1.072784185,13.7729026075,-60.1125194191048,7.97095866101321e-11,9.2037274731069e-09,15.8947576232657,"HUTI_HUMAN",22,-65.5282915732882,1.67805881259811e-11,1.96449412935965e-09,-1.072784185,"Up in D1BM",8.70674926468395,"AMDHD1","HUTI_HUMAN"
1.574867485,15.9234508275,59.5496873192588,8.51697230397892e-11,9.44599467766294e-09,15.8264157438724,"TPM4_HUMAN",30,65.3732011535026,1.70769668366781e-11,1.97180484200493e-09,1.574867485,"Up in D8CM",8.70513607125817,"TPM4","TPM4_HUMAN"
0.966534857499997,14.93279755125,50.9794538072348,2.54354281273225e-10,1.96692865766239e-08,14.6815213909287,"PLOD2_HUMAN",41,64.3544966658209,1.91781119712962e-11,2.18449061900076e-09,0.966534857499997,"Up in D8CM",8.66064981596927,"PLOD2","PLOD2_HUMAN"
1.77920556,11.1651421775,58.5444567294232,9.60192406366761e-11,1.02448883459056e-08,15.7024286096948,"ARVC_HUMAN",38,64.1356876004637,1.96668135418557e-11,2.21028761792403e-09,1.77920556,"Up in D8CM",8.65555120923353,"ARVCF","ARVC_HUMAN"
1.8785998825,11.48957741125,67.3699356871012,3.57102705229481e-11,6.68893044973177e-09,16.7125267220716,"IYD1_HUMAN",14,63.6591699268417,2.0780799421931e-11,2.30475471483496e-09,1.8785998825,"Up in D8CM",8.63737528791512,"IYD","IYD1_HUMAN"
-0.873589752500001,12.14269506625,-57.9682071585985,1.02946694569315e-10,1.07128109694415e-08,15.6302129430101,"WDR12_HUMAN",21,-63.190566759358,2.19466289659317e-11,2.40244331888101e-09,-0.873589752500001,"Up in D1BM",8.61934684989775,"WDR12","WDR12_HUMAN"
-4.01382792325,9.877229155875,-64.6727575259164,4.76225103747715e-11,7.03885153615534e-09,16.4216675313732,"TSP4_HUMAN",10,-62.7338219488925,2.31548903469659e-11,2.50221244531507e-09,-4.01382792325,"Up in D1BM",8.60167582017769,"THBS4","TSP4_HUMAN"
1.09098077,10.8417364375,49.50189264681,3.12851942767746e-10,2.23477036066893e-08,14.4617891395634,"MYO7A_HUMAN",98,62.14206896772,2.48341809683831e-11,2.64806875380334e-09,1.09098077,"Up in D8CM",8.57707074317125,"MYO7A","MYO7A_HUMAN"
-1.3481585975,12.71202886125,-56.4327859376153,1.24368771307497e-10,1.23329926276576e-08,15.433598679399,"HUTU_HUMAN",27,-62.0415588403454,2.51329339547119e-11,2.64806875380334e-09,-1.3481585975,"Up in D1BM",8.57707074317125,"UROC1","HUTU_HUMAN"
-0.768241400000001,18.286908865,-43.2551086744966,8.08115650291562e-10,3.84080787773356e-08,13.4439007829697,"ENPL_HUMAN",71,-61.7469019443582,2.60325399281276e-11,2.69186020748565e-09,-0.768241400000001,"Up in D1BM",8.56994749745474,"HSP90B1","ENPL_HUMAN"
1.3547689925,15.02393615125,53.7667995459513,1.7486147499381e-10,1.59008174740434e-08,15.0769247575954,"DPP4_HUMAN",42,61.4292841487332,2.70434202417463e-11,2.69186020748565e-09,1.3547689925,"Up in D8CM",8.56994749745474,"DPP4","DPP4_HUMAN"
-1.0497710725,14.87282478875,-50.5466817687323,2.70084098089759e-10,2.06958078436235e-08,14.6179186378502,"FKBP4_HUMAN",42,-61.4028717295316,2.71294698480968e-11,2.69186020748565e-09,-1.0497710725,"Up in D1BM",8.56994749745474,"FKBP4","FKBP4_HUMAN"
2.3829884525,15.96475958875,61.1363461000151,7.07700318766449e-11,8.4016985730738e-09,16.0171432586951,"TPM1_HUMAN",16,61.2961342502205,2.74803918427578e-11,2.69186020748565e-09,2.3829884525,"Up in D8CM",8.56994749745474,"TPM1","TPM1_HUMAN"
-2.328639507,10.551155329,-58.3925410776083,9.77924251739055e-11,1.03036543973856e-08,15.6834721579251,"ASNS_HUMAN",27,-61.2724414469574,2.75589838499679e-11,2.69186020748565e-09,-2.328639507,"Up in D1BM",8.56994749745474,"ASNS","ASNS_HUMAN"
1.438034775,12.626995205,55.2188754216879,1.44947158505366e-10,1.38836318072924e-08,15.2736745194552,"ENAH_HUMAN",32,61.1809859660629,2.78647551458233e-11,2.69186020748565e-09,1.438034775,"Up in D8CM",8.56994749745474,"ENAH","ENAH_HUMAN"
1.2335963225,11.56317782375,52.0119478687376,2.2087404088518e-10,1.75636536851055e-08,14.8308111768146,"ITA6_HUMAN",49,61.1288356914612,2.80408366487141e-11,2.69186020748565e-09,1.2335963225,"Up in D8CM",8.56994749745474,"ITGA6","ITA6_HUMAN"
1.795645,13.0834141975,70.1895528004719,2.67501297079173e-11,5.499435202635e-09,17.0016044715068,"CSRP2_HUMAN",12,61.0732118633564,2.82300395276634e-11,2.69186020748565e-09,1.795645,"Up in D8CM",8.56994749745474,"CSRP2","CSRP2_HUMAN"
1.436767815,13.429288745,79.1683407539727,1.14520872709748e-11,3.74534702605882e-09,17.8323988917368,"RRAS2_HUMAN",12,61.0169832305196,2.84227735753023e-11,2.69186020748565e-09,1.436767815,"Up in D8CM",8.56994749745474,"RRAS2","RRAS2_HUMAN"
-0.551595687500001,12.65566563625,-36.3111276610497,2.76398652906263e-09,8.75851220055223e-08,12.1037452783832,"ZCCHV_HUMAN",56,-60.2548701394868,3.11879919111881e-11,2.9209287091045e-09,-0.551595687500001,"Up in D1BM",8.53447904269107,"ZC3HAV1","ZCCHV_HUMAN"
0.789412742500001,14.75364434625,44.9120102655818,6.20385597140957e-10,3.20811668607431e-08,13.7290769816002,"ES8L2_HUMAN",44,60.1392746788105,3.16335216645361e-11,2.9300983968173e-09,0.789412742500001,"Up in D8CM",8.53311779518266,"EPS8L2","ES8L2_HUMAN"
1.3831102875,13.56555879125,59.5913749996897,8.4750971750577e-11,9.44599467766294e-09,15.8315039354766,"NEUR1_HUMAN",18,59.9902167501046,3.22187242624894e-11,2.93341696463937e-09,1.3831102875,"Up in D8CM",8.53262620071825,"NEU1","NEUR1_HUMAN"
0.718375920000001,13.3963392975,40.4483041479329,1.29514090202627e-09,5.18078856927259e-08,12.9323567876098,"MPRI_HUMAN",109,59.925622055526,3.24761319612864e-11,2.93341696463937e-09,0.718375920000001,"Up in D8CM",8.53262620071825,"IGF2R","MPRI_HUMAN"
-0.946989295000002,13.06426847,-48.1256493408776,3.81512419184966e-10,2.42424408073701e-08,14.2503513299942,"TOP1_HUMAN",42,-59.8665954087401,3.27133936025745e-11,2.93341696463937e-09,-0.946989295000002,"Up in D1BM",8.53262620071825,"TOP1","TOP1_HUMAN"
4.354266642,10.882098674,63.7309355184598,5.28074930840789e-11,7.12109375897585e-09,16.3165938347462,"SPP24_HUMAN",7,59.0417424336854,3.62435117900444e-11,3.17282551477802e-09,4.354266642,"Up in D8CM",8.49855381067699,"SPP2","SPP24_HUMAN"
1.3750593675,12.32264554375,56.9220898177057,1.17033224451653e-10,1.17437267726545e-08,15.496929319176,"BCAT2_HUMAN",20,59.0104260517805,3.63858159039064e-11,3.17282551477802e-09,1.3750593675,"Up in D8CM",8.49855381067699,"BCAT2","BCAT2_HUMAN"
0.973473550000003,15.5689888,47.2430238302168,4.34581922170579e-10,2.57986321489987e-08,14.1111422679759,"A0A6Q8PH20_HUMAN",52,58.9826583277803,3.65125252026893e-11,3.17282551477802e-09,0.973473550000003,"Up in D8CM",8.49855381067699,"CAST","A0A6Q8PH20_HUMAN"
-0.921696662500002,12.61062383625,-51.1196756533378,2.49483946093301e-10,1.9471297977967e-08,14.7019975883877,"4F2_HUMAN",25,-58.2445018724422,4.00716970487718e-11,3.42642981807449e-09,-0.921696662500002,"Up in D1BM",8.46515815920194,"SLC3A2","4F2_HUMAN"
1.6446492625,14.06403863375,55.0604070342473,1.47910123890863e-10,1.40082520705178e-08,15.2524958424975,"HEXA_HUMAN",24,58.2106775515163,4.0243985287623e-11,3.42642981807449e-09,1.6446492625,"Up in D8CM",8.46515815920194,"HEXA","HEXA_HUMAN"
