Protein.Ids,Protein.Names,Genes,Peptides,logFC,sca.pval,sca.adj.pval,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,ProtDesc,negLog10_sca_adjPval
A6NDB9,PALM3_HUMAN,PALM3,41,-0.4223718643188512,2.0721469667863645e-9,3.147048580894639e-7,15.134468317031875,-21.735320452742574,5.764387857008161e-8,5.716238264320211e-6,9.018352696223943,1159,55,-29.15877531820574,2.0721469667863645e-9,Paralemmin-3,6.5020965528441295
A6NDE4;A6NEQ0;P0C7P1;P0DJD3;P0DJD4;Q15415,RBY1B_HUMAN;RBY1E_HUMAN;RBY1D_HUMAN;RBY1A_HUMAN;RBY1C_HUMAN;RBY1F_HUMAN,RBMY1B;RBMY1E;RBMY1D;RBMY1A1;RBMY1C;RBMY1F,1,-2.990369192164339,2.0908141004876e-9,3.147048580894639e-7,8.56955701539854,-27.872601743882193,9.365546620106002e-9,1.2941343026372703e-6,10.985908083973932,8385,33,-29.125829104032828,2.0908141004876e-9,RNA-binding motif protein. Y chromosome. family 1 member B;RNA-binding motif protein. Y chromosome. family 1 member E;RNA-binding motif protein. Y chromosome. family 1 member D;RNA-binding motif protein. Y chromosome. family 1 member A1;RNA-binding motif protein. Y chromosome. family 1 member C;RNA-binding motif protein. Y chromosome. family 1 member F/J,6.5020965528441295
A6NDG6,PGP_HUMAN,PGP,16,-0.8587355613708496,2.21228620918088e-9,3.2714667468746737e-7,10.6470353603363,-26.220099998503986,1.4650644000847573e-8,1.8885430682528634e-6,10.505526078774118,2577,39,-28.919206664291924,2.21228620918088e-9,Glycerol-3-phosphate phosphatase,6.48525748976948
A6NDU8,RIMC1_HUMAN,RIMOC1,12,-1.4427569169643828,2.318351750915906e-9,3.369204639391409e-7,7.597543107527331,-30.69380033295946,4.619342919019648e-9,6.830954642880108e-7,11.738016351841619,6906,10,-28.748959027828942,2.318351750915906e-9,RAB7A-interacting MON1-CCZ1 complex subunit 1,6.4724726099570224
A6NED2,RCCD1_HUMAN,RCCD1,12,-2.6872029766949233,2.4998744496538375e-9,3.5714308027342704e-7,8.352630830530714,-27.733955193196113,9.713955924947917e-9,1.3206279756675158e-6,10.946809343863155,3365,13,-28.47697168646314,2.4998744496538375e-9,RCC1 domain-containing protein 1,6.447157760010053
A6NEL2,SWAHB_HUMAN,SOWAHB,20,0.3465180397033496,2.840152568729885e-9,3.989941000304033e-7,14.139853954315175,20.830882077990566,7.855085616924468e-8,7.374769220749052e-6,8.679513997277155,4521,37,28.02227626415524,2.840152568729885e-9,Ankyrin repeat domain-containing protein SOWAHB,6.399033526225994
A6NFI3,ZN316_HUMAN,ZNF316,5,-3.669101591648219,3.574396842956879e-9,4.939113276931726e-7,8.79289490196029,-26.186801749952263,1.4787500593746468e-8,1.8885430682528634e-6,10.495512093727012,1516,19,-27.220934849221777,3.574396842956879e-9,Zinc finger protein 316,6.306351013323726
A6NFQ2,TCAF2_HUMAN,TCAF2,28,-3.019622315329399,3.837999298756942e-9,5.217821949874558e-7,8.5507593207746,-25.906286361660214,1.5999780489397628e-8,1.983266908016656e-6,10.410602424834462,7909,23,-26.97754538857238,3.837999298756942e-9,TRPM8 channel-associated factor 2,6.282510744612242
A6NFY7,SDHF1_HUMAN,SDHAF1,5,-5.2115071058784315,4.212319892210537e-9,5.635816566895653e-7,9.096009123299808,-25.782718413411054,1.6569261446696273e-8,2.024091372959462e-6,10.372885013651509,7751,10,-26.66243748265063,4.212319892210537e-9,Succinate dehydrogenase assembly factor 1. mitochondrial,6.249043150637458
A6NGB9,WIPF3_HUMAN,WIPF3,13,-2.7004461281647156,4.653572294183764e-9,6.088117729181537e-7,8.289140940052775,-30.50208185925549,4.836612846575117e-9,7.028932704100286e-7,11.689379917095245,2203,3,-26.329116915084157,4.653572294183764e-9,WAS/WASL-interacting protein family member 3,6.215516957972119
A6NH11,GLTD2_HUMAN,GLTPD2,14,-3.299700498580931,4.69483512156602e-9,6.088117729181537e-7,10.057550072669983,-25.916789309288863,1.5952408647093573e-8,1.983266908016656e-6,10.413799380170396,3175,8,-26.299777833297142,4.69483512156602e-9,Glycolipid transfer protein domain-containing protein 2,6.215516957972119
A6NHL2,TBAL3_HUMAN,TUBAL3,2,-2.1669447422027694,4.952396693887602e-9,6.324810868602818e-7,10.08855593204499,-24.80294294452148,2.199513567669625e-8,2.539684912587297e-6,10.066781975075301,345,106,-26.12295718657756,4.952396693887602e-9,Tubulin alpha chain-like 3,6.198952456705542
A6NHQ2,FBLL1_HUMAN,FBLL1,2,-3.6796023007083214,5.7313770210610974e-9,7.210414464257312e-7,9.101985138860915,-25.254797456497997,1.9275685191655173e-8,2.288376767330443e-6,10.209529398029265,4555,7,-25.645238522904357,5.7313770210610974e-9,RNA 2'-O-methyltransferase FBLL1,6.142039770735981
A6NHR9,SMHD1_HUMAN,SMCHD1,73,-2.1075910329818726,5.985657099722711e-9,7.359953097108936e-7,9.176423132419588,-27.18013497250946,1.1260241463263603e-8,1.4830089889663892e-6,10.788475565930938,1112,6,-25.50493499093799,5.985657099722711e-9,Structural maintenance of chromosomes flexible hinge domain-containing protein 1,6.133124953289088
A6NHX0,CAST2_HUMAN,CASTOR2,5,-1.7230213266137362,6.0248755926031154e-09,7.359953097108936e-7,7.9011782118914935,-25.571675016267637,1.7595866438261234e-8,2.118793688687199e-6,10.308015630215579,569,11,-25.48389261498057,6.0248755926031154e-09,Cytosolic arginine sensor for mTORC1 subunit 2,6.133124953289088
A6NI28,RHG42_HUMAN,ARHGAP42,27,-0.8395450115203769,6.189221716671017e-9,7.452707121402856e-7,14.263924717903137,-22.667545813802988,4.2442641652391214e-8,4.451133942682725e-6,9.352606006793895,1192,250,-25.39735769833879,6.189221716671017e-9,Rho GTPase-activating protein 42,6.127685945462069
A6NI79,CCD69_HUMAN,CCDC69,9,-2.7960901671932348,6.6103722862403945e-9,7.847722253622575e-7,8.336198786184877,-24.13205351867709,2.6874538546012257e-8,3.0611552081667204e-6,9.849645758876846,7680,30,-25.186894185504293,6.6103722862403945e-9,Coiled-coil domain-containing protein 69,6.105256375894879
A6NIH7,U119B_HUMAN,UNC119B,9,-1.346616744995126,7.02441584690119e-9,8.22344460743474e-7,10.337023496627811,-28.04055271457376,8.962329437329971e-9,1.2590579137875721e-6,11.032986971953836,3497,8,-24.994180393588778,7.02441584690119e-9,Protein unc-119 homolog B,6.084946228610397
A6NJ78,MET15_HUMAN,METTL15,15,-2.551662384197318,8.529630695734773e-9,9.848802347171014e-7,8.312250406183203,-32.066758526773846,3.3506332017760877e-9,5.537742599562872e-7,12.07665156938927,6349,2,-24.38790668314632,8.529630695734773e-9,12S rRNA N(4)-cytidine methyltransferase METTL15,6.006616578196677
A6NK44,GLOD5_HUMAN,GLOD5,10,-2.837306517742376,9.409835717230506e-9,1.0522664050018214e-6,8.370615711618319,-23.555276554581273,3.2067194335469583e-8,3.603925080715642e-6,9.657789793663259,3820,10,-24.086726034262224,9.409835717230506e-9,Glyoxalase domain-containing protein 5,5.977874294806616
A6NK58,LIPT2_HUMAN,LIPT2,6,-0.44668221473692427,9.469924803580083e-9,1.0522664050018214e-6,11.158958792686462,-22.960552811094388,3.86467970406724e-8,4.2305695098159435e-6,9.454703625597215,2380,22,-24.06733066169738,9.469924803580083e-9,Octanoyl-[acyl-carrier-protein]:protein N-octanoyltransferase LIPT2. mitochondrial,5.977874294806616
A6NKD9,CC85C_HUMAN,CCDC85C,14,-4.034525301592692,9.487750240851633e-9,1.0522664050018214e-6,9.412793682745503,-23.375930313817342,3.39071293480653e-8,3.760568332563716e-6,9.59712038737322,8076,9,-24.06160360184008,9.487750240851633e-9,Coiled-coil domain-containing protein 85C,5.977874294806616
A6NKN8,PC4L1_HUMAN,PCP4L1,2,-0.46099996566775303,9.830530019600896e-9,1.0761238640937137e-6,12.0212070941925,-19.941336538251402,1.0788850476016962e-7,9.472835485661142e-6,8.331130122445376,1160,45,-23.953766713810257,9.830530019600896e-9,Purkinje cell protein 4-like protein 1,5.968137737594894
A6NLP5,TTC36_HUMAN,TTC36,11,-1.9336832835097262,1.0247533945406014e-8,1.1073905593054781e-6,7.893471773772478,-22.782347634760757,4.09071760388799e-8,4.364640339642008e-6,9.392772377071207,6313,29,-23.828137373492574,1.0247533945406014e-8,Tetratricopeptide repeat protein 36,5.9556991832432775
A6PVS8,LRIQ3_HUMAN,LRRIQ3,1,-3.4655685835827112,1.0912336658589792e-8,1.1643048822183968e-6,8.805087307406044,-22.643390426451347,4.2773976670696485e-8,4.451133942682725e-6,9.34412749349232,5453,54,-23.639279223274215,1.0912336658589792e-8,Leucine-rich repeat and IQ domain-containing protein 3,5.9339332814323065
A7E2V4,ZSWM8_HUMAN,ZSWIM8,41,0.45129632949830345,1.2477493096289842e-8,1.3146598663578384e-6,12.135012865066525,20.91022458728906,7.640754873850275e-8,7.3186275945095425e-6,8.70984160326853,7767,27,23.241426979397886,1.2477493096289842e-8,Zinc finger SWIM domain-containing protein 8,5.881186594909088
A7KAX9,RHG32_HUMAN,ARHGAP32,15,2.403651274175795,1.5189237033218664e-8,1.580618258679014e-6,8.167036991848867,22.80553140255012,4.0604794748351107e-8,4.364640339642008e-6,9.400858072131221,7778,7,22.669450135527427,1.5189237033218664e-8,Rho GTPase-activating protein 32,5.80117300556917
A8CG34,P121C_HUMAN,POM121C,20,-3.1755923777806343,1.5736626859938805e-8,1.6176100951515146e-6,8.643226169050333,-22.246570556876634,4.8659566675305005e-8,5.001847408611535e-6,9.203473982331861,1167,7,-22.567944839395814,1.5736626859938805e-8,Nuclear envelope pore membrane protein POM 121C,5.7911261514075525
