Protein.Ids,Protein.Names,Genes,Peptides,logFC,sca.pval,sca.adj.pval,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,ProtDesc,negLog10_sca_adjPval
A0ABB0MV19,A0ABB0MV19_HUMAN,NA,11,-3.838881969451899,1.711599582276777e-11,1.3115520799100865e-8,16.38117241859435,-50.11553724325968,1.187294466852903e-10,7.698234662387014e-8,15.31333022087072,1138,58,-53.263124597592096,1.711599582276777e-11,Small ribosomal subunit protein bS6m,7.882214459501003
A0AV96,RBM47_HUMAN,RBM47,29,-6.311599110856397,1.9084765229263813e-11,1.340545717645539e-8,10.280240369193379,-51.46376876749208,9.757781979656857e-11,6.854028692210637e-8,15.484895512660453,2522,12,-52.54130497899218,1.9084765229263813e-11,RNA-binding protein 47,7.872718370355018
A0AVI4,TM129_HUMAN,TMEM129,4,-4.3017358068809495,2.3269255578046434e-11,1.5087427328257952e-8,9.214461362154001,-53.40293428594937,7.423586331672591e-11,6.373319973170027e-8,15.720442232740313,8076,9,-51.25191841010761,2.3269255578046434e-11,E3 ubiquitin-protein ligase TM129,7.821384808759554
A0AVT1,UBA6_HUMAN,UBA6,62,-0.8995866775512571,2.5200613619194467e-11,1.5172569442585013e-8,14.917412281036375,-35.78473178518036,1.4266774610260497e-9,3.644080096663204e-7,12.981750261712618,1415,87,-50.7422320233778,2.5200613619194467e-11,Ubiquitin-like modifier-activating enzyme 6,7.818940866131944
A0FGR8,ESYT2_HUMAN,ESYT2,38,1.228539466857896,4.138156011024743e-11,2.30632180846084e-8,16.394462108612075,38.28596952732686,8.668858854737592e-10,2.706289306910487e-7,13.469535699086654,1783,152,47.683151228899156,4.138156011024743e-11,Extended synaptotagmin-2,7.637080094314622
A0JLT2,MED19_HUMAN,MED19,4,1.436225175857551,4.377879812003018e-11,2.30632180846084e-8,12.547295212745675,44.54126979209062,2.837102732124411e-10,1.4946211830672913e-7,14.527667693453642,4713,23,47.34761202800386,4.377879812003018e-11,Mediator of RNA polymerase II transcription subunit 19,7.637080094314622
A0JNW5,BLT3B_HUMAN,BLTP3B,53,-3.18522294218384,5.391937027438986e-11,2.6734492473107772e-8,8.571601471031503,-43.700216808424024,3.2659591743029825e-10,1.6193394047176375e-7,14.397268856674616,8385,33,-46.12651875220564,5.391937027438986e-11,Bridge-like lipid transfer protein family member 3B,7.572928056120247
A0MZ66,SHOT1_HUMAN,SHTN1,50,-1.3385705947875994,6.330588588926703e-11,2.9644739564479542e-8,13.78970885276795,-41.249291556875555,5.001111472579187e-10,2.0073508858271415e-7,13.99718556749009,4429,27,-45.20726092335965,6.330588588926703e-11,Shootin-1,7.528052360674263
A0PJW6,TM223_HUMAN,TMEM223,5,-2.4344849586486976,7.62809456396125e-11,3.2539351452337425e-8,11.517198085784925,-63.10471439898911,2.1602528906062456e-11,3.6417543229840086e-8,16.7286870303763,1072,7,-44.16214951069067,7.62809456396125e-11,Transmembrane protein 223,7.48759110731428
A0PJX8,TMM82_HUMAN,TMEM82,5,-3.7837243080139444,7.720809456006034e-11,3.2539351452337425e-8,16.13356614112855,-41.86632041896231,4.4819812544344753e-10,2.0073508858271415e-7,14.100837913147314,1139,43,-44.09526265847126,7.720809456006034e-11,Transmembrane protein 82,7.48759110731428
A0PK00,T120B_HUMAN,TMEM120B,5,1.3091681003570521,9.119213507424497e-11,3.6602786025752903e-8,10.176328301429749,39.99782733106039,6.277846259172441e-10,2.2401235115266584e-7,13.780553870741743,3828,25,43.18380990517247,9.119213507424497e-11,Transmembrane protein 120B,7.436485856967289
A1A4S6,RHG10_HUMAN,ARHGAP10,20,-0.834782123565649,1.0655687073627528e-10,4.082581197436656e-8,14.8963098526001,-30.83936628190462,4.266404153143755e-9,8.990380151712178e-7,11.880501724827257,1192,250,-42.34817273226254,1.0655687073627528e-10,Rho GTPase-activating protein 10,7.389065168931035
A1IGU5,ARH37_HUMAN,ARHGEF37,20,1.151089906692528,1.2293754143864412e-10,4.50539363820144e-8,11.730399012565613,39.91184330804908,6.378332456595065e-10,2.2401235115266584e-7,13.765345290654329,1524,21,41.59489881571765,1.2293754143864412e-10,Rho guanine nucleotide exchange factor 37,7.346267258529462
A1L0T0,HACL2_HUMAN,ILVBL,36,-3.6656029224395805,1.2910815289074228e-10,4.5343859196502773e-8,17.162091135978688,-39.31248655715805,7.131694258415198e-10,2.4045220361672687e-7,13.658138212034162,1140,40,-41.33998370941649,1.2910815289074228e-10,2-hydroxyacyl-CoA lyase 2,7.343481520018485
A1L170,CA226_HUMAN,C1orf226,8,-4.430927842993694,1.478023711602956e-10,4.9833047460405273e-8,9.521867945721178,-46.8282700339405,1.9600207740382184e-10,1.1014010069578762e-7,14.865818695669274,2541,4,-40.6441352997865,1.478023711602956e-10,Uncharacterized protein C1orf226,7.302482553431615
A1L188,NDUF8_HUMAN,NDUFAF8,3,-2.481572389602654,1.7293868722288885e-10,5.606539210006654e-8,10.985295891761774,-38.06435725483509,9.04811323994296e-10,2.7238052321242575e-7,13.427966968789027,1514,24,-39.85048899245867,1.7293868722288885e-10,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 8,7.2513051362102035
A1L390,PKHG3_HUMAN,PLEKHG3,35,-1.2224941253662003,1.983474305385272e-10,5.972494857010859e-8,11.57303285598755,-41.474834576199434,4.803824380321411e-10,2.0073508858271415e-7,14.035310024078049,2729,16,-39.17035788021774,1.983474305385272e-10,Pleckstrin homology domain-containing family G member 3,7.22384421555427
A1X283,SPD2B_HUMAN,SH3PXD2B,31,-3.5030100345611217,2.0519001756521817e-10,5.972494857010859e-8,16.805910468101512,-36.87842006941512,1.1427019198020851e-9,3.107043381294121e-7,13.200165826581229,1149,161,-39.00386638638533,2.0519001756521817e-10,SH3 and PX domain-containing protein 2B,7.22384421555427
A1Z1Q3,MACD2_HUMAN,MACROD2,7,0.6791107654571462,2.0548386623954788e-10,5.972494857010859e-8,12.321780323982225,31.442753556519683,3.6994096267359217e-9,8.427655065880292e-7,12.025875849035922,5520,30,38.996856912633426,2.0548386623954788e-10,ADP-ribose glycohydrolase MACROD2,7.22384421555427
A2RRP1,NBAS_HUMAN,NBAS,101,-4.166648643991841,2.899555014103116e-10,8.14678307129172e-8,8.972665420283128,-37.16857399692491,1.0785370949051917e-9,3.107043381294121e-7,13.256748744740724,1764,10,-37.34590563086316,2.899555014103116e-10,NBAS subunit of NRZ tethering complex,7.089013847724617
A2RTX5,SYTC2_HUMAN,TARS3,29,-3.654541015624992,3.2160915859090353e-10,8.318400352176407e-8,9.591271162033078,-37.03214834804534,1.108182879158673e-9,3.107043381294121e-7,13.230214040547162,7751,10,-36.86285434834404,3.2160915859090353e-10,Threonine--tRNA ligase 2. cytoplasmic,7.079960181523755
A2RU37,CI170_HUMAN,LINC02872,1,-0.6692481040954554,3.2317926950007946e-10,8.318400352176407e-8,16.530503511428826,-25.991601686200408,1.499199880831451e-8,2.4170442684443064e-6,10.577303063397833,1101,118,-36.84030129439541,3.2317926950007946e-10,Uncharacterized protein encoded by LINC02872,7.079960181523755
A2RU49,HYKK_HUMAN,HYKK,7,0.9118366241454972,3.2566996277354544e-10,8.318400352176407e-8,10.357605457305901,29.49090070623505,5.927840546766178e-9,1.1355856356520935e-6,11.543135836800177,3545,88,36.80477652861911,3.2566996277354544e-10,Hydroxylysine kinase,7.079960181523755
A2RU67,F234B_HUMAN,FAM234B,9,1.235069274902349,3.5218854579771596e-10,8.731168389791023e-8,10.207843542099,32.79826237619878,2.711314042021524e-9,6.529618874342693e-7,12.340669121354045,1355,35,36.444474650787015,3.5218854579771596e-10,Protein FAM234B,7.058927635872202
A2RUC4,TYW5_HUMAN,TYW5,15,-2.9350279937633097,5.67402037134359e-10,1.3664662202872892e-7,8.529988806920844,-41.75225770476855,4.573155337084013e-10,2.0073508858271415e-7,14.081829861607199,8429,5,-34.32363004749365,5.67402037134359e-10,tRNA wybutosine-synthesizing protein 5,6.864401099810441
A2VDF0,FUCM_HUMAN,FUOM,11,-3.5612697601318253,9.190541173696322e-10,2.1339352362639699e-7,10.39142513275146,-31.112752270128833,3.998120312152155e-9,8.781161839554673e-7,11.946782548703966,1444,20,-32.30293042558322,9.190541173696322e-10,Fucose mutarotase,6.670818765305173
A2VDJ0,T131L_HUMAN,TMEM131L,23,-1.8208258152008145,9.536867338954586e-10,2.1339352362639699e-7,10.439854264259342,-29.982618170898913,5.24904185031868e-9,1.0289342734031664e-6,11.668213511929059,1160,45,-32.15288361012079,9.536867338954586e-10,Transmembrane protein 131-like,6.670818765305173
A3KMH1,VWA8_HUMAN,VWA8,121,-2.0255920886993497,9.620303592126094e-10,2.1339352362639699e-7,13.2276531457901,-35.93683860816755,1.382759179543213e-9,3.6422741013655447e-7,13.012623118005171,4467,9,-32.117649478440796,9.620303592126094e-10,von Willebrand factor A domain-containing protein 8,6.670818765305173
A3KN83,SBNO1_HUMAN,SBNO1,38,-2.993996561533626,9.998406374050204e-10,2.160937623765876e-7,8.779074698206587,-30.354096693727527,4.7944812340549e-9,9.6220672194878e-7,11.76112467053092,1319,56,-31.96217570124334,9.998406374050204e-10,Protein strawberry notch homolog 1,6.665357769000726
A4D161,F221A_HUMAN,FAM221A,6,0.5525076389312744,1.0976635794350288e-9,2.3130515777644642e-7,11.798328518867487,24.505674534749623,2.308587737596503e-8,3.05426300057978e-6,10.12172022607597,1754,35,31.588784329225046,1.0976635794350288e-9,Protein FAM221A,6.635814682971382
A4D1E9,GTPBA_HUMAN,GTPBP10,16,-3.702977974743428,1.1631835750638964e-9,2.3913352083447765e-7,9.018064578607312,-32.15477392126076,3.137213460181598e-9,7.345436737741857e-7,12.193212729958846,4555,7,-31.3590339864945,1.1631835750638964e-9,GTP-binding protein 10,6.621359541855543
A4D1P6,WDR91_HUMAN,WDR91,33,-3.293095910008625,1.2502592144787078e-9,2.509151171152626e-7,8.749987679990213,-31.04483193382778,4.062941176208711e-9,8.781161839554673e-7,11.930380197927294,1515,10,-31.075259539403298,1.2502592144787078e-9,WD repeat-containing protein 91,6.600473172555598
A4D1U4,DEN11_HUMAN,DENND11,22,1.117731094360325,1.5475424868376612e-9,3.033543167803406e-7,12.448959112167362,30.505451119200334,4.622208772229277e-9,9.502584814907459e-7,11.798597982447093,3274,17,30.25142302136302,1.5475424868376612e-9,DENN domain-containing protein 11,6.518049820596174
A4D2B0,MBLC1_HUMAN,MBLAC1,4,-0.9272139072418231,1.5855084602041914e-9,3.0373297297866204e-7,13.356742978096012,-27.12305458769792,1.0965212731539471e-8,1.9665059173222595e-6,10.90504970642421,2090,31,-30.15919080798464,1.5855084602041914e-9,Metallo-beta-lactamase domain-containing protein 1,6.517508058903682
A5A3E0,POTEF_HUMAN,POTEF,1,-0.5878140926361244,1.6894454964729135e-9,3.1645191310600417e-7,15.757426857948312,-22.875125301525024,3.822340802615698e-8,4.537818397922214e-6,9.585310512873116,1736,51,-29.918874205537293,1.6894454964729135e-9,POTE ankyrin domain family member F,6.499692274459748
A5D8V6,VP37C_HUMAN,VPS37C,6,0.9803957939147985,1.9111257915692645e-9,3.39883389598065e-7,14.502464056015,25.943320998508074,1.5197929318726804e-8,2.4170442684443064e-6,10.56296181256353,1361,47,29.457607553533126,1.9111257915692645e-9,Vacuolar protein sorting-associated protein 37C,6.46867005925387
A5PLL7,PEDS1_HUMAN,PEDS1,5,-0.8693306446075475,1.9270976288117986e-9,3.39883389598065e-7,12.151753783226024,-26.844166795811947,1.1829776595820436e-8,1.9942637385234093e-6,10.825719190553583,6278,27,-29.426724056533597,1.9270976288117986e-9,Plasmanylethanolamine desaturase 1,6.46867005925387
A5PLN9,TPC13_HUMAN,TRAPPC13,14,1.0900740623474512,1.9355086843880794e-9,3.39883389598065e-7,13.499865055084225,35.48111853517555,1.5191559408214816e-9,3.766166301524785e-7,12.919635266556176,6261,12,29.41057568228318,1.9355086843880794e-9,Trafficking protein particle complex subunit 13,6.46867005925387
A5YKK6,CNOT1_HUMAN,CNOT1,106,-0.46247649192810236,2.054320976497046e-9,3.483159588777296e-7,13.4165722131729,-20.684012848763324,7.977477962188364e-8,8.101465270275387e-6,8.79536772257031,1981,46,-29.190549846695358,2.054320976497046e-9,CCR4-NOT transcription complex subunit 1,6.4580266269091
A5YM69,ARG35_HUMAN,ARHGEF35,2,-3.519777594585788,2.0661760521872678e-9,3.483159588777296e-7,8.758459419717607,-27.85102500808448,9.026684497393435e-9,1.6907983028562058e-6,11.107825935740872,5453,54,-29.169384041165596,2.0661760521872678e-9,Rho guanine nucleotide exchange factor 35,6.4580266269091
A6NCE7;Q9GZQ8,MP3B2_HUMAN;MLP3B_HUMAN,MAP1LC3B2;MAP1LC3B,3,1.1960315704345827,2.2243189514513526e-9,3.6762322434869514e-7,9.457736492156991,27.34734401556697,1.0321687682840053e-8,1.8913370756230174e-6,10.968180362644413,6940,24,28.899436272668908,2.2243189514513526e-9,Microtubule-associated protein 1 light chain 3 beta 2;Microtubule-associated protein 1 light chain 3 beta,6.434597060158933
A6NCS6,CB072_HUMAN,C2orf72,15,0.5393216609954496,2.4201436848327e-9,3.9229598306643896e-7,11.00998294353485,21.331694535321397,6.369610707923634e-8,6.628326994702261e-6,9.037860776342166,1853,56,28.593609447534934,2.4201436848327e-9,Uncharacterized protein C2orf72,6.406386138826904
A6ND36,FA83G_HUMAN,FAM83G,30,0.6615457534790234,2.6347082920064965e-9,4.190180413834483e-7,15.260618925094587,23.022769855889365,3.646559033558652e-8,4.4326359665477634e-6,9.63557616911749,1382,48,28.288931463918974,2.6347082920064965e-9,Protein FAM83G,6.3777672775000624
A6ND91,ASPDH_HUMAN,ASPDH,18,-4.530482753122204,3.2298954919468624e-9,5.041627611411129e-7,9.492018946009722,-26.94073500441686,1.1521951167555162e-8,1.9942637385234093e-6,10.853293687842458,2123,10,-27.57131999247723,3.2298954919468624e-9,Aspartate dehydrogenase domain-containing protein,6.297429235669073
A6NDB9,PALM3_HUMAN,PALM3,41,1.888972043991096,3.3939300456647784e-9,5.201352064528803e-7,9.411303639411928,40.470484853880976,5.756534396131844e-10,2.205537655681605e-7,13.863401879761854,1882,5,27.399500632837867,3.3939300456647784e-9,Paralemmin-3,6.283883749088589
A6NDE4;A6NEQ0;P0C7P1;P0DJD3;P0DJD4;Q15415,RBY1B_HUMAN;RBY1E_HUMAN;RBY1D_HUMAN;RBY1A_HUMAN;RBY1C_HUMAN;RBY1F_HUMAN,RBMY1B;RBMY1E;RBMY1D;RBMY1A1;RBMY1C;RBMY1F,1,-1.9368923359933792,3.594104356653981e-9,5.336653930411372e-7,7.930575695940689,-48.495453755274276,1.513614950031659e-10,9.113043152726324e-8,15.098160437838116,6608,4,-27.20205077557477,3.594104356653981e-9,RNA-binding motif protein. Y chromosome. family 1 member B;RNA-binding motif protein. Y chromosome. family 1 member E;RNA-binding motif protein. Y chromosome. family 1 member D;RNA-binding motif protein. Y chromosome. family 1 member A1;RNA-binding motif protein. Y chromosome. family 1 member C;RNA-binding motif protein. Y chromosome. family 1 member F/J,6.272730959269818
A6NDG6,PGP_HUMAN,PGP,16,0.965822696685823,3.608841784712875e-9,5.336653930411372e-7,11.312393188476563,24.029444807736095,2.6656050639000514e-8,3.4043007702444747e-6,9.969196615140396,8033,55,27.188005008627595,3.608841784712875e-9,Glycerol-3-phosphate phosphatase,6.272730959269818
A6NDU8,RIMC1_HUMAN,RIMOC1,12,-2.277273178100595,3.86541843318879e-9,5.617519305749709e-7,9.557651996612552,-25.586605514419333,1.682277256835564e-8,2.465194766400542e-6,10.456067755046602,1578,42,-26.95331308327404,3.86541843318879e-9,RAB7A-interacting MON1-CCZ1 complex subunit 1,6.250455426364791
A6NED2,RCCD1_HUMAN,RCCD1,12,-3.3403503458260007,4.145306291600477e-9,5.922167242694987e-7,8.766918084991051,-25.727569187420805,1.6158227232574e-8,2.465194766400542e-6,10.498507410719847,346,20,-26.716479627825194,4.145306291600477e-9,RCC1 domain-containing protein 1,6.2275193322466205
A6NEL2,SWAHB_HUMAN,SOWAHB,20,-1.1346275806426789,4.312950066972601e-9,6.058976019085341e-7,13.764822125434888,-25.72014291042421,1.619248506108262e-8,2.465194766400542e-6,10.496278093544417,3208,20,-26.583074429829328,4.312950066972601e-9,Ankyrin repeat domain-containing protein SOWAHB,6.217600766400898
A6NFI3,ZN316_HUMAN,ZNF316,5,-2.277844125497694,5.1069041342813316e-9,7.055600817612161e-7,8.17380491173846,-25.324500121736804,1.8142479342826168e-8,2.5487159730113626e-6,10.376457390015885,606,16,-26.02177430899137,5.1069041342813316e-9,Zinc finger protein 316,6.151465998116084
A6NFQ2,TCAF2_HUMAN,TCAF2,28,-3.465915655730803,5.1897882393161e-9,7.055600817612161e-7,8.700002205551375,-26.62737676140387,1.2555392098860413e-8,2.075086274535185e-6,10.763404854112027,1112,6,-25.968903428552355,5.1897882393161e-9,TRPM8 channel-associated factor 2,6.151465998116084
A6NFY7,SDHF1_HUMAN,SDHAF1,5,-2.4678492953664097,5.435219634228483e-9,7.271978777287601e-7,8.373774269705711,-24.487924579770254,2.3208796155889615e-8,3.05426300057978e-6,10.116094238508184,2955,85,-25.81774264999113,5.435219634228483e-9,Succinate dehydrogenase assembly factor 1. mitochondrial,6.1383473972393805
A6NGB9,WIPF3_HUMAN,WIPF3,13,-0.7635190486907746,6.2817283653118715e-9,8.157010690450396e-7,13.590827584266663,-22.32644561269803,4.565159664665671e-8,5.0631224754561765e-6,9.395381339527008,9,37,-25.349777339187668,6.2817283653118715e-9,WAS/WASL-interacting protein family member 3,6.088468968512921
A6NH11,GLTD2_HUMAN,GLTPD2,14,-0.8408608436584775,6.290256197405098e-9,8.157010690450396e-7,15.377489089965813,-25.349513491123155,1.8011596945315305e-8,2.5487159730113626e-6,10.384094391782364,5590,18,-25.345430770600736,6.290256197405098e-9,Glycolipid transfer protein domain-containing protein 2,6.088468968512921
A6NHL2,TBAL3_HUMAN,TUBAL3,2,-0.48308324813842773,7.57591466706514e-9,9.675361322529101e-7,14.093108892440787,-17.92765412591773,2.2594133036195976e-7,1.741900661296403e-5,7.665604518311643,3194,202,-24.75643465390943,7.57591466706514e-9,Tubulin alpha chain-like 3,6.014332807451121
A6NHQ2,FBLL1_HUMAN,FBLL1,2,-0.4647731781005806,7.95043677137674e-9,1.0002124111333514e-6,14.045304298400888,-18.46276489218447,1.8247552684053763e-7,1.4789290535950882e-5,7.898461442166676,1087,53,-24.605810889555883,7.95043677137674e-9,RNA 2'-O-methyltransferase FBLL1,5.999907760812859
A6NHR9,SMHD1_HUMAN,SMCHD1,73,-1.017568588256843,8.07550471364119e-9,1.0010063122247291e-6,17.1407403945923,-22.574556038485685,4.210692547041427e-8,4.7388222139237465e-6,9.481884977211818,1133,35,-24.55727991960173,8.07550471364119e-9,Structural maintenance of chromosomes flexible hinge domain-containing protein 1,5.9995631839035735
A6NHX0,CAST2_HUMAN,CASTOR2,5,-0.550195217132547,8.31851374729683e-9,1.0161848170429708e-6,15.234385967254624,-19.72302912015034,1.1285300652845611e-7,1.0119553106684644e-5,8.420352386108844,1080,47,-24.465352959063217,8.31851374729683e-9,Cytosolic arginine sensor for mTORC1 subunit 2,5.993027298230797
A6NI28,RHG42_HUMAN,ARHGAP42,27,-2.785079491676097,8.732083350579549e-9,1.051467579457643e-6,8.358175986736414,-25.55766271143736,1.6963020103361188e-8,2.465194766400542e-6,10.447321657050322,1793,6,-24.315635508230432,8.732083350579549e-9,Rho GTPase-activating protein 42,5.978204113638348
A6NI79,CCD69_HUMAN,CCDC69,9,-1.4740445613861084,9.899453933250977e-9,1.1752464394841196e-6,9.527887940406796,-22.677662171129263,4.072645460311123e-8,4.70251076506335e-6,9.5175309440261,1271,29,-23.932593779772393,9.899453933250977e-9,Coiled-coil domain-containing protein 69,5.929871055872313
A6NIH7,U119B_HUMAN,UNC119B,9,0.9773859977722257,1.0517936082785536e-8,1.2313289339138789e-6,15.826834440231313,24.550768560911585,2.2776905236439307e-8,3.05426300057978e-6,10.135992907272064,1163,15,23.749705700318223,1.0517936082785536e-8,Protein unc-119 homolog B,5.909625915304941
A6NJ78,MET15_HUMAN,METTL15,15,-0.7583520412444944,1.152673732778827e-8,1.3309434100811961e-6,14.4073556661606,-24.684701765571774,2.1886511189300487e-8,3.0242852920428493e-6,10.178213739511735,3604,16,-23.475892757622656,1.152673732778827e-8,12S rRNA N(4)-cytidine methyltransferase METTL15,5.875840409748424
A6NK44,GLOD5_HUMAN,GLOD5,10,0.732605218887354,1.1907418950233587e-8,1.3392832236097892e-6,11.67945659160615,26.91763118250218,1.1594763083889059e-8,1.9942637385234093e-6,10.846706729429945,5207,14,23.379493640384723,1.1907418950233587e-8,Glyoxalase domain-containing protein 5,5.873127571274736
A6NK58,LIPT2_HUMAN,LIPT2,6,0.4312005043029501,1.1916744782386307e-8,1.3392832236097892e-6,11.81631684303285,16.70366795230197,3.7725762297986453e-7,2.3909056421784045e-5,7.10508386419607,3931,98,23.377175709182843,1.1916744782386307e-8,Octanoyl-[acyl-carrier-protein]:protein N-octanoyltransferase LIPT2. mitochondrial,5.873127571274736
A6NKD9,CC85C_HUMAN,CCDC85C,14,-1.7626419631206645,1.2638732301740794e-8,1.4017351917285942e-6,7.868465872229951,-22.57027777697513,4.216534180143326e-8,4.7388222139237465e-6,9.480402086349342,5583,17,-23.203658910834502,1.2638732301740794e-8,Coiled-coil domain-containing protein 85C,5.853334023197742
A6NKN8,PC4L1_HUMAN,PCP4L1,2,-2.988131227006309,1.2824470092954706e-8,1.4038630962794184e-6,8.504741816764176,-22.728419125859535,4.0065767614920513e-8,4.690477155918958e-6,9.535014280824514,7274,11,-23.160817583527813,1.2824470092954706e-8,Purkinje cell protein 4-like protein 1,5.852675242227144
A6NLP5,TTC36_HUMAN,TTC36,11,2.466904446671343,1.3391240736285392e-8,1.4363080790846953e-6,8.2853697313915,22.993083068938894,3.681154557579113e-8,4.4326359665477634e-6,9.625497474349762,3704,10,23.03427607286527,1.3391240736285392e-8,Tetratricopeptide repeat protein 36,5.8427523966563
A6PVS8,LRIQ3_HUMAN,LRRIQ3,1,1.273268222808829,1.3461660724604454e-8,1.4363080790846953e-6,13.529105901718138,21.892956840276568,5.268744830073362e-8,5.767564957491996e-6,9.24172824453032,2279,25,23.01897484143736,1.3461660724604454e-8,Leucine-rich repeat and IQ domain-containing protein 3,5.8427523966563
A7E2V4,ZSWM8_HUMAN,ZSWIM8,41,0.644130229949953,1.4488193113125273e-8,1.5265122468816614e-6,12.38357853889465,23.842189884615436,2.8228193481014097e-8,3.551275266439818e-6,9.908310633494024,6583,17,22.805619927216405,1.4488193113125273e-8,Zinc finger SWIM domain-containing protein 8,5.816299707099489
A7KAX9,RHG32_HUMAN,ARHGAP32,15,-0.9589507579803502,1.5844789158589965e-8,1.6488361458982076e-6,12.198745608329775,-21.551844901709547,5.9093746898736604e-8,6.305078387461403e-6,9.118502867146569,1197,22,-22.548357143985864,1.5844789158589965e-8,Rho GTPase-activating protein 32,5.782822500491297
A8CG34,P121C_HUMAN,POM121C,20,0.6397633552551234,2.1617659576361616e-8,2.208836456567915e-6,16.266303777694688,19.772714064786985,1.1080309987791735e-7,1.0042573428720058e-5,8.44020846199703,3792,27,21.677114484978535,2.1617659576361616e-8,Nuclear envelope pore membrane protein POM 121C,5.655836438333836
