"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D2BM_vs_D8BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
1.1277503975,13.63264775375,50.8705210237048,2.22169295323084e-10,1.12523794813376e-07,14.8221662888431,"APOA5_HUMAN",27,58.8456931114225,2.85392067244653e-11,2.12600117857928e-08,1.1277503975,"Up in D8BM",7.67243649905527,"APOA5","APOA5_HUMAN"
1.79469657,13.393958925,54.1049869455667,1.43429386700621e-10,1.12523794813376e-07,15.2240166738494,"HTRA1_HUMAN",27,58.385427332765,3.02669523584664e-11,2.12600117857928e-08,1.79469657,"Up in D8BM",7.67243649905527,"HTRA1","HTRA1_HUMAN"
-1.3421616525,15.00949287375,-52.4556527705737,1.78685705600809e-10,1.12523794813376e-07,15.0233849661731,"AACT_HUMAN",24,-57.3459230979304,3.4623106518262e-11,2.24490896032639e-08,-1.3421616525,"Up in D2BM",7.64880126661147,"SERPINA3","AACT_HUMAN"
1.5844388025,17.14867424875,51.0468206775155,2.16780032199504e-10,1.12523794813376e-07,14.8449682637981,"CLUS_HUMAN",30,56.1518150383346,4.05288358663547e-11,2.28128148617866e-08,1.5844388025,"Up in D8BM",7.64182112403867,"CLU","CLUS_HUMAN"
1.0645260825,12.03260493125,42.877630561255,7.47053855299139e-10,1.90815665039892e-07,13.6624260894167,"FAT1_HUMAN",154,55.6020454083418,4.36257735021709e-11,2.28128148617866e-08,1.0645260825,"Up in D8BM",7.64182112403867,"FAT1","FAT1_HUMAN"
1.7316112525,16.15048313125,55.4706043189693,1.20163722757057e-10,1.12523794813376e-07,15.3837575369006,"LEG4_HUMAN",17,55.5241683028761,4.40857807505712e-11,2.28128148617866e-08,1.7316112525,"Up in D8BM",7.64182112403867,"LGALS4","LEG4_HUMAN"
1.15318846525,10.547068237375,48.9018600213348,2.9399205785532e-10,1.23902952783125e-07,14.5600393304683,"DSC2_HUMAN",26,55.2081108965477,4.60099481136994e-11,2.28128148617866e-08,1.15318846525,"Up in D8BM",7.64182112403867,"DSC2","DSC2_HUMAN"
1.0670061125,10.92714905625,46.093171947923,4.47306926893473e-10,1.34655360242325e-07,14.1606179117299,"ITA2_HUMAN",31,54.3493303513146,5.17372074482104e-11,2.42273845322758e-08,1.0670061125,"Up in D8BM",7.61569346760043,"ITGA2","ITA2_HUMAN"
1.095636845,15.7589232925,46.0983833908217,4.46948313273807e-10,1.34655360242325e-07,14.1613885227676,"BHMT2_HUMAN",28,52.8352559272974,6.39169894566127e-11,2.83555949541994e-08,1.095636845,"Up in D8BM",7.54736123595989,"BHMT2","BHMT2_HUMAN"
1.545310261,10.675865532,47.8383709704367,3.43633708276615e-10,1.31620844833446e-07,14.4124617534919,"EHD2_HUMAN",29,52.1574373249894,7.03997226393513e-11,2.96699631063546e-08,1.545310261,"Up in D8BM",7.52768299371405,"EHD2","EHD2_HUMAN"
1.569442035,11.3766888375,51.681148830937,1.98585823609559e-10,1.12523794813376e-07,14.9261274381111,"SFXN3_HUMAN",17,51.658670372531,7.56468535232858e-11,3.03632061117989e-08,1.569442035,"Up in D8BM",7.51765237233034,"SFXN3","SFXN3_HUMAN"
1.22862291225,10.143793343875,47.4054528481471,3.66529701157097e-10,1.31620844833446e-07,14.3511315635891,"SCMC1_HUMAN",22,50.7382842465171,8.65360792706259e-11,3.31551187350957e-08,1.22862291225,"Up in D8BM",7.47944941245399,"SLC25A24","SCMC1_HUMAN"
2.1304075725,12.92530477125,50.6340380225821,2.2963988769764e-10,1.12523794813376e-07,14.791410656613,"IL18_HUMAN",13,48.6588042113473,1.18341019297056e-10,4.33694109415167e-08,2.1304075725,"Up in D8BM",7.36281647655048,"IL18","IL18_HUMAN"
2.102434635,13.310469865,53.478153178342,1.55800587861521e-10,1.12523794813376e-07,15.1487827544771,"TSK_HUMAN",11,48.2794371161034,1.25474930096942e-10,4.3740085496305e-08,2.102434635,"Up in D8BM",7.35912037240636,"TSKU","TSK_HUMAN"
0.858619450000001,11.4923123125,37.2246647223275,2.03468346711719e-09,3.43006938886616e-07,12.6610927871789,"ACD10_HUMAN",56,47.8823053272329,1.33469708339639e-10,4.3740085496305e-08,0.858619450000001,"Up in D8BM",7.35912037240636,"ACAD10","ACD10_HUMAN"
1.2844338425,12.72621822375,47.2572155591077,3.74765722624593e-10,1.31620844833446e-07,14.3299606473037,"ACMSD_HUMAN",18,47.8131462899061,1.34920183047091e-10,4.3740085496305e-08,1.2844338425,"Up in D8BM",7.35912037240636,"ACMSD","ACMSD_HUMAN"
2.159694435,11.126705765,46.7793445557886,4.0278833958986e-10,1.34655360242325e-07,14.2611112667603,"FSTL1_HUMAN",17,47.46608808752,1.42474158431151e-10,4.41483213589157e-08,2.159694435,"Up in D8BM",7.3550858048479,"FSTL1","FSTL1_HUMAN"
-1.29667711225,10.318398713875,-43.2933560851333,6.97648956569504e-10,1.86161082314556e-07,13.7294910433287,"ASNS_HUMAN",27,-47.2828622733554,1.46654763085732e-10,4.41483213589157e-08,-1.29667711225,"Up in D2BM",7.3550858048479,"ASNS","ASNS_HUMAN"
-1.68331814,12.8046717625,-43.2143416090738,7.06745122086344e-10,1.86161082314556e-07,13.7168076320375,"PCKGC_HUMAN",38,-46.8689916663181,1.56619509602076e-10,4.5522270566755e-08,-1.68331814,"Up in D2BM",7.34177608426633,"PCK1","PCKGC_HUMAN"
1.3929028525,10.93601274375,41.9226696699483,8.76411297167312e-10,2.05201967328424e-07,13.5052012754058,"ERBB2_HUMAN",39,46.5627585961347,1.64487248854732e-10,4.62154340198846e-08,1.3929028525,"Up in D8BM",7.33521296404779,"ERBB2","ERBB2_HUMAN"
1.586021185,13.85237992,46.2082598928472,4.39463192493922e-10,1.34655360242325e-07,14.1776093904286,"CRYM_HUMAN",16,45.8101029842621,1.85800366910809e-10,4.95458526138759e-08,1.586021185,"Up in D8BM",7.30499269359632,"CRYM","CRYM_HUMAN"
1.228739735,18.067127705,39.9351798470025,1.23659215701805e-09,2.67262443371926e-07,13.1630849536414,"GATM_HUMAN",48,45.5964186622533,1.92409640940394e-10,4.95458526138759e-08,1.228739735,"Up in D8BM",7.30499269359632,"GATM","GATM_HUMAN"
1.47602176725,10.395975351375,48.2825805833169,3.21819637119186e-10,1.29172272441791e-07,14.474630450075,"PCOC2_HUMAN",14,45.3767988056449,1.99481483594677e-10,4.95458526138759e-08,1.47602176725,"Up in D8BM",7.30499269359632,"PCOLCE2","PCOC2_HUMAN"
1.2039155925,11.23308420125,40.1303482509033,1.19459515067499e-09,2.64980066448409e-07,13.1976090277043,"ARVC_HUMAN",38,45.365512992526,1.99852768877896e-10,4.95458526138759e-08,1.2039155925,"Up in D8BM",7.30499269359632,"ARVCF","ARVC_HUMAN"
0.865771530000004,14.962899805,37.239183866049,2.02907125010745e-09,3.43006938886616e-07,12.6638990252056,"ACSA_HUMAN",34,44.6055382230807,2.26754625650121e-10,5.46089925601392e-08,0.865771530000004,"Up in D8BM",7.26273583535986,"ACSS2","ACSA_HUMAN"
1.895238877,9.949209929,41.9867431953285,8.66973117206612e-10,2.05201967328424e-07,13.515891280551,"EPHA2_HUMAN",28,44.3385222673103,2.37162934132651e-10,5.55290658834478e-08,1.895238877,"Up in D8BM",7.25547963221942,"EPHA2","EPHA2_HUMAN"
0.652138947499996,13.57804977875,30.6921873425016,7.97022799097779e-09,7.89116745480751e-07,11.247844331331,"MYLK_HUMAN",99,44.0428657567365,2.49324264513656e-10,5.66110409976239e-08,0.652138947499996,"Up in D8BM",7.24709885897573,"MYLK","MYLK_HUMAN"
-0.581545832499998,11.94596576625,-28.6585749216042,1.29360116650316e-08,1.00237338014622e-06,10.7357426061015,"SPTN2_HUMAN",127,-43.8909991760709,2.55844687657989e-10,5.66110409976239e-08,-0.581545832499998,"Up in D2BM",7.24709885897573,"SPTBN2","SPTN2_HUMAN"
0.716845510000002,17.09134102,31.5785795286193,6.5172336288027e-09,6.86672028214724e-07,11.4591479986109,"AHNK_HUMAN",309,43.7531110300236,2.61932684649108e-10,5.66110409976239e-08,0.716845510000002,"Up in D8BM",7.24709885897573,"AHNAK","AHNK_HUMAN"
0.977941992500003,14.29086136875,37.2719696899459,2.01646303696903e-09,3.43006938886616e-07,12.670230967409,"CAN2_HUMAN",37,43.449182440669,2.75940106831553e-10,5.81474790120789e-08,0.977941992500003,"Up in D8BM",7.23546910939428,"CAPN2","CAN2_HUMAN"
0.941213127499999,15.33524322375,34.8668217902699,3.2338445672004e-09,4.57330451962015e-07,12.1871352952047,"FLNA_HUMAN",152,43.2641983090232,2.84880369657314e-10,5.85406695434964e-08,0.941213127499999,"Up in D8BM",7.23254231474502,"FLNA","FLNA_HUMAN"
0.765668869999997,12.853393555,33.2489416045294,4.52628102114565e-09,5.30310958961142e-07,11.8394228697111,"DPYD_HUMAN",57,42.8850954791296,3.04247028130608e-10,5.85406695434964e-08,0.765668869999997,"Up in D8BM",7.23254231474502,"DPYD","DPYD_HUMAN"
1.17642832,14.86478138,44.1612483212348,6.06045538632638e-10,1.70278594837817e-07,13.8668880577008,"FBX2_HUMAN",16,42.8357724351049,3.06874672873194e-10,5.85406695434964e-08,1.17642832,"Up in D8BM",7.23254231474502,"FBXO2","FBX2_HUMAN"
1.2067639825,13.57621896125,42.2130151973477,8.34557796062399e-10,2.05201967328424e-07,13.5534786185808,"CBPQ_HUMAN",18,42.7689084751654,3.10477944471843e-10,5.85406695434964e-08,1.2067639825,"Up in D8BM",7.23254231474502,"CPQ","CBPQ_HUMAN"
1.1349129675,15.79825949625,45.6215522066886,4.81161412409516e-10,1.39852053282752e-07,14.0904055090186,"BAAT_HUMAN",15,42.6526011192679,3.16860495379756e-10,5.85406695434964e-08,1.1349129675,"Up in D8BM",7.23254231474502,"BAAT","BAAT_HUMAN"
0.847566839999999,12.91083753,34.70207742248,3.34409227456401e-09,4.57330451962015e-07,12.1526037425593,"DSG2_HUMAN",47,42.6056878628772,3.19476901055977e-10,5.85406695434964e-08,0.847566839999999,"Up in D8BM",7.23254231474502,"DSG2","DSG2_HUMAN"
1.86253356925,9.409982442875,40.1631965815295,1.18768777871374e-09,2.64980066448409e-07,13.2033992628962,"FBLI1_HUMAN",20,41.4494017159129,3.92392006802252e-10,6.99186959757679e-08,1.86253356925,"Up in D8BM",7.15540668014209,"FBLIM1","FBLI1_HUMAN"
-0.916817427499998,11.45570337875,-37.9407954029817,1.77777321155965e-09,3.32996675560806e-07,12.7979509243411,"PACN3_HUMAN",23,-41.368506930748,3.98160802804231e-10,6.99186959757679e-08,-0.916817427499998,"Up in D2BM",7.15540668014209,"PACSIN3","PACN3_HUMAN"
-0.612337107499998,12.43892121375,-29.2624061139561,1.11648083001367e-08,9.60287440427065e-07,10.8919635101202,"COBL1_HUMAN",67,-41.1165655510018,4.16752254451145e-10,7.16898929136469e-08,-0.612337107499998,"Up in D2BM",7.14454206833829,"COBLL1","COBL1_HUMAN"
1.3209590925,17.54503297875,37.8120207518402,1.82111003671594e-09,3.33698619553883e-07,12.7735728840028,"VTNC_HUMAN",29,40.8492513873818,4.37561308900815e-10,7.37640854544995e-08,1.3209590925,"Up in D8BM",7.1321550377081,"VTN","VTNC_HUMAN"
-0.723262787500001,13.38828587625,-31.875334809446,6.10015081394607e-09,6.60116899063646e-07,11.5283779449484,"HS105_HUMAN",48,-40.6534705570844,4.53549320576768e-10,7.4960141630227e-08,-0.723262787500001,"Up in D2BM",7.12516960156041,"HSPH1","HS105_HUMAN"
0.983661889999999,12.35222733,36.5364318167061,2.32218290243018e-09,3.70385001416519e-07,12.526540210023,"CAP2_HUMAN",27,40.5421904427389,4.62931212269934e-10,7.50393690042938e-08,0.983661889999999,"Up in D8BM",7.12471082653605,"CAP2","CAP2_HUMAN"
1.4892630575,13.48002719875,37.3787026701194,1.97603186721062e-09,3.43006938886616e-07,12.6907978934145,"HDAC6_HUMAN",32,40.1140990526482,5.01130326550354e-10,7.96986324998667e-08,1.4892630575,"Up in D8BM",7.09854913033359,"HDAC6","HDAC6_HUMAN"
1.396817925,12.096860765,38.0674824295328,1.73628246789572e-09,3.32616475497569e-07,12.8218359523669,"MFGM_HUMAN",22,39.8857327221248,5.22960704792029e-10,7.99468772847975e-08,1.396817925,"Up in D8BM",7.09719849507555,"MFGE8","MFGM_HUMAN"
0.9881083975,13.24577057375,34.3413399359035,3.60079465824633e-09,4.66939971913205e-07,12.0763115010714,"PCSK6_HUMAN",46,39.778023547805,5.33629441210952e-10,7.99468772847975e-08,0.9881083975,"Up in D8BM",7.09719849507555,"PCSK6","PCSK6_HUMAN"
0.928327082499997,11.16739153875,34.8616773656831,3.23722394760421e-09,4.57330451962015e-07,12.1860599028194,"DTNA_HUMAN",32,39.7636916963415,5.35067527906665e-10,7.99468772847975e-08,0.928327082499997,"Up in D8BM",7.09719849507555,"DTNA","DTNA_HUMAN"
-1.98551202,11.768203615,-38.2890562943648,1.66634102674527e-09,3.32616475497569e-07,12.8633791458695,"T23O_HUMAN",22,-39.7086624778311,5.40630205864688e-10,7.99468772847975e-08,-1.98551202,"Up in D2BM",7.09719849507555,"TDO2","T23O_HUMAN"
-0.876312494999999,12.98099673,-36.5215045996634,2.32891269131279e-09,3.70385001416519e-07,12.5235882211369,"OAT_HUMAN",22,-39.3750113829586,5.75794015454625e-10,8.26437470729198e-08,-0.876312494999999,"Up in D2BM",7.0827900001017,"OAT","OAT_HUMAN"
-1.1987781525,10.95053362875,-36.5719444608885,2.30626128895078e-09,3.70385001416519e-07,12.5335573420836,"ZN622_HUMAN",26,-39.350508810258,5.78476815435078e-10,8.26437470729198e-08,-1.1987781525,"Up in D2BM",7.0827900001017,"ZNF622","ZN622_HUMAN"
-0.644262553500001,10.23748409825,-28.9835468037004,1.19459559633157e-08,9.68196757834498e-07,10.8202711812281,"TRIPC_HUMAN",64,-38.6709411352517,6.58838556474329e-10,9.25558365420353e-08,-0.644262553500001,"Up in D2BM",7.03359618957368,"TRIP12","TRIPC_HUMAN"
0.929389002499995,16.99673843375,34.5187510241611,3.47184358275958e-09,4.64510627921913e-07,12.1139493703238,"PDLI1_HUMAN",26,38.0544150907367,7.42829526198364e-10,1.02644427480754e-07,0.929389002499995,"Up in D8BM",6.98866462330314,"PDLIM1","PDLI1_HUMAN"
-1.045057775,12.133808375,-36.0082257933408,2.57442773970003e-09,3.87497346748777e-07,12.4211953982815,"PDCD4_HUMAN",21,-37.8598305634287,7.71808695105051e-10,1.04928636952266e-07,-1.045057775,"Up in D2BM",6.97910596868854,"PDCD4","PDCD4_HUMAN"
-0.609290122499999,11.41926574625,-29.9484530933346,9.47882018043588e-09,8.77988739570264e-07,11.0651199142076,"PLSL_HUMAN",33,-37.7403035039751,7.90243850830347e-10,1.05729609819825e-07,-0.609290122499999,"Up in D2BM",6.97580337049255,"LCP1","PLSL_HUMAN"
2.98958599625,9.034906089375,36.0429634755661,2.55691048629543e-09,3.87497346748777e-07,12.4281800134539,"ITA7_HUMAN",30,37.3430946115506,8.55186832978505e-10,1.12630778362122e-07,2.98958599625,"Up in D8BM",6.94834291457972,"ITGA7","ITA7_HUMAN"
0.557297944999998,11.206046225,29.4939488537977,1.05602412912314e-08,9.31979111705848e-07,10.9509107250864,"KS6A1_HUMAN",29,37.0229059051993,9.11956446893675e-10,1.18259706013335e-07,0.557297944999998,"Up in D8BM",6.92716320496608,"RPS6KA1","KS6A1_HUMAN"
1.468792915,12.6502313625,50.3115735313743,2.40292835050513e-10,1.12523794813376e-07,14.7491564077128,"GSTM4_HUMAN",9,36.9466643021704,9.26095660115716e-10,1.18273641198718e-07,1.468792915,"Up in D8BM",6.92711203269634,"GSTM4","GSTM4_HUMAN"
-1.0456731325,12.52328407625,-36.0737735767992,2.54148742250312e-09,3.87497346748777e-07,12.4343682022049,"HMOX1_HUMAN",18,-36.5619106107218,1.00134796369055e-09,1.25975552029069e-07,-1.0456731325,"Up in D2BM",6.89971372987513,"HMOX1","HMOX1_HUMAN"
0.768727780000001,11.736162185,32.2874853451975,5.57036839849971e-09,6.17797831986238e-07,11.623308795518,"NADE_HUMAN",26,36.3790118837195,1.03953218119392e-09,1.2812896289281e-07,0.768727780000001,"Up in D8BM",6.89235268912513,"NADSYN1","NADE_HUMAN"
-2.2793335925,14.75129079875,-39.4424071796005,1.35033029582062e-09,2.845483515868e-07,13.0749813762016,"SAA2_HUMAN",9,-36.3123794578389,1.05385097698836e-09,1.2812896289281e-07,-2.2793335925,"Up in D2BM",6.89235268912513,"SAA2","SAA2_HUMAN"
-0.686910390000001,14.6810132275,-30.6482931277756,8.0512563900041e-09,7.89116745480751e-07,11.23720031279,"AK1D1_HUMAN",30,-36.2654593958337,1.06406779006961e-09,1.2812896289281e-07,-0.686910390000001,"Up in D2BM",6.89235268912513,"AKR1D1","AK1D1_HUMAN"
0.727688552499998,11.78226697625,29.8790565522472,9.63546458472233e-09,8.79348191614702e-07,11.0478087043073,"UBA7_HUMAN",41,36.1562659946018,1.0882818586756e-09,1.29198982912347e-07,0.727688552499998,"Up in D8BM",6.88874090520544,"UBA7","UBA7_HUMAN"
-1.0832924825,15.34062767125,-34.4092708371324,3.55078475210179e-09,4.66939971913205e-07,12.0907500380431,"VNN1_HUMAN",20,-35.7300079087102,1.18896842545233e-09,1.39191873029691e-07,-1.0832924825,"Up in D2BM",6.85638612105732,"VNN1","VNN1_HUMAN"
0.781429532499999,12.30072486625,31.828713093093,6.16361528448926e-09,6.60116899063646e-07,11.517550693901,"ACO12_HUMAN",26,35.6458373312582,1.21007493123846e-09,1.39523698023983e-07,0.781429532499999,"Up in D8BM",6.85535202144444,"ACOT12","ACO12_HUMAN"
-0.769962787500001,12.60144400625,-32.5032275668877,5.31407996936295e-09,5.97231734156804e-07,11.672445407193,"DEOC_HUMAN",23,-35.531941477113,1.23931433853046e-09,1.39523698023983e-07,-0.769962787500001,"Up in D2BM",6.85535202144444,"DERA","DEOC_HUMAN"
0.825225589999999,12.5904845025,29.8499048445052,9.70214519162027e-09,8.79348191614702e-07,11.0405231621612,"MRP3_HUMAN",58,35.5236986336886,1.24146130641817e-09,1.39523698023983e-07,0.825225589999999,"Up in D8BM",6.85535202144444,"ABCC3","MRP3_HUMAN"
-0.792044882499999,14.17647993625,-32.8247172877331,4.95670723543739e-09,5.7232993544523e-07,11.7449713145625,"ICAM1_HUMAN",22,-35.3691024740736,1.28251894770638e-09,1.42241476450225e-07,-0.792044882499999,"Up in D2BM",6.84697374842351,"ICAM1","ICAM1_HUMAN"
1.756491185,11.3615946775,34.7126963115051,3.33685825769397e-09,4.57330451962015e-07,12.1548353596499,"PRS23_HUMAN",17,35.2910669460594,1.30382624930902e-09,1.42726642278257e-07,1.756491185,"Up in D8BM",6.84549495110088,"PRSS23","PRS23_HUMAN"
0.658986090000004,13.8928077225,31.5179925334972,6.6063292100301e-09,6.87466035942515e-07,11.4449219371848,"KCC2B_HUMAN",23,35.1276783348929,1.34975033335505e-09,1.4421438536993e-07,0.658986090000004,"Up in D8BM",6.84099141662646,"CAMK2B","KCC2B_HUMAN"
-2.2043099425,11.53682541875,-33.5677036294369,4.23081028152981e-09,5.1683333134804e-07,11.9094760605893,"PIGR_HUMAN",36,-35.0830802187536,1.36260201288512e-09,1.4421438536993e-07,-2.2043099425,"Up in D2BM",6.84099141662646,"PIGR","PIGR_HUMAN"
1.2103095075,14.20985913375,33.852710955697,3.98512855740708e-09,5.08949221369459e-07,11.9714569982062,"QORX_HUMAN",20,35.0619310148575,1.3687449080074e-09,1.4421438536993e-07,1.2103095075,"Up in D8BM",6.84099141662646,"TP53I3","QORX_HUMAN"
0.999897480000001,12.2953834525,33.598643810551,4.20332059729312e-09,5.1683333134804e-07,11.9162343518313,"SMOC1_HUMAN",19,34.5354470349889,1.53225718842779e-09,1.59449331373554e-07,0.999897480000001,"Up in D8BM",6.79737729756486,"SMOC1","SMOC1_HUMAN"
-0.837971925000002,11.3137553925,-30.2977903247355,8.73305345201885e-09,8.36487585762124e-07,11.1515798978132,"CDHR2_HUMAN",33,-34.3915961117051,1.5807054574635e-09,1.62484954889754e-07,-0.837971925000002,"Up in D2BM",6.78918684582883,"CDHR2","CDHR2_HUMAN"
1.0961148725,9.63327848875,33.6165163751708,4.18753399558543e-09,5.1683333134804e-07,11.920134962886,"AAPK2_HUMAN",18,34.1626764562787,1.66142526488306e-09,1.68724741659028e-07,1.0961148725,"Up in D8BM",6.77282122815113,"PRKAA2","AAPK2_HUMAN"
1.12403154625,10.550481081875,32.6035620185079,5.19948617318721e-09,5.92249580456689e-07,11.695168976795,"ANXA3_HUMAN",21,34.0390989525104,1.70693454300941e-09,1.71282753131266e-07,1.12403154625,"Up in D8BM",6.76628636497969,"ANXA3","ANXA3_HUMAN"
-0.375438692500003,10.90709257125,-19.8638888817266,1.70513696514052e-07,4.85560793215184e-06,7.94246181785396,"TRIPB_HUMAN",107,-33.2241319008929,2.0449589078794e-09,2.02787748641358e-07,-0.375438692500003,"Non-significant",6.69295828631195,"TRIP11","TRIPB_HUMAN"
1.1194527175,13.04250729125,38.1193269819209,1.71962220738821e-09,3.32616475497569e-07,12.831582669515,"CSRP2_HUMAN",12,33.1451723860872,2.08155491521909e-09,2.04016585818392e-07,1.1194527175,"Up in D8BM",6.69033452455154,"CSRP2","CSRP2_HUMAN"
0.869766472500004,16.00440108875,28.986458718516,1.19374836265565e-08,9.68196757834498e-07,10.8210237987601,"CALD1_HUMAN",42,33.0127266972406,2.14461859894593e-09,2.07781496212819e-07,0.869766472500004,"Up in D8BM",6.6823931307465,"CALD1","CALD1_HUMAN"
1.312771085,12.4661663775,35.86861222706,2.64622430394597e-09,3.91316222069483e-07,12.3930424019554,"CAV1_HUMAN",12,32.8880129161536,2.20598523033703e-09,2.11298289846714e-07,1.312771085,"Up in D8BM",6.67510401791759,"CAV1","CAV1_HUMAN"
0.586286305000005,13.321994185,25.5925971533982,2.87374624286398e-08,1.61063547035186e-06,9.88180735649922,"SRBS1_HUMAN",50,32.6353729539594,2.33649326730197e-09,2.19195717970067e-07,0.586286305000005,"Up in D8BM",6.65916793412989,"SORBS1","SRBS1_HUMAN"
1.0748765475,11.41036593875,30.1690306178241,8.9998649332894e-09,8.42887350252182e-07,11.1198441294664,"PALLD_HUMAN",30,32.609781730014,2.35019389992827e-09,2.19195717970067e-07,1.0748765475,"Up in D8BM",6.65916793412989,"PALLD","PALLD_HUMAN"
0.701027635000001,13.71459663,28.4597150134323,1.35878756387456e-08,1.01721026500114e-06,10.683487171787,"ACOT9_HUMAN",29,32.5622203427164,2.37589895075674e-09,2.19195717970067e-07,0.701027635000001,"Up in D8BM",6.65916793412989,"ACOT9","ACOT9_HUMAN"
0.813075785000001,12.1041506525,30.2045048706946,8.92544056906776e-09,8.42887350252182e-07,11.1286028558941,"RIR2B_HUMAN",23,32.5318939974995,2.39245533909671e-09,2.19195717970067e-07,0.813075785000001,"Up in D8BM",6.65916793412989,"RRM2B","RIR2B_HUMAN"
0.710573195000006,16.76148224,26.1506810104026,2.46838306765446e-08,1.48614291980425e-06,10.0453454439184,"FLNB_HUMAN",187,32.4241481343321,2.45234390732622e-09,2.22266739729599e-07,0.710573195000006,"Up in D8BM",6.65312552080354,"FLNB","FLNB_HUMAN"
-0.571256637499998,10.94344759125,-25.4285265524092,3.00698396590488e-08,1.63521728055563e-06,9.83298994106674,"EXOSX_HUMAN",45,-32.3232967679912,2.5099426443795e-09,2.2506709095186e-07,-0.571256637499998,"Up in D2BM",6.64768800239111,"EXOSC10","EXOSX_HUMAN"
1.83195471725,10.289948343875,31.8117574127958,6.18688278870898e-09,6.60116899063646e-07,11.5136084514144,"RDH5_HUMAN",16,32.2480093384725,2.55394053929498e-09,2.26601734797025e-07,1.83195471725,"Up in D8BM",6.64473676962756,"RDH5","RDH5_HUMAN"
1.00996995,15.240398765,28.6133229600134,1.30811569363014e-08,1.00237338014622e-06,10.7238871600766,"ESYT1_HUMAN",62,32.057663781149,2.6691274230803e-09,2.33557823695151e-07,1.00996995,"Up in D8BM",6.63160558018214,"ESYT1","ESYT1_HUMAN"
0.795443777499999,13.81738531625,28.3121450051909,1.409584112387e-08,1.04222670906228e-06,10.6444455767742,"CHDH_HUMAN",33,32.0277527077252,2.68775761044367e-09,2.33557823695151e-07,0.795443777499999,"Up in D8BM",6.63160558018214,"CHDH","CHDH_HUMAN"
-0.431300405000002,13.6268147225,-24.2374093198101,4.21570653964599e-08,1.94175903949049e-06,9.46803425412746,"HOT_HUMAN",30,-31.9157730450124,2.75882390674443e-09,2.37287007244376e-07,-0.431300405000002,"Non-significant",6.62472604111917,"ADHFE1","HOT_HUMAN"
