"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1BM_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8C_vs_D1BM"
0.892909769999999,13.8875144725,44.2184964214959,5.54941717280148e-10,3.43941451099586e-08,13.8799715689233,"CERU_HUMAN",50,-61.7258714766501,1.52715197672324e-11,2.2986364306786e-09,-0.892909769999999,"Up in D1BM",8.63852971452299,"CP","CERU_HUMAN",0.892909769999999
-1.20245575825,10.179099678375,-52.0212281648139,1.74232911682824e-10,1.95814561676603e-08,15.0951799875153,"SPAG1_HUMAN",31,61.4127287372581,1.58722800430784e-11,2.34714821900189e-09,1.20245575825,"Up in D8C",8.62945948446952,"SPAG1","SPAG1_HUMAN",-1.20245575825
-2.28297376875,11.164457083125,-58.5398982082112,7.50558066619924e-11,1.17156554509988e-08,15.9567314383435,"ANXA3_HUMAN",21,60.9097071523038,1.68941489479337e-11,2.42564552617254e-09,2.28297376875,"Up in D8C",8.61517266483598,"ANXA3","ANXA3_HUMAN",-2.28297376875
3.0210363875,16.83980786875,57.2741923996051,8.77235318572152e-11,1.2972309649552e-08,15.798774366817,"FIBG_HUMAN",40,-60.8696577390495,1.69786553617487e-11,2.42564552617254e-09,-3.0210363875,"Up in D1BM",8.61517266483598,"FGG","FIBG_HUMAN",3.0210363875
-1.8704683775,11.48551165875,-65.9797752605859,3.19573008259868e-11,8.97893628874143e-09,16.8069934888338,"IYD1_HUMAN",14,60.1763354082859,1.85201325037736e-11,2.60176994790513e-09,1.8704683775,"Up in D8C",8.58473110699516,"IYD","IYD1_HUMAN",-1.8704683775
-1.2959156025,14.81637596875,-53.1209151055984,1.50084526438953e-10,1.78177813148441e-08,15.2492870560221,"ANX11_HUMAN",27,59.9823971048793,1.89792313154606e-11,2.60694329942509e-09,1.2959156025,"Up in D8C",8.58386841456032,"ANXA11","ANX11_HUMAN",-1.2959156025
-1.68923092,13.7542965425,-62.4907713419428,4.70953358096187e-11,9.68211184242137e-09,16.4240186835763,"CRYM_HUMAN",16,59.901090635261,1.91755231420519e-11,2.60694329942509e-09,1.68923092,"Up in D8C",8.58386841456032,"CRYM","CRYM_HUMAN",-1.68923092
2.5478420275,15.23227405625,56.2192792516836,1.00165207491356e-10,1.40715422324106e-08,15.6638509847725,"AACT_HUMAN",24,-58.9688869710896,2.1598188024109e-11,2.88970042627324e-09,-2.5478420275,"Up in D1BM",8.53914717799089,"SERPINA3","AACT_HUMAN",2.5478420275
-0.977045302500001,12.09439551875,-43.772160962108,5.96540883092444e-10,3.59625267023636e-08,13.8031678383173,"MYO1D_HUMAN",62,58.3534353453365,2.33872071806606e-11,3.06553265697649e-09,0.977045302500001,"Up in D8C",8.51349405299323,"MYO1D","MYO1D_HUMAN",-0.977045302500001
-1.7431890975,15.71459090625,-53.7660454193307,1.37702883087865e-10,1.70690823757002e-08,15.3379461104891,"ZYX_HUMAN",27,58.2454326231908,2.37181464388781e-11,3.06553265697649e-09,1.7431890975,"Up in D8C",8.51349405299323,"ZYX","ZYX_HUMAN",-1.7431890975
2.72226572325,10.890574218375,54.3840123124556,1.26923234414132e-10,1.63822885012346e-08,15.4216935725239,"TRFL_HUMAN",45,-58.1536799326113,2.40034589346836e-11,3.06553265697649e-09,-2.72226572325,"Up in D1BM",8.51349405299323,"LTF","TRFL_HUMAN",2.72226572325
-1.4769454035,9.30348944825,-50.0729485909936,2.28741346165075e-10,2.35092253655739e-08,14.8125125491598,"MROH1_HUMAN",43,57.614461052296,2.57607672048699e-11,3.21734545658469e-09,1.4769454035,"Up in D8C",8.49250230501858,"MROH1","MROH1_HUMAN",-1.4769454035
-1.9211041925,12.22746336375,-53.6274713009167,1.40261094211482e-10,1.71342139580954e-08,15.3190090575281,"CAP2_HUMAN",27,57.5572618412432,2.59555689936835e-11,3.21734545658469e-09,1.9211041925,"Up in D8C",8.49250230501858,"CAP2","CAP2_HUMAN",-1.9211041925
-1.2738006125,12.80884539875,-47.9703148922596,3.10579636340663e-10,2.68728380126233e-08,14.4927078058094,"DSG2_HUMAN",47,57.3141737342632,2.68022508120828e-11,3.27414742166733e-09,1.2738006125,"Up in D8C",8.48490176995302,"DSG2","DSG2_HUMAN",-1.2738006125
1.02546692,16.70861292,43.1632012668191,6.59155602844884e-10,3.70401505091969e-08,13.6969466706347,"CO3_HUMAN",118,-57.1156718329753,2.75168537534426e-11,3.31342228982526e-09,-1.02546692,"Up in D1BM",8.47972321052507,"C3","CO3_HUMAN",1.02546692
-1.1599659925,18.87001872125,-45.7941011078419,4.32405666184161e-10,3.05962978894413e-08,14.1442491752179,"K1C18_HUMAN",62,56.9263854845024,2.8218417519822e-11,3.35004283485323e-09,1.1599659925,"Up in D8C",8.47494963988212,"KRT18","K1C18_HUMAN",-1.1599659925
1.06983614,10.6222183725,46.6488756929621,3.79007610420348e-10,2.93087628278268e-08,14.2833323852691,"DDX27_HUMAN",35,-56.5966122109741,2.94895635671133e-11,3.44026907981678e-09,-1.06983614,"Up in D1BM",8.46340758786178,"DDX27","DDX27_HUMAN",1.06983614
1.058502675,12.0072901225,43.3765967331963,6.36398305946601e-10,3.674110493715e-08,13.7343599733318,"SPTN2_HUMAN",127,-56.5198383593491,2.97947138244899e-11,3.44026907981678e-09,-1.058502675,"Up in D1BM",8.46340758786178,"SPTBN2","SPTN2_HUMAN",1.058502675
-1.64169717,13.472177625,-55.7016002007547,1.06998667152053e-10,1.4546641377817e-08,15.5965169047087,"CBPQ_HUMAN",18,56.1075541515154,3.14957693183832e-11,3.54277206083187e-09,1.64169717,"Up in D8C",8.45065678893338,"CPQ","CBPQ_HUMAN",-1.64169717
-1.64235234,15.957193255,-51.1272733619778,1.9715837138641e-10,2.10360495242538e-08,14.9670475649785,"TPM4_HUMAN",30,56.1011456688169,3.15230637753459e-11,3.54277206083187e-09,1.64235234,"Up in D8C",8.45065678893338,"TPM4","TPM4_HUMAN",-1.64235234
-1.2641270175,11.97017610125,-47.9301921604479,3.12437789208338e-10,2.68728380126233e-08,14.486448544633,"ITB5_HUMAN",36,55.80408583762,3.28181402808466e-11,3.63979084772706e-09,1.2641270175,"Up in D8C",8.43892357137505,"ITGB5","ITB5_HUMAN",-1.2641270175
1.3240585325,12.58611845875,51.5591571770002,1.85679293582455e-10,2.02002281879875e-08,15.0292762590637,"DEOC_HUMAN",23,-55.6211770295841,3.36454631117198e-11,3.68308582556736e-09,-1.3240585325,"Up in D1BM",8.43378816082578,"DERA","DEOC_HUMAN",1.3240585325
-1.134691715,11.855756045,-43.4958407009406,6.24072240656308e-10,3.65298952534168e-08,13.7551763478832,"FAT1_HUMAN",154,54.7333124969883,3.80119524210751e-11,4.10772752509284e-09,1.134691715,"Up in D8C",8.38639837185987,"FAT1","FAT1_HUMAN",-1.134691715
1.324380875,12.7239177225,49.1715021556963,2.60374534930905e-10,2.46595163475573e-08,14.677347254978,"HUTU_HUMAN",27,-54.5551804054168,3.89632614267767e-11,4.15723203248482e-09,-1.324380875,"Up in D1BM",8.38119573502818,"UROC1","HUTU_HUMAN",1.324380875
-1.2866170425,13.51731216875,-54.4339925429117,1.26094286437174e-10,1.63822885012346e-08,15.4284173005811,"NEUR1_HUMAN",18,54.1491973516921,4.12337485026183e-11,4.33113119997811e-09,1.2866170425,"Up in D8C",8.3633986602869,"NEU1","NEUR1_HUMAN",-1.2866170425
-1.686828615,18.30560732,-48.6049111457277,2.82802682171082e-10,2.51980184347602e-08,14.5909113675726,"ANXA2_HUMAN",42,54.048102532123,4.18221591911336e-11,4.33113119997811e-09,1.686828615,"Up in D8C",8.3633986602869,"ANXA2","ANXA2_HUMAN",-1.686828615
-1.8989765625,13.14185297625,-52.6495092587443,1.59936066058225e-10,1.87236264000664e-08,15.1836915293577,"PLBL2_HUMAN",19,53.9950696907336,4.21346255069646e-11,4.33113119997811e-09,1.8989765625,"Up in D8C",8.3633986602869,"PLBD2","PLBL2_HUMAN",-1.8989765625
-2.80881941375,9.409114063125,-50.3016354759749,2.21428708576369e-10,2.30422541307434e-08,14.8463525155868,"FLNC_HUMAN",88,53.7551835957875,4.35814126307215e-11,4.36111323722309e-09,2.80881941375,"Up in D8C",8.36040263663254,"FLNC","FLNC_HUMAN",-2.80881941375
-0.792067289999999,11.4668275125,-37.6899324181713,1.73102806348026e-09,7.44430385054851e-08,12.6601929385726,"MYO5B_HUMAN",77,53.735605793691,4.37019482129638e-11,4.36111323722309e-09,0.792067289999999,"Up in D8C",8.36040263663254,"MYO5B","MYO5B_HUMAN",-0.792067289999999
1.1721887575,17.92785263125,44.4128137014895,5.37871314524179e-10,3.43941451099586e-08,13.9131361773638,"HS71A_HUMAN;HS71B_HUMAN",53,-53.6909201138392,4.39784820457899e-11,4.36111323722309e-09,-1.1721887575,"Up in D1BM",8.36040263663254,"HSPA1A;HSPA1B","HS71A_HUMAN;HS71B_HUMAN",1.1721887575
2.16874933175,10.087653636625,48.9058998141403,2.70625629247726e-10,2.49296051704097e-08,14.6369728275397,"LAMA5_HUMAN",106,-53.507765534217,4.51327933127849e-11,4.42353854457516e-09,-2.16874933175,"Up in D1BM",8.35423018414399,"LAMA5","LAMA5_HUMAN",2.16874933175
0.729522467499999,10.91062510125,36.5509405046647,2.15343770993257e-09,8.36466657005605e-08,12.4236458364843,"GEMI5_HUMAN",61,-53.3042015311692,4.64561372622902e-11,4.50090552854993e-09,-0.729522467499999,"Up in D1BM",8.34670010256031,"GEMIN5","GEMI5_HUMAN",0.729522467499999
-0.921499255000008,16.722183705,-39.5679853119316,1.2245603308158e-09,5.86466990252635e-08,13.033679921762,"FAS_HUMAN",166,53.2110806749747,4.70760958892424e-11,4.50914104830027e-09,0.921499255000008,"Up in D8C",8.34590617952146,"FASN","FAS_HUMAN",-0.921499255000008
-0.889371634499998,10.26404202025,-40.1002644071068,1.11342554113902e-09,5.65365294353059e-08,13.1359996124341,"PKP4_HUMAN",53,52.7645584116532,5.01819382494245e-11,4.75262424162246e-09,0.889371634499998,"Up in D8C",8.32306652112306,"PKP4","PKP4_HUMAN",-0.889371634499998
2.12668562,16.1005079725,74.6107201722858,1.32863033053528e-11,6.55022705161670e-09,17.6518182065831,"A1AG2_HUMAN",9,-52.6377901348133,5.11054756826277e-11,4.78631171698743e-09,-2.12668562,"Up in D1BM",8.31999902060785,"ORM2","A1AG2_HUMAN",2.12668562
-1.3641276375,15.71236395875,-48.8686655277082,2.72099142920594e-10,2.49296051704097e-08,14.6312925224306,"SCRB2_HUMAN",23,52.3395894062796,5.3354736599701e-11,4.90735303262015e-09,1.3641276375,"Up in D8C",8.3091526979588,"SCARB2","SCRB2_HUMAN",-1.3641276375
-1.97039628,10.0087829825,-49.6104315870991,2.44388380383266e-10,2.4237531845706e-08,14.7435180503981,"IDUA_HUMAN",24,52.31279268605,5.35622824772872e-11,4.90735303262015e-09,1.97039628,"Up in D8C",8.3091526979588,"IDUA","IDUA_HUMAN",-1.97039628
-2.0318939675,11.63926780375,-49.9890051366826,2.31494329735749e-10,2.35092253655739e-08,14.8000457881433,"MFGM_HUMAN",22,52.231490129005,5.41975975001113e-11,4.91216719707998e-09,2.0318939675,"Up in D8C",8.30872685938858,"MFGE8","MFGM_HUMAN",-2.0318939675
-1.24743557,11.5700974475,-44.2266966343363,5.54208987622511e-10,3.43941451099586e-08,13.8813744419282,"ITA6_HUMAN",49,51.995162974029,5.60932500537468e-11,5.01135627747744e-09,1.24743557,"Up in D8C",8.30004472041813,"ITGA6","ITA6_HUMAN",-1.24743557
