"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1B_vs_D3BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-1.34220123,10.961782695,-43.2154900662331,6.15242499207559e-10,1.44052195161681e-07,13.8518922283981,"ASNS_HUMAN",27,-46.5965511982376,1.28743295357777e-10,2.85435476861504e-08,-1.34220123,"Up in D1B",7.54449204927445,"ASNS","ASNS_HUMAN"
1.52870035,12.137811185,43.6642352844394,5.71437549301844e-10,1.44052195161681e-07,13.9249421744985,"KNG1_HUMAN",26,46.440016473783,1.32067666361356e-10,2.85435476861504e-08,1.52870035,"Up in D3BM",7.54449204927445,"KNG1","KNG1_HUMAN"
0.709330082500003,16.51096081875,36.6589300113685,1.99360637372e-09,3.11187187483072e-07,12.6647039527601,"ALDOC_HUMAN",34,46.1257756105906,1.39038641428444e-10,2.92989177150089e-08,0.709330082500003,"Up in D3BM",7.53314842193533,"ALDOC","ALDOC_HUMAN"
1.439976935,12.3076623675,42.1387542206656,7.36858098095838e-10,1.55274422721245e-07,13.6726780438898,"HTRA1_HUMAN",27,45.0553109702736,1.66105856931351e-10,3.41489333676673e-08,1.439976935,"Up in D3BM",7.46662285683664,"HTRA1","HTRA1_HUMAN"
-0.666192292500003,13.24994671375,-33.9815658479979,3.42549209857611e-09,4.14434100300828e-07,12.1045426301935,"TOP1_HUMAN",42,-44.6683490501301,1.77320633410437e-10,3.55865623575375e-08,-0.666192292500003,"Up in D1B",7.44871396257943,"TOP1","TOP1_HUMAN"
-1.24027848375,10.496653438125,-43.3616846969408,6.00564614429026e-10,1.44052195161681e-07,13.8757949326643,"OGFD1_HUMAN",18,-43.8413399090142,2.04280943771911e-10,3.94845802524402e-08,-1.24027848375,"Up in D1B",7.40357247446789,"OGFOD1","OGFD1_HUMAN"
-1.12743378,11.9313743125,-37.9082974717997,1.56928337008248e-09,2.75280184000236e-07,12.9098334171293,"AKA12_HUMAN",65,-43.7897002352134,2.06112413229015e-10,3.94845802524402e-08,-1.12743378,"Up in D1B",7.40357247446789,"AKAP12","AKA12_HUMAN"
0.627568244999996,14.0318501,30.1409859216355,8.05514202409487e-09,6.08484989560442e-07,11.2053945134655,"LRP1_HUMAN",202,43.6038914887723,2.12857709936421e-10,3.98706141567576e-08,0.627568244999996,"Up in D3BM",7.3993470745248,"LRP1","LRP1_HUMAN"
0.999255182499999,12.32840037375,37.3329562714009,1.75039926365393e-09,2.83732988333443e-07,12.7981629174805,"KANK2_HUMAN",45,43.4209935843535,2.19742185636915e-10,4.02653670159469e-08,0.999255182499999,"Up in D3BM",7.3950683379903,"KANK2","KANK2_HUMAN"
1.2734563375,14.54917895875,39.230391967473,1.22842078537879e-09,2.40799041859484e-07,13.1589225192298,"NHRF3_HUMAN",36,43.1572541270574,2.30117636149743e-10,4.12693947894932e-08,1.2734563375,"Up in D3BM",7.38437189995008,"PDZK1","NHRF3_HUMAN"
-1.099874738,10.5566912885,-43.3140990200479,6.05297967891373e-10,1.44052195161681e-07,13.8680258124171,"PLPL2_HUMAN",17,-42.7735321739119,2.46217922818057e-10,4.25524042224789e-08,-1.099874738,"Up in D1B",7.37107589712914,"PNPLA2","PLPL2_HUMAN"
-0.616963147499998,11.84817087625,-33.238022323705,4.01112238008815e-09,4.29976528027652e-07,11.939824288915,"BOP1_HUMAN",34,-42.7472072243473,2.47368348190944e-10,4.25524042224789e-08,-0.616963147499998,"Up in D1B",7.37107589712914,"BOP1","BOP1_HUMAN"
-1.52049064875,9.714828730625,-41.8377070614201,7.7560776830935e-10,1.59453606806817e-07,13.6215503846957,"RIOX2_HUMAN",18,-42.5853544377462,2.54576518065003e-10,4.29165094153981e-08,-1.52049064875,"Up in D1B",7.3673756083109,"RIOX2","RIOX2_HUMAN"
0.889352800000001,12.8097066875,36.4026268240824,2.09601939944012e-09,3.21224500325105e-07,12.6131902539287,"CADH2_HUMAN",34,42.0887265233951,2.78221015012299e-10,4.59828418733073e-08,0.889352800000001,"Up in D3BM",7.33740419157574,"CDH2","CADH2_HUMAN"
-1.3016324,11.9269084925,-37.8046378703595,1.60027630988392e-09,2.75280184000236e-07,12.8898637190037,"DDX21_HUMAN",43,-41.654636605263,3.00937367254121e-10,4.8213967548716e-08,-1.3016324,"Up in D1B",7.31682712876144,"DDX21","DDX21_HUMAN"
1.1538720125,17.89596152375,37.4527502117687,1.71080657534475e-09,2.8275271810943e-07,12.8215827009149,"BHMT1_HUMAN",37,41.6141566230093,3.03160550490206e-10,4.8213967548716e-08,1.1538720125,"Up in D3BM",7.31682712876144,"BHMT","BHMT1_HUMAN"
-0.764983415,11.1499620675,-32.8377544339072,4.37315228138444e-09,4.29976528027652e-07,11.8493871842591,"SMCA5_HUMAN",59,-41.1402927197192,3.30615556162013e-10,5.16066393127706e-08,-0.764983415,"Up in D1B",7.28729442179502,"SMARCA5","SMCA5_HUMAN"
1.5581936825,11.88552999375,54.770560887784,1.12921864877392e-10,5.59893175912668e-08,15.4729498189894,"GSTM4_HUMAN",9,40.9603125664661,3.41771898492763e-10,5.23780969526454e-08,1.5581936825,"Up in D3BM",7.28085028479546,"GSTM4","GSTM4_HUMAN"
0.891331195000001,10.8705718525,36.2038519127515,2.17957941320488e-09,3.28065622748285e-07,12.5729431841743,"IFIT1_HUMAN",29,40.7429639455695,3.55816357511376e-10,5.3556715668989e-08,0.891331195000001,"Up in D3BM",7.27118606367215,"IFIT1","IFIT1_HUMAN"
-0.494960072499998,11.01624762875,-28.4839850063303,1.20488268576826e-08,8.25687492548021e-07,10.7767369215014,"TBL3_HUMAN",40,-40.4828234860886,3.73491653382777e-10,5.41176378240313e-08,-0.494960072499998,"Non-significant",7.26666116814199,"TBL3","TBL3_HUMAN"
0.983100177499999,14.08623492625,38.1197381034714,1.50816064321344e-09,2.75280184000236e-07,12.9503649717586,"GLNA_HUMAN",22,40.4336110935116,3.76945960824535e-10,5.41176378240313e-08,0.983100177499999,"Up in D3BM",7.26666116814199,"GLUL","GLNA_HUMAN"
0.710806607499997,13.17654931625,30.9208862690311,6.71462428577007e-09,5.44885620701005e-07,11.398130285753,"MYLK_HUMAN",99,40.4073478599807,3.78804203537531e-10,5.41176378240313e-08,0.710806607499997,"Up in D3BM",7.26666116814199,"MYLK","MYLK_HUMAN"
-0.919264557249997,10.336518646375,-33.8760055483703,3.50237875066709e-09,4.15796485765816e-07,12.0814123661146,"RPA1_HUMAN",68,-40.2864261293817,3.87494727849438e-10,5.44365510173818e-08,-0.919264557249997,"Up in D1B",7.26410939855998,"POLR1A","RPA1_HUMAN"
0.941331387500004,15.20653820125,35.3228275031297,2.59866026613195e-09,3.59083727593872e-07,12.3913734050773,"DPYL2_HUMAN",35,40.1455455236608,3.97905391257152e-10,5.49826974246973e-08,0.941331387500004,"Up in D3BM",7.25977395769144,"DPYSL2","DPYL2_HUMAN"
-1.008488895,12.668969035,-35.5095487249307,2.50268491409104e-09,3.57544595608023e-07,12.4302953120891,"PIGR_HUMAN",36,-39.9450721469899,4.1326969995068e-10,5.5852150209433e-08,-1.008488895,"Up in D1B",7.25296010265372,"PIGR","PIGR_HUMAN"
-1.44213676375,9.750869750625,-42.5656039392471,6.85635582372156e-10,1.48185187790126e-07,13.7443991663922,"INGR1_HUMAN",13,-39.869020573024,4.19272991235465e-10,5.5852150209433e-08,-1.44213676375,"Up in D1B",7.25296010265372,"IFNGR1","INGR1_HUMAN"
1.194831135,12.0012551525,38.1641498791764,1.49566942132608e-09,2.75280184000236e-07,12.9588441519248,"PDCD4_HUMAN",21,39.8090545978617,4.24076119753673e-10,5.5852150209433e-08,1.194831135,"Up in D3BM",7.25296010265372,"PDCD4","PDCD4_HUMAN"
-0.637486457499998,12.79549884875,-29.6318806608889,9.09436310484476e-09,6.60830919058073e-07,11.0765402316923,"AGRIN_HUMAN",69,-39.4045444172761,4.58150750286257e-10,5.94115796025056e-08,-0.637486457499998,"Up in D1B",7.22612890068623,"AGRN","AGRIN_HUMAN"
0.905199529999997,16.4775607575,34.8963214179326,2.83402551249944e-09,3.82789564858212e-07,12.3015589127,"CLUS_HUMAN",30,39.0954466206718,4.86280755001305e-10,6.16150740401152e-08,0.905199529999997,"Up in D3BM",7.21031302531006,"CLU","CLUS_HUMAN"
2.033199075,11.6122163525,50.326033581241,2.06942283893394e-10,7.58398483016267e-08,14.9079943027492,"CXB1_HUMAN",7,39.0585975928233,4.8976271926536e-10,6.16150740401152e-08,2.033199075,"Up in D3BM",7.21031302531006,"GJB1","CXB1_HUMAN"
-1.15212774175,10.523774861625,-37.9463305940319,1.55808378065519e-09,2.75280184000236e-07,12.9171440081648,"DDX47_HUMAN",19,-38.8891620155559,5.06140374976924e-10,6.27390767747131e-08,-1.15212774175,"Up in D1B",7.20246187637142,"DDX47","DDX47_HUMAN"
-0.79609084,14.4497512575,-33.0533612150514,4.17372392796459e-09,4.29976528027652e-07,11.8982578697689,"GALT2_HUMAN",36,-38.6799717650697,5.27221754767704e-10,6.44051039266229e-08,-0.79609084,"Up in D1B",7.19107971463808,"GALNT2","GALT2_HUMAN"
0.938194272499999,15.06575584375,33.4720081442303,3.81534674534372e-09,4.23152075217134e-07,11.9921137816794,"THRB_HUMAN",47,38.5836887889554,5.37257194101793e-10,6.46934412726288e-08,0.938194272499999,"Up in D3BM",7.18913974658771,"F2","THRB_HUMAN"
0.499862435000002,11.277508855,26.7422359410372,1.88756652411934e-08,1.0855622191136e-06,10.2954133393001,"ITA6_HUMAN",49,37.6662217668548,6.44532474989148e-10,7.65178060800497e-08,0.499862435000002,"Non-significant",7.11623749056564,"ITGA6","ITA6_HUMAN"
0.791229727499999,14.62498664875,31.5274954395167,5.846335321407e-09,5.08028457980821e-07,11.5442924181424,"DPP4_HUMAN",42,37.1271415717401,7.18777581429726e-10,8.41468921370994e-08,0.791229727499999,"Up in D3BM",7.07496191952931,"DPP4","DPP4_HUMAN"
-0.956884622500002,12.23129737375,-33.959041679158,3.4417353210414e-09,4.14434100300828e-07,12.0996141365478,"ABCF2_HUMAN",27,-37.005479095605,7.36842719746155e-10,8.50800997909636e-08,-0.956884622500002,"Up in D1B",7.07017200938239,"ABCF2","ABCF2_HUMAN"
-1.567807675,9.50405407,-37.5974377900686,1.66433912326426e-09,2.80574289399889e-07,12.8497504730007,"DGAT2_HUMAN",14,-36.8998911677598,7.52938003615066e-10,8.57637085469107e-08,-1.567807675,"Up in D1B",7.06669644772318,"DGAT2","DGAT2_HUMAN"
-1.2575371265,9.001327634,-36.9832234489703,1.87209207322736e-09,2.97733284627045e-07,12.7292752051595,"MMP15_HUMAN",16,-36.7112565271338,7.82692216677011e-10,8.79641692582737e-08,-1.2575371265,"Up in D1B",7.05569419446643,"MMP15","MMP15_HUMAN"
0.533845900000003,10.5444653025,26.1931432650059,2.18754967315734e-08,1.15967649025429e-06,10.136544127396,"DEN4C_HUMAN",74,36.5250482065844,8.1337439581748e-10,9.02096418729676e-08,0.533845900000003,"Up in D3BM",7.04474704130024,"DENND4C","DEN4C_HUMAN"
0.702196602499997,12.13082146625,30.5067748981401,7.39176753985722e-09,5.73988975211128e-07,11.2964805761879,"VINEX_HUMAN",36,36.2062061653803,8.69123422184886e-10,9.50840090961774e-08,0.702196602499997,"Up in D3BM",7.02189251508394,"SORBS3","VINEX_HUMAN"
0.835250615000001,12.7142766725,31.6381311596591,5.70215201948283e-09,5.0225337066826e-07,11.5706068650911,"PFKAP_HUMAN",36,36.1473221300455,8.79885242555681e-10,9.50840090961774e-08,0.835250615000001,"Up in D3BM",7.02189251508394,"PFKP","PFKAP_HUMAN"
-1.5814051625,11.00637674375,-35.7087471021337,2.40471864406242e-09,3.49471956048313e-07,12.4715545223813,"IMA1_HUMAN",16,-35.9656359566065,9.14052539886476e-10,9.70920396046105e-08,-1.5814051625,"Up in D1B",7.01281637562763,"KPNA2","IMA1_HUMAN"
1.365171435,14.9450755125,34.614645464309,3.00277063315281e-09,3.85463109847436e-07,12.2415381789833,"TMPS6_HUMAN",21,35.92702868657,9.21504706177345e-10,9.70920396046105e-08,1.365171435,"Up in D3BM",7.01281637562763,"TMPRSS6","TMPS6_HUMAN"
-1.0924997325,11.59708619125,-33.2719065838835,3.98207556470643e-09,4.29976528027652e-07,11.9474226777602,"ZN622_HUMAN",26,-35.5523603822522,9.97506956362835e-10,1.03568877757693e-07,-1.0924997325,"Up in D1B",6.98477072961678,"ZNF622","ZN622_HUMAN"
1.4926047325,12.23632693375,34.7731360948167,2.90645772344591e-09,3.82789564858212e-07,12.2753797152328,"BODG_HUMAN",18,35.5052712890536,1.00755107084243e-09,1.03568877757693e-07,1.4926047325,"Up in D3BM",6.98477072961678,"BBOX1","BODG_HUMAN"
0.747297049999998,11.703764795,31.6476680780561,5.68991397443264e-09,5.0225337066826e-07,11.5728703135346,"CAP2_HUMAN",27,35.406362392558,1.02902301391588e-09,1.04501626316831e-07,0.747297049999998,"Up in D3BM",6.98087695074977,"CAP2","CAP2_HUMAN"
0.649743792500002,13.45115911875,28.4500436983661,1.21515187136926e-08,8.26009284175118e-07,10.7676695618232,"VILI_HUMAN",48,35.2224823082284,1.07033094984395e-09,1.07402614002793e-07,0.649743792500002,"Up in D3BM",6.96898514849518,"VIL1","VILI_HUMAN"
-0.38803935,12.3326874975,-21.0946924057834,1.01547174143807e-07,2.9617340168102e-06,8.46528317085592,"SPTN2_HUMAN",127,-34.88961184357,1.14997007688175e-09,1.12762202410031e-07,-0.38803935,"Non-significant",6.94783645031389,"SPTBN2","SPTN2_HUMAN"
-1.7176539925,14.64017570125,-33.505686198882,3.78807411565159e-09,4.23152075217134e-07,11.9996052669745,"SQSTM_HUMAN",24,-34.8874922765772,1.1504982094273e-09,1.12762202410031e-07,-1.7176539925,"Up in D1B",6.94783645031389,"SQSTM1","SQSTM_HUMAN"
0.477277754999998,11.61492157,25.8463599940269,2.40489121002778e-08,1.20029625670597e-06,10.0343380039242,"ANO6_HUMAN",39,34.7200237522992,1.19310659747829e-09,1.15594201266029e-07,0.477277754999998,"Non-significant",6.93706395156714,"ANO6","ANO6_HUMAN"
1.2154123775,12.79638731375,35.3545223650079,2.58207767023954e-09,3.59083727593872e-07,12.3979971268877,"VISL1_HUMAN",15,34.6084298310319,1.22248941401803e-09,1.17095037167704e-07,1.2154123775,"Up in D3BM",6.93146151121589,"VSNL1","VISL1_HUMAN"
0.889817954999998,15.1935709725,31.1803365728587,6.32643547652233e-09,5.31717457289319e-07,11.4610377563117,"BHMT2_HUMAN",28,34.0917154790748,1.36965597817122e-09,1.29717193707923e-07,0.889817954999998,"Up in D3BM",6.88700245539181,"BHMT2","BHMT2_HUMAN"
2.7365450875,11.85723972125,32.8502123109977,4.36133816974389e-09,4.29976528027652e-07,11.8522209594146,"ATTY_HUMAN",25,33.9812992486374,1.40364223278985e-09,1.31458893113174e-07,2.7365450875,"Up in D3BM",6.88121002880953,"TAT","ATTY_HUMAN"
0.623578550000001,12.9124898925,28.0074977758685,1.35858925856524e-08,8.94652254722378e-07,10.6483405997242,"PCKGC_HUMAN",38,33.9276059022678,1.42051301201482e-09,1.3157696899201e-07,0.623578550000001,"Up in D3BM",6.88082012223437,"PCK1","PCKGC_HUMAN"
0.985209465000004,11.2887578025,30.8535379670943,6.81977690246291e-09,5.47465709627237e-07,11.3817033676994,"CDHR2_HUMAN",33,33.8021210154657,1.4608427613129e-09,1.33841778642461e-07,0.985209465000004,"Up in D3BM",6.87340830060608,"CDHR2","CDHR2_HUMAN"
1.75219535975,9.348738432625,33.7083092390386,3.62859902652148e-09,4.18978920473281e-07,12.0444951424488,"CP7A1_HUMAN",14,33.6312636121507,1.51785324941791e-09,1.36728076774544e-07,1.75219535975,"Up in D3BM",6.8641422949698,"CYP7A1","CP7A1_HUMAN"
-1.0519382925,11.18756020125,-34.8148518979163,2.8816956053407e-09,3.82789564858212e-07,12.2842571912565,"PDCL3_HUMAN",15,-33.6109763016245,1.52478813819044e-09,1.36728076774544e-07,-1.0519382925,"Up in D1B",6.8641422949698,"PDCL3","PDCL3_HUMAN"
1.6423561575,12.87547361875,31.8804663312403,5.40025710341218e-09,5.00206232139135e-07,11.6278827682692,"FA10_HUMAN",25,33.2501476181839,1.65431911062952e-09,1.46674934873906e-07,1.6423561575,"Up in D3BM",6.83364409594551,"F10","FA10_HUMAN"
0.529988765000002,13.719327925,26.3500700188961,2.09661029351623e-08,1.14305562106888e-06,10.1823140641115,"CAN2_HUMAN",37,33.2072820599117,1.67051770647704e-09,1.46674934873906e-07,0.529988765000002,"Up in D3BM",6.83364409594551,"CAPN2","CAN2_HUMAN"
1.0773112725,11.32509362625,31.6240393682177,5.72028990202313e-09,5.0225337066826e-07,11.5672609673598,"MFGM_HUMAN",22,33.1080683936519,1.70870244403848e-09,1.4848095774021e-07,1.0773112725,"Up in D3BM",6.82832923980553,"MFGE8","MFGM_HUMAN"
2.6306626775,9.74285352125,34.377348192064,3.15384652626175e-09,3.96772721938214e-07,12.1905312739803,"CDO1_HUMAN",8,32.8295732404415,1.82127024839971e-09,1.56647825752665e-07,2.6306626775,"Up in D3BM",6.80507562867996,"CDO1","CDO1_HUMAN"
