"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1BM_vs_D3BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D3BM_vs_D1BM"
-1.9965188525,12.05173575875,-53.2931265693475,1.50453840501196e-10,6.67460748202411e-08,15.2296040803479,"TSK_HUMAN",11,48.7574401246453,1.1656225037262e-10,2.33929335331146e-08,1.9965188525,"Up in D3BM",7.63091531314774,"TSKU","TSK_HUMAN",-1.9965188525
-3.4937064645,10.45181858525,-51.6551229671549,1.87915530550741e-10,6.86383508390929e-08,15.0183523681484,"SPP24_HUMAN",7,47.8537780512908,1.34065860418821e-10,2.62800264527962e-08,3.4937064645,"Up in D3BM",7.58037420196242,"SPP2","SPP24_HUMAN",-3.4937064645
-1.22191286,15.3591279975,-47.2466450098621,3.54655102121496e-10,8.5262171272287e-08,14.4033837617774,"LEG4_HUMAN",17,47.0667690718616,1.51764997666369e-10,2.90733446665869e-08,1.22191286,"Up in D3BM",7.5365050030873,"LGALS4","LEG4_HUMAN",-1.22191286
-1.6581118125,11.47593057125,-45.7437062756041,4.46410279433475e-10,9.4069806133619e-08,14.1766957689551,"GBA3_HUMAN",18,46.6048398891424,1.63380009903924e-10,3.06028911884482e-08,1.6581118125,"Up in D3BM",7.51423754188852,"GBA3","GBA3_HUMAN",-1.6581118125
-1.3876822,12.2887882,-45.0564489464406,4.97188634465875e-10,1.02214707314948e-07,14.0698904189221,"BODG_HUMAN",18,45.7986919104364,1.8614674087513e-10,3.40168150908072e-08,1.3876822,"Up in D3BM",7.46830635072457,"BBOX1","BODG_HUMAN",-1.3876822
-1.0473115425,12.59358274875,-41.4786092534635,8.95688621262003e-10,1.50995187772348e-07,13.4792682969555,"AS3MT_HUMAN",27,45.6837328601082,1.89677341234777e-10,3.40168150908072e-08,1.0473115425,"Up in D3BM",7.46830635072457,"AS3MT","AS3MT_HUMAN",-1.0473115425
-1.1917758,12.00278282,-42.9403424591734,7.00110225203544e-10,1.31138424183126e-07,13.7278654859635,"PDCD4_HUMAN",21,44.9894382565689,2.12684459005767e-10,3.73482771866586e-08,1.1917758,"Up in D3BM",7.42772942666208,"PDCD4","PDCD4_HUMAN",-1.1917758
0.476923467499999,11.03692460125,28.3309406508807,1.34128735206057e-08,7.23540360945521e-07,10.6432802044708,"GEMI5_HUMAN",61,-44.5537589438553,2.28731868209321e-10,3.87739446330781e-08,-0.476923467499999,"Non-significant",7.41146001417891,"GEMIN5","GEMI5_HUMAN",0.476923467499999
1.4247930025,11.00307858125,41.7489305408566,8.55247433293838e-10,1.5018501281737e-07,13.526038998729,"ASNS_HUMAN",27,-44.4527543690456,2.32645300887237e-10,3.87739446330781e-08,-1.4247930025,"Up in D1BM",7.41146001417891,"ASNS","ASNS_HUMAN",1.4247930025
0.521826032499995,11.02968060875,31.1581197752382,6.83500376006184e-09,4.6461489269001e-07,11.3647206780643,"TBL3_HUMAN",40,-44.3035016628514,2.38567766740697e-10,3.87739446330781e-08,-0.521826032499995,"Up in D1BM",7.41146001417891,"TBL3","TBL3_HUMAN",0.521826032499995
-1.3942313225,14.93054556875,-42.4681173224732,7.57408156425538e-10,1.38786811967627e-07,13.6486983156341,"TMPS6_HUMAN",21,44.2129668364404,2.42243418141758e-10,3.87739446330781e-08,1.3942313225,"Up in D3BM",7.41146001417891,"TMPRSS6","TMPS6_HUMAN",-1.3942313225
-1.4581587325,12.88891327375,-41.5748006352512,8.81053277792794e-10,1.50995187772348e-07,13.4959535324161,"APOA5_HUMAN",27,44.1745461266006,2.43822630013984e-10,3.87739446330781e-08,1.4581587325,"Up in D3BM",7.41146001417891,"APOA5","APOA5_HUMAN",-1.4581587325
-0.622993469999997,14.7425844675,-31.2637743424775,6.67285959945605e-09,4.6387640021425e-07,11.3902587734032,"FLNA_HUMAN",152,44.0646735990826,2.48403489166712e-10,3.87739446330781e-08,0.622993469999997,"Up in D3BM",7.41146001417891,"FLNA","FLNA_HUMAN",-0.622993469999997
-0.926634784999997,14.88216877,-38.6747995265601,1.47327188109109e-09,2.04062550639986e-07,12.971387622921,"KLKB1_HUMAN",31,43.9273232216899,2.54267706837091e-10,3.8967681835088e-08,0.926634784999997,"Up in D3BM",7.40929542936704,"KLKB1","KLKB1_HUMAN",-0.926634784999997
-1.1277625575,13.43685138125,-42.0603493425624,8.11213562334299e-10,1.45483385466294e-07,13.5794660940653,"QORX_HUMAN",20,43.7109402683522,2.63827243458054e-10,3.97107113412132e-08,1.1277625575,"Up in D3BM",7.40109233331394,"TP53I3","QORX_HUMAN",-1.1277625575
0.682608603750001,10.089634418125,33.9455106932758,3.72130513647960e-09,3.48156809698987e-07,12.007801255375,"ANKL2_HUMAN",45,-43.3981515529185,2.78374266159471e-10,4.11652050782138e-08,-0.682608603750001,"Up in D1BM",7.3854697166641,"ANKLE2","ANKL2_HUMAN",0.682608603750001
0.824445484749997,10.289109110125,35.1479174245507,2.90638097530168e-09,3.13069846810617e-07,12.2669180126623,"RPA1_HUMAN",68,-43.2187317270759,2.87127704839e-10,4.17275762773781e-08,-0.824445484749997,"Up in D1BM",7.37957684030458,"POLR1A","RPA1_HUMAN",0.824445484749997
-0.7305426625,13.16668128875,-33.2377583551437,4.32166579755567e-09,3.66578944145428e-07,11.8503281378637,"MYLK_HUMAN",99,43.0023841806058,2.98100315768203e-10,4.21239827433933e-08,0.7305426625,"Up in D3BM",7.3754705738183,"MYLK","MYLK_HUMAN",-0.7305426625
-0.877547739999997,10.7350199225,-35.3046066269928,2.81600088046621e-09,3.12316729229601e-07,12.2999327663752,"MYO7A_HUMAN",98,42.968713016224,2.99850393238059e-10,4.21239827433933e-08,0.877547739999997,"Up in D3BM",7.3754705738183,"MYO7A","MYO7A_HUMAN",-0.877547739999997
-1.3719608775,12.39903557375,-40.4145966324536,1.07750039761838e-09,1.62183050920094e-07,13.2915243104585,"HRG_HUMAN",22,42.2481938189817,3.40238392767341e-10,4.66964066642943e-08,1.3719608775,"Up in D3BM",7.33071653754761,"HRG","HRG_HUMAN",-1.3719608775
1.52267885125,9.715922831875,41.3439084061924,9.16651124052072e-10,1.5149906518892e-07,13.4558242256405,"RIOX2_HUMAN",18,-42.1301557088927,3.47425924453965e-10,4.66964066642943e-08,-1.52267885125,"Up in D1BM",7.33071653754761,"RIOX2","RIOX2_HUMAN",1.52267885125
0.994712829999999,11.1331052775,38.5735049084014,1.50099396603146e-09,2.04062550639986e-07,12.9522224395754,"GBP4_HUMAN",26,-42.1043820890387,3.49018106519224e-10,4.66964066642943e-08,-0.994712829999999,"Up in D1BM",7.33071653754761,"GBP4","GBP4_HUMAN",0.994712829999999
0.422736167499998,17.23260259625,24.9006276061129,3.34241115515555e-08,1.32871042110657e-06,9.65453282749924,"AOXA_HUMAN",104,-41.8457933295329,3.65458478744425e-10,4.75519828472419e-08,-0.422736167499998,"Non-significant",7.32283136891245,"AOX1","AOXA_HUMAN",0.422736167499998
0.998781680750003,10.420550584625,46.777933284179,3.80738587102309e-10,8.5262171272287e-08,14.333677843999,"LTV1_HUMAN",14,-41.8268671342281,3.66695798442368e-10,4.75519828472419e-08,-0.998781680750003,"Up in D1BM",7.32283136891245,"LTV1","LTV1_HUMAN",0.998781680750003
0.667572496750001,10.341029644125,33.6929204233948,3.92394079029586e-09,3.48156809698987e-07,11.9520331265808,"WDR75_HUMAN",35,-41.5545186431373,3.85036796009565e-10,4.91738659631004e-08,-0.667572496750001,"Up in D1BM",7.30826564689712,"WDR75","WDR75_HUMAN",0.667572496750001
-1.01898575,12.24577117,-37.3473279829518,1.8883788421907e-09,2.34075665600374e-07,12.7154023270839,"PROS_HUMAN",31,41.3549310929163,3.99138312040677e-10,5.02139825700129e-08,1.01898575,"Up in D3BM",7.29917533250756,"PROS1","PROS_HUMAN",-1.01898575
-1.2404284425,11.24353504125,-38.4600973273372,1.53273889919138e-09,2.05070733036256e-07,12.9306945910634,"MFGM_HUMAN",22,40.2923031352322,4.84811018156004e-10,5.8720013700544e-08,1.2404284425,"Up in D3BM",7.23121385176246,"MFGE8","MFGM_HUMAN",-1.2404284425
-2.300967693,9.2507653235,-44.7130241664485,5.2500959123756e-10,1.02914089407939e-07,14.0157534414566,"SYUG_HUMAN",8,40.2450249365578,4.89081140205823e-10,5.8720013700544e-08,2.300967693,"Up in D3BM",7.23121385176246,"SNCG","SYUG_HUMAN",-2.300967693
0.598539352499998,17.14876079625,31.6102405053514,6.17109985005648e-09,4.48415522725224e-07,11.4733320283568,"IF4A1_HUMAN",36,-40.1002585371275,5.02423612800088e-10,5.8720013700544e-08,-0.598539352499998,"Up in D1BM",7.23121385176246,"EIF4A1","IF4A1_HUMAN",0.598539352499998
-0.870208264999999,15.3829138275,-35.3578247440963,2.78603584476419e-09,3.12316729229601e-07,12.3111075033176,"HMCS1_HUMAN",32,40.0914272359987,5.03250803524875e-10,5.8720013700544e-08,0.870208264999999,"Up in D3BM",7.23121385176246,"HMGCS1","HMCS1_HUMAN",-0.870208264999999
-0.8756372925,14.13996636875,-37.4022590855029,1.8687588583674e-09,2.34075665600374e-07,12.7262062757741,"GLNA_HUMAN",22,39.9938880225566,5.12490246743985e-10,5.8720013700544e-08,0.8756372925,"Up in D3BM",7.23121385176246,"GLUL","GLNA_HUMAN",-0.8756372925
-0.833779335749998,10.423594712125,-34.4246939135891,3.36878241427928e-09,3.40969677216186e-07,12.1123069280642,"PTPRM_HUMAN",38,39.9914152940767,5.12726961752299e-10,5.8720013700544e-08,0.833779335749998,"Up in D3BM",7.23121385176246,"PTPRM","PTPRM_HUMAN",-0.833779335749998
-0.710809230000001,15.0289943225,-32.3468725424972,5.24066641927453e-09,4.08094579929213e-07,11.6466121626025,"AMPN_HUMAN",49,39.9623820951914,5.1551560254363e-10,5.8720013700544e-08,0.710809230000001,"Up in D3BM",7.23121385176246,"ANPEP","AMPN_HUMAN",-0.710809230000001
1.096247435,12.712848305,36.1302494428461,2.38957398658749e-09,2.75913960725287e-07,12.4711443815454,"PIGR_HUMAN",36,-39.8235106553901,5.29094091844874e-10,5.8790757248876e-08,-1.096247435,"Up in D1BM",7.23069094588525,"PIGR","PIGR_HUMAN",1.096247435
-0.630407810000001,16.550421955,-32.2735699782649,5.32570931216199e-09,4.08094579929213e-07,11.6295688070713,"ALDOC_HUMAN",34,39.8135215426214,5.30086315211125e-10,5.8790757248876e-08,0.630407810000001,"Up in D3BM",7.23069094588525,"ALDOC","ALDOC_HUMAN",-0.630407810000001
0.620912550000003,13.2273068425,31.1879066174839,6.78884111580719e-09,4.6461489269001e-07,11.3719303275735,"TOP1_HUMAN",42,-39.6690917771296,5.44670741715046e-10,5.96237621028068e-08,-0.620912550000003,"Up in D1BM",7.22458062459755,"TOP1","TOP1_HUMAN",0.620912550000003
-1.18518900975,10.104267240125,-39.4310769074481,1.28378772490716e-09,1.86569771262801e-07,13.1126187588717,"PRS23_HUMAN",17,39.5667291340005,5.55282568756644e-10,6.00061124621763e-08,1.18518900975,"Up in D3BM",7.22180450839327,"PRSS23","PRS23_HUMAN",-1.18518900975
1.53890252125,9.799252629375,41.1196138031283,9.52809318504924e-10,1.52826207458106e-07,13.4165807417058,"INGR1_HUMAN",13,-39.4331720650404,5.69482215590514e-10,6.02158911017971e-08,-1.53890252125,"Up in D1BM",7.22028888237852,"IFNGR1","INGR1_HUMAN",1.53890252125
-0.893405679999999,15.230501055,-34.7433988327763,3.15539786878253e-09,3.24351812633756e-07,12.1808953908753,"DPYL2_HUMAN",35,39.4143927789205,5.71511601393258e-10,6.02158911017971e-08,0.893405679999999,"Up in D3BM",7.22028888237852,"DPYSL2","DPYL2_HUMAN",-0.893405679999999
0.702355382500002,11.91012835375,35.1220399948785,2.92162317634107e-09,3.13069846810617e-07,12.2614492593003,"WDR43_HUMAN",24,-39.2341752393729,5.91408994882061e-10,6.1300295535353e-08,-0.702355382500002,"Up in D1BM",7.21253743169588,"WDR43","WDR43_HUMAN",0.702355382500002
-1.752234935,11.607669115,-38.5967244430283,1.494587161827e-09,2.04062550639986e-07,12.9566208953235,"EKI2_HUMAN",17,39.1904966755128,5.96348823573253e-10,6.1300295535353e-08,1.752234935,"Up in D3BM",7.21253743169588,"ETNK2","EKI2_HUMAN",-1.752234935
1.25505947875,10.504043935625,38.0842604894928,1.64354392955927e-09,2.16459871597736e-07,12.858810215498,"OGFD1_HUMAN",18,-38.7523345960768,6.48576265203586e-10,6.58656546915786e-08,-1.25505947875,"Up in D1BM",7.18134098701723,"OGFOD1","OGFD1_HUMAN",1.25505947875
-0.737448457500001,15.26975572125,-33.7948614895607,3.84068421589069e-09,3.48156809698987e-07,11.9745973661106,"BHMT2_HUMAN",28,38.5373677284835,6.76080977985988e-10,6.78415067076654e-08,0.737448457500001,"Up in D3BM",7.16850451529794,"BHMT2","BHMT2_HUMAN",-0.737448457500001
-1.8534660345,9.40047621775,-38.6637180891273,1.47627602600543e-09,2.04062550639986e-07,12.9692938884111,"PCOC2_HUMAN",14,38.4507866031252,6.87530297391891e-10,6.81787397260735e-08,1.8534660345,"Up in D3BM",7.16635103090224,"PCOLCE2","PCOC2_HUMAN",-1.8534660345
-0.877474544999998,12.09476316,-33.0285103700862,4.51978275231044e-09,3.69877959997178e-07,11.8030400250854,"RAPH1_HUMAN",50,38.2125083880801,7.201905860025e-10,7.05870517373845e-08,0.877474544999998,"Up in D3BM",7.1512749572306,"RAPH1","RAPH1_HUMAN",-0.877474544999998
-1.1247949575,14.85607767125,-36.1826763253553,2.36508589217402e-09,2.75913960725287e-07,12.4818625605141,"ANX13_HUMAN",22,37.9712099349652,7.55067589136805e-10,7.31547667682084e-08,1.1247949575,"Up in D3BM",7.13575736996681,"ANXA13","ANX13_HUMAN",-1.1247949575
1.473130465,10.5320411925,36.8790941204613,2.06549153787698e-09,2.49393569405577e-07,12.6225467371474,"TRAF1_HUMAN",18,-37.6133017229731,8.10380476529356e-10,7.76215572348403e-08,-1.473130465,"Up in D1BM",7.11001764874217,"TRAF1","TRAF1_HUMAN",1.473130465
-1.1274876625,10.81157112125,-33.8162273635873,3.82349062619511e-09,3.48156809698987e-07,11.9793167814133,"VLDLR_HUMAN",35,36.7255029435884,9.68536013988722e-10,9.17279782237184e-08,1.1274876625,"Up in D3BM",7.03749817867118,"VLDLR","VLDLR_HUMAN",-1.1274876625
0.735447880000002,10.9292378425,32.8774176932597,4.66927746078173e-09,3.71295657706879e-07,11.768682885341,"MCMBP_HUMAN",24,-36.0534615698109,1.11165095391971e-09,1.04112287673214e-07,-0.735447880000002,"Up in D1BM",6.98249801060718,"MCMBP","MCMBP_HUMAN",0.735447880000002
-1.0334460775,13.43129122375,-33.2343704473194,4.32479365166730e-09,3.66578944145428e-07,11.8495651942377,"FDFT_HUMAN",29,35.9135743297022,1.14436804952465e-09,1.05998662521354e-07,1.0334460775,"Up in D3BM",6.97469961457731,"FDFT1","FDFT_HUMAN",-1.0334460775
-0.76360893,12.57416916,-34.8459144995201,3.09006519042038e-09,3.24351812633756e-07,12.2028043656597,"PLBL2_HUMAN",19,35.8442873765255,1.1609759483841e-09,1.06368111618799e-07,0.76360893,"Up in D3BM",6.97318855083506,"PLBD2","PLBL2_HUMAN",-0.76360893
-0.401608464999999,12.9481801975,-23.9769996249578,4.36523911720205e-08,1.5688086092238e-06,9.3632746794538,"EGFR_HUMAN",47,35.7037918138067,1.19549729762557e-09,1.07487183766368e-07,0.401608464999999,"Non-significant",6.96864331576107,"EGFR","EGFR_HUMAN",-0.401608464999999
