"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D2B_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
2.1900401125,15.91371178625,69.3430738218839,2.05918369939529e-11,1.23977567158592e-08,17.1328184728637,"FLNA_HUMAN",152,80.8576485370842,1.46691410120146e-12,1.12405626900246e-09,2.1900401125,"Up in D8C",8.94921194792567,"FLNA","FLNA_HUMAN"
2.0867457375,11.66227078375,80.7399483339753,6.91587097580788e-12,9.53241792530562e-09,18.0767376828971,"SFXN3_HUMAN",17,78.5054302932443,1.84086624544265e-12,1.29305513190301e-09,2.0867457375,"Up in D8C",8.88838295774079,"SFXN3","SFXN3_HUMAN"
2.007569075,13.70097673,63.3988712341457,3.91458546246944e-11,2.06225255394718e-08,16.5467069473028,"EPIPL_HUMAN",173,73.8956780863556,2.93185559451434e-12,1.75834547816214e-09,2.007569075,"Up in D8C",8.75489579108325,"EPPK1","EPIPL_HUMAN"
3.4066096545,9.60531872525,69.5783286302528,2.00978797116231e-11,1.23977567158592e-08,17.1545545854912,"ITA7_HUMAN",30,73.6668295862491,3.00262980475832e-12,1.75834547816214e-09,3.4066096545,"Up in D8C",8.75489579108325,"ITGA7","ITA7_HUMAN"
-4.524401188,11.0530662535,-69.9249278012329,1.93945275451687e-11,1.23977567158592e-08,17.1863879836033,"APOA4_HUMAN",29,-73.2726736010271,3.12909979504474e-12,1.75834547816214e-09,-4.524401188,"Up in D2B",8.75489579108325,"APOA4","APOA4_HUMAN"
-2.9510388375,14.77172923125,-69.4137114052721,2.04420832607435e-11,1.23977567158592e-08,17.1393559781813,"FGL1_HUMAN",19,-71.2838555492005,3.86651323443221e-12,2.03692750331432e-09,-2.9510388375,"Up in D2B",8.69102442778473,"FGL1","FGL1_HUMAN"
1.067354205,18.0137152675,51.6195140175169,1.7069928727342e-10,4.23183615419899e-08,15.1322235739207,"GATM_HUMAN",48,68.1746114515755,5.44810348869191e-12,2.70129790036377e-09,1.067354205,"Up in D8C",8.56842751897803,"GATM","GATM_HUMAN"
1.707557915,11.8075567475,60.4980735406575,5.47586181548226e-11,2.19790663060476e-08,16.2324883710076,"PALLD_HUMAN",30,67.1644916587171,6.11066974586255e-12,2.86149084932641e-09,1.707557915,"Up in D8C",8.54340763857034,"PALLD","PALLD_HUMAN"
2.1769437825,11.21747207625,61.6998578930732,4.75591937464610e-11,2.10602741538842e-08,16.3650870237417,"ANXA3_HUMAN",21,64.161162861709,8.68607918343249e-12,3.85341902300802e-09,2.1769437825,"Up in D8C",8.4141537629866,"ANXA3","ANXA3_HUMAN"
2.72896266075,9.466431022125,59.3837435309775,6.25616541484343e-11,2.29274862094414e-08,16.1063502498862,"DREB_HUMAN",25,62.4395778023175,1.07058643227205e-11,4.51198651881056e-09,2.72896266075,"Up in D8C",8.34563220663441,"DBN1","DREB_HUMAN"
1.780246735,17.2304234525,56.0896208667425,9.41642030482548e-11,2.93966691664348e-08,15.7144099593277,"CLUS_HUMAN",30,61.3216326794357,1.23006789863178e-11,4.75651597492926e-09,1.780246735,"Up in D8C",8.32271104032121,"CLU","CLUS_HUMAN"
1.445681335,13.046954275,57.8929388860853,7.50629223008831e-11,2.43348220028517e-08,15.9326001268592,"HRG_HUMAN",22,61.248072782004,1.24146816287156e-11,4.75651597492926e-09,1.445681335,"Up in D8C",8.32271104032121,"HRG","HRG_HUMAN"
2.7788906095,10.21545314775,58.1871341646477,7.23857278366972e-11,2.43348220028517e-08,15.9673522140319,"FBLI1_HUMAN",20,60.1501027174477,1.42663881199943e-11,5.22832110710572e-09,2.7788906095,"Up in D8C",8.28163774726564,"FBLIM1","FBLI1_HUMAN"
0.794692040000001,12.0257558825,39.3311145074135,1.1944123745272e-09,1.13417114354801e-07,13.1468915931149,"FAT1_HUMAN",154,58.5500003524094,1.75509453180053e-11,5.85034210923455e-09,0.794692040000001,"Up in D8C",8.23281873702747,"FAT1","FAT1_HUMAN"
0.849283459999999,13.712439895,40.9462388216341,8.9575050508565e-10,1.03428506950232e-07,13.44716937804,"MYLK_HUMAN",99,58.4257731493093,1.78397574859911e-11,5.85034210923455e-09,0.849283459999999,"Up in D8C",8.23281873702747,"MYLK","MYLK_HUMAN"
1.522565845,13.83762908,62.0556506765345,4.56392530381867e-11,2.10602741538842e-08,16.4036775667778,"CRYM_HUMAN",16,58.3384859840326,1.80459004437179e-11,5.85034210923455e-09,1.522565845,"Up in D8C",8.23281873702747,"CRYM","CRYM_HUMAN"
1.2270457725,14.37913906625,48.1729275383206,2.79969475832056e-10,5.42033497831952e-08,14.6382088949672,"VIME_HUMAN",47,57.6410144630451,1.97932623354397e-11,5.94561637016659e-09,1.2270457725,"Up in D8C",8.22580311627045,"VIM","VIME_HUMAN"
-1.70424175250001,16.20859718125,-61.2754252016425,4.99709909927257e-11,2.10602741538842e-08,16.3186569192478,"A1AG1_HUMAN",15,-57.3008413650146,2.07142797044096e-11,5.94561637016659e-09,-1.70424175250001,"Up in D2B",8.22580311627045,"ORM1","A1AG1_HUMAN"
1.9478611925,13.36359667625,53.4782371470223,1.3249596661221e-10,3.72269500858107e-08,15.3818267319336,"HTRA1_HUMAN",27,57.1738397880254,2.1070471166966e-11,5.94561637016659e-09,1.9478611925,"Up in D8C",8.22580311627045,"HTRA1","HTRA1_HUMAN"
1.2977044575,11.44336974625,49.300060700271,2.37247063321803e-10,5.2625144651039e-08,14.8044591151666,"ARVC_HUMAN",38,57.1418466555097,2.11612873537784e-11,5.94561637016659e-09,1.2977044575,"Up in D8C",8.22580311627045,"ARVCF","ARVC_HUMAN"
-1.22008633125,10.600979684375,-45.6536723978308,4.11224848200749e-10,6.93242849096824e-08,14.2488126920118,"PTPRF_HUMAN",72,-55.2828986204258,2.7283463972147e-11,7.33012085468524e-09,-1.22008633125,"Up in D2B",8.13488886491,"PTPRF","PTPRF_HUMAN"
2.03430271,12.248256445,52.5296039628675,1.50616938548078e-10,3.97577008476196e-08,15.2558321035648,"PEG10_HUMAN",23,55.1408268175659,2.78281963874632e-11,7.33012085468524e-09,2.03430271,"Up in D8C",8.13488886491,"PEG10","PEG10_HUMAN"
0.760795832499999,11.73288977125,40.6932581867506,9.36341796236106e-10,1.0384769737466e-07,13.4010521494489,"S12A4_HUMAN",39,54.8116004564483,2.91383865818357e-11,7.4426503181301e-09,0.760795832499999,"Up in D8C",8.12827238520993,"SLC12A4","S12A4_HUMAN"
2.2972931875,11.57984590625,53.9554026884378,1.24328421181872e-10,3.61366986945516e-08,15.4441333861678,"PRS23_HUMAN",17,54.5449682261238,3.02506639689359e-11,7.49949548806354e-09,2.2972931875,"Up in D8C",8.12496795182428,"PRSS23","PRS23_HUMAN"
2.8420219425,11.58681368875,52.2888953956035,1.55653592119047e-10,3.97577008476196e-08,15.2234030842554,"FSTL1_HUMAN",17,53.3493977322283,3.58652021935159e-11,8.63249593533481e-09,2.8420219425,"Up in D8C",8.06386361746876,"FSTL1","FSTL1_HUMAN"
1.0292108025,13.88709771625,45.8583229733918,3.98270366453895e-10,6.85106309967323e-08,14.2814062411318,"ACOT9_HUMAN",29,52.8441548943013,3.85848026729989e-11,8.63249593533481e-09,1.0292108025,"Up in D8C",8.06386361746876,"ACOT9","ACOT9_HUMAN"
2.4587180625,13.15167319875,54.2427603548506,1.19686984208811e-10,3.60300567820024e-08,15.4813172616238,"IL18_HUMAN",13,52.3405777072645,4.15294879195832e-11,8.63249593533481e-09,2.4587180625,"Up in D8C",8.06386361746876,"IL18","IL18_HUMAN"
-1.05580211,13.34817326,-43.8355765465776,5.50007260886697e-10,7.87997410655079e-08,13.951338172923,"TFR1_HUMAN",38,-52.1025763521017,4.30089458023834e-11,8.63249593533481e-09,-1.05580211,"Up in D2B",8.06386361746876,"TFRC","TFR1_HUMAN"
-1.330180405,11.248663545,-48.9323956281676,2.50308825236926e-10,5.36981475917172e-08,14.7507476109691,"PACN3_HUMAN",23,-52.1010330229542,4.30187317188273e-11,8.63249593533481e-09,-1.330180405,"Up in D2B",8.06386361746876,"PACSIN3","PACN3_HUMAN"
1.64189648525,10.593830227375,48.8103120600796,2.54825709297507e-10,5.36981475917172e-08,14.7328025426741,"APBA1_HUMAN",25,52.0181059172084,4.35482716571431e-11,8.63249593533481e-09,1.64189648525,"Up in D8C",8.06386361746876,"APBA1","APBA1_HUMAN"
1.3436417575,14.33022308375,50.4465248993595,2.01240923391583e-10,4.71183262018792e-08,14.9688127502018,"QORX_HUMAN",20,51.9319875779978,4.41059967688495e-11,8.63249593533481e-09,1.3436417575,"Up in D8C",8.06386361746876,"TP53I3","QORX_HUMAN"
-1.1017272475,12.04749047625,-42.443163144282,6.92880678959074e-10,8.98506345068621e-08,13.7134133735779,"AGRIN_HUMAN",69,-51.856597682172,4.46008712393102e-11,8.63249593533481e-09,-1.1017272475,"Up in D2B",8.06386361746876,"AGRN","AGRIN_HUMAN"
-0.828371050000001,11.89222431,-37.6938297397325,1.61861055541511e-09,1.33757533054843e-07,12.8276470875782,"SPTN2_HUMAN",127,-51.8056104644022,4.49391165876901e-11,8.63249593533481e-09,-0.828371050000001,"Up in D2B",8.06386361746876,"SPTBN2","SPTN2_HUMAN"
1.01753378,11.3365457075,44.0409622718766,5.31916787284311e-10,7.87997410655079e-08,13.9856744556699,"MANBA_HUMAN",33,51.7871547673802,4.50622637507096e-11,8.63249593533481e-09,1.01753378,"Up in D8C",8.06386361746876,"MANBA","MANBA_HUMAN"
1.1935982725,13.30669975125,45.1351854178451,4.46249633823987e-10,7.37536894804389e-08,14.1654436172655,"MA2B1_HUMAN",34,51.5514848580682,4.66687722299512e-11,8.74157958058352e-09,1.1935982725,"Up in D8C",8.05841008439673,"MAN2B1","MA2B1_HUMAN"
-2.46592879325,10.762405753375,-47.9755790886198,2.8831898580803e-10,5.42033497831952e-08,14.6086089608718,"TRFL_HUMAN",45,-51.2496420606908,4.88216918985601e-11,8.94604436984702e-09,-2.46592879325,"Up in D2B",8.04836895218036,"LTF","TRFL_HUMAN"
-1.4904944925,15.70230591375,-50.6804361448346,1.946839313166e-10,4.6885453059075e-08,15.0017758303698,"NDRG1_HUMAN",18,-50.8213236100261,5.20719787720976e-11,9.26056339482375e-09,-1.4904944925,"Up in D2B",8.0333625908753,"NDRG1","NDRG1_HUMAN"
-1.44627237175,10.224326371625,-46.8444617814484,3.42015063900266e-10,6.1671126920794e-08,14.4360379634425,"ASNS_HUMAN",27,-50.7376054984725,5.27354422768466e-11,9.26056339482375e-09,-1.44627237175,"Up in D2B",8.0333625908753,"ASNS","ASNS_HUMAN"
-1.1093881175,12.47878325125,-46.8089338755201,3.43877442790048e-10,6.1671126920794e-08,14.4305356657453,"DEOC_HUMAN",23,-50.2937976898985,5.64160852896317e-11,9.65220554284822e-09,-1.1093881175,"Up in D2B",8.01537343840288,"DERA","DEOC_HUMAN"
1.1457951075,14.39284551125,43.4598826857218,5.84942266620116e-10,7.95238446022735e-08,13.8880327126989,"CAN2_HUMAN",37,50.1971084887551,5.725593512189e-11,9.65220554284822e-09,1.1457951075,"Up in D8C",8.01537343840288,"CAPN2","CAN2_HUMAN"
1.24192953,11.146134375,47.9665970413733,2.88705696842233e-10,5.42033497831952e-08,14.6072582154809,"CCN1_HUMAN",20,49.361757648229,6.51302623688213e-11,1.07643721864077e-08,1.24192953,"Up in D8C",7.96801129458455,"CCN1","CCN1_HUMAN"
1.06989026,10.92120993,42.5882351770763,6.76173546014393e-10,8.90541690524269e-08,13.7386292518978,"BMP1_HUMAN",34,49.2210599547839,6.65734574513061e-11,1.07913014010973e-08,1.06989026,"Up in D8C",7.96692617744557,"BMP1","BMP1_HUMAN"
1.9355847825,13.42087304625,52.5040042009118,1.51143677643891e-10,3.97577008476196e-08,15.2523921511704,"CAVN1_HUMAN",13,49.0339111368874,6.85494311106213e-11,1.09019463175741e-08,1.9355847825,"Up in D8C",7.96249596081857,"CAVIN1","CAVN1_HUMAN"
2.3399898975,16.14061725125,48.2775015004216,2.75656938742568e-10,5.42033497831952e-08,14.6538336111218,"TPM1_HUMAN",16,48.6852838497084,7.24095799997069e-11,1.1302599070695e-08,2.3399898975,"Up in D8C",7.94682167755466,"TPM1","TPM1_HUMAN"
-1.1028308825,13.14744830125,-40.1750848851687,1.02619917854433e-09,1.07338198418907e-07,13.3055432981822,"CO5_HUMAN",77,-48.3212526230998,7.67045113744436e-11,1.17553150250034e-08,-1.1028308825,"Up in D2B",7.92976572793526,"C5","CO5_HUMAN"
1.3924343575,15.88996827625,44.3167847146285,5.08678342970255e-10,7.87997410655079e-08,14.0314877271015,"ZYX_HUMAN",27,47.92258326528,8.17415500031964e-11,1.23035629460168e-08,1.3924343575,"Up in D8C",7.90996910451797,"ZYX","ZYX_HUMAN"
1.310994865,12.5325180275,43.8098363608682,5.52323491313704e-10,7.87997410655079e-08,13.9470214612927,"CAP2_HUMAN",27,47.5946520432871,8.61659079711909e-11,1.27419726015643e-08,1.310994865,"Up in D8C",7.89476333309499,"CAP2","CAP2_HUMAN"
0.900004627500003,14.32750451625,37.358294694142,1.72540853967998e-09,1.39841044047717e-07,12.7602680938493,"MYO1C_HUMAN",72,47.2828484284251,9.06250126621085e-11,1.31703143401537e-08,0.900004627500003,"Up in D8C",7.8804038594676,"MYO1C","MYO1C_HUMAN"
-1.68181181,14.7992589475,-44.1550300834225,5.22162817089984e-10,7.87997410655079e-08,14.0046620927177,"AACT_HUMAN",24,-46.5728388791262,1.01785525594533e-10,1.45415287328189e-08,-1.68181181,"Up in D2B",7.83738993423848,"SERPINA3","AACT_HUMAN"
0.802298069999999,16.7817842975,34.7611360491677,2.88686729417837e-09,1.91601609627004e-07,12.2144314101656,"FAS_HUMAN",166,46.3238557742526,1.06060708442721e-10,1.48997618577282e-08,0.802298069999999,"Up in D8C",7.82682067284283,"FASN","FAS_HUMAN"
-0.744318960000005,14.8510782725,-33.714484913978,3.59104821016819e-09,2.22565774731674e-07,11.9814133528323,"APOB_HUMAN",250,-46.1392627156312,1.09361314125003e-10,1.50750581730318e-08,-0.744318960000005,"Up in D2B",7.82174100328878,"APOB","APOB_HUMAN"
2.0225334175,12.87058568125,49.6996278767009,2.23924147912784e-10,5.10123416961311e-08,14.8622729491351,"CAV1_HUMAN",12,46.0561335944689,1.10885467638862e-10,1.50750581730318e-08,2.0225334175,"Up in D8C",7.82174100328878,"CAV1","CAV1_HUMAN"
1.8196117865,9.84563195675,65.5493417657626,3.08214129052947e-11,1.73195792919153e-08,16.7672671649672,"CAVN3_HUMAN",9,45.8406263750899,1.14949713421745e-10,1.53795418163792e-08,1.8196117865,"Up in D8C",7.8130566027389,"CAVIN3","CAVN3_HUMAN"
1.1507956975,12.37377774625,44.3443581988926,5.0641949850063e-10,7.87997410655079e-08,14.0360489151567,"BCAT2_HUMAN",20,45.6354970784533,1.18975159278264e-10,1.55344324222725e-08,1.1507956975,"Up in D8C",7.80870460982955,"BCAT2","BCAT2_HUMAN"
-1.0254232875,12.37003266875,-42.0550865136137,7.39933440408999e-10,9.17191024883449e-08,13.6454581368225,"A16A1_HUMAN",24,-45.5947624749305,1.19793345289798e-10,1.55344324222725e-08,-1.0254232875,"Up in D2B",7.80870460982955,"ALDH16A1","A16A1_HUMAN"
0.695148469999999,12.235343935,33.1600888187434,4.0422050027172e-09,2.39941873013403e-07,11.8547137071943,"MYO1D_HUMAN",62,45.0124106527166,1.32213330279308e-10,1.68852448624891e-08,0.695148469999999,"Up in D8C",7.77249263703291,"MYO1D","MYO1D_HUMAN"
1.323669675,15.9035924675,40.4686796322205,9.74138288030198e-10,1.05269379869315e-07,13.359832435167,"DPYL2_HUMAN",35,44.6836993089843,1.39862622546574e-10,1.74615177851014e-08,1.323669675,"Up in D8C",7.75791800936782,"DPYSL2","DPYL2_HUMAN"
0.814634802499999,13.45420527375,35.2484754127804,2.61365593797968e-09,1.77665370171216e-07,12.320275416694,"ITAV_HUMAN",56,44.6419762372509,1.40868811174148e-10,1.74615177851014e-08,0.814634802499999,"Up in D8C",7.75791800936782,"ITGAV","ITAV_HUMAN"
1.19491649,15.2140294325,39.3198731444668,1.19685570771084e-09,1.13417114354801e-07,13.144751989137,"DPP4_HUMAN",42,44.5377603548194,1.43417978110984e-10,1.75198570651809e-08,1.19491649,"Up in D8C",7.75646944132184,"DPP4","DPP4_HUMAN"
-4.14712834325,8.934258103375,-44.0208502523799,5.33658005472514e-10,7.87997410655079e-08,13.9823205561646,"MIME_HUMAN",10,-43.8961953730158,1.60307688255086e-10,1.93033357757445e-08,-4.14712834325,"Up in D2B",7.7143676348359,"OGN","MIME_HUMAN"
0.976067304999999,10.5797649625,36.4437089222223,2.0596960864062e-09,1.53638746126707e-07,12.573067356692,"TENA_HUMAN",61,43.717867787207,1.65393502496602e-10,1.93788340082382e-08,0.976067304999999,"Up in D8C",7.71267235726574,"TNC","TENA_HUMAN"
1.24519658,13.67042792,43.6144994596647,5.70267434452009e-10,7.87997410655079e-08,13.9141643876911,"CBPQ_HUMAN",18,43.6523875527578,1.67306512266336e-10,1.93788340082382e-08,1.24519658,"Up in D8C",7.71267235726574,"CPQ","CBPQ_HUMAN"
0.9955027125,10.63617622875,39.9105411805318,1.0758363433673e-09,1.09255717328228e-07,13.2562310926249,"GLSK_HUMAN",25,43.5963011409339,1.68964966183783e-10,1.93788340082382e-08,0.9955027125,"Up in D8C",7.71267235726574,"GLS","GLSK_HUMAN"
0.956251860000005,15.6345487825,40.5254917868459,9.64415217496257e-10,1.05269379869315e-07,13.3702849313109,"GBP1_HUMAN",23,43.5572405021656,1.70130942770154e-10,1.93788340082382e-08,0.956251860000005,"Up in D8C",7.71267235726574,"GBP1","GBP1_HUMAN"
1.85642218725,10.431537986375,41.6997594590351,7.86229010727707e-10,9.46732047346263e-08,13.582589217012,"SCMC1_HUMAN",22,43.4737738020965,1.72653042443637e-10,1.94038999300988e-08,1.85642218725,"Up in D8C",7.71211097378613,"SLC25A24","SCMC1_HUMAN"
-2.6741402155,11.08157980475,-41.5180511928483,8.11173158503806e-10,9.63011063806843e-08,13.5501962515334,"CO6A1_HUMAN",24,-43.2717503238147,1.7893423802606e-10,1.97948903177356e-08,-2.6741402155,"Up in D2B",7.70344690030401,"COL6A1","CO6A1_HUMAN"
1.2955877775,14.97666847625,44.8202330135449,4.69180189541564e-10,7.60523041854971e-08,14.1142385901281,"FBX2_HUMAN",16,43.2123814731775,1.80828871095698e-10,1.97948903177356e-08,1.2955877775,"Up in D8C",7.70344690030401,"FBXO2","FBX2_HUMAN"
1.23064971,15.9499064675,46.0708949450775,3.85304157628621e-10,6.76610155135759e-08,14.31507630239,"BAAT_HUMAN",15,42.7516464689036,1.96327236207535e-10,2.12159265896579e-08,1.23064971,"Up in D8C",7.67333799599787,"BAAT","BAAT_HUMAN"
-2.31710219,11.4585067025,-58.0804623791922,7.33436770375261e-11,2.43348220028517e-08,15.9547782656894,"F13A_HUMAN",7,-42.6803309695968,1.98857750031345e-10,2.12173667723317e-08,-2.31710219,"Up in D2B",7.67330851615604,"F13A1","F13A_HUMAN"
0.786549092500003,13.31366801375,35.4060457725961,2.5317100098541e-09,1.77495156310812e-07,12.3541479279065,"CADH2_HUMAN",34,42.3954835698798,2.09339139747727e-10,2.20564951116699e-08,0.786549092500003,"Up in D8C",7.6564634979971,"CDH2","CADH2_HUMAN"
-1.706585885,12.57256317,-40.1462232958521,1.03148583128858e-09,1.07338198418907e-07,13.3001816469428,"OAT_HUMAN",22,-41.8810636522094,2.29888301115778e-10,2.34701833311346e-08,-1.706585885,"Up in D2B",7.62948351801158,"OAT","OAT_HUMAN"
-1.0625844025,12.59301948625,-38.236189627943,1.46150874466738e-09,1.26875645418453e-07,12.9351272458622,"HUTU_HUMAN",27,-41.8758820613322,2.3010656394728e-10,2.34701833311346e-08,-1.0625844025,"Up in D2B",7.62948351801158,"UROC1","HUTU_HUMAN"
-1.59018397,11.842059255,-40.0752705336847,1.04461479273648e-09,1.07378757170437e-07,13.2869816793047,"T23O_HUMAN",22,-41.8521342806384,2.31109884503995e-10,2.34701833311346e-08,-1.59018397,"Up in D2B",7.62948351801158,"TDO2","T23O_HUMAN"
1.3687639275,18.46463966375,37.7761851113296,1.5935613696821e-09,1.33657749612168e-07,12.8440806626473,"ANXA2_HUMAN",42,41.5966957484644,2.42220131339523e-10,2.43056367507243e-08,1.3687639275,"Up in D8C",7.61429299694272,"ANXA2","ANXA2_HUMAN"
1.29966116,14.2434952275,39.0359974871289,1.26048439293168e-09,1.14243257505603e-07,13.090486586938,"HEXA_HUMAN",24,41.4117703661529,2.50640092064556e-10,2.46831650367028e-08,1.29966116,"Up in D8C",7.60759915299196,"HEXA","HEXA_HUMAN"
1.2328038225,12.84216260875,37.7497739709153,1.60154617520809e-09,1.33657749612168e-07,12.8388149073721,"ENAH_HUMAN",32,41.3860073587758,2.51839149739761e-10,2.46831650367028e-08,1.2328038225,"Up in D8C",7.60759915299196,"ENAH","ENAH_HUMAN"
-1.1138546475,14.45963299375,-37.3822448304311,1.71752488575196e-09,1.39841044047717e-07,12.7651002905687,"AK1D1_HUMAN",30,-41.1874714919698,2.6129978666983e-10,2.51805076459359e-08,-1.1138546475,"Up in D2B",7.59893551864411,"AKR1D1","AK1D1_HUMAN"
-0.56027007,12.2696009875,-28.9912355715824,1.05365772791441e-08,4.41645147813294e-07,10.8207006588521,"TENS3_HUMAN",54,-41.1143289075449,2.64885843474212e-10,2.51805076459359e-08,-0.56027007,"Up in D2B",7.59893551864411,"TNS3","TENS3_HUMAN"
0.915724277499999,12.98788356625,34.6971334490795,2.92510809606643e-09,1.92622938607374e-07,12.2004078287426,"DSG2_HUMAN",47,41.0485428771084,2.68158753840533e-10,2.51805076459359e-08,0.915724277499999,"Up in D8C",7.59893551864411,"DSG2","DSG2_HUMAN"
-1.350369215,11.97390592,-39.4503450726605,1.16884397797903e-09,1.13417114354801e-07,13.1695418731952,"PDCD4_HUMAN",21,-41.0345072266231,2.68862936070024e-10,2.51805076459359e-08,-1.350369215,"Up in D2B",7.59893551864411,"PDCD4","PDCD4_HUMAN"
-3.4999756775,16.21171927625,-39.0806403364977,1.25022744588596e-09,1.14243257505603e-07,13.0990504805646,"FIBA_HUMAN",58,-40.9357204553537,2.73878654330454e-10,2.52887037152222e-08,-3.4999756775,"Up in D2B",7.59707343177677,"FGA","FIBA_HUMAN"
1.00685644,13.573887825,39.1836291142073,1.22692568527369e-09,1.14243257505603e-07,13.1187641322105,"FUCO2_HUMAN",21,40.8941934031373,2.76018595539263e-10,2.52887037152222e-08,1.00685644,"Up in D8C",7.59707343177677,"FUCA2","FUCO2_HUMAN"
0.92247987,10.8216518175,35.9689956344249,2.26193842930219e-09,1.64361026039553e-07,12.4737972129245,"ITA2_HUMAN",31,40.7953145934171,2.81190376131812e-10,2.54855234453231e-08,0.92247987,"Up in D8C",7.59370644204071,"ITGA2","ITA2_HUMAN"
2.653737546,8.72888350525,39.0741291365856,1.25171749388209e-09,1.14243257505603e-07,13.0978021293138,"BICC1_HUMAN",24,40.6986337605747,2.86353246255045e-10,2.55568533632736e-08,2.653737546,"Up in D8C",7.59249261886619,"BICC1","BICC1_HUMAN"
-0.514997717499996,13.47356164375,-28.0600145235404,1.32949971687535e-08,5.23661360445905e-07,10.5677343298493,"HS105_HUMAN",48,-40.6436004563452,2.89339857429997e-10,2.55568533632736e-08,-0.514997717499996,"Up in D2B",7.59249261886619,"HSPH1","HS105_HUMAN"
1.0600721825,15.86439168625,38.1866169966094,1.47512317605984e-09,1.26875645418453e-07,12.9253758153064,"SCRB2_HUMAN",23,40.6119499771771,2.91073427793839e-10,2.55568533632736e-08,1.0600721825,"Up in D8C",7.59249261886619,"SCARB2","SCRB2_HUMAN"
-0.686291694999998,13.784205435,-31.4583485686636,5.88652705448361e-09,3.07924122565308e-07,11.4507327859218,"CERU_HUMAN",50,-40.5162524876162,2.96386772114488e-10,2.57550938366291e-08,-0.686291694999998,"Up in D2B",7.58913686346323,"CP","CERU_HUMAN"
1.44062470999999,17.2451097975,37.9836283398794,1.53239817826473e-09,1.30470547925186e-07,12.8852946213647,"PDLI1_HUMAN",26,40.373136972931,3.04538528483895e-10,2.61934209856199e-08,1.44062470999999,"Up in D8C",7.58180777694123,"PDLIM1","PDLI1_HUMAN"
-0.911390547499998,15.64714372125,-37.1603614569289,1.79216320821847e-09,1.41593189370824e-07,12.7201978200282,"SERC_HUMAN",24,-40.2656363127822,3.10828328405749e-10,2.64478692639961e-08,-0.911390547499998,"Up in D2B",7.57760931055368,"PSAT1","SERC_HUMAN"
