"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D5BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D5BM_vs_D1C"
-1.1247200975,15.30546259875,-50.8079996090861,1.73052790754747e-10,3.92288489434692e-08,15.1146355245582,"PH4H_HUMAN",41,64.5871258879264,8.25529989166346e-12,3.4275114377427e-09,1.1247200975,"Up in D5BM",8.46502108727798,"PAH","PH4H_HUMAN",-1.1247200975
1.8434162175,16.78189325375,68.9191259808267,1.92401247084745e-11,1.35145842639776e-08,17.2082203091436,"A1AG1_HUMAN",15,-64.5349725360162,8.30672385334693e-12,3.4275114377427e-09,-1.8434162175,"Up in D1C",8.46502108727798,"ORM1","A1AG1_HUMAN",1.8434162175
-1.59955454,12.40433669,-57.2624247982303,7.31323068475506e-11,2.56846756007502e-08,15.9597336902833,"PROS_HUMAN",31,64.5004111843408,8.34100119056991e-12,3.4275114377427e-09,1.59955454,"Up in D5BM",8.46502108727798,"PROS1","PROS_HUMAN",-1.59955454
-1.374361515,18.0031769275,-54.3020674432095,1.07193966857148e-10,3.10430332883003e-08,15.5880038199203,"BHMT1_HUMAN",37,64.3003557176558,8.54257983127643e-12,3.4275114377427e-09,1.374361515,"Up in D5BM",8.46502108727798,"BHMT","BHMT1_HUMAN",-1.374361515
-2.160713915,12.75037992,-60.0650009117847,5.18319865033544e-11,2.17094190873926e-08,16.2893369936799,"FA10_HUMAN",25,63.9155987170891,8.94593090880761e-12,3.4275114377427e-09,2.160713915,"Up in D5BM",8.46502108727798,"F10","FA10_HUMAN",-2.160713915
-1.784550668,10.005431891,-56.6335972777278,7.91874648714339e-11,2.5884367333541e-08,15.8828752317276,"BMP1_HUMAN",34,63.1284840762704,9.83993663917331e-12,3.60612286659095e-09,1.784550668,"Up in D5BM",8.44295948022776,"BMP1","BMP1_HUMAN",-1.784550668
-1.789931775,11.73911047,-55.401376411943,9.27845085580254e-11,2.79314508084141e-08,15.7290187704323,"NEP_HUMAN",38,62.0754568380818,1.11981224349512e-11,3.81879733314383e-09,1.789931775,"Up in D5BM",8.41807338939647,"MME","NEP_HUMAN",-1.789931775
2.01682162,15.532372595,58.3123249899292,6.41597075814281e-11,2.45819170547208e-08,16.0856407247248,"AACT_HUMAN",24,-61.8968328028894,1.14489182167542e-11,3.81879733314383e-09,-2.01682162,"Up in D1C",8.41807338939647,"SERPINA3","AACT_HUMAN",2.01682162
1.3367471675,11.12215089875,57.612013444611,6.99948831308841e-11,2.56516030395749e-08,16.001989493128,"BYST_HUMAN",22,-61.6680761402668,1.17794199385146e-11,3.81879733314383e-09,-1.3367471675,"Up in D1C",8.41807338939647,"BYSL","BYST_HUMAN",1.3367471675
-3.0969841475,12.37589871875,-64.4222857925958,3.12912060118824e-11,1.88395411052969e-08,16.763113707235,"TSK_HUMAN",11,60.420618444587,1.37827787672999e-11,4.30277934183595e-09,3.0969841475,"Up in D5BM",8.36625092514222,"TSKU","TSK_HUMAN",-3.0969841475
-1.76099682,12.502206085,-56.568857492317,7.98426326577372e-11,2.5884367333541e-08,15.874899638687,"HRG_HUMAN",22,59.5786138024692,1.53524142165598e-11,4.62162497969223e-09,1.76099682,"Up in D5BM",8.33520529811655,"HRG","HRG_HUMAN",-1.76099682
-1.179733275,13.224330185,-46.0954826563846,3.48725293355247e-10,4.70240558237785e-08,14.4081899343729,"CO5_HUMAN",77,58.0384998425299,1.87751572272473e-11,4.94243181417455e-09,1.179733275,"Up in D5BM",8.30605931350281,"C5","CO5_HUMAN",-1.179733275
-4.20576810975,10.801175595125,-65.6010616801335,2.74578760927328e-11,1.7803264429665e-08,16.8838643908086,"SPP24_HUMAN",7,57.9266154434073,1.90556226492742e-11,4.94243181417455e-09,4.20576810975,"Up in D5BM",8.30605931350281,"SPP2","SPP24_HUMAN",-4.20576810975
-1.16736626575,10.144960522125,-49.3284103575317,2.14085544121436e-10,3.92288489434692e-08,14.9017734882018,"ITA2_HUMAN",31,57.7561551582642,1.94920681124438e-11,4.94243181417455e-09,1.16736626575,"Up in D5BM",8.30605931350281,"ITGA2","ITA2_HUMAN",-1.16736626575
-1.34946323,15.4515115025,-49.7719600846929,2.00723799644117e-10,3.92288489434692e-08,14.9664039333385,"DPYL2_HUMAN",35,57.3775309577785,2.05024900665518e-11,4.94243181417455e-09,1.34946323,"Up in D5BM",8.30605931350281,"DPYSL2","DPYL2_HUMAN",-1.34946323
1.3957970145,9.260115266,50.5668284040337,1.79084085075509e-10,3.92288489434692e-08,15.080466236642,"DDX10_HUMAN",32,-57.3532264283963,2.05693447005562e-11,4.94243181417455e-09,-1.3957970145,"Up in D1C",8.30605931350281,"DDX10","DDX10_HUMAN",1.3957970145
-3.198254825,16.149736285,-54.074451924069,1.10486534422708e-10,3.10430332883003e-08,15.5583507391479,"FIBB_HUMAN",43,57.275926022615,2.0783618130934e-11,4.94243181417455e-09,3.198254825,"Up in D5BM",8.30605931350281,"FGB","FIBB_HUMAN",-3.198254825
0.913358925000002,11.676032185,41.2492239389806,7.75413911250044e-10,7.34377961564788e-08,13.5849807242212,"HEAT1_HUMAN",85,-57.1844603153201,2.10404209743954e-11,4.94243181417455e-09,-0.913358925000002,"Up in D1C",8.30605931350281,"HEATR1","HEAT1_HUMAN",0.913358925000002
-1.223132375,11.0513199575,-47.2786824500632,2.90580272078567e-10,4.4532747515459e-08,14.5935770923319,"PTPRK_HUMAN",45,56.9310425475044,2.17708528653695e-11,4.94243181417455e-09,1.223132375,"Up in D5BM",8.30605931350281,"PTPRK","PTPRK_HUMAN",-1.223132375
-2.27662754,12.6197478775,-53.6049956208106,1.17647662195069e-10,3.19887788594271e-08,15.4966874871399,"HTRA1_HUMAN",27,56.8774856829464,2.19288621911797e-11,4.94243181417455e-09,2.27662754,"Up in D5BM",8.30605931350281,"HTRA1","HTRA1_HUMAN",-2.27662754
1.06140518,13.680034875,44.9955444489737,4.14916236968432e-10,4.81183811882737e-08,14.2306447840163,"HS105_HUMAN",48,-56.7470477232012,2.23191429591694e-11,4.94243181417455e-09,-1.06140518,"Up in D1C",8.30605931350281,"HSPH1","HS105_HUMAN",1.06140518
1.3036792265,10.54952728675,49.39122653626,2.12133077395411e-10,3.92288489434692e-08,14.9109699319946,"TSR1_HUMAN",32,-56.567888811237,2.28680556119122e-11,4.94243181417455e-09,-1.3036792265,"Up in D1C",8.30605931350281,"TSR1","TSR1_HUMAN",1.3036792265
-1.1880779225,12.93528771375,-47.9388326067221,2.62978512423542e-10,4.26765960012934e-08,14.6945878883051,"CADH2_HUMAN",34,56.3771524392469,2.34692636097796e-11,4.94556057417081e-09,1.1880779225,"Up in D5BM",8.3057844744468,"CDH2","CADH2_HUMAN",-1.1880779225
-0.866312265000003,13.9736071825,-41.2696475642418,7.72658642784889e-10,7.34377961564788e-08,13.5886846617001,"VILI_HUMAN",48,55.7708187262326,2.55023570412726e-11,5.24291140246064e-09,0.866312265000003,"Up in D5BM",8.28042748116622,"VIL1","VILI_HUMAN",-0.866312265000003
-1.4369130125,12.78290772625,-60.1794336636619,5.11259975901175e-11,2.17094190873926e-08,16.302362841,"VISL1_HUMAN",15,55.1146004390764,2.79300912850855e-11,5.60530332004727e-09,1.4369130125,"Up in D5BM",8.25140088143501,"VSNL1","VISL1_HUMAN",-1.4369130125
0.749223707499999,14.05837798125,37.6271834069738,1.50124750073082e-09,1.02523973895932e-07,12.8924226171127,"PARP1_HUMAN",57,-54.8347633731336,2.90439622201888e-11,5.63525058752315e-09,-0.749223707499999,"Up in D1C",8.24908676704311,"PARP1","PARP1_HUMAN",0.749223707499999
-1.4033820625,10.77300226625,-48.5214213189286,2.41077885778875e-10,4.23342812339613e-08,14.7823345675604,"MANBA_HUMAN",33,54.7438857087002,2.94164225710071e-11,5.63525058752315e-09,1.4033820625,"Up in D5BM",8.24908676704311,"MANBA","MANBA_HUMAN",-1.4033820625
-0.913181307499997,15.42885994875,-41.0988742773582,7.96044615223267e-10,7.37347259529331e-08,13.5576482431161,"A0A6Q8PH20_HUMAN",52,54.1471306872333,3.2000591244847e-11,5.7163526478585e-09,0.913181307499997,"Up in D5BM",8.24288098696735,"CAST","A0A6Q8PH20_HUMAN",-0.913181307499997
-1.8246722225,11.52117085625,-53.1461811578766,1.25161205646271e-10,3.29682438247632e-08,15.435757333813,"GBA3_HUMAN",18,53.8692745148482,3.32906018185666e-11,5.7163526478585e-09,1.8246722225,"Up in D5BM",8.24288098696735,"GBA3","GBA3_HUMAN",-1.8246722225
1.1010372675,13.43449270875,46.3220562539512,3.36634512909844e-10,4.70240558237785e-08,14.4441311880982,"CFAB_HUMAN",30,-53.779756558421,3.37186432940445e-11,5.7163526478585e-09,-1.1010372675,"Up in D1C",8.24288098696735,"CFB","CFAB_HUMAN",1.1010372675
0.964624405,12.1498806475,44.3213349375923,4.62525781906399e-10,5.19817308758538e-08,14.1192371180542,"LPIN2_HUMAN",32,-53.7500621582012,3.38620012975247e-11,5.7163526478585e-09,-0.964624405,"Up in D1C",8.24288098696735,"LPIN2","LPIN2_HUMAN",0.964624405
-1.60624051,12.2354472875,-50.0223755442266,1.93600629527997e-10,3.92288489434692e-08,15.0025797035753,"HEP2_HUMAN",25,53.6514568980081,3.43430078457263e-11,5.7163526478585e-09,1.60624051,"Up in D5BM",8.24288098696735,"SERPIND1","HEP2_HUMAN",-1.60624051
2.15731906575,10.978340147125,52.5198718420709,1.36315964545637e-10,3.32701502224954e-08,15.3515036789495,"TRAF1_HUMAN",18,-53.5328024919385,3.49320787492472e-11,5.7163526478585e-09,-2.15731906575,"Up in D1C",8.24288098696735,"TRAF1","TRAF1_HUMAN",2.15731906575
-0.711400750000001,13.2580021625,-34.963408339737,2.54393720190855e-09,1.44884099154643e-07,12.3328834681703,"MPRI_HUMAN",109,53.4518036326786,3.53407596389898e-11,5.7163526478585e-09,0.711400750000001,"Up in D5BM",8.24288098696735,"IGF2R","MPRI_HUMAN",-0.711400750000001
-1.2435023775,11.95159542625,-47.8045418372479,2.68342577775365e-10,4.26765960012934e-08,14.6741772809687,"CAP2_HUMAN",27,53.2381572093255,3.6444874339715e-11,5.7163526478585e-09,1.2435023775,"Up in D5BM",8.24288098696735,"CAP2","CAP2_HUMAN",-1.2435023775
-1.20259547,11.351619125,-45.3612149067236,3.91441463561383e-10,4.70240558237785e-08,14.2902400463806,"G6PD_HUMAN",38,53.1578878148149,3.68697312319372e-11,5.7163526478585e-09,1.20259547,"Up in D5BM",8.24288098696735,"G6PD","G6PD_HUMAN",-1.20259547
-0.656558037499996,12.47469854375,-34.4914571122752,2.80468457676283e-09,1.55477810741676e-07,12.2287794024967,"MRP3_HUMAN",58,52.9858335195275,3.77993770544784e-11,5.7163526478585e-09,0.656558037499996,"Up in D5BM",8.24288098696735,"ABCC3","MRP3_HUMAN",-0.656558037499996
-1.642993925,13.19040203,-46.361765894526,3.34564968398327e-10,4.70240558237785e-08,14.4504085250545,"EPIPL_HUMAN",173,52.9481897992781,3.80062867637752e-11,5.7163526478585e-09,1.642993925,"Up in D5BM",8.24288098696735,"EPPK1","EPIPL_HUMAN",-1.642993925
1.41927170725,9.938736796375,52.7793060968872,1.31563469154605e-10,3.32701502224954e-08,15.3865566063031,"RIOX2_HUMAN",18,-52.8863661570981,3.83488840218858e-11,5.7163526478585e-09,-1.41927170725,"Up in D1C",8.24288098696735,"RIOX2","RIOX2_HUMAN",1.41927170725
1.89173459875,10.665623425625,49.4688368794223,2.09748703073118e-10,3.92288489434692e-08,14.9223124325045,"ASNS_HUMAN",27,-52.8314590094489,3.86560803094002e-11,5.7163526478585e-09,-1.89173459875,"Up in D1C",8.24288098696735,"ASNS","ASNS_HUMAN",1.89173459875
1.4366652975,11.02744138125,45.8583254991303,3.61913270648701e-10,4.70240558237785e-08,14.370341703198,"RRP12_HUMAN",49,-52.5826496873911,4.00834169991204e-11,5.80536414051782e-09,-1.4366652975,"Up in D1C",8.23617053402056,"RRP12","RRP12_HUMAN",1.4366652975
-1.74636936275,10.735232353625,-52.4225636941507,1.38148684041682e-10,3.32701502224954e-08,15.3382998817142,"SFXN3_HUMAN",17,52.3982050815174,4.11799674083727e-11,5.80536414051782e-09,1.74636936275,"Up in D5BM",8.23617053402056,"SFXN3","SFXN3_HUMAN",-1.74636936275
1.07428789,11.3848283275,42.3045195301874,6.4659633336855e-10,6.72859320242409e-08,13.7736185941295,"JAK1_HUMAN",56,-52.3743546914456,4.13242197687827e-11,5.80536414051782e-09,-1.07428789,"Up in D1C",8.23617053402056,"JAK1","JAK1_HUMAN",1.07428789
-0.958188532499996,16.77473998125,-39.2285189383859,1.11267335211905e-09,8.62788285419762e-08,13.2076435962725,"FAS_HUMAN",166,51.6057391927441,4.62932780440454e-11,6.30114680535057e-09,0.958188532499996,"Up in D5BM",8.20058040198923,"FASN","FAS_HUMAN",-0.958188532499996
1.5858809975,10.85668742875,47.4176732500915,2.84505131827664e-10,4.44091436328775e-08,14.6149860629442,"IP3KC_HUMAN",29,-51.5977361376924,4.63484520028159e-11,6.30114680535057e-09,-1.5858809975,"Up in D1C",8.20058040198923,"ITPKC","IP3KC_HUMAN",1.5858809975
1.1614894875,11.49564289875,45.2867319068885,3.96097753409452e-10,4.70240558237785e-08,14.2781477958195,"NOP2_HUMAN",29,-51.2946938166417,4.84933472347097e-11,6.42070735551225e-09,-1.1614894875,"Up in D1C",8.19241712400696,"NOP2","NOP2_HUMAN",1.1614894875
-1.42159486,14.6022578475,-45.6500844565564,3.73962822577902e-10,4.70240558237785e-08,14.3369140832919,"NHRF3_HUMAN",36,51.2592624203935,4.87513667994761e-11,6.42070735551225e-09,1.42159486,"Up in D5BM",8.19241712400696,"PDZK1","NHRF3_HUMAN",-1.42159486
-0.7948784825,16.48916411375,-36.0412039710235,2.04556574494667e-09,1.22284210384081e-07,12.5648632796372,"CO3_HUMAN",118,50.9206535598658,5.12969893252698e-11,6.65203573881075e-09,0.7948784825,"Up in D5BM",8.17704542615026,"C3","CO3_HUMAN",-0.7948784825
-1.2623682025,15.27801990625,-43.2399189008199,5.52476605230654e-10,5.89471557656858e-08,13.9362778301702,"ITIH2_HUMAN",51,50.6107461345103,5.37590758354699e-11,6.74160551273092e-09,1.2623682025,"Up in D5BM",8.17123666395634,"ITIH2","ITIH2_HUMAN",-1.2623682025
-1.44917989,13.74778664,-48.9084620924633,2.27676505307206e-10,4.08316013454137e-08,14.8399202098159,"QORX_HUMAN",20,50.5791466410817,5.40175324215369e-11,6.74160551273092e-09,1.44917989,"Up in D5BM",8.17123666395634,"TP53I3","QORX_HUMAN",-1.44917989
-0.746989484999997,11.9578064675,-36.4478270999148,1.88718724105818e-09,1.15268849673039e-07,12.6503712967377,"RAPH1_HUMAN",50,50.5342534826496,5.4387136655084e-11,6.74160551273092e-09,0.746989484999997,"Up in D5BM",8.17123666395634,"RAPH1","RAPH1_HUMAN",-0.746989484999997
-1.50360489,17.1026329975,-45.701407927549,3.70951213480126e-10,4.70240558237785e-08,14.3451696652673,"VTNC_HUMAN",29,49.8216738737692,6.06535703177083e-11,7.4094049885212e-09,1.50360489,"Up in D5BM",8.13021666659253,"VTN","VTNC_HUMAN",-1.50360489
-1.0920670025,12.65147960125,-44.1096613886824,4.78733961232114e-10,5.24058254444869e-08,14.0838438235681,"AS3MT_HUMAN",27,49.5436513349736,6.33165892456548e-11,7.62422186788035e-09,1.0920670025,"Up in D5BM",8.11780447404416,"AS3MT","AS3MT_HUMAN",-1.0920670025
-1.828282115,16.27959311,-45.6435418528044,3.74348731902038e-10,4.70240558237785e-08,14.3358608806472,"APOE_HUMAN",35,49.4293125623379,6.4449904535856e-11,7.64180315637802e-09,1.828282115,"Up in D5BM",8.11680415340498,"APOE","APOE_HUMAN",-1.828282115
0.775279762500002,12.64050328625,35.8670649658476,2.11797822103146e-09,1.24842226748771e-07,12.5279121818184,"LARP1_HUMAN",63,-49.3474089580157,6.52758129385713e-11,7.64180315637802e-09,-0.775279762500002,"Up in D1C",8.11680415340498,"LARP1","LARP1_HUMAN",0.775279762500002
1.08295631,10.7648472775,42.1028772712267,6.69201839364489e-10,6.87890524878449e-08,13.7380017230611,"DDX27_HUMAN",35,-49.2132378181145,6.6654746061148e-11,7.69634047327968e-09,-1.08295631,"Up in D1C",8.11371572808097,"DDX27","DDX27_HUMAN",1.08295631
-1.086774825,11.7195866125,-45.3560172106233,3.91764366980438e-10,4.70240558237785e-08,14.2893969754967,"RIR2B_HUMAN",23,49.0843398738671,6.80105460118159e-11,7.7416978078561e-09,1.086774825,"Up in D5BM",8.11116378508913,"RRM2B","RIR2B_HUMAN",-1.086774825
-1.8027141075,13.36796295625,-48.2047002235492,2.52714793687556e-10,4.26765960012934e-08,14.7347920139512,"FADS2_HUMAN",18,49.0027819760269,6.88844863672093e-11,7.7416978078561e-09,1.8027141075,"Up in D5BM",8.11116378508913,"FADS2","FADS2_HUMAN",-1.8027141075
-0.830491542499999,11.26093411375,-38.0994765328425,1.37253552193228e-09,9.97336371928206e-08,12.9869582919848,"S12A4_HUMAN",39,48.3426070135035,7.64447667295189e-11,8.47832814161993e-09,0.830491542499999,"Up in D5BM",8.0716897786929,"SLC12A4","S12A4_HUMAN",-0.830491542499999
-0.9348447325,13.90508282125,-39.600442143929,1.03970090697255e-09,8.19031677090807e-08,13.2787534882607,"CAN2_HUMAN",37,48.0339662499162,8.0297630299102e-11,8.78998345183286e-09,0.9348447325,"Up in D5BM",8.05601194253538,"CAPN2","CAN2_HUMAN",-0.9348447325
-1.2498078325,12.49457812375,-47.9173786588539,2.63827212000978e-10,4.26765960012934e-08,14.6913318152917,"ACMSD_HUMAN",18,47.9260548235619,8.16961058742591e-11,8.82841636428372e-09,1.2498078325,"Up in D5BM",8.05411719290426,"ACMSD","ACMSD_HUMAN",-1.2498078325
-3.32712269,16.3962616925,-45.4150831033918,3.88112714115709e-10,4.70240558237785e-08,14.2989707191319,"FIBA_HUMAN",58,47.7986364489475,8.33829265714997e-11,8.89664162115406e-09,3.32712269,"Up in D5BM",8.05077390354099,"FGA","FIBA_HUMAN",-3.32712269
-1.380827905,11.9094109525,-44.1265167027801,4.7741989828077e-10,5.24058254444869e-08,14.0866695233321,"KNG1_HUMAN",26,47.6990990773618,8.47280359205813e-11,8.92715768468224e-09,1.380827905,"Up in D5BM",8.04928679400596,"KNG1","KNG1_HUMAN",-1.380827905
0.8817048095,10.37560844525,36.5647454314298,1.84426478777266e-09,1.15268849673039e-07,12.674759461289,"TRIPC_HUMAN",64,-46.9263754962476,9.60453962732229e-11,9.75635160457443e-09,-0.8817048095,"Up in D1C",8.01071255674136,"TRIP12","TRIPC_HUMAN",0.8817048095
-1.9978106,12.8160976175,-43.734578412462,5.09068391747537e-10,5.50120188979486e-08,14.0206303696297,"A0AAG2UXZ5_HUMAN",37,46.9262691867626,9.60470664677131e-11,9.75635160457443e-09,1.9978106,"Up in D5BM",8.01071255674136,"COL18A1","A0AAG2UXZ5_HUMAN",-1.9978106
1.6610295785,10.36176383575,46.7672104939288,3.14242883556152e-10,4.67191577619297e-08,14.5141331325322,"PLPL2_HUMAN",17,-46.9247858522269,9.60703740870421e-11,9.75635160457443e-09,-1.6610295785,"Up in D1C",8.01071255674136,"PNPLA2","PLPL2_HUMAN",1.6610295785
0.661744594999998,14.7772057075,31.4529239305136,5.43591038808676e-09,2.31410548793855e-07,11.5184694201333,"EIF3A_HUMAN",118,-46.4851973074771,1.03267782789512e-10,1.02553390044603e-08,-0.661744594999998,"Up in D1C",7.98904997885164,"EIF3A","EIF3A_HUMAN",0.661744594999998
-1.42578244,12.2757445575,-46.0385392860286,3.51841216005021e-10,4.70240558237785e-08,14.3991236323049,"BODG_HUMAN",18,46.469070530889,1.035431780125e-10,1.02553390044603e-08,1.42578244,"Up in D5BM",7.98904997885164,"BBOX1","BODG_HUMAN",-1.42578244
-1.21233081999999,14.7827782625,-41.1233353387457,7.92645964638293e-10,7.37347259529331e-08,13.5621029888738,"ACSA_HUMAN",34,46.3871806499907,1.04954466079201e-10,1.02553390044603e-08,1.21233081999999,"Up in D5BM",7.98904997885164,"ACSS2","ACSA_HUMAN",-1.21233081999999
0.580435989999996,14.4022101175,30.3058484492968,7.09504180199384e-09,2.78158638832587e-07,11.2305990363938,"XDH_HUMAN",58,-46.2152918881513,1.07988026723294e-10,1.02553390044603e-08,-0.580435989999996,"Up in D1C",7.98904997885164,"XDH","XDH_HUMAN",0.580435989999996
1.2165229325,12.44783842625,41.7217990119289,7.14424204282557e-10,7.25527905770804e-08,13.6701428872443,"ABHD2_HUMAN",29,-46.2090780055528,1.08099531951795e-10,1.02553390044603e-08,-1.2165229325,"Up in D1C",7.98904997885164,"ABHD2","ABHD2_HUMAN",1.2165229325
1.1460411575,14.61472570625,40.3687492844681,9.05548558015536e-10,7.57852323693499e-08,13.4232480101476,"CP4AB_HUMAN",36,-46.1912197836659,1.08420714008701e-10,1.02553390044603e-08,-1.1460411575,"Up in D1C",7.98904997885164,"CYP4A11","CP4AB_HUMAN",1.1460411575
-1.0130708225,10.66785204625,-38.2523227303784,1.3336063233077e-09,9.77475452100921e-08,13.0172674923321,"MILK2_HUMAN",50,46.1316120380286,1.09500594424181e-10,1.02553390044603e-08,1.0130708225,"Up in D5BM",7.98904997885164,"MICALL2","MILK2_HUMAN",-1.0130708225
-1.0986394875,14.40343499125,-38.0229321424312,1.39251591690823e-09,1.00320655244611e-07,12.97172761383,"APOB_HUMAN",250,45.9070354341399,1.13679641928411e-10,1.04826113810794e-08,1.0986394875,"Up in D5BM",7.9795305143829,"APOB","APOB_HUMAN",-1.0986394875
1.156659605,12.1151850225,40.3093458610554,9.15187222692168e-10,7.57852323693499e-08,13.4121896032708,"MX1_HUMAN",35,-45.8685072557278,1.14414550606157e-10,1.04826113810794e-08,-1.156659605,"Up in D1C",7.9795305143829,"MX1","MX1_HUMAN",1.156659605
-1.2152543025,15.41338586875,-41.4672926769158,7.46563001931899e-10,7.31718551544648e-08,13.6244189619359,"BHMT2_HUMAN",28,45.6581195612243,1.18523496204569e-10,1.07423069839604e-08,1.2152543025,"Up in D5BM",7.96890244090717,"BHMT2","BHMT2_HUMAN",-1.2152543025
1.2307598625,10.60054743375,45.3484162797255,3.92237115723399e-10,4.70240558237785e-08,14.2881638898308,"OGFD1_HUMAN",18,-45.4648459346693,1.22445581804669e-10,1.09797213726761e-08,-1.2307598625,"Up in D1C",7.9594086806368,"OGFOD1","OGFD1_HUMAN",1.2307598625
