"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1B_vs_D8BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-2.2418682575,11.46782338625,-64.7663642819064,3.40707929226197e-11,2.0513050967483e-08,16.6507615232274,"APOA4_HUMAN",29,-71.1657951527675,5.18681182464526e-12,3.97451244272136e-09,-2.2418682575,"Up in D1B",8.40071613906351,"APOA4","APOA4_HUMAN"
-2.16614747,15.4214857825,-65.4447965550461,3.16204036197802e-11,2.05021832393175e-08,16.7182955631383,"AACT_HUMAN",24,-70.32288814771,5.67772149331259e-12,3.98812620559431e-09,-2.16614747,"Up in D1B",8.39923110674806,"SERPINA3","AACT_HUMAN"
1.8578240875,13.22556340875,58.6343680064187,6.94591747718141e-11,3.41901456897395e-08,15.992322859731,"PFKAP_HUMAN",36,67.1348556777016,8.07389662354981e-12,5.06245983630573e-09,1.8578240875,"Up in D8BM",8.29563840929628,"PFKP","PFKAP_HUMAN"
1.9159326575,16.98292732125,59.7773297828757,6.04917142223346e-11,3.18677911987536e-08,16.1220033770519,"CLUS_HUMAN",30,66.7766686496249,8.40840404653935e-12,5.06245983630573e-09,1.9159326575,"Up in D8BM",8.29563840929628,"CLU","CLUS_HUMAN"
1.840230465,14.046402455,56.0241767460834,9.62320174403747e-11,3.59050074788651e-08,15.6830654001315,"VILI_HUMAN",48,65.1764149937531,1.01076237515735e-11,5.67981070680085e-09,1.840230465,"Up in D8BM",8.24566613794422,"VIL1","VILI_HUMAN"
1.31563878,15.1480303975,48.2790003221791,2.7909015126537e-10,5.88112721253952e-08,14.6427810465598,"FLNA_HUMAN",152,64.3583667243911,1.11242559671022e-11,5.78384759825914e-09,1.31563878,"Up in D8BM",8.23778315902388,"FLNA","FLNA_HUMAN"
1.6887722025,11.64044785625,55.0684172290181,1.08846476705315e-10,3.8227789672879e-08,15.5650231883798,"NEP_HUMAN",38,63.9569192390744,1.16651333693683e-11,5.78384759825914e-09,1.6887722025,"Up in D8BM",8.23778315902388,"MME","NEP_HUMAN"
-1.407762765,10.1125224825,-49.6163268462012,2.29535397944919e-10,5.75103121373874e-08,14.836970471188,"RELN_HUMAN",85,-63.2854671602445,1.26376454267803e-11,5.91792851679617e-09,-1.407762765,"Up in D1B",8.22783028502677,"RELN","RELN_HUMAN"
-2.0014519725,13.47850799625,-56.9949304652176,8.50957776368022e-11,3.55360275607033e-08,15.8002757212731,"PLIN2_HUMAN",27,-61.9554489027145,1.48474106187473e-11,6.02139898653096e-09,-2.0014519725,"Up in D1B",8.2203025948643,"PLIN2","PLIN2_HUMAN"
-1.96282315225,10.651471733875,-56.8146973220108,8.70473853947974e-11,3.55360275607033e-08,15.7787145541742,"ASNS_HUMAN",27,-61.8780201155592,1.49889411274583e-11,6.02139898653096e-09,-1.96282315225,"Up in D1B",8.2203025948643,"ASNS","ASNS_HUMAN"
-0.871514322500001,12.09095001125,-38.7307841986581,1.34862455531482e-09,1.30661567548834e-07,13.034041560675,"SPTN2_HUMAN",127,-61.8710774545371,1.50017058627536e-11,6.02139898653096e-09,-0.871514322500001,"Up in D1B",8.2203025948643,"SPTBN2","SPTN2_HUMAN"
1.513942005,12.0870872725,54.3858108992911,1.19011666129142e-10,3.90057337987519e-08,15.4790638597044,"CAP2_HUMAN",27,61.2442002490677,1.62066396553949e-11,6.2093529843329e-09,1.513942005,"Up in D8BM",8.20695365102685,"CAP2","CAP2_HUMAN"
-1.1459541325,10.61532211125,-47.4771383130449,3.14612843865587e-10,6.0269810475978e-08,14.523105807252,"NAA25_HUMAN",37,-60.0946035847209,1.87120622148373e-11,6.85756401777669e-09,-1.1459541325,"Up in D1B",8.16383012941248,"NAA25","NAA25_HUMAN"
1.08297324,13.3626326325,42.7028817742598,6.71285381700762e-10,8.77462268604096e-08,13.7553732286577,"MYLK_HUMAN",99,59.1386032560912,2.11324568308489e-11,7.42189494280106e-09,1.08297324,"Up in D8BM",8.12948519739827,"MYLK","MYLK_HUMAN"
1.8176772575,14.54415691125,60.8078948142905,5.35227418843962e-11,3.00762127562384e-08,16.2360868169402,"FBX2_HUMAN",16,58.5592202297248,2.2771002669518e-11,7.48095095633033e-09,1.8176772575,"Up in D8BM",8.12604319239806,"FBXO2","FBX2_HUMAN"
-1.2673707025,12.48346853375,-51.5254325448218,1.7519489291793e-10,5.46932500890825e-08,15.1030701488511,"4F2_HUMAN",25,-58.2735788836018,2.3631393802029e-11,7.48095095633033e-09,-1.2673707025,"Up in D1B",8.12604319239806,"SLC3A2","4F2_HUMAN"
-4.77477240625,8.693004489375,-56.6804311106611,8.85344143759366e-11,3.55360275607033e-08,15.7625934036611,"CP1A1_HUMAN",18,-58.1638562639346,2.39716241300694e-11,7.48095095633033e-09,-4.77477240625,"Up in D1B",8.12604319239806,"CYP1A1","CP1A1_HUMAN"
-1.4056561,13.024834515,-46.184533510841,3.83283733138374e-10,6.59326242168032e-08,14.3248414690907,"PGBM_HUMAN",175,-57.8883222229148,2.48507090731106e-11,7.48095095633033e-09,-1.4056561,"Up in D1B",8.12604319239806,"HSPG2","PGBM_HUMAN"
2.76311684,11.76936674,54.3030131181177,1.20316654261188e-10,3.90057337987519e-08,15.4685417388546,"MUC18_HUMAN",25,57.0507722670871,2.7755147785563e-11,7.76535760424946e-09,2.76311684,"Up in D8BM",8.10983853968092,"MCAM","MUC18_HUMAN"
1.2304310775,12.71940541125,45.6830066579864,4.14412479997431e-10,6.67311217926053e-08,14.2460755531057,"DSG2_HUMAN",47,57.0027625834347,2.79329292068434e-11,7.76535760424946e-09,1.2304310775,"Up in D8BM",8.10983853968092,"DSG2","DSG2_HUMAN"
1.3254988225,14.11708295375,47.5896365566434,3.09331460013924e-10,6.0269810475978e-08,14.5400461332376,"CAN2_HUMAN",37,56.7278382337704,2.89761346632031e-11,7.76535760424946e-09,1.3254988225,"Up in D8BM",8.10983853968092,"CAPN2","CAN2_HUMAN"
1.5849061,17.8890445225,48.5634002828391,2.67606310035346e-10,5.88112721253952e-08,14.6846354869269,"GATM_HUMAN",48,56.5988969972353,2.94805366396942e-11,7.76535760424946e-09,1.5849061,"Up in D8BM",8.10983853968092,"GATM","GATM_HUMAN"
1.479632615,14.6522670975,48.3815977105848,2.74883823111697e-10,5.88112721253952e-08,14.6579153331256,"NHRF3_HUMAN",36,55.8846009290172,3.24612729499718e-11,8.2913960513731e-09,1.479632615,"Up in D8BM",8.08137233961104,"PDZK1","NHRF3_HUMAN"
1.148616795,16.880533695,41.7784866006462,7.84951396691726e-10,9.38413653629365e-08,13.5947687210198,"FAS_HUMAN",166,55.4393872941565,3.44911785442116e-11,8.55076893968117e-09,1.148616795,"Up in D8BM",8.0679948289859,"FASN","FAS_HUMAN"
1.0268244725,16.93635153875,39.3992518594035,1.19344749530551e-09,1.24648595959345e-07,13.1613428146296,"AHNK_HUMAN",309,54.2109432901903,4.08789724184853e-11,9.84482452901178e-09,1.0268244725,"Up in D8BM",8.00679202018214,"AHNAK","AHNK_HUMAN"
1.55807972,15.527701855,48.7151816439172,2.61698325256943e-10,5.88112721253952e-08,14.7068480856817,"BHMT2_HUMAN",28,53.8993352108355,4.27053977161476e-11,9.98811865462764e-09,1.55807972,"Up in D8BM",8.00051630705518,"BHMT2","BHMT2_HUMAN"
1.2990512875,14.74625992625,45.8508713424163,4.03683557164672e-10,6.67311217926053e-08,14.2725561444821,"ACSA_HUMAN",34,53.6702489158555,4.41070733916262e-11,9.98811865462764e-09,1.2990512875,"Up in D8BM",8.00051630705518,"ACSS2","ACSA_HUMAN"
2.2781946675,12.24553048625,78.1758509611206,8.84907430378889e-12,1.24314745511061e-08,17.8228846264673,"GSTM4_HUMAN",9,53.5240337611633,4.50288894146222e-11,9.98811865462764e-09,2.2781946675,"Up in D8BM",8.00051630705518,"GSTM4","GSTM4_HUMAN"
2.0088317375,11.79085385875,50.7459036669777,1.95387999163551e-10,5.48975148316525e-08,14.9959467441999,"MFGM_HUMAN",22,53.2288140914499,4.69573164991829e-11,1.01488005326054e-08,2.0088317375,"Up in D8BM",7.99358528315499,"MFGE8","MFGM_HUMAN"
2.0948565025,11.67114245875,55.8840266478067,9.79730895733655e-11,3.59050074788651e-08,15.6659220961614,"IYD1_HUMAN",14,52.9598948743725,4.87955861297079e-11,1.02824498871827e-08,2.0948565025,"Up in D8BM",7.9879033984026,"IYD","IYD1_HUMAN"
1.248832465,10.78161037,42.999953690954,6.38828897621337e-10,8.68853696971863e-08,13.8061096424308,"MILK2_HUMAN",50,52.2832729696852,5.3791976440109e-11,1.10588431564312e-08,1.248832465,"Up in D8BM",7.95629030133652,"MICALL2","MILK2_HUMAN"
1.8958556675,13.86708605375,49.7116267422999,2.26405567756787e-10,5.75103121373874e-08,14.8505582151719,"QORX_HUMAN",20,51.4442911186577,6.0810296230482e-11,1.22040473077794e-08,1.8958556675,"Up in D8BM",7.91349611752687,"TP53I3","QORX_HUMAN"
-0.925064325249998,9.072062611375,-39.37902718184,1.19783322727571e-09,1.24648595959345e-07,13.1575281924909,"DPOD1_HUMAN",38,-50.8907291176708,6.60074911390872e-11,1.29390033211946e-08,-0.925064325249998,"Up in D1B",7.88809917565929,"POLD1","DPOD1_HUMAN"
1.161465645,12.94576311,42.3970156195461,7.06680116962308e-10,8.89045776996312e-08,13.702693264867,"CADH2_HUMAN",34,50.1415871047603,7.38603799744714e-11,1.36589234321591e-08,1.161465645,"Up in D8BM",7.86458352949034,"CDH2","CADH2_HUMAN"
1.3836069075,11.14323854375,43.5532237147086,5.83030530240208e-10,8.47304196447364e-08,13.8994939624196,"ARVC_HUMAN",38,50.118840598628,7.41148359204321e-11,1.36589234321591e-08,1.3836069075,"Up in D8BM",7.86458352949034,"ARVCF","ARVC_HUMAN"
1.70176387,11.4777644875,49.5429463716415,2.31978955115811e-10,5.75103121373874e-08,14.8264856270736,"GBA3_HUMAN",18,50.0808956534594,7.45415206880198e-11,1.36589234321591e-08,1.70176387,"Up in D8BM",7.86458352949034,"GBA3","GBA3_HUMAN"
1.4068181525,15.94953358125,42.5643262042914,6.87062637654174e-10,8.77462268604096e-08,13.7315653796536,"TRFE_HUMAN",55,49.8604413107455,7.70761529643522e-11,1.38228700709899e-08,1.4068181525,"Up in D8BM",7.85940177414109,"TF","TRFE_HUMAN"
-1.21992731,11.60725832,-45.6037151831919,4.19593006881965e-10,6.67311217926053e-08,14.2335260659124,"PACN3_HUMAN",23,-49.618171720896,7.99747071291794e-11,1.40438917998303e-08,-1.21992731,"Up in D1B",7.85251252518487,"PACSIN3","PACN3_HUMAN"
1.4662637725,12.63530325875,48.5395977979613,2.68546517591626e-10,5.88112721253952e-08,14.681144243027,"ACMSD_HUMAN",18,48.8132145075784,9.05288118217112e-11,1.55728031601062e-08,1.4662637725,"Up in D8BM",7.80763320583962,"ACMSD","ACMSD_HUMAN"
1.2530698775,10.83411717375,42.156996822258,7.35947142526642e-10,9.12249774170157e-08,13.661036678519,"ITA2_HUMAN",31,48.0411686361201,1.02154086715254e-10,1.72211359384575e-08,1.2530698775,"Up in D8BM",7.76393820505815,"ITGA2","ITA2_HUMAN"
2.19276618875,11.065026760625,47.266791115825,3.24765844922015e-10,6.08322512632813e-08,14.4912976824393,"SFXN3_HUMAN",17,47.7559405536437,1.0686916764337e-10,1.76355112444997e-08,2.19276618875,"Up in D8BM",7.7536119458379,"SFXN3","SFXN3_HUMAN"
3.1843161585,10.61439490325,46.6561472741606,3.56420720023844e-10,6.25889635225204e-08,14.3979606439622,"FSTL1_HUMAN",17,47.6087615960912,1.09398144776604e-10,1.76355112444997e-08,3.1843161585,"Up in D8BM",7.7536119458379,"FSTL1","FSTL1_HUMAN"
2.58270526,10.94848764,46.7841116229112,3.4950633955882e-10,6.25889635225204e-08,14.4176440123744,"PRS23_HUMAN",17,47.5237987939678,1.10888847545199e-10,1.76355112444997e-08,2.58270526,"Up in D8BM",7.7536119458379,"PRSS23","PRS23_HUMAN"
1.9761633875,12.85105109125,50.909140938143,1.90948984067603e-10,5.48975148316525e-08,15.0185510230315,"CAVN1_HUMAN",13,47.2962926560605,1.14994964513341e-10,1.77530741547536e-08,1.9761633875,"Up in D8BM",7.75072643287108,"CAVIN1","CAVN1_HUMAN"
1.6447572725,17.38313388875,43.3369623650284,6.04152520062269e-10,8.63118913831334e-08,13.8631620705834,"VTNC_HUMAN",29,47.0696955373229,1.19256458416757e-10,1.77530741547536e-08,1.6447572725,"Up in D8BM",7.75072643287108,"VTN","VTNC_HUMAN"
1.7925832275,13.74909889875,47.5565019971274,3.10876442607013e-10,6.0269810475978e-08,14.5350617772019,"CRYM_HUMAN",16,46.8954272807386,1.22655507066706e-10,1.77530741547536e-08,1.7925832275,"Up in D8BM",7.75072643287108,"CRYM","CRYM_HUMAN"
1.7030937675,13.37311184375,42.9974920623092,6.39090392837294e-10,8.68853696971863e-08,13.8056909463743,"HDAC6_HUMAN",32,46.8645028806837,1.232700574166e-10,1.77530741547536e-08,1.7030937675,"Up in D8BM",7.75072643287108,"HDAC6","HDAC6_HUMAN"
1.17715216,12.6258873925,41.7171565307884,7.93236479463802e-10,9.38413653629365e-08,13.5839643390224,"AS3MT_HUMAN",27,46.8545696876618,1.23468194967379e-10,1.77530741547536e-08,1.17715216,"Up in D8BM",7.75072643287108,"AS3MT","AS3MT_HUMAN"
-1.01279163,13.0492362975,-43.0119082871123,6.37560709958456e-10,8.68853696971863e-08,13.80814258101,"OAT_HUMAN",22,-46.7906594866883,1.24751661744651e-10,1.77530741547536e-08,-1.01279163,"Up in D1B",7.75072643287108,"OAT","OAT_HUMAN"
1.542407273,9.9869011635,44.2200482872913,5.23011946477673e-10,7.8722637443934e-08,14.0101705188225,"SCMC1_HUMAN",22,46.6428819015291,1.2777758776662e-10,1.77530741547536e-08,1.542407273,"Up in D8BM",7.75072643287108,"SLC25A24","SCMC1_HUMAN"
1.555079225,11.5456057775,46.9334717632716,3.4162831286741e-10,6.25889635225204e-08,14.4405349426293,"ACY3_HUMAN",17,46.6092598237608,1.2847758019219e-10,1.77530741547536e-08,1.555079225,"Up in D8BM",7.75072643287108,"ACY3","ACY3_HUMAN"
1.5243220325,15.60355496375,49.091700702553,2.47673183008434e-10,5.88112721253952e-08,14.7615794194392,"BAAT_HUMAN",15,46.331994123594,1.34418392572492e-10,1.82743972740892e-08,1.5243220325,"Up in D8BM",7.73815693802831,"BAAT","BAAT_HUMAN"
2.4925284375,13.67759180125,50.0773072108095,2.14838872510616e-10,5.75103121373874e-08,14.9023942303875,"SCD_HUMAN",11,46.2129789902225,1.37063307194499e-10,1.83382002594037e-08,2.4925284375,"Up in D8BM",7.73664328893662,"SCD","SCD_HUMAN"
-0.632220027499997,12.44886267375,-29.3109207821349,9.84324439759634e-09,4.57238065580126e-07,10.919848661548,"COBL1_HUMAN",67,-46.0831727178015,1.40015378710752e-10,1.84404629242645e-08,-0.632220027499997,"Up in D1B",7.73422818073737,"COBLL1","COBL1_HUMAN"
0.925538540000002,11.4588527675,35.421161575526,2.55198734533997e-09,1.99173160498802e-07,12.3641788989161,"ACD10_HUMAN",56,45.8325304924722,1.4592133296433e-10,1.89226294700975e-08,0.925538540000002,"Up in D8BM",7.72301851460405,"ACAD10","ACD10_HUMAN"
-1.65014267,10.4507033825,-40.2220041609208,1.02961740344696e-09,1.15715267915392e-07,13.3146168552763,"LAMA5_HUMAN",106,-45.514946083029,1.53813571618863e-10,1.96438575026575e-08,-1.65014267,"Up in D1B",7.70677322491887,"LAMA5","LAMA5_HUMAN"
-2.770248655,14.99674833,-51.1388520968613,1.84895493233239e-10,5.48975148316525e-08,15.0502051228932,"SAA2_HUMAN",9,-45.0587908960045,1.66008710877487e-10,2.08027529784062e-08,-2.770248655,"Up in D1B",7.68187918791148,"SAA2","SAA2_HUMAN"
1.22568059,11.9520276775,37.1562487733047,1.81390629884912e-09,1.64402324655906e-07,12.7238809269357,"FAT1_HUMAN",154,44.9401705403821,1.69356685145048e-10,2.08027529784062e-08,1.22568059,"Up in D8BM",7.68187918791148,"FAT1","FAT1_HUMAN"
1.28696727975,10.530368567625,39.6760016128565,1.13523471338681e-09,1.22678120501762e-07,13.2133132689836,"BMP1_HUMAN",34,44.907510830626,1.70291844288769e-10,2.08027529784062e-08,1.28696727975,"Up in D8BM",7.68187918791148,"BMP1","BMP1_HUMAN"
1.4962530125,13.43147444625,44.2599842158873,5.1964709867884e-10,7.8722637443934e-08,14.0167350489353,"CBPQ_HUMAN",18,44.7148407318399,1.75928967175363e-10,2.11843609188733e-08,1.4962530125,"Up in D8BM",7.67398463308349,"CPQ","CBPQ_HUMAN"
-1.792191505,11.247240305,-41.9560186391311,7.61518679507302e-10,9.3026680428508e-08,13.6259385449522,"ZN622_HUMAN",26,-44.6309061920504,1.78450491387806e-10,2.1185340731096e-08,-1.792191505,"Up in D1B",7.67396454669982,"ZNF622","ZN622_HUMAN"
0.827869417500001,15.39198756375,35.560749771506,2.48134690828251e-09,1.95469841961806e-07,12.393850116804,"HMCS1_HUMAN",32,44.1633729569049,1.93266467556519e-10,2.2625597986582e-08,0.827869417500001,"Up in D8BM",7.64539993372095,"HMGCS1","HMCS1_HUMAN"
1.441143035,18.039597035,39.3892446429647,1.19561527562669e-09,1.24648595959345e-07,13.1594556157925,"BHMT1_HUMAN",37,43.9090986830802,2.01905647429187e-10,2.33131877011044e-08,1.441143035,"Up in D8BM",7.6323983396777,"BHMT","BHMT1_HUMAN"
1.281533955,10.9907881025,39.0326500445362,1.27586918531111e-09,1.26521192505733e-07,13.0918414210094,"DTNA_HUMAN",32,43.768868349888,2.06856495480875e-10,2.35620729784905e-08,1.281533955,"Up in D8BM",7.62778650320942,"DTNA","DTNA_HUMAN"
3.19485712,12.7642586225,44.8034553633484,4.76222687735158e-10,7.43348339799935e-08,14.1053642263276,"TSK_HUMAN",11,43.5972257770942,2.1310428933712e-10,2.39500807309678e-08,3.19485712,"Up in D8BM",7.62069301832646,"TSKU","TSK_HUMAN"
1.040863275,15.1416286225,36.2533224846292,2.1621876855501e-09,1.85970204096957e-07,12.5391383980193,"PH4H_HUMAN",41,43.3509780491566,2.22444034119909e-10,2.46707995210094e-08,1.040863275,"Up in D8BM",7.60781677584727,"PAH","PH4H_HUMAN"
-1.3784177275,11.51416957375,-39.162246257592,1.24601336006535e-09,1.26289496621646e-07,13.116496991521,"NOP2_HUMAN",29,-42.9334631898835,2.39357486327412e-10,2.62018734058929e-08,-1.3784177275,"Up in D1B",7.58166765597969,"NOP2","NOP2_HUMAN"
1.29288769,16.81498909,39.1074019647329,1.2585499722646e-09,1.26289496621646e-07,13.1060744916017,"PDLI1_HUMAN",26,42.5819055078987,2.54732681680111e-10,2.75274586395084e-08,1.29288769,"Up in D8BM",7.56023388122504,"PDLIM1","PDLI1_HUMAN"
-1.17632222,10.6856592875,-35.8912547487094,2.32279270225408e-09,1.8825788160865e-07,12.4635803973567,"LAMB1_HUMAN",56,-42.1937190822362,2.73022199670299e-10,2.91304319116576e-08,-1.17632222,"Up in D1B",7.53565307611868,"LAMB1","LAMB1_HUMAN"
-2.738543035,11.803941965,-40.066685553617,1.05847734415876e-09,1.17393493867292e-07,13.2859638736753,"PIGR_HUMAN",36,-42.1183210876735,2.76744364148535e-10,2.91584780676e-08,-2.738543035,"Up in D1B",7.53523514784695,"PIGR","PIGR_HUMAN"
-0.658124684999997,15.60185945,-28.1945933394995,1.29771384418855e-08,5.41192607592471e-07,10.6204398591454,"CO4B_HUMAN",87,-41.7796229552034,2.94188556181637e-10,3.06137696303089e-08,-0.658124684999997,"Up in D1B",7.51408319020522,"C4B","CO4B_HUMAN"
1.072799685,13.7352716925,37.276237540204,1.77262466924582e-09,1.62407101489924e-07,12.7480444805328,"CD166_HUMAN",26,41.3827066778819,3.1623430278209e-10,3.25065724164664e-08,1.072799685,"Up in D8BM",7.48802882130954,"ALCAM","CD166_HUMAN"
2.1044094575,13.09053242375,40.4079085481727,9.96245370775889e-10,1.13477732841486e-07,13.3487424139481,"FADS2_HUMAN",18,41.2629260820242,3.23249911637675e-10,3.2827391628843e-08,2.1044094575,"Up in D8BM",7.48376362370391,"FADS2","FADS2_HUMAN"
-1.6805446145,7.73823773875,-41.3608806584667,8.43381831174703e-10,9.73817185612544e-08,13.5208261806514,"ATF6A_HUMAN",16,-41.0215703172425,3.37927630439557e-10,3.3909428535417e-08,-1.6805446145,"Up in D1B",7.46967952918406,"ATF6","ATF6A_HUMAN"
-1.1771717025,13.61524033375,-35.320408602699,2.60439848133267e-09,2.01398851368377e-07,12.3426803076047,"HS105_HUMAN",48,-40.927964576431,3.43821857749616e-10,3.40949933996648e-08,-1.1771717025,"Up in D1B",7.46730938929295,"HSPH1","HS105_HUMAN"
1.3222196125,10.96524512625,36.0193252188256,2.26447927888094e-09,1.86608324589193e-07,12.4904053175458,"PTPRK_HUMAN",45,40.6457041886316,3.62311547618464e-10,3.55107445915818e-08,1.3222196125,"Up in D8BM",7.44964022128822,"PTPRK","PTPRK_HUMAN"
1.20536518,12.0081489075,39.9385180731586,1.08298732642194e-09,1.1855195031702e-07,13.2622216993057,"IGSF8_HUMAN",18,40.1620126067372,3.96672341470858e-10,3.81689800383137e-08,1.20536518,"Up in D8BM",7.41828944522907,"IGSF8","IGSF8_HUMAN"
1.55071998,11.2643271675,37.7739891725796,1.61242448505271e-09,1.51012510938992e-07,12.8473385174632,"ATTY_HUMAN",25,40.1377614765167,3.98489766683071e-10,3.81689800383137e-08,1.55071998,"Up in D8BM",7.41828944522907,"TAT","ATTY_HUMAN"
1.0967202175,10.97326636375,35.5770528540326,2.47324269711683e-09,1.95469841961806e-07,12.3973069436586,"IFIT1_HUMAN",29,39.8242005505959,4.22857118117087e-10,3.98532241423856e-08,1.0967202175,"Up in D8BM",7.39953653824263,"IFIT1","IFIT1_HUMAN"
1.0628452305,10.26192307475,33.1427705741763,4.10090561051085e-09,2.73355481710838e-07,11.8604024689863,"SORL_HUMAN",72,39.7490182955839,4.28947317651532e-10,3.98532241423856e-08,1.0628452305,"Up in D8BM",7.39953653824263,"SORL1","SORL_HUMAN"
1.9174711725,12.16381633375,42.7808422334299,6.62589664873515e-10,8.77462268604096e-08,13.7687286383961,"CAV1_HUMAN",12,39.7329979068775,4.30257847545033e-10,3.98532241423856e-08,1.9174711725,"Up in D8BM",7.39953653824263,"CAV1","CAV1_HUMAN"
0.853360894999998,13.6076589825,33.3455143844592,3.92635502342151e-09,2.66897149132418e-07,11.9067801538381,"P4HA2_HUMAN",31,39.5914340607444,4.42037206189806e-10,4.04992566410204e-08,0.853360894999998,"Up in D8BM",7.3925529481351,"P4HA2","P4HA2_HUMAN"
1.4888250835,10.15241682575,36.5715913669815,2.03139155007906e-09,1.80237888164384e-07,12.6048507932672,"EPHA2_HUMAN",28,39.3109346968869,4.66470744553553e-10,4.22783000628161e-08,1.4888250835,"Up in D8BM",7.37388248324211,"EPHA2","EPHA2_HUMAN"
0.8194463275,12.82650482625,30.6283545984697,7.19675744972380e-09,3.7215624873449e-07,11.2576920294324,"DPYD_HUMAN",57,39.1807750740586,4.78324796953862e-10,4.28914863140862e-08,0.8194463275,"Up in D8BM",7.36762890393995,"DPYD","DPYD_HUMAN"
1.316771985,11.48772526,34.9608957465454,2.80166211979771e-09,2.12749639709684e-07,12.2653994242797,"UBA7_HUMAN",41,39.0439703082745,4.91152702344873e-10,4.35781697691046e-08,1.316771985,"Up in D8BM",7.36073101355442,"UBA7","UBA7_HUMAN"
-0.915742872500005,11.34266829625,-31.5564054942036,5.81772580582964e-09,3.18426044268429e-07,11.4862907540912,"JAK1_HUMAN",56,-38.7591429222517,5.191285254029e-10,4.49917330898033e-08,-0.915742872500005,"Up in D1B",7.34686727740919,"JAK1","JAK1_HUMAN"
1.2424025525,11.38662910375,39.1252520512994,1.25445399981564e-09,1.26289496621646e-07,13.1094685489743,"KAT1_HUMAN",17,38.7363197191947,5.21447109057117e-10,4.49917330898033e-08,1.2424025525,"Up in D8BM",7.34686727740919,"KYAT1","KAT1_HUMAN"
1.173051355,13.84179163,35.9842087319009,2.28030103602881e-09,1.86608324589193e-07,12.4830608026245,"HEXA_HUMAN",24,38.7201425709246,5.23097620453283e-10,4.49917330898033e-08,1.173051355,"Up in D8BM",7.34686727740919,"HEXA","HEXA_HUMAN"
-1.9692177775,11.09272861375,-37.2973933669869,1.76545758367624e-09,1.62407101489924e-07,12.7522956375109,"HSP76_HUMAN",21,-38.6581698284074,5.29475437492208e-10,4.50802875012305e-08,-1.9692177775,"Up in D1B",7.34601332288769,"HSPA6","HSP76_HUMAN"
