"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D5B_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-0.656045435000003,12.162425755,-35.2681828931678,3.03516327619719e-09,6.39584781376653e-07,12.2673719263933,"COBL1_HUMAN",67,-48.0951898139149,1.29114567986719e-10,6.36045604373538e-08,-0.656045435000003,"Up in D5B",7.19651174438661,"COBLL1","COBL1_HUMAN"
0.911678312499998,11.14769554125,39.6505234849823,1.32527357713713e-09,4.32935658311883e-07,13.0820152981778,"LIMC1_HUMAN",55,47.5245875888694,1.41167955936366e-10,6.36045604373538e-08,0.911678312499998,"Up in D8CM",7.19651174438661,"LIMCH1","LIMC1_HUMAN"
1.698364971,9.7159057845,44.5627945240496,5.79559746116213e-10,3.39406452885273e-07,13.8669226284526,"FIL1L_HUMAN",33,47.4262073698519,1.43372481707168e-10,6.36045604373538e-08,1.698364971,"Up in D8CM",7.19651174438661,"FILIP1L","FIL1L_HUMAN"
1.44823074,12.59133005,44.3008868198556,6.04274432121516e-10,3.39406452885273e-07,13.8280422098304,"PEG10_HUMAN",23,46.4649499291409,1.67093778246957e-10,7.04216728421802e-08,1.44823074,"Up in D8CM",7.15229366262995,"PEG10","PEG10_HUMAN"
-3.10890794,12.803806425,-43.9019590468991,6.4426423610919e-10,3.39406452885273e-07,13.7682182110085,"TSP1_HUMAN",52,-45.7288790400666,1.8828185116462e-10,7.55727487365041e-08,-3.10890794,"Up in D5B",7.12163478131027,"THBS1","TSP1_HUMAN"
-0.839999199999999,13.38208413,-38.4739135920528,1.64021369896244e-09,4.76736595467394e-07,12.8749304341795,"MA1A1_HUMAN",31,-43.9797623232864,2.52010488268805e-10,9.38520663596264e-08,-0.839999199999999,"Up in D5B",7.02755616098931,"MAN1A1","MA1A1_HUMAN"
0.658673524999999,15.795957445,39.2761424898464,1.41732347266689e-09,4.42467390781822e-07,13.0169906204632,"GBP1_HUMAN",23,43.8853308987923,2.56091769637135e-10,9.38520663596264e-08,0.658673524999999,"Up in D8CM",7.02755616098931,"GBP1","GBP1_HUMAN"
0.575479507500001,13.47125005625,31.7490070842192,6.37993028025657e-09,9.95859858005234e-07,11.516621388784,"ITAV_HUMAN",56,43.2014835591254,2.87985501545715e-10,9.91479515655723e-08,0.575479507500001,"Up in D8CM",7.00371625405533,"ITGAV","ITAV_HUMAN"
1.495616677,10.445671679,40.5654050186321,1.12764460574468e-09,4.01249681360126e-07,13.2376240554885,"ITA7_HUMAN",30,43.080826027895,2.94067954578159e-10,9.91479515655723e-08,1.495616677,"Up in D8CM",7.00371625405533,"ITGA7","ITA7_HUMAN"
0.692762135000002,14.0665220025,36.5267455183428,2.36856303776665e-09,6.04988419555608e-07,12.513859433777,"ACOT9_HUMAN",29,42.7694143883969,3.10450501674797e-10,1.00645664562187e-07,0.692762135000002,"Up in D8CM",6.9972049281501,"ACOT9","ACOT9_HUMAN"
1.1706111425,10.93579924125,40.7109151800482,1.09941725949591e-09,4.01249681360126e-07,13.2619521291703,"CCN1_HUMAN",20,42.105016101923,3.48978840932149e-10,1.08946024082114e-07,1.1706111425,"Up in D8CM",6.96278861443751,"CCN1","CCN1_HUMAN"
-0.6994724275,13.56970191125,-34.3352682285952,3.66857454168703e-09,6.95021595242291e-07,12.0775308203491,"A0AAG2UXZ5_HUMAN",37,-41.2252495373628,4.08614135031407e-10,1.19865432199649e-07,-0.6994724275,"Up in D5B",6.92130604433623,"COL18A1","A0AAG2UXZ5_HUMAN"
1.86277747125,10.238308071875,40.4905680289136,1.14248337319291e-09,4.01249681360126e-07,13.2250675140711,"TAGL_HUMAN",17,41.1744224090529,4.12397382108177e-10,1.19865432199649e-07,1.86277747125,"Up in D8CM",6.92130604433623,"TAGLN","TAGL_HUMAN"
0.591516257499997,16.12919342375,35.9290035824261,2.66175866787348e-09,6.35248856838913e-07,12.3981321904228,"SCRB2_HUMAN",23,40.2843683679898,4.85524720320876e-10,1.33401259025029e-07,0.591516257499997,"Up in D8CM",6.87484007158107,"SCARB2","SCRB2_HUMAN"
-1.33076810825,10.680163860875,-36.8058157511503,2.24441260896157e-09,5.91192308779282e-07,12.5670814122698,"PTPRF_HUMAN",72,-40.228097430107,4.90620361819421e-10,1.33401259025029e-07,-1.33076810825,"Up in D5B",6.87484007158107,"PTPRF","PTPRF_HUMAN"
1.51181149525,10.641494154875,37.920276236842,1.81737902432887e-09,5.10622926535602e-07,12.7746633157384,"FBLI1_HUMAN",20,39.0912722525703,6.07745272723974e-10,1.52748758626979e-07,1.51181149525,"Up in D8CM",6.81602231053643,"FBLIM1","FBLI1_HUMAN"
-6.94042015125,10.167013406875,-38.6419265252468,1.59040571267432e-09,4.76736595467394e-07,12.9049950411222,"CAPSD_HBVD3",7,-39.0382707944887,6.13933731934027e-10,1.52748758626979e-07,-6.94042015125,"Up in D5B",6.81602231053643,"C","CAPSD_HBVD3"
0.597141030000001,11.74038899,30.6067070569702,8.26386992570043e-09,1.11264750300334e-06,11.2511877190632,"RIGI_HUMAN",49,39.0195074280414,6.16141629293781e-10,1.52748758626979e-07,0.597141030000001,"Up in D8CM",6.81602231053643,"RIGI","RIGI_HUMAN"
-2.86279749975,10.151447177625,-40.7575230548577,1.09054685013775e-09,4.01249681360126e-07,13.2697205488406,"FMOD_HUMAN",8,-38.7270721825634,6.51741907695517e-10,1.56958072570443e-07,-2.86279749975,"Up in D5B",6.80421634302453,"FMOD","FMOD_HUMAN"
1.09510993750001,16.16332960125,35.5293400569989,2.88087829106563e-09,6.35248856838913e-07,12.3194086864573,"TPM4_HUMAN",30,38.3042311650419,7.07414639176265e-10,1.60421365964684e-07,1.09510993750001,"Up in D8CM",6.79473779002562,"TPM4","TPM4_HUMAN"
-0.565484762500002,12.34740698125,-34.4922424208392,3.55216473571679e-09,6.95021595242291e-07,12.1099142248383,"HAOX2_HUMAN",22,-37.9396541453761,7.59768513659452e-10,1.60421365964684e-07,-0.565484762500002,"Up in D5B",6.79473779002562,"HAO2","HAOX2_HUMAN"
-0.798379657499996,13.78450405625,-34.2800932841033,3.71051984647089e-09,6.95021595242291e-07,12.0661052872417,"APOA5_HUMAN",27,-37.8185542746056,7.78119277653067e-10,1.60421365964684e-07,-0.798379657499996,"Up in D5B",6.79473779002562,"APOA5","APOA5_HUMAN"
-0.859545472500001,14.32063353125,-34.1589952276874,3.80451251244868e-09,6.97135564509346e-07,12.0409494844797,"AK1D1_HUMAN",30,-37.7984467728697,7.81214596815711e-10,1.60421365964684e-07,-0.859545472500001,"Up in D5B",6.79473779002562,"AKR1D1","AK1D1_HUMAN"
1.1387147925,12.30674171375,36.2528062537541,2.49810126501208e-09,6.19308693023143e-07,12.4611184873943,"FHL2_HUMAN",21,37.6975632044218,7.9695653101733e-10,1.60421365964684e-07,1.1387147925,"Up in D8CM",6.79473779002562,"FHL2","FHL2_HUMAN"
0.592665909999997,11.128863215,31.0481331458936,7.46925834602469e-09,1.10236756462071e-06,11.3551294272452,"BMP1_HUMAN",34,37.6245387821633,8.08575552377398e-10,1.60421365964684e-07,0.592665909999997,"Up in D8CM",6.79473779002562,"BMP1","BMP1_HUMAN"
1.3392183775,13.17903268375,40.8675184708928,1.06993418666457e-09,4.01249681360126e-07,13.2880081559856,"CAV1_HUMAN",12,37.5683876300678,8.17640405449826e-10,1.60421365964684e-07,1.3392183775,"Up in D8CM",6.79473779002562,"CAV1","CAV1_HUMAN"
-0.448132037499999,13.76173186375,-26.8468551869382,2.08278179467284e-08,2.04136834270899e-06,10.288436050962,"GEPH_HUMAN",45,-37.4691331937222,8.33946721678402e-10,1.60421365964684e-07,-0.448132037499999,"Non-significant",6.79473779002562,"GPHN","GEPH_HUMAN"
-0.759709834999999,10.9968755225,-34.7544543673412,3.36697777375961e-09,6.92201357439505e-07,12.1636069098225,"PACN3_HUMAN",23,-37.448327693922,8.37411330222579e-10,1.60421365964684e-07,-0.759709834999999,"Up in D5B",6.79473779002562,"PACSIN3","PACN3_HUMAN"
0.573857070000003,13.06884396,28.7414189008055,1.28789574266714e-08,1.56148882665441e-06,10.7917354394137,"MDR1_HUMAN",54,36.606625065259,9.92256164638897e-10,1.85860604705361e-07,0.573857070000003,"Up in D8CM",6.73081265418823,"ABCB1","MDR1_HUMAN"
1.218236445,12.1006076325,35.7470240375068,2.75908446290396e-09,6.35248856838913e-07,12.3624224136282,"PRS23_HUMAN",17,36.0538656611032,1.11155799169896e-09,2.01459233261564e-07,1.218236445,"Up in D8CM",6.6958128232736,"PRSS23","PRS23_HUMAN"
-0.565712449999999,15.3102283475,-28.5989130472388,1.33384543249718e-08,1.58351875359419e-06,10.755217899295,"THRB_HUMAN",47,-36.0029788704959,1.12333419899081e-09,2.01459233261564e-07,-0.565712449999999,"Up in D5B",6.6958128232736,"F2","THRB_HUMAN"
0.839517115,18.088008165,30.4645150828904,8.54003370433826e-09,1.11264750300334e-06,11.217329461185,"MYH9_HUMAN",152,35.4804508855162,1.25279507308334e-09,2.13475046331202e-07,0.839517115,"Up in D8CM",6.670652883515,"MYH9","MYH9_HUMAN"
0.656451704999998,11.956835985,30.8368798244176,7.83812496007693e-09,1.11264750300334e-06,11.3056050498161,"TCAF1_HUMAN",31,35.4696395358311,1.2556466404221e-09,2.13475046331202e-07,0.656451704999998,"Up in D8CM",6.670652883515,"TCAF1","TCAF1_HUMAN"
0.706046344999997,13.9040907625,35.4287471115187,2.93922237711681e-09,6.35248856838913e-07,12.2994213013301,"NEUR1_HUMAN",18,35.4294445463533,1.26631300469333e-09,2.13475046331202e-07,0.706046344999997,"Up in D8CM",6.670652883515,"NEU1","NEUR1_HUMAN"
0.791162727499998,13.75209128875,48.6857646956333,3.0957867628916e-10,2.05840685487012e-07,14.4402982946025,"RRAS2_HUMAN",12,35.2626949019435,1.31167229024275e-09,2.13963814154463e-07,0.791162727499998,"Up in D8CM",6.6696596689025,"RRAS2","RRAS2_HUMAN"
-4.08064532225,8.845224976375,-34.6258094407414,3.45642116951033e-09,6.93670810423871e-07,12.1373268742258,"TSP3_HUMAN",12,-35.2328592427208,1.31998082050446e-09,2.13963814154463e-07,-4.08064532225,"Up in D5B",6.6696596689025,"THBS3","TSP3_HUMAN"
0.525148869999999,15.46511507,27.2716780236602,1.86465882127115e-08,1.9167328298164e-06,10.4047424475321,"AMPN_HUMAN",49,35.0197829259616,1.38108081100555e-09,2.19643965206901e-07,0.525148869999999,"Up in D8CM",6.65828072462423,"ANPEP","AMPN_HUMAN"
0.836961747500002,17.83401012375,31.7855677939529,6.32828087752671e-09,9.95859858005234e-07,11.524929025206,"CLUS_HUMAN",30,34.930045285894,1.40776698704224e-09,2.19741998773686e-07,0.836961747500002,"Up in D8CM",6.65808692945874,"CLU","CLUS_HUMAN"
1.1523373125,13.80513203125,37.0276287636362,2.15101165505829e-09,5.84867007757623e-07,12.6090236794343,"CAVN1_HUMAN",13,34.681378420598,1.4848194069647e-09,2.27555323296463e-07,1.1523373125,"Up in D8CM",6.64291300040704,"CAVIN1","CAVN1_HUMAN"
-1.382686615,13.0695366875,-42.334446106366,8.33497476803952e-10,3.90308346221139e-07,13.5258696557552,"ANGL8_HUMAN",9,-34.4938307084515,1.54609824746363e-09,2.29076041455139e-07,-1.382686615,"Up in D5B",6.6400203303127,"ANGPTL8","ANGL8_HUMAN"
0.859985829999999,16.055936575,31.8643553026536,6.21858948048163e-09,9.95859858005234e-07,11.5427931492193,"ZYX_HUMAN",27,34.4848713829313,1.54909649578158e-09,2.29076041455139e-07,0.859985829999999,"Up in D8CM",6.6400203303127,"ZYX","ZYX_HUMAN"
0.637624737500001,12.82288360625,30.4442962169226,8.58015039687e-09,1.11264750300334e-06,11.2124999305425,"CAP2_HUMAN",27,34.2130675348873,1.64326365986841e-09,2.38811541190187e-07,0.637624737500001,"Up in D8CM",6.62194468862267,"CAP2","CAP2_HUMAN"
-3.50443363,16.8231654175,-32.4584743340735,5.45781109354261e-09,9.02037053087659e-07,11.6758256266099,"FINC_HUMAN",161,-33.5881674455979,1.88539186915309e-09,2.66426018553115e-07,-3.50443363,"Up in D5B",6.57442336522893,"FN1","FINC_HUMAN"
1.1319820875,12.06350767625,33.2034241938247,4.64930882555579e-09,7.84598798096199e-07,11.8385592038603,"SFXN3_HUMAN",17,33.4888908093627,1.92746313278282e-09,2.66426018553115e-07,1.1319820875,"Up in D8CM",6.57442336522893,"SFXN3","SFXN3_HUMAN"
1.08532739,10.982122065,33.6694032690638,4.21322259519619e-09,7.55601133083164e-07,11.9381257336389,"MMP14_HUMAN",16,33.487397981435,1.92810382391031e-09,2.66426018553115e-07,1.08532739,"Up in D8CM",6.57442336522893,"MMP14","MMP14_HUMAN"
1.0212106725,11.37513518375,33.1985213982386,4.65416299736742e-09,7.84598798096199e-07,11.8375026333572,"MAON_HUMAN",17,33.3470682790396,1.98942167572644e-09,2.70465085559648e-07,1.0212106725,"Up in D8CM",6.5678887901783,"ME3","MAON_HUMAN"
0.672967912499999,11.88218593625,28.0708071464279,1.52119597166048e-08,1.75646038974332e-06,10.618040001872,"ACD10_HUMAN",56,33.2052572354206,2.05364017137878e-09,2.74764015945265e-07,0.672967912499999,"Up in D8CM",6.56104014460991,"ACAD10","ACD10_HUMAN"
0.5948221675,11.30206668375,30.7219835417629,8.04743780377762e-09,1.11264750300334e-06,11.278501376848,"GSDME_HUMAN",22,33.1131299305347,2.09661701492197e-09,2.76131012793395e-07,0.5948221675,"Up in D8CM",6.55888481419136,"GSDME","GSDME_HUMAN"
-1.1574003725,12.36604154125,-30.9803591678644,7.58539788207395e-09,1.10236756462071e-06,11.3392845617177,"OAT_HUMAN",22,-32.2241706914003,2.5680533900594e-09,3.33017261920165e-07,-1.1574003725,"Up in D5B",6.47753325429436,"OAT","OAT_HUMAN"
0.62971115,11.4335949425,27.0869609246602,1.95613359276315e-08,1.98653615101212e-06,10.3544255696507,"MILK2_HUMAN",50,32.1167947223699,2.63272626070355e-09,3.36231055325306e-07,0.62971115,"Up in D8CM",6.47336217628162,"MICALL2","MILK2_HUMAN"
0.426086425000001,16.2775540325,24.6473487678901,3.80173756179128e-08,2.93989412003107e-06,9.65120550112341,"DPYL2_HUMAN",35,31.4881856895256,3.05046275684922e-09,3.79029547317214e-07,0.426086425000001,"Non-significant",6.42132693320703,"DPYSL2","DPYL2_HUMAN"
0.499191284999995,11.9303803425,24.9943394003851,3.44564111310029e-08,2.79262585983869e-06,9.75585427845868,"ITA6_HUMAN",49,31.4780634421086,3.05777781677192e-09,3.79029547317214e-07,0.499191284999995,"Non-significant",6.42132693320703,"ITGA6","ITA6_HUMAN"
0.611917495000004,17.0983033175,25.5996539948855,2.91160664566823e-08,2.49249100394152e-06,9.93460490119914,"FLNB_HUMAN",187,31.3794071775815,3.13012380481156e-09,3.82374109431255e-07,0.611917495000004,"Up in D8CM",6.41751152150002,"FLNB","FLNB_HUMAN"
-1.1143837,14.69095111,-31.2091146563017,7.20143033691006e-09,1.08394386267527e-06,11.3926018543797,"GNMT_HUMAN",16,-31.2217688381642,3.24978195820546e-09,3.91320173224483e-07,-1.1143837,"Up in D5B",6.40746776289859,"GNMT","GNMT_HUMAN"
0.61195326,14.12682533,26.719965025131,2.1534714053287e-08,2.08639200867996e-06,10.253291792751,"EHD4_HUMAN",31,30.2171923503456,4.14598492263419e-09,4.9220432271667e-07,0.61195326,"Up in D8CM",6.307854576485,"EHD4","EHD4_HUMAN"
1.08360362025,9.530413269875,29.0787200433013,1.18614808680022e-08,1.47030032700574e-06,10.8773429972923,"LX15B_HUMAN",19,29.8289025108963,4.56502203720738e-09,5.32862571837228e-07,1.08360362025,"Up in D8CM",6.27338478344724,"ALOX15B","LX15B_HUMAN"
1.211160185,10.76486969,28.7134693338231,1.29676376635199e-08,1.56148882665441e-06,10.7845897679874,"SCMC1_HUMAN",22,29.7853910649894,4.61489711046597e-09,5.32862571837228e-07,1.211160185,"Up in D8CM",6.27338478344724,"SLC25A24","SCMC1_HUMAN"
0.612592697499998,12.70387887875,28.514523114306,1.36193590955371e-08,1.59441080300392e-06,10.7334937144409,"BCAT2_HUMAN",20,29.6512282144035,4.77260904927664e-09,5.43625968599362e-07,0.612592697499998,"Up in D8CM",6.26469980552668,"BCAT2","BCAT2_HUMAN"
-0.618469237499998,17.70642757375,-26.9457288839632,2.02953009382685e-08,2.03653680486507e-06,10.3156906824385,"NNMT_HUMAN",24,-29.1463453230257,5.42331101923963e-09,6.09507847748945e-07,-0.618469237499998,"Up in D5B",6.21502069822916,"NNMT","NNMT_HUMAN"
1.59663677225,8.959961891375,27.9709350777777,1.55990611132276e-08,1.77681738004588e-06,10.5917647563539,"BICC1_HUMAN",24,28.9642325609648,5.68223553657001e-09,6.30204780759851e-07,1.59663677225,"Up in D8CM",6.2005183065734,"BICC1","BICC1_HUMAN"
0.372332572500005,11.16368055125,20.876550188771,1.21966174812326e-07,6.11936242555417e-06,8.39795524783327,"MPRIP_HUMAN",56,28.7663368474508,5.97959726371607e-09,6.52150016585103e-07,0.372332572500005,"Non-significant",6.18565249034014,"MPRIP","MPRIP_HUMAN"
-2.36597680825,11.184637068375,-27.8535418407993,1.60685048105118e-08,1.78853249115682e-06,10.5607422221873,"CO6A1_HUMAN",24,-28.7161086359822,6.05784847475983e-09,6.52150016585103e-07,-2.36597680825,"Up in D5B",6.18565249034014,"COL6A1","CO6A1_HUMAN"
1.59000778025,9.847609042375,27.6695381970512,1.68370840811952e-08,1.81650271301067e-06,10.5118151121993,"DREB_HUMAN",25,28.6816428575758,6.11221394118201e-09,6.52150016585103e-07,1.59000778025,"Up in D8CM",6.18565249034014,"DBN1","DREB_HUMAN"
-0.264996289999994,16.036477685,-16.4931251696695,6.31646692434094e-07,1.89789308491582e-05,6.59857652540126,"GDE_HUMAN",118,-28.2445715642914,6.85181580358593e-09,6.94254097684397e-07,-0.264996289999994,"Non-significant",6.15848154824105,"AGL","GDE_HUMAN"
-3.17412137975,10.110671520125,-30.6873706990461,8.11173739160618e-09,1.11264750300334e-06,11.2703128920211,"COMP_HUMAN",4,-28.2430297064258,6.85459834203299e-09,6.94254097684397e-07,-3.17412137975,"Up in D5B",6.15848154824105,"COMP","COMP_HUMAN"
0.42429733,13.8156700125,23.050980439577,6.08676443680768e-08,3.88676798771605e-06,9.14791466607704,"RAGP1_HUMAN",33,28.1578014806643,7.01041549599919e-09,6.94254097684397e-07,0.42429733,"Non-significant",6.15848154824105,"RANGAP1","RAGP1_HUMAN"
-0.291316507499999,14.49359750625,-18.9880463981565,2.36756112245054e-07,9.7806988137247e-06,7.67591347587893,"FKBP4_HUMAN",42,-28.1554001634544,7.01486339062317e-09,6.94254097684397e-07,-0.291316507499999,"Non-significant",6.15848154824105,"FKBP4","FKBP4_HUMAN"
1.1480393435,9.93288302575,30.5712180261558,8.33183083884486e-09,1.11264750300334e-06,11.2427545452659,"MTAP2_HUMAN",11,28.0698216879891,7.17548369537017e-09,6.94254097684397e-07,1.1480393435,"Up in D8CM",6.15848154824105,"MAP2","MTAP2_HUMAN"
-0.771876097500005,15.49896609625,-27.6990167246941,1.67111815281881e-08,1.81650271301067e-06,10.5196784947545,"NDRG1_HUMAN",18,-28.060747964812,7.19275676096818e-09,6.94254097684397e-07,-0.771876097500005,"Up in D5B",6.15848154824105,"NDRG1","NDRG1_HUMAN"
0.719003675000003,18.7094397525,25.1785822417317,3.27210048140907e-08,2.67772184056282e-06,9.81076711900389,"ANXA2_HUMAN",42,28.0565647891103,7.20073585567091e-09,6.94254097684397e-07,0.719003675000003,"Up in D8CM",6.15848154824105,"ANXA2","ANXA2_HUMAN"
-1.02837681775,9.363996148125,-25.8321369719138,2.73207606217243e-08,2.4762009815109e-06,10.0020082331887,"LAMA5_HUMAN",106,-28.0191310988908,7.27258563959975e-09,6.94254097684397e-07,-1.02837681775,"Up in D5B",6.15848154824105,"LAMA5","LAMA5_HUMAN"
0.423061849999996,11.2657465925,23.3410104629708,5.57495401224299e-08,3.67119432571845e-06,9.2421356661136,"MRPP3_HUMAN",30,27.9919798192817,7.32520745124507e-09,6.94254097684397e-07,0.423061849999996,"Non-significant",6.15848154824105,"PRORP","MRPP3_HUMAN"
1.06988478,13.58460307,29.1429477800854,1.16782936831931e-08,1.46919906650201e-06,10.8935138641135,"IL18_HUMAN",13,27.9680796886224,7.37188517987551e-09,6.94254097684397e-07,1.06988478,"Up in D8CM",6.15848154824105,"IL18","IL18_HUMAN"
0.539312839999997,14.2673914425,24.2649569405227,4.2436484360833e-08,3.11040979719532e-06,9.53397681957913,"CHDH_HUMAN",33,27.8830262742214,7.54075006511372e-09,6.94254097684397e-07,0.539312839999997,"Up in D8CM",6.15848154824105,"CHDH","CHDH_HUMAN"
0.480769632500003,17.67755150875,22.087443204967,8.21417235978833e-08,4.77498336694178e-06,8.82540425116282,"ACTN4_HUMAN",92,27.8825652591846,7.54167721913056e-09,6.94254097684397e-07,0.480769632500003,"Non-significant",6.15848154824105,"ACTN4","ACTN4_HUMAN"
-3.51308393575,9.595234394625,-27.591930651079,1.71737467406171e-08,1.81650271301067e-06,10.4910675420943,"CLC11_HUMAN",9,-27.8100837939675,7.68906414180397e-09,6.94254097684397e-07,-3.51308393575,"Up in D5B",6.15848154824105,"CLEC11A","CLC11_HUMAN"
0.522783522499997,13.06361639375,23.6905543889899,5.02203176748637e-08,3.50218653777267e-06,9.35400810268602,"AMPE_HUMAN",38,27.7989242086693,7.71204496239015e-09,6.94254097684397e-07,0.522783522499997,"Up in D8CM",6.15848154824105,"ENPEP","AMPE_HUMAN"
0.382695672499992,16.32453656125,21.7807562120922,9.0607055092153e-08,5.19542086647454e-06,8.71955821117077,"SQOR_HUMAN",36,27.7842873055318,7.74230456546842e-09,6.94254097684397e-07,0.382695672499992,"Non-significant",6.15848154824105,"SQOR","SQOR_HUMAN"
-0.876544000000001,10.5530574325,-25.2729156771587,3.18711481093427e-08,2.65233009218412e-06,9.83871020647992,"LAMC1_HUMAN",57,-27.6479151334447,8.03078739600054e-09,7.12542178535669e-07,-0.876544000000001,"Up in D5B",6.14718942273963,"LAMC1","LAMC1_HUMAN"
-3.16507256025,9.455139577375,-27.3381639639506,1.83293451418066e-08,1.90738333580602e-06,10.4227585090899,"MIME_HUMAN",10,-27.6038528272857,8.12658381829263e-09,7.13530989629048e-07,-3.16507256025,"Up in D5B",6.146587160135,"OGN","MIME_HUMAN"
-0.6605463,15.54632783,-25.6871834400313,2.84248070674281e-08,2.49249100394152e-06,9.96006216967997,"SERC_HUMAN",24,-27.4829443038931,8.39616760243738e-09,7.29600997123141e-07,-0.6605463,"Up in D5B",6.13691458114238,"PSAT1","SERC_HUMAN"
0.53908539,11.11628294,24.4824072903366,3.98558631721027e-08,2.97205008881132e-06,9.60088779794466,"ITB3_HUMAN",27,27.2588171711604,8.92311295706272e-09,7.67478766480425e-07,0.53908539,"Up in D8CM",6.11493363113149,"ITGB3","ITB3_HUMAN"
