"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBV_vs_HBVM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.320641914310261,17.1687552215339,-4.07488696732309,0.00218984715105492,0.20101596930437,-1.15439582946239,"Q8TBM8",5,-3.97686706864954,0.00229006244594184,0.199294914938393,0.320641914310261,"Non-significant",0.700503782294845,"DNAJB14","DnaJ homolog subfamily B member 14","Q8TBM8"
-0.166058666665982,19.7411978412599,-3.86690599110806,0.00307102214895272,0.233414273651734,-1.47264919049111,"P18887",9,-3.96756196776324,0.00232624536729331,0.199848335977339,0.16605866666599,"Non-significant",0.699299463510296,"XRCC1","DNA repair protein XRCC1","P18887"
-0.277098253869127,17.2920618326146,-3.99459513385065,0.00249363388663768,0.217008594203334,-1.27657814480009,"P37173",6,-3.93689563005784,0.00244976479845194,0.207795872334512,0.277098253869127,"Non-significant",0.682363083536055,"TGFBR2","TGF-beta receptor type-2","P37173"
0.254717915562424,24.0783981181451,3.57098421892207,0.00501317058957705,0.252780760135322,-1.93453338881434,"Q3LXA3",41,3.8921266218654,0.0026424800369958,0.216222038678371,-0.254717915562434,"Non-significant",0.665100042165287,"TKFC","Triokinase/FMN cyclase","Q3LXA3"
-0.461542517029184,15.8944748524462,-4.22453714064227,0.00172279473899629,0.189253238459248,-0.929085007074723,"Q6PCB0",2,-3.8842090144158,0.00267817179679223,0.216222038678371,0.46154251702918,"Non-significant",0.665100042165287,"VWA1","von Willebrand factor A domain-containing protein 1","Q6PCB0"
0.27428569661642,19.1537121874195,3.69305875826483,0.00409069869224661,0.233414273651734,-1.74282304740234,"Q86TG7",14,3.88763751131449,0.00266265534123408,0.216222038678371,-0.274285696616417,"Non-significant",0.665100042165287,"PEG10","Retrotransposon-derived protein PEG10","Q86TG7"
-0.433653849943902,18.1981119848303,-4.07670750081892,0.00218342733549385,0.20101596930437,-1.15163574855993,"Q9NUK0",3,-3.89634349518529,0.00262367302864823,0.216222038678371,0.433653849943898,"Non-significant",0.665100042165287,"MBNL3","Muscleblind-like protein 3","Q9NUK0"
-0.14228865873072,21.5680354059784,-3.1584499239783,0.0100722277251905,0.300348026966034,-2.59162243880998,"O60716",42,-3.81319821651866,0.00302158024617815,0.216616624529875,0.142288658730717,"Non-significant",0.664308215926166,"CTNND1","Catenin delta-1","O60716"
0.185719468157881,19.2929030769815,3.50542357894563,0.00559528037944463,0.255061046412643,-2.03809587065247,"O75356",14,3.77372441888991,0.00323195208376625,0.216616624529875,-0.185719468157885,"Non-significant",0.664308215926166,"ENTPD5","Ectonucleoside triphosphate diphosphohydrolase 5","O75356"
-0.24509362368174,18.1731007255433,-3.7946381752581,0.00345825632246133,0.233414273651734,-1.58452835509071,"P01130",8,-3.8547450370384,0.00281545597831609,0.216616624529875,0.24509362368174,"Non-significant",0.664308215926166,"LDLR","Low-density lipoprotein receptor","P01130"
-0.228605194264844,20.2793731426312,-3.48622296027724,0.00577869276902582,0.258413541229538,-2.06849948537797,"P12830",25,-3.77993981428773,0.00319784544699877,0.216616624529875,0.228605194264851,"Non-significant",0.664308215926166,"CDH1","Cadherin-1","P12830"
0.422852262681115,18.2741870764999,3.71541245221081,0.00394187037089697,0.233414273651734,-1.70788848980361,"P33992",6,3.76201178265613,0.0032972534997832,0.216616624529875,-0.422852262681118,"Non-significant",0.664308215926166,"MCM5","DNA replication licensing factor MCM5","P33992"
-0.292017935040196,18.4845558946519,-3.78087261640451,0.00353762232875022,0.233414273651734,-1.60591020118137,"P42892",8,-3.85615605195647,0.00280871758556149,0.216616624529875,0.292017935040189,"Non-significant",0.664308215926166,"ECE1","Endothelin-converting enzyme 1","P42892"
0.215151235671588,18.2558327954555,3.71871929613012,0.00392033707470676,0.233414273651734,-1.7027252154299,"P49736",8,3.76535393410124,0.00327848172057737,0.216616624529875,-0.215151235671595,"Non-significant",0.664308215926166,"MCM2","DNA replication licensing factor MCM2","P49736"
-0.294581555224351,22.8974813153629,-3.68005859932711,0.00417993028476467,0.233414273651734,-1.7631649374452,"P78330",11,-3.82487352007955,0.00296211996529617,0.216616624529875,0.294581555224351,"Non-significant",0.664308215926166,"PSPH","Phosphoserine phosphatase","P78330"
0.374469415972055,18.794715331357,3.70876272385609,0.00398554524951964,0.233414273651734,-1.71827498922921,"Q04727",7,3.77204026295738,0.00324125859510814,0.216616624529875,-0.374469415972055,"Non-significant",0.664308215926166,"TLE1","Transducin-like enhancer protein 1","Q04727"
-0.274930021060708,17.1953607039731,-4.46130914164619,0.00118600087532935,0.167470240612045,-0.57940181686496,"Q2TAL8",3,-3.77815872267099,0.0032075807621145,0.216616624529875,0.274930021060712,"Non-significant",0.664308215926166,"QRICH1","Glutamine-rich protein 1","Q2TAL8"
-0.386419581757846,16.8424988990614,-3.89240028854235,0.00294546535163261,0.233414273651734,-1.43333453625566,"Q6NZI2",4,-3.80183386697284,0.00308064740568152,0.216616624529875,0.386419581757842,"Non-significant",0.664308215926166,"CAVIN1","Caveolae-associated protein 1","Q6NZI2"
0.539974330451823,17.2471891810438,4.01502986281653,0.0024123469267519,0.217008594203334,-1.24539877763599,"Q7Z7A3",2,3.82565500624129,0.00295818362414609,0.216616624529875,-0.53997433045182,"Non-significant",0.664308215926166,"CTU1","Cytoplasmic tRNA 2-thiolation protein 1","Q7Z7A3"
0.501411058110829,19.0171483199259,3.68626027317427,0.00413711280463121,0.233414273651734,-1.75345863565287,"Q8TAV3",9,3.79397339963171,0.00312220285514383,0.216616624529875,-0.501411058110833,"Non-significant",0.664308215926166,"CYP2W1","Cytochrome P450 2W1","Q8TAV3"
0.173021738861387,18.5483761533004,3.41258451840164,0.00654175041688009,0.268336443541788,-2.18539023059025,"Q92887",19,3.7765127698735,0.00321660474529558,0.216616624529875,-0.17302173886139,"Non-significant",0.664308215926166,"ABCC2","Canalicular multispecific organic anion transporter 1","Q92887"
0.661213662655463,16.7576154910261,3.83598983379642,0.00323082379012467,0.233414273651734,-1.5204333000131,"Q96L93",2,3.76221245848752,0.00329612323070675,0.216616624529875,-0.661213662655467,"Non-significant",0.664308215926166,"KIF16B","Kinesin-like protein KIF16B","Q96L93"
-0.306567776179193,17.5052224953105,-4.097098963146,0.00211285562611972,0.20101596930437,-1.12075220420571,"Q96MG7",4,-3.85778354885376,0.00280096617519433,0.216616624529875,0.306567776179197,"Non-significant",0.664308215926166,"NSMCE3","Non-structural maintenance of chromosomes element 3 homolog","Q96MG7"
