"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBV_vs_M","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.606277950332736,16.863675328262,-9.24348878039281,3.52802860274502e-06,0.00116399178944926,4.98096319336573,"ANT3_HUMAN",5,-9.13136411036915,8.34926274777102e-07,0.000217979878599107,0.606277950332736,"Up in M",3.66158359362791,"SERPINC1","Antithrombin-III","ANT3_HUMAN"
0.375401268436374,18.1066559788104,9.41197626608051,3.00069380821538e-06,0.00116399178944926,5.13517341307929,"P00813",8,9.12766719927476,8.38568782911579e-07,0.000217979878599107,-0.375401268436377,"Non-significant",3.66158359362791,"ADA","Adenosine deaminase","P00813"
-0.219227023144832,19.4270485073001,-8.25003605052217,9.64545255064181e-06,0.00184669078691002,4.01078503267602,"P11182",18,-9.15917113228818,8.08065620567011e-07,0.000217979878599107,0.219227023144832,"Non-significant",3.66158359362791,"DBT","Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial","P11182"
-0.737140297422432,18.8879822640164,-10.0897581337628,1.6011842501382e-06,0.00082534889693662,5.72768721608954,"P20742",3,-9.2023438312994,7.6817987971355e-07,0.000217979878599107,0.737140297422439,"Up in M",3.66158359362791,"PZP","Pregnancy zone protein","P20742"
-0.837933432905711,17.1021980422002,-11.3092964050025,5.62761064272614e-07,0.00050009342695063,6.69141240050726,"P23142",2,-9.42841803086795,5.91050971399076e-07,0.000217979878599107,0.837933432905704,"Up in M",3.66158359362791,"FBLN1","Fibulin-1","P23142"
-0.286601746440279,20.9940588753925,-7.86575221591764,1.45983388592633e-05,0.00217385485990941,3.60555374742227,"P27487",27,-9.08842956147834,8.78295287595268e-07,0.000217979878599107,0.286601746440279,"Non-significant",3.66158359362791,"DPP4","Dipeptidyl peptidase 4","P27487"
-0.173539222509017,21.0650598148832,-7.58219353884717,2.0016747754157e-05,0.00255120644098547,3.2950186259375,"Q6YN16",24,-9.11403985818527,8.52143297411208e-07,0.000217979878599107,0.173539222509017,"Non-significant",3.66158359362791,"HSDL2","Hydroxysteroid dehydrogenase-like protein 2","Q6YN16"
-0.541463323521985,17.3693911850207,-8.86330562414248,5.12948750442723e-06,0.00134879013449908,4.62229574702045,"Q8IY18",8,-9.24945693588378,7.27047716730128e-07,0.000217979878599107,0.541463323521985,"Up in M",3.66158359362791,"SMC5","Structural maintenance of chromosomes protein 5","Q8IY18"
0.315413243482329,18.0407774867775,9.86618000171726,1.96198770992054e-06,0.00093909140315554,5.53702622594408,"Q96JG8",9,9.32654458626904,6.64750268239819e-07,0.000217979878599107,-0.315413243482329,"Non-significant",3.66158359362791,"MAGED4","Melanoma-associated antigen D4","Q96JG8"
-0.147121082018121,20.3880289210337,-6.79201952881296,5.05877584238696e-05,0.00408419962889578,2.37481037526399,"Q9Y3Z3",41,-9.34311708869627,6.52119519678392e-07,0.000217979878599107,0.147121082018117,"Non-significant",3.66158359362791,"SAMHD1","Deoxynucleoside triphosphate triphosphohydrolase SAMHD1","Q9Y3Z3"
-0.537484067664185,17.7450163683719,-8.99695154235682,4.49063904058647e-06,0.0013106705934264,4.75010040720356,"O43657",6,-8.99380851229608,9.82628313356977e-07,0.000227054907855348,0.537484067664181,"Up in M",3.64386910626484,"TSPAN6","Tetraspanin-6","O43657"
-0.180414885514843,21.5870985193705,-7.02311182643144,3.82838538988177e-05,0.00366485864251397,2.65257027361201,"O60716",42,-9.01710491797305,9.55764594258139e-07,0.000227054907855348,0.180414885514839,"Non-significant",3.64386910626484,"CTNND1","Catenin delta-1","O60716"
-0.280272856659163,18.8985381987393,-8.28257856491386,9.31917422700449e-06,0.00183669960279874,4.04430111234412,"O43278",15,-8.93045433939271,1.05985689133615e-06,0.000236736700961451,0.28027285665916,"Non-significant",3.62573440878206,"SPINT1","Kunitz-type protease inhibitor 1","O43278"
0.262135769339292,20.7864481147853,7.42381131099275,2.396709035166e-05,0.00292006313539043,3.11715865235643,"P15144",40,8.83390918209084,1.19030785440776e-06,0.000257298481689883,-0.262135769339288,"Non-significant",3.58956277653995,"ANPEP","Aminopeptidase N","P15144"
0.49517973600172,23.4235707532441,7.69964402713272,1.75451453123544e-05,0.00241550144172845,3.42485777702706,"CATD_HUMAN",26,8.65066017796354,1.48761748439013e-06,0.000289076550792908,-0.495179736001724,"Non-significant",3.53898713584328,"CTSD","Cathepsin D","CATD_HUMAN"
-0.477229924909739,21.1533263706315,-8.0889673607951,1.14542565120606e-05,0.00207445872668427,3.84307577726429,"HBA_HUMAN",10,-8.61557426627165,1.5531199674397e-06,0.000289076550792908,0.477229924909739,"Non-significant",3.53898713584328,"HBA1","Hemoglobin subunit alpha","HBA_HUMAN"
-0.632004300603839,22.4135949761429,-8.89286560623839,4.98009490541907e-06,0.00134879013449908,4.65072713662315,"HBB_HUMAN",4,-8.59337420559342,1.59615466039958e-06,0.000289076550792908,0.632004300603842,"Up in M",3.53898713584328,"HBB","Hemoglobin subunit beta","HBB_HUMAN"
0.267691604650359,20.9303939242625,7.57507830162041,2.01781736117341e-05,0.00255120644098547,3.28709699835497,"P06865",22,8.61068622044615,1.56248770665145e-06,0.000289076550792908,-0.267691604650363,"Non-significant",3.53898713584328,"HEXA","Beta-hexosaminidase subunit alpha","P06865"
0.409680556735697,18.6881575363487,8.64771471774827,6.37876420156771e-06,0.00158311477461871,4.41208474308104,"P21549",8,8.69273794974417,1.41293569600674e-06,0.000289076550792908,-0.409680556735697,"Non-significant",3.53898713584328,"AGXT","Serine--pyruvate aminotransferase","P21549"
-0.274675616264215,20.7241007812254,-7.24700644406929,2.9401914941036e-05,0.00328370386699804,2.91477996755767,"Q9HBL0",64,-8.68266325905989,1.43044395555812e-06,0.000289076550792908,0.274675616264208,"Non-significant",3.53898713584328,"TNS1","Tensin-1","Q9HBL0"
0.360212730864081,20.664986305236,7.98260717597724,1.28493486716004e-05,0.00212438302969408,3.73064669455278,"Q06520",12,8.4941908604604,1.80461408411107e-06,0.000318229446779691,-0.360212730864081,"Non-significant",3.49725963618464,"SULT2A1","Sulfotransferase 2A1","Q06520"
-0.73285927723796,18.759699096788,-8.3212785214832,8.94670833438582e-06,0.00183553290845741,4.0839994138435,"P02774",4,-8.40543371443907,2.0159435116456e-06,0.000329483840769198,0.732859277237964,"Up in M",3.48216588011962,"GC","Vitamin D-binding protein","P02774"
-0.226278795691254,19.5957588107044,-8.84330604355434,5.23332987568664e-06,0.00134879013449908,4.60300674478583,"Q8IYS1",11,-8.41586410940316,1.98979052522991e-06,0.000329483840769198,0.22627879569125,"Non-significant",3.48216588011962,"PM20D2","Peptidase M20 domain-containing protein 2","Q8IYS1"
0.303452231263542,19.3293648065186,7.62667072282686,1.90389203250476e-05,0.00250156480584596,3.34439143122632,"Q9HBR0",17,8.41699355604645,1.98698041552767e-06,0.000329483840769198,-0.303452231263538,"Non-significant",3.48216588011962,"SLC38A10","Putative sodium-coupled neutral amino acid transporter 10","Q9HBR0"
-0.188826622735679,20.2524268086843,-6.97300294749115,4.06464755060216e-05,0.00373112373103905,2.59296271840088,"O15460",28,-8.38410063454491,2.07058529749022e-06,0.00033035695424957,0.188826622735679,"Non-significant",3.48101654655076,"P4HA2","Prolyl 4-hydroxylase subunit alpha-2","O15460"
0.544186107424848,16.0203466850499,8.4498800416018,7.82083205814919e-06,0.00174691318738859,4.21468531653897,"O95255",5,8.31508181846548,2.25848946079982e-06,0.000343957679018627,-0.544186107424846,"Up in HBV",3.46349499027547,"ABCC6","Multidrug resistance-associated protein 6","O95255"
-0.614374177192104,20.4589322645382,-7.71284097186348,1.72888521946877e-05,0.00241550144172845,3.43933866536469,"Q8WTV0",9,-8.31599581073379,2.25588527509278e-06,0.000343957679018627,0.614374177192104,"Up in M",3.46349499027547,"SCARB1","Scavenger receptor class B member 1","Q8WTV0"
-0.246920469446053,20.8571211272503,-7.98706273522393,1.27873355070971e-05,0.00212438302969408,3.73538367700812,"P42785",13,-8.29249389568751,2.32387972708333e-06,0.000346051512248564,0.246920469446049,"Non-significant",3.46085924854786,"PRCP","Lysosomal Pro-X carboxypeptidase","P42785"
0.545151485357323,17.6553875917114,7.88459584889524,1.42996208093459e-05,0.00217385485990941,3.62583798181527,"Q6EMK4",7,8.22594265031183,2.52858288753122e-06,0.00036834856368145,-0.545151485357319,"Up in HBV",3.43374101927031,"VASN","Vasorin","Q6EMK4"
-0.307096184347742,18.6685095614924,-7.29317802166769,2.78642753491087e-05,0.00316472049346403,2.96802443275248,"P17301",21,-8.20505141488762,2.59675108324225e-06,0.000370230404442688,0.307096184347742,"Non-significant",3.4315279185397,"ITGA2","Integrin alpha-2","P17301"
-0.162739800304699,19.6334590927716,-6.72303627428075,5.50451955662964e-05,0.00426377624064251,2.29046725228369,"A0FGR8",26,-8.14430864298265,2.80635150098747e-06,0.000385245595946606,0.162739800304699,"Non-significant",3.41426231735197,"ESYT2","Extended synaptotagmin-2","A0FGR8"
-0.423833841837926,17.1158968620832,-8.46597378360604,7.69116244118007e-06,0.00174691318738859,4.23090752252785,"Q8NBJ4",6,-8.14134017166379,2.81704733642496e-06,0.000385245595946606,0.423833841837926,"Non-significant",3.41426231735197,"GOLM1","Golgi membrane protein 1","Q8NBJ4"
-0.343049267212546,22.0317318961185,-7.69364706947786,1.76629712945373e-05,0.00241550144172845,3.41827018867212,"P08833",11,-8.07754491841262,3.05775758944436e-06,0.000409800672137333,0.343049267212546,"Non-significant",3.38742733362322,"IGFBP1","Insulin-like growth factor-binding protein 1","P08833"
-0.236502198205173,20.6684759388512,-6.8046689383864,4.98136119177471e-05,0.00407074406659541,2.39020446640765,"P06727",35,-8.05072697337195,3.1654235837538e-06,0.000415911832053612,0.236502198205169,"Non-significant",3.38099872444752,"APOA4","Apolipoprotein A-IV","P06727"
5.56799392700194,18.9613086700439,7.21900225614842,3.03791925182937e-05,0.0033191347221244,2.88234894785722,"P03138",3,8.00131595875975,3.37454189890127e-06,0.000434861639702642,-5.56799392700194,"Up in HBV",3.3616489009119,"S","Large envelope protein","P03138"
-0.36252904018723,17.1330364095893,-7.75066596069888,1.65765332229778e-05,0.0024147684592864,3.48072357708676,"O15440",8,-7.77285777132799,4.55262174025288e-06,0.000575606005310085,0.362529040187233,"Non-significant",3.23987468370794,"ABCC5","Multidrug resistance-associated protein 5","O15440"
-0.239830644060827,20.4885282397409,-6.83576235372524,4.79646422469724e-05,0.00406631106346025,2.4279503019568,"Q99873",20,-7.69208353361243,5.06845530976647e-06,0.000628957759828613,0.239830644060827,"Non-significant",3.20137852035654,"PRMT1","Protein arginine N-methyltransferase 1","Q99873"
-0.184909172328585,19.5747416814113,-6.48685413047329,7.38291036937597e-05,0.00504825330461106,1.99662728338586,"Q68CZ2",26,-7.65853225282929,5.30074056961095e-06,0.000645822955581145,0.184909172328574,"Non-significant",3.18988652217882,"TNS3","Tensin-3","Q68CZ2"
-0.208370754880843,21.5913159558892,-6.59900238648449,6.41657479495563e-05,0.00447890288552059,2.13713832140902,"O94925",24,-7.62856458439212,5.51782816545867e-06,0.000648683623451553,0.208370754880846,"Non-significant",3.18796706605066,"GLS","Glutaminase kidney isoform, mitochondrial","O94925"
0.24022920285546,21.0857496128957,7.93544742779798,1.35261486069648e-05,0.00212438302969408,3.68036148775977,"Q9NUI1",10,7.63543549048586,5.46723039024877e-06,0.000648683623451553,-0.24022920285546,"Non-significant",3.18796706605066,"DECR2","Peroxisomal 2,4-dienoyl-CoA reductase","Q9NUI1"
-0.606280305933357,16.8032070838814,-8.31149277034909,9.03933531996637e-06,0.00183553290845741,4.07397753630211,"P05543",3,-7.5766390116137,5.91674660794597e-06,0.000683588258962861,0.606280305933353,"Up in M",3.16520540515468,"SERPINA7","Thyroxine-binding globulin","P05543"
-0.281956908032804,22.0468945908794,-6.65509767187155,5.98531803786088e-05,0.00431264690018341,2.2067508004135,"P05556",23,-7.53405747197584,6.26682939088127e-06,0.000702287527050429,0.281956908032804,"Non-significant",3.15348504478502,"ITGB1","Integrin beta-1","P05556"
-0.380795341168351,21.390880588427,-6.93408585414222,4.25903389920716e-05,0.00380530482114496,2.54643265758555,"Q14108",13,-7.53154037485029,6.28820349545228e-06,0.000702287527050429,0.380795341168351,"Non-significant",3.15348504478502,"SCARB2","Lysosome membrane protein 2","Q14108"
-0.360262110605124,18.1822836257131,-10.2986100045455,1.32882740654611e-06,0.000742039370938789,5.90169816687929,"Q92734",4,-7.50036928880264,6.55943278467331e-06,0.000720569821149113,0.36026211060512,"Non-significant",3.14232393092129,"TFG","Protein TFG","Q92734"
-0.143435930060249,19.6148049378942,-5.68544999508625,0.000211046506575828,0.00982099055947654,0.9391519631554,"O15031",50,-7.484569821591,6.70164752743749e-06,0.00072431838840901,0.143435930060242,"Non-significant",3.14007048914252,"PLXNB2","Plexin-B2","O15031"
0.150824182824845,20.2257383155177,6.04037448932035,0.00013114825423752,0.00764195175344018,1.41920534666238,"Q86XP3",29,7.42044925174111,7.31345521159105e-06,0.000765741615201119,-0.150824182824842,"Non-significant",3.11591774997921,"DDX42","ATP-dependent RNA helicase DDX42","Q86XP3"
-0.385015595072648,17.6754670546839,-7.11838346715484,3.4191932160582e-05,0.00347151723345545,2.76496544341282,"Q9NXX6",9,-7.42829586463113,7.23548956471242e-06,0.000765741615201119,0.385015595072655,"Non-significant",3.11591774997921,"NSMCE4A","Non-structural maintenance of chromosomes element 4 homolog A","Q9NXX6"
-0.304728216872487,17.7816334795569,-7.17310417422686,3.20579334248474e-05,0.00339562240375789,2.82897071714562,"Q13214",10,-7.36947002977737,7.84231024312977e-06,0.000808481860603271,0.304728216872483,"Non-significant",3.09232971963919,"SEMA3B","Semaphorin-3B","Q13214"
-0.147011281953649,20.94310459236,-5.64723344776748,0.000222368872586483,0.0101366926204219,0.886332540930704,"P06213",44,-7.25452394652268,9.19018343458867e-06,0.000867372101340545,0.147011281953645,"Non-significant",3.06179455086227,"INSR","Insulin receptor","P06213"
0.293662891079123,22.2773696458774,6.37195921411953,8.538170029984e-05,0.00560924287950223,1.85080770220352,"P10253",28,7.26393385704628,9.07107065543525e-06,0.000867372101340545,-0.29366289107913,"Non-significant",3.06179455086227,"GAA","Lysosomal alpha-glucosidase","P10253"
-0.27342799712001,22.4486966525176,-6.32248945840367,9.09445635220233e-05,0.00584358721935622,1.78743596956129,"P35558",34,-7.29952346249354,8.63522675791459e-06,0.000867372101340545,0.273427997120017,"Non-significant",3.06179455086227,"PCK1","Phosphoenolpyruvate carboxykinase, cytosolic [GTP]","P35558"
-0.194314657629089,19.7829091470646,-6.62602000764366,6.20481384352141e-05,0.00437667974373021,2.17072181967025,"Q9BTT6",17,-7.27355535400499,8.95097806505584e-06,0.000867372101340545,0.194314657629093,"Non-significant",3.06179455086227,"LRRC1","Leucine-rich repeat-containing protein 1","Q9BTT6"
-0.258121858738534,21.7902200466152,-7.32303827004294,2.69164194429697e-05,0.00314630992757251,3.00230981728011,"Q9H3M7",10,-7.28890783483712,8.76284652133977e-06,0.000867372101340545,0.25812185873853,"Non-significant",3.06179455086227,"TXNIP","Thioredoxin-interacting protein","Q9H3M7"
-0.24192401968838,20.3339693666666,-6.89519664407131,4.46337662003496e-05,0.00393540614879661,2.49972901166978,"Q9Y6M5",13,-7.26218394699974,9.09309634085136e-06,0.000867372101340545,0.241924019688376,"Non-significant",3.06179455086227,"SLC30A1","Zinc transporter 1","Q9Y6M5"
-0.174441055446074,20.5683125037481,-6.20104347818615,0.000106330706312342,0.00665908470092529,1.63035084799392,"Q5T6V5",23,-7.19905374267015,9.92705081773555e-06,0.000923905104578416,0.174441055446067,"Non-significant",3.03437263340584,"C9orf64","Queuosine salvage protein","Q5T6V5"
-0.315161079326117,20.0573519195357,-8.04319654684116,1.20333194908421e-05,0.00212198089231929,3.79485895098947,"Q6ZNA5",6,-7.1865208480758,1.01020978871109e-05,0.000927317232075759,0.315161079326117,"Non-significant",3.03277166976963,"FRRS1","Ferric-chelate reductase 1","Q6ZNA5"
0.338386689927006,18.8064075506372,6.81997047315074,4.88942465154755e-05,0.00406631106346025,2.40879648653343,"P50897",10,7.14585099615418,1.06931354119548e-05,0.000968306762101472,-0.338386689927002,"Non-significant",3.01398703527149,"PPT1","Palmitoyl-protein thioesterase 1","P50897"
0.309173605350381,21.2403674483329,7.0300315073285,3.79694582894011e-05,0.00366485864251397,2.66077489115218,"Q99538",9,7.1248885159333,1.10120539240139e-05,0.00098389031126423,-0.309173605350384,"Non-significant",3.00705331606864,"LGMN","Legumain","Q99538"
-0.278105815445617,19.8827121114181,-6.98819025575453,3.99141391373785e-05,0.00371478675499407,2.61106496989772,"P51553",10,-7.108191988624,1.12733121552766e-05,0.000993979799375116,0.27810581544561,"Non-significant",3.00262244166814,"IDH3G","Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial","P51553"
-0.126523691872137,19.4066818915009,-5.47448531141196,0.000282338675417094,0.0114602087471162,0.644817240095708,"Q9NQ66",33,-7.03193148579557,1.25533262384137e-05,0.00109246544316377,0.126523691872137,"Non-significant",2.96159229173113,"PLCB1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1","Q9NQ66"
0.508734883110208,18.2378091326116,6.95404407940823,4.15811675654316e-05,0.00376534329535077,2.57032093395399,"P00450",5,7.01503434964471,1.28573512071045e-05,0.00110457833895906,-0.508734883110208,"Up in HBV",2.95680347764574,"CP","Ceruloplasmin","P00450"
-0.204986133671152,22.252897002598,-5.92891085894808,0.000152001231407215,0.00834885452180123,1.27047636070769,"P02679",32,-6.97593384173568,1.35913185168841e-05,0.0011384428172705,0.204986133671156,"Non-significant",2.94368877863476,"FGG","Fibrinogen gamma chain","P02679"
0.177614220430858,18.9904106425607,6.72890734442904,5.46497592053567e-05,0.00426377624064251,2.29767142880885,"P34896",14,6.98337345745384,1.34483067907848e-05,0.0011384428172705,-0.177614220430861,"Non-significant",2.94368877863476,"SHMT1","Serine hydroxymethyltransferase, cytosolic","P34896"
0.746891442263738,17.430013274343,6.66458755735964,5.9155116478687e-05,0.00431264690018341,2.21848354872947,"P06493",4,6.96640939189004,1.37767724377828e-05,0.00113973027290843,-0.746891442263742,"Up in HBV",2.94319791607371,"CDK1","Cyclin-dependent kinase 1","P06493"
-0.618945709030733,19.606774082803,-8.19890406122605,1.01834958038584e-05,0.00189554459393487,3.95787459299632,"C9JQL5",2,-6.89078608899792,1.53483512333311e-05,0.00125425977578722,0.61894570903074,"Up in M",2.90161250536587,NA,"Putative dispanin subfamily A member 2d","C9JQL5"
0.294045251112411,18.3082127851476,7.65775572572584,1.83863629310926e-05,0.00246414036002504,3.37874995411123,"O60238",6,6.79278362578626,1.7674203584879e-05,0.00142692576171415,-0.294045251112408,"Non-significant",2.84559862122073,"BNIP3L","BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like","O60238"
-0.214342863797103,20.925791574436,-7.38068646242194,2.5183934247621e-05,0.0030135275605948,3.06817171358914,"P15586",9,-6.78175886884609,1.7958392945552e-05,0.00143260941819219,0.214342863797114,"Non-significant",2.84387219805004,"GNS","N-acetylglucosamine-6-sulfatase","P15586"
0.172204168674867,21.9057103707729,5.87903186996893,0.000162465428803022,0.00850616288306175,1.20332113091816,"Q08380",22,6.75588295971051,1.86446544977804e-05,0.00146985682105443,-0.172204168674867,"Non-significant",2.8327249678739,"LGALS3BP","Galectin-3-binding protein","Q08380"
-0.188449141722515,18.03468205146,-6.41410089379586,8.09322621725115e-05,0.00542327088817999,1.90451277202375,"Q8N3U4",14,-6.73973877545466,1.90868929356583e-05,0.00147286428894224,0.188449141722518,"Non-significant",2.83183726760323,"STAG2","Cohesin subunit SA-2","Q8N3U4"
-0.308813799248554,19.2522307251793,-6.1887699650518,0.000108035302309794,0.00670319037757342,1.61435557259529,"Q9BYK8",14,-6.73845989471308,1.91223986178145e-05,0.00147286428894224,0.308813799248558,"Non-significant",2.83183726760323,"HELZ2","Helicase with zinc finger domain 2","Q9BYK8"
-0.216877396774223,21.7508188362969,-5.93351425203682,0.00015107270680153,0.00834885452180123,1.2766554514758,"P05362",21,-6.70378567826303,2.01123012063836e-05,0.00153150602709064,0.21687739677423,"Non-significant",2.81488128973103,"ICAM1","Intercellular adhesion molecule 1","P05362"
0.289057198999394,19.1093550898836,7.04883417745302,3.71291991555575e-05,0.00365886416972633,2.68303637851718,"P15289",7,6.66596227009538,2.12544916186868e-05,0.00156740903371552,-0.289057198999394,"Non-significant",2.80481765451751,"ARSA","Arylsulfatase A","P15289"
0.396187134244421,18.2875196407183,6.66952695207054,5.87952690729126e-05,0.00431264690018341,2.22458531678946,"P33992",6,6.65997558178765,2.14415040961793e-05,0.00156740903371552,-0.396187134244421,"Non-significant",2.80481765451751,"MCM5","DNA replication licensing factor MCM5","P33992"
-0.136307494183193,19.0579355134173,-5.82432668578891,0.000174840431626299,0.00880276002734146,1.12923958532958,"P57737",20,-6.66409621585959,2.13125969921918e-05,0.00156740903371552,0.136307494183193,"Non-significant",2.80481765451751,"CORO7","Coronin-7","P57737"
-0.242837017266712,18.4796036411873,-6.3575669692841,8.69612103859843e-05,0.00565754437666486,1.83240752907387,"Q53FZ2",12,-6.6574976766509,2.15194196540558e-05,0.00156740903371552,0.242837017266712,"Non-significant",2.80481765451751,"ACSM3","Acyl-coenzyme A synthetase ACSM3, mitochondrial","Q53FZ2"
-0.20278762124639,18.3742051446098,-6.50902069446553,7.18010606005376e-05,0.00496019491839384,2.02454203525645,"Q96HP0",12,-6.63303188656109,2.23050657704011e-05,0.00160716393255331,0.202787621246394,"Non-significant",2.793939822445,"DOCK6","Dedicator of cytokinesis protein 6","Q96HP0"
0.183694230378478,20.1310403618228,5.78075635863298,0.000185421903256544,0.00906943192497885,1.06991532654922,"P21397",22,6.60812559606024,2.31362198944725e-05,0.00164931712247724,-0.183694230378482,"Non-significant",2.78269583234783,"MAOA","Amine oxidase [flavin-containing] A","P21397"
-0.251340932467354,17.6798106436983,-7.31295104020185,2.72326482314887e-05,0.00314630992757251,2.99074077311777,"Q6H9L7",7,-6.5448116821008,2.54006808781354e-05,0.00179168381646721,0.251340932467357,"Non-significant",2.74673862909308,"ISM2","Isthmin-2","Q6H9L7"
-0.211443863454047,19.6188896208846,-6.65515738248336,5.9848760394132e-05,0.00431264690018341,2.20682466282028,"P09488",10,-6.47845843254261,2.80282318596799e-05,0.00193435700061961,0.211443863454047,"Non-significant",2.71346337043346,"GSTM2","Glutathione S-transferase Mu 2","P09488"
