HF_1,HF_2,HF_3,HF_4,HF_5,HMF_1,HMF_2,HMF_3,HMF_4,HMF_5,MF_1,MF_2,MF_3,MF_4,MF_5,OF_1,OF_2,OF_3,OF_4,OF_5,Protein.Names,Peptides,Genes,Protein.Ids,First.Protein.Description
18.500480133685077,18.342881998395907,18.54867518165683,18.57029674336299,18.678734230227477,18.471302110104794,18.965189613967368,18.333448018563054,18.8628340730876,18.943273154812037,19.592146757895758,19.155349431557806,19.386851858690374,19.331649573127887,19.18742940255173,19.21979717974551,19.453282692863585,19.211016092248933,19.3091921069599,19.26036138447657,JAM1_HUMAN,2,F11R,Q9Y624,Junctional adhesion molecule A
18.185993300406107,17.652739959350846,17.973546031423915,18.134326040445753,17.67426814228576,17.962816947675137,17.54009019035224,17.92984207340479,18.040161270236254,17.91136272727932,18.266759094683007,18.048556052558034,18.0075693586441,18.219272528126634,17.955184461603533,18.277301023420193,17.776085991294618,18.053448664818323,17.932970187827625,17.95552504653112,SERC_HUMAN,1,PSAT1,Q9Y617,Phosphoserine aminotransferase
18.35893016043141,18.414520082691485,18.200467616730247,18.03842070547898,18.10994795008287,18.221063120291994,18.433768798072144,18.052637033954845,18.3419574373175,18.177005817328467,18.052621115058983,18.033874633425143,17.98694194598327,18.108585711211504,17.527263176163096,18.18674295967132,18.314096387085748,18.0234782347523,17.685597465926875,17.981048787102637,ANGL3_HUMAN,1,ANGPTL3,Q9Y5C1,Angiopoietin-related protein 3
15.595286624154062,15.818145248727136,15.826434282653969,15.860175238073696,15.737004337897554,15.799362578568092,16.044398388691153,16.005813118723918,15.927384462971242,15.778490427927746,16.02394489841799,15.81649371152783,15.883993988081968,15.527284560579062,15.925100049191295,15.771902080697716,15.778723979003898,16.021864862915642,14.92985478426741,16.162106081890073,HYOU1_HUMAN,1,HYOU1,Q9Y4L1,Hypoxia up-regulated protein 1
20.4971657451784,20.416995396494414,20.609640474436812,20.487384724385812,20.526117118874527,20.506880900011613,20.526117118874527,20.59149312772655,20.526117118874527,20.5731145984117,20.437459499054132,20.437459499054132,20.516531070045332,20.427263731948244,20.526117118874527,20.427263731948244,20.37517522079979,20.416995396494414,20.416995396494414,20.506880900011613,TLN1_HUMAN,39,TLN1,Q9Y490,Talin-1
15.13127822353843,14.265834774121519,14.311003222066132,15.2085620677717,14.989558594411939,14.81017495956848,15.474371396751563,14.67605623686103,15.820495614384782,15.97233365854595,16.47741045003179,16.05787964224889,16.354547272123167,15.771249585000918,16.062478358521126,15.488470949345402,16.009504989192443,16.573768471963426,15.847796322622312,16.02344682968817,CNPY2_HUMAN,1,CNPY2,Q9Y2B0,Protein canopy homolog 2
17.567213390542697,17.804357937330412,17.267947943210046,17.586026107893215,17.301496194982548,17.719843335186724,17.967884806529216,17.92940868154382,18.060933364150234,17.633059074504036,17.70985790073551,17.81226506411892,18.019883876304206,18.020399455012903,17.39849320230463,17.75986868299488,17.559302396379675,17.410857085551715,17.121786436259942,17.848042156391678,ITM2B_HUMAN,2,ITM2B,Q9Y287,Integral membrane protein 2B
20.042599881712917,20.206575616824043,19.960137721520944,20.23022688488869,19.889218742472615,19.805065245429653,20.36452797660028,20.029179365950597,20.055896704326376,20.015632834112647,20.042599881712917,20.001957897215572,20.158077099132854,19.86162763349851,19.662758763626805,20.133202430493824,19.90984621791525,19.8469563803393,20.06907209307411,20.095067301607052,CLC11_HUMAN,5,CLEC11A,Q9Y240,C-type lectin domain family 11 member A
20.17035542891129,17.882481854718566,20.662751810896374,19.89947641476187,20.06907209307411,21.10789134196464,19.483132819532358,20.467621469564385,20.506880900011613,20.645264384167533,20.298939634972704,20.206575616824043,20.36452797660028,20.015632834112647,19.710120323314815,19.98815209769054,19.85526847457429,19.828116335027676,20.298939634972704,20.563836784823685,MACF1_HUMAN,1,MACF1,Q9UPN3,"Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5"
17.902816702657702,17.922148824793695,18.228748244682205,17.5231254429234,18.098284014290595,18.312315746690107,18.008806098312462,17.92960516865328,17.806102738204657,18.01952014680714,17.974509819234633,18.237914813110923,18.121584104671278,18.0951136732024,18.157716996971278,17.628872680499995,17.971885910913624,17.97176244727701,18.265994971095466,17.847130771291283,MINP1_HUMAN,1,MINPP1,Q9UNW1,Multiple inositol polyphosphate phosphatase 1
18.806933453867334,19.07526760583859,19.133320350312683,19.263949980191256,19.232896331832368,19.30455631640274,19.113291965682816,18.96410109820063,19.160725772539045,18.68235684657058,19.024265845084678,18.94899738320362,18.945975284178356,18.92781267743984,18.904381779813132,19.066149644943252,19.008220694422395,18.87770651154803,18.710315427114,18.830883434430127,PCDGK_HUMAN,3,PCDHGC3,Q9UN70,Protocadherin gamma-C3
16.263250858425298,16.56993272401468,16.807681946854455,16.268878219590444,16.314668206144653,16.340491684125794,17.02405748143267,16.300860160096104,16.53582667194395,16.522245889080928,16.44809855560735,16.324134828666566,16.37412251809052,16.471962518311784,16.28096283641759,16.200517426403565,16.528943940756815,16.23232723290339,16.119451828679626,16.195572140622307,NOTC3_HUMAN,1,NOTCH3,Q9UM47,Neurogenic locus notch homolog protein 3
15.253891793122751,15.685268939814089,15.482136735696155,15.796716474025002,14.84296410472491,15.806043562931789,15.280459060982963,15.830953356084478,15.04486367023026,15.350286590052189,15.732095861634457,15.92750946843845,15.35163978450359,16.223473835943885,15.82623316120658,15.836960138005239,15.533417951091737,15.455998189750504,15.72731424218412,15.852451481602403,PSME2_HUMAN,2,PSME2,Q9UL46,Proteasome activator complex subunit 2
16.930252231105374,17.021988448803725,17.192023054602306,17.471238593381194,17.143642295438102,17.963691987493696,16.195837393857108,16.937730127749898,16.688018038394073,17.2014156211122,17.93794272098539,17.032981986375027,17.11925524957759,17.71884722733005,18.099517328618187,17.71202314063691,17.509867767229455,18.17057059449866,18.13131942604001,17.233357535386965,CES1P_HUMAN,2,CES1P1,Q9UKY3,Putative inactive carboxylesterase 4
17.291539457660924,17.07304321480618,16.988285263394456,17.149945539926247,17.094170491008054,17.364878455487098,17.118170543090525,17.31186359262984,17.362080801331004,17.0992861624771,17.767182248904255,17.604835520756172,17.53367953370794,17.287757463065052,17.347275323846777,17.61081579201825,17.30944082604351,17.15019352708327,17.563732534705846,17.37533645417678,NUDT5_HUMAN,1,NUDT5,Q9UKK9,ADP-sugar pyrophosphatase
17.444731828924212,19.131974990447493,17.793038058337732,18.087157205824184,17.905498653484674,18.033487529035245,17.399177770969658,18.18898960305034,17.67550915256219,17.85742826748987,17.28896517676119,17.519114065884935,17.50696610364562,18.17178274619257,17.758106074295622,17.286368243832243,17.860377746011178,17.375217652382883,17.56227224151878,18.40101281538281,ZPI_HUMAN,3,SERPINA10,Q9UK55,Protein Z-dependent protease inhibitor
18.08971943028147,18.101662837054523,18.297583535504035,18.179539818543955,18.230053281870045,18.16300097777214,18.176864638425183,17.96762592620131,18.10345174171609,18.09909606478677,18.09645780151315,17.791608064699993,17.951535161116528,18.002293113115783,17.967575270268377,17.881753269102738,18.00830824655841,18.46865188223482,18.28842904061715,18.0481888360894,PCYOX_HUMAN,1,PCYOX1,Q9UHG3,Prenylcysteine oxidase 1
22.0122262326694,21.74303959985401,21.759387593941494,21.977710350968895,21.906097881808055,21.849954803770522,22.001957897215572,21.775552413372502,22.045935594276173,21.970706963231134,22.082128245899554,21.76749264357855,21.853766417720543,21.755317929632447,21.787558266632654,21.803412217833493,21.88390213569386,21.970706963231134,21.89504269329906,21.942348408077418,PCS1N_HUMAN,11,PCSK1N,Q9UHG2,ProSAAS
17.486575803283547,17.474743708217673,17.472135507991116,17.819075123900586,17.48742398085963,17.274532854628813,18.09394877946703,17.34655701613773,17.631482606803647,17.7418948543582,17.585270660717637,17.71747561832616,17.89178370321831,17.614817662678785,17.724333984647085,17.634031080848427,17.525841929602812,17.643257290685625,17.735450250603016,17.417011884343523,FBLN5_HUMAN,2,FBLN5,Q9UBX5,Fibulin-5
20.582333128441075,20.953048296734625,20.506880900011613,20.705564894435348,20.722340607186172,20.627562382434075,20.59149312772655,20.779565475879124,20.787558266632654,20.6714166720235,20.582333128441075,20.645264384167533,20.516531070045332,20.69710331568715,20.627562382434075,20.600595334833805,20.747143998186747,20.563836784823685,20.618629257664065,20.722340607186172,DKK3_HUMAN,2,DKK3,Q9UBP4,Dickkopf-related protein 3
18.006819137163518,17.704930306544536,17.86989501583812,18.120222687160904,17.50323567231516,17.984312754018067,18.187231237790687,17.8614262096839,18.076105763434636,17.954565526532622,17.480529894327862,17.904599344069368,18.05451423149265,18.059603238783705,17.521017600796867,17.559182877700067,17.626086873225685,17.468297885195046,17.57273722881975,17.757136046434187,MRC2_HUMAN,5,MRC2,Q9UBG0,C-type mannose receptor 2
16.686432133237993,17.483784293526853,17.586341371746027,17.051474492699096,17.005284623250553,17.84884907727981,17.35005863140049,17.023537794203122,17.80028693769646,17.76245990227416,17.713715412343053,17.888772971838403,17.633364227309396,17.07630413445985,17.68002293233547,16.903964199737437,17.688598645141106,16.981255092301467,17.376829128492634,17.17722486069248,CRIM1_HUMAN,2,CRIM1,Q9NZV1,Cysteine-rich motor neuron 1 protein
16.48104730652159,17.432721312683647,16.664627832356768,17.051474492699096,19.32401788962002,16.00842205639253,18.492659064676605,16.57069031470516,17.918962204920835,17.56976662357352,17.54387010689406,17.691777590882023,17.569284527398512,16.782486378978945,16.467640572710174,17.06827445572051,17.509867767229455,16.92283988056598,16.764301447724492,17.053056168343367,CALL5_HUMAN,2,CALML5,Q9NZT1,Calmodulin-like protein 5
17.23153058581302,17.180045113576508,17.151056190255904,17.226007582329363,16.762420971017573,17.359903950074834,17.223388986780357,17.245413436086327,17.3080990113694,16.403534692736667,17.412602923623407,17.319725035727792,17.489165892566994,17.73015830855728,17.375887905818193,17.231821178657405,17.25392133112367,17.105386795552434,17.07939102893664,17.032400931352047,C1RL_HUMAN,1,C1RL,Q9NZP8,Complement C1r subcomponent-like protein
23.480005194020215,23.575424759098897,23.492283523798655,23.7695118112152,23.492283523798655,23.552154979776052,23.643063475974262,23.828808994898974,23.707672557397338,23.867028317129463,23.39100018796147,23.528503711711405,23.40405634078692,23.718164931214982,22.986417046319794,23.664922909938003,23.29614100162003,23.620867729860066,23.067431734692853,23.467621469564385,FA53C_HUMAN,1,FAM53C,Q9NYF3,Protein FAM53C
18.0017545315818,17.95365651676178,17.756106713283906,18.065842089267075,17.64367302350385,17.655712390223222,17.84631064435866,17.89779819713921,17.85607288510371,18.00906316327223,17.78706080977024,17.872482508106724,17.880253135551403,17.886589679303242,17.44727698491717,17.59258842959434,17.801594696741613,17.832265769177013,17.960018906448653,18.037316366855727,B3GN2_HUMAN,1,B3GNT2,Q9NY97,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2"
18.691743519171276,18.39856000379287,18.724034154016316,18.71800099829107,18.356701270263702,18.560489575469195,18.62854877731359,18.459355569031654,18.973333014693967,18.42777932654293,18.931487776139654,18.628292450724675,18.38105704803059,18.401787837359254,18.004478349590336,18.377922210929608,18.786489798501826,18.64521512056895,18.748497529076435,18.74925076125905,DPP3_HUMAN,2,DPP3,Q9NY33,Dipeptidyl peptidase 3
15.051451126103402,14.49501179301273,14.971970084608381,15.12724473709865,15.746312241506631,15.203141495589918,15.457066602058532,15.352309008459764,15.828312544937152,15.222485505171688,17.12724876816099,15.858000427850156,15.858750816521232,15.028134854246487,14.996751514400287,14.576366243154618,14.857645739454787,15.348963236837934,15.381556469628004,15.266292432576188,PHP14_HUMAN,1,PHPT1,Q9NRX4,14 kDa phosphohistidine phosphatase
15.0661564787692,15.37365704655336,15.646941158143177,15.561347618609748,16.132469606227147,15.53627150327899,15.94821663877985,14.492366464153115,15.047677770682114,14.718179650811031,16.116386607842298,16.43335397069378,15.838716441842694,15.863803942381324,15.666734404598039,15.754373429604497,15.931727834065436,15.29560752603597,15.51442126975577,15.34774246461399,SIAS_HUMAN,1,NANS,Q9NR45,Sialic acid synthase
16.607840311085557,16.336539683953596,16.414293792225653,16.38980440657838,16.67444056867444,16.554929041550736,16.72696316066086,16.617840488268946,16.857033332344,16.615931316265584,16.296220781850526,16.73568822964275,16.28542389380521,16.910256242533872,16.43206716570281,16.367102438403645,16.922770209274663,16.682240240487733,16.609386537762532,16.59979373591621,XPP1_HUMAN,2,XPNPEP1,Q9NQW7,Xaa-Pro aminopeptidase 1
18.19113634543819,18.173345309513227,18.278594649690525,18.201741054721296,17.98267055375678,18.0169388345406,18.02499893765634,18.34970885207691,18.122974561620318,18.510992043081938,18.513122285799422,18.275619846446787,18.323155941128064,17.97830826431793,18.403482267909663,18.38573603798879,18.15606825887472,18.18033169267603,18.195026103647482,18.326789343527622,SEM4B_HUMAN,2,SEMA4B,Q9NPR2,Semaphorin-4B
20.645264384167533,20.535639892993036,20.477536938429466,20.582333128441075,20.554498920244352,20.4971657451784,20.600595334833805,20.609640474436812,20.600595334833805,20.59149312772655,20.457637380991763,20.487384724385812,20.554498920244352,20.416995396494414,20.28771237954945,20.4971657451784,20.763445810515847,20.535639892993036,20.457637380991763,20.688591815831632,IL1AP_HUMAN,8,IL1RAP,Q9NPH3,Interleukin-1 receptor accessory protein
17.616211390567496,17.90176844637111,16.7790652548883,17.822477472973713,18.160413112683546,17.98913945097077,17.968829888065446,17.832920910366273,17.555225705557795,17.842786140824423,17.717234615738768,18.175018304979435,17.613271492775862,17.386485627795338,17.821157367098078,17.9468491757834,17.80593905598972,18.194814554915162,17.870828251539216,18.023434917243627,PCD12_HUMAN,2,PCDH12,Q9NPG4,Protocadherin-12
16.992661787213144,16.637063501903096,17.19927933786301,16.914817221883844,16.89686451717912,17.062415114784393,16.42130549535941,16.91079495486971,17.237592770985795,16.86797848560585,16.400008834787652,16.803954506168264,16.70127938409489,16.797306887280303,17.420198742498286,16.541204026774487,16.520270302283638,17.108789873874713,16.781334097263134,16.78306217489738,PCD18_HUMAN,1,PCDH18,Q9HCL0,Protocadherin-18
18.091280413907768,17.753177567690912,18.331380596993665,18.007875906229174,17.74574653046834,18.01969930861675,18.149915778602672,18.241140599436854,17.78324766019398,18.30440480136005,18.270016945625688,18.2496875417708,18.19469434295061,18.256941167205504,18.533352548026244,18.220784519766415,18.128930753473337,18.127666929687166,18.144742872829767,17.983750719596927,GLOD4_HUMAN,2,GLOD4,Q9HC38,Glyoxalase domain-containing protein 4
17.3671160928374,17.478437847405875,16.634187108450938,17.402345928618388,17.11183866601367,16.987452776013708,17.171880455997545,17.1715970793296,17.17207585575688,16.65399262387451,16.353420820540112,16.60027300620096,16.71424551766612,16.81389389736458,16.876073230427348,17.208977313488415,17.14203723491824,17.071326181673136,17.30055812400545,16.972833983957607,PARVB_HUMAN,2,PARVB,Q9HBI1,Beta-parvin
20.654034593795267,20.218449717112335,20.241908689936324,20.095067301607052,18.739965153256406,20.457637380991763,20.447583716327838,20.3211353810869,20.755317929632447,20.17035542891129,19.687719105576196,20.194602975157967,20.029179365950597,20.133202430493824,20.4971657451784,20.506880900011613,20.406653452272955,20.59149312772655,20.194602975157967,20.467621469564385,RSAD1_HUMAN,1,RSAD1,Q9HA92,"Radical S-adenosyl methionine domain-containing protein 1, mitochondrial"
19.77414198203459,19.387935273472117,19.7084507709538,18.259219147181582,17.932353182031108,20.042599881712917,19.158348349622067,20.055896704326376,19.353291153271936,20.12060239371419,18.919811882941868,19.91671629773152,19.738498039717193,19.698450333545495,19.661845931230527,19.266781966395843,19.18159875841915,19.524924252740707,19.87428048752146,19.349039284774857,BRD9_HUMAN,1,BRD9,Q9H8M2,Bromodomain-containing protein 9
20.563836784823685,20.526117118874527,20.563836784823685,20.35380157000722,20.487384724385812,20.5451002222421,20.145693374677023,20.609640474436812,20.36452797660028,20.427263731948244,20.36452797660028,20.554498920244352,20.447583716327838,20.487384724385812,20.406653452272955,20.28771237954945,20.35380157000722,20.241908689936324,20.457637380991763,20.4971657451784,TBB1_HUMAN,5,TUBB1,Q9H4B7,Tubulin beta-1 chain
17.627263125760866,18.167403444380735,17.56767390020004,18.026485619691737,16.666140767995948,17.53729424682887,17.448616437329097,16.604806570305602,17.581450701149656,17.238190125461376,17.815721012648172,17.70669161257855,17.881036268384303,17.538923978350795,17.91931144824002,18.352017554740957,17.488616868124065,17.827454355934567,18.257309569354007,18.21875714395378,CPVL_HUMAN,1,CPVL,Q9H3G5,Probable serine carboxypeptidase CPVL
19.17590766552124,18.865404041167697,19.17928953479812,18.840894685524894,16.703863029511634,19.274894518132005,18.918298409606013,19.574796761554925,19.290088614156442,19.48895611146265,19.1838970245436,19.56276041212172,18.94783951737529,18.936057017695074,18.951492474505606,19.34658514937326,19.390219347518368,19.230735843596168,19.08825770815185,19.07019171448176,SH3L3_HUMAN,1,SH3BGRL3,Q9H299,SH3 domain-binding glutamic acid-rich-like protein 3
17.7179240437596,17.90829292537542,17.461407502588006,18.209924502562277,18.217702160133445,17.793977904162073,17.776522992450698,17.211298962211202,17.920602913910695,17.906779054814947,17.9678735518287,17.63947496575624,17.87595928128945,17.943155804939337,17.804597421216325,17.958207179404145,17.81433211536842,17.568861633518864,17.3578097038955,17.856237057466743,SIL1_HUMAN,1,SIL1,Q9H173,Nucleotide exchange factor SIL1
18.888594625011404,18.743371669210752,18.702683378071107,19.00369632742171,18.895294218199528,19.138816748256378,19.1386142915779,18.9456524386935,19.127064839474635,19.110615844402314,19.465046200468297,19.264657925451782,19.334292928762743,19.29687364861145,19.442261160389172,18.842819894285615,18.949205472373674,18.90353473078432,19.155337077442613,19.238379080652148,CK054_HUMAN,2,C11orf54,Q9H0W9,Ester hydrolase C11orf54
15.890622910904536,15.796102999197544,15.63288730895527,15.51904340254335,15.077241329640172,15.996570583149751,15.110434370891175,16.030449457004277,16.065300421585377,15.88406078614585,14.97707416734793,15.845046491252443,15.420947085906594,15.99942532591916,14.814352145010238,15.5889576015027,15.644005523524513,14.912945456574136,15.61028088887348,16.06609129326501,PHS2_HUMAN,1,PCBD2,Q9H0N5,Pterin-4-alpha-carbinolamine dehydratase 2
18.72750171663914,18.263970604868696,18.7737058684702,18.56390752168506,18.741002770732052,18.873777519377906,18.9448321433899,18.637795853283873,18.504043069793358,18.872154815207264,18.632672218295728,18.65123742733036,18.703579190072663,18.480738932264956,18.855689743588425,18.820708754328287,18.614735002500773,18.686798003121854,19.03656536270137,18.949664302696107,TWSG1_HUMAN,1,TWSG1,Q9GZX9,Twisted gastrulation protein homolog 1
17.114006625049083,16.83894536740442,17.216063750784947,17.076523354916333,17.053851658187163,17.32253554729327,17.378328727956053,17.25359822636747,17.309591813141342,17.296647396742266,17.804339029014617,17.636320156657018,17.364639113270812,17.744413410557655,17.59049202492111,17.478532647211463,17.23032071566111,17.11916404399064,17.421826509914858,17.314459332576813,IF5A1_HUMAN;IF5A2_HUMAN;IF5AL_HUMAN,2,EIF5A;EIF5A2;EIF5AL1,Q9GZV4,Eukaryotic translation initiation factor 5A-1
21.029179365950597,18.084315324632747,20.37517522079979,20.82687119065748,15.647042377407303,19.854894248030423,20.563836784823685,19.116280496694017,20.5451002222421,20.924337000093097,19.376384032138297,20.218449717112335,20.416995396494414,20.68002980232821,20.563836784823685,22.019031410574513,19.356679780577494,21.029179365950597,20.849954803770522,20.506880900011613,FTO_HUMAN,1,FTO,Q9C0B1,Alpha-ketoglutarate-dependent dioxygenase FTO
20.3321064989079,20.755317929632447,20.554498920244352,20.722340607186172,18.242899620651386,20.35380157000722,20.506880900011613,20.28771237954945,18.133423208667054,20.554498920244352,17.087701088364984,20.06907209307411,20.5451002222421,20.17035542891129,20.535639892993036,20.12060239371419,20.3211353810869,20.396236836327617,20.3321064989079,20.600595334833805,CHIA_HUMAN,2,CHIA,Q9BZP6,Acidic mammalian chitinase
19.072153544201065,18.757650437737272,19.127551065740736,19.192721436218616,19.293330192408344,19.197754224202697,19.325015523530467,19.0953712660384,19.121227426151325,19.35526720636269,18.754228568977574,19.16073561899295,19.088001430833206,19.404790238916497,19.124285419559534,18.938181132886633,19.13062837481951,19.28241202167515,19.04923435889468,19.118282092590988,CADM1_HUMAN,2,CADM1,Q9BY67,Cell adhesion molecule 1
18.959795394439464,19.13546631179268,18.855312584316014,18.930093381042706,18.4994799984347,18.680565560994374,18.62052054658433,19.13223612853794,18.744945492814583,18.94476924435975,17.598597770734727,18.85431446159713,18.94513230553498,18.736616633564058,18.472758257771332,18.442903010169292,18.847916798633996,18.782262396267328,18.32097238037825,18.85207225516201,C1QT3_HUMAN,2,C1QTNF3,Q9BXJ4,Complement C1q tumor necrosis factor-related protein 3
17.322940373515827,17.15715940124377,17.162076570374314,17.226007582329363,17.171069264064855,16.84215388463487,17.26135120467935,17.3211177602765,17.464458004137576,17.375930316445753,17.154590692650668,17.2187051224778,17.091363067934495,17.066856511566442,16.854064822982078,16.934923260032704,17.2082248307893,17.13412545998205,16.59207885256859,16.984629845135476,PLVAP_HUMAN,1,PLVAP,Q9BX97,Plasmalemma vesicle-associated protein
16.477835723227866,16.25156192530593,16.880946618234148,15.896803038562904,16.41591338176068,16.45692226824559,16.527907624377818,16.471670451966574,16.546819116643526,16.367262869838946,17.13152542089898,17.124030413360778,16.63733242772714,17.146568675740784,16.929478032991128,18.49270991165618,16.301483691380813,16.875053365377035,16.137287372270542,16.65564252098133,MTND_HUMAN,2,ADI1,Q9BV57,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase"
15.927530301629973,16.34606178137457,16.03634320512708,16.03232559226727,16.18171133264892,16.300406188459178,16.37767146831959,16.02902618944852,16.48804252185415,16.528241952085803,16.386820711633813,16.50266090269026,16.16285153926874,16.241342670151727,16.233673971517952,16.60856670983641,16.510618926999154,16.46069105742472,16.319493960251044,16.566141765351468,FUCO2_HUMAN,2,FUCA2,Q9BTY2,Plasma alpha-L-fucosidase
19.120797270934446,19.017433717412104,19.412284527766175,18.45664318192236,19.14992569911208,20.241908689936324,19.446112022329974,20.015632834112647,19.56917139688322,19.8147091893044,20.526117118874527,20.241908689936324,20.055896704326376,20.082128245899554,20.506880900011613,18.806319903246994,19.64167605975079,18.79239950299967,20.264992303049365,19.577316334390314,H2A1B_HUMAN;H2A1C_HUMAN;H2A1D_HUMAN;H2A1H_HUMAN;H2A1J_HUMAN;H2A1_HUMAN;H2A2A_HUMAN;H2A2C_HUMAN;H2A3_HUMAN;H2AJ_HUMAN,3,H2AC11;H2AC12;H2AC14;H2AC18;H2AC20;H2AC4;H2AC6;H2AC7;H2AJ;H2AW,Q9BTM1,Histone H2A type 1-B/E
16.564570790230828,17.14489718534065,17.032938953286806,17.05144262906568,15.624949630515015,16.959741633220602,17.40455950665411,17.248465012967213,16.87147213318895,17.201999435008897,16.153722225484625,16.153730140985612,17.046122166327873,16.85852744063027,15.88498133010206,16.334823200987458,16.723274304083244,16.53166625501086,16.89776275197353,16.536978700049318,CAB45_HUMAN,1,SDF4,Q9BRK5,45 kDa calcium-binding protein
17.52890427224255,17.002573315819717,17.267911377859654,17.59436105577678,17.16218477631423,17.0605692850614,17.802932816559764,17.571360102644626,17.804017549724318,17.481917654671395,17.70731194387792,17.88325184441533,17.58680314557515,16.96785666961329,17.604567706919052,17.29696100369972,17.938557341404245,17.355755421125046,17.892157379276238,17.885833382829833,MXRA8_HUMAN,1,MXRA8,Q9BRK3,Matrix remodeling-associated protein 8
