"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HMF_vs_HF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.278716181396028,21.265998478324,4.08874093832223,0.00215220642567829,0.0515937868445795,-1.73065535114449,"O00584",6,4.32983810186306,0.00130154643832419,0.0379927603187014,-0.278716181396032,"Non-significant",1.42029915215123,"RNASET2","Ribonuclease T2","O00584"
0.622747462610278,16.8230177038722,4.45867255301444,0.00119794908568582,0.0388312998155236,-1.12494490138996,"P0DMM9",1,4.21787119034322,0.00156338970900964,0.043561722346496,-0.622747462610285,"Up in HMF",1.36089495741049,"SULT1A3;SULT1A4","Sulfotransferase 1A3","P0DMM9"
0.234961250428853,19.2538922180345,3.50585405781682,0.00561152573901946,0.0855456215453499,-2.71378893869426,"P07237",17,4.17753797529548,0.0016707749393377,0.0445297842527829,-0.234961250428857,"Non-significant",1.35134940902447,"P4HB","Protein disulfide-isomerase","P07237"
0.1909460642458,19.3130747121775,3.39385985935423,0.00677469936300636,0.09228646021162,-2.90553468721717,"P14625",9,4.06506374673219,0.00201301797627898,0.050863613700582,-0.190946064245807,"Non-significant",1.2935927878003,"HSP90B1","Endoplasmin","P14625"
0.78608994708388,19.4244618529714,4.00451074224689,0.00246561626802169,0.0539793847249033,-1.87077399679855,"Q9BTM1",3,4.0470313364894,0.00207437250002374,0.050863613700582,-0.78608994708388,"Non-significant",1.2935927878003,"H2AC11;H2AC12;H2AC14;H2AC18;H2AC20;H2AC4;H2AC6;H2AC7;H2AJ;H2AW","Histone H2A type 1-B/E","Q9BTM1"
-0.188178057185524,26.8826647494717,-3.18891056791972,0.00959007402876847,0.113052218839136,-3.2576346540937,"P02771",77,-3.9837905873901,0.00230543311807286,0.0543550192837947,0.188178057185524,"Non-significant",1.26476034584437,"AFP","Alpha-fetoprotein","P02771"
-0.506134000073168,20.4571312832224,-3.8323187119206,0.00326462405262797,0.0667071514753649,-2.15947122698631,"P02766",5,-3.92461920634005,0.00254598909441366,0.0578033820324286,0.50613400007316,"Non-significant",1.23804675059242,"TTR","Transthyretin","P02766"
0.412929345562624,17.0292624490902,4.46717338383933,0.00118218966866666,0.0388312998155236,-1.11122400570687,"P62310",1,3.87018308921696,0.00279041687007004,0.0589836393569978,-0.412929345562624,"Non-significant",1.2292684344987,"LSM3","U6 snRNA-associated Sm-like protein LSm3","P62310"
0.349819728727269,20.2288461461575,4.07161270539732,0.0022123701236158,0.0515937868445795,-1.75908663124572,"RS27A_HUMAN",3,3.87870069382461,0.00275061490357415,0.0589836393569978,-0.349819728727265,"Non-significant",1.2292684344987,"RPS27A;UBA52;UBB;UBC","Polyubiquitin-B","RS27A_HUMAN"
0.801828926737883,16.7982181168161,3.67660336347605,0.00422088424299752,0.0749440625571656,-2.42286693965324,"P06748",3,3.7261720586359,0.00356200486169539,0.0727156781933287,-0.80182892673789,"Non-significant",1.13837194101499,"NPM1","Nucleophosmin","P06748"
0.268879214673685,19.6081052058482,3.36640767631535,0.00709609906111769,0.0945632331405466,-2.95262302344937,"P62258",9,3.70747820968894,0.00367730183359411,0.0727156781933287,-0.268879214673689,"Non-significant",1.13837194101499,"YWHAE","14-3-3 protein epsilon","P62258"
0.272440872968691,20.1230672389179,3.49426660390908,0.00572164842309845,0.0855456215453499,-2.73359802485433,"P27797",6,3.67215790401893,0.00390581853797455,0.0748208363680749,-0.272440872968698,"Non-significant",1.12597744144643,"CALR","Calreticulin","P27797"
0.405917008710492,18.8929162901454,4.14247641618443,0.00197436378458439,0.0515937868445795,-1.64167010359978,"Q8TDB8",1,3.64696253635712,0.00407777488141748,0.0757477576457247,-0.405917008710496,"Non-significant",1.12063021901711,"SLC2A14;SLC2A3","Solute carrier family 2, facilitated glucose transporter member 3","Q8TDB8"
0.3067585620323,18.8773299618885,4.58711660856289,0.00098176946440331,0.0388312998155236,-0.918629172954566,"P05386",1,3.53857308843677,0.00491165324343901,0.0836345399507809,-0.306758562032307,"Non-significant",1.07761432767944,"RPLP1","60S acidic ribosomal protein P1","P05386"
0.255612924468572,20.3534950035002,3.31639023195795,0.00772268441111131,0.0996794210993798,-3.03848858805594,"PRDX1_HUMAN",7,3.56878420373813,0.00466290000305539,0.0836345399507809,-0.255612924468576,"Non-significant",1.07761432767944,"PRDX1","Peroxiredoxin-1","PRDX1_HUMAN"
-0.385879211359097,16.5348960037703,-4.05498053724257,0.00227248327047903,0.0515937868445795,-1.78672503588428,"Q92954",1,-3.54188436562222,0.00488373338309095,0.0836345399507809,0.385879211359093,"Non-significant",1.07761432767944,"PRG4","Proteoglycan 4","Q92954"
-0.196470593226305,22.1860264523767,-2.98357657539918,0.0136237476710563,0.141058109233938,-3.61079677104464,"P02763",12,-3.50380735163036,0.00521491644095091,0.0863984804946732,0.196470593226312,"Non-significant",1.06349389546765,"ORM1","Alpha-1-acid glycoprotein 1","P02763"
0.339066312457266,17.6659337052883,4.20085872714048,0.00179853660518646,0.0501137699536047,-1.54536042101126,"Q04446",1,3.48691533436717,0.00536916601138524,0.0866131253941883,-0.339066312457273,"Non-significant",1.06241628980327,"GBE1","1,4-alpha-glucan-branching enzyme","Q04446"
0.564729885264679,14.5565602994372,3.59502592461188,0.00483421111658277,0.0766403691995778,-2.56161532737483,"O15394",1,3.4555266086153,0.00566838616754603,0.0872288524458497,-0.564729885264684,"Non-significant",1.05933984092224,"NCAM2","Neural cell adhesion molecule 2","O15394"
0.424029465960214,18.1444811952361,3.79217452694761,0.00348722170378211,0.0683674847027108,-2.22717918867302,"P04179",1,3.44564017223488,0.00576614200023603,0.0872288524458497,-0.42402946596021,"Non-significant",1.05933984092224,"SOD2","Superoxide dismutase [Mn], mitochondrial","P04179"
0.290316289928086,18.4041992584928,3.6513926766581,0.0044012826297846,0.0749440625571656,-2.46569442906452,"SODC_HUMAN",3,3.43885545678156,0.00583422993520365,0.0872288524458497,-0.290316289928089,"Non-significant",1.05933984092224,"SOD1","Superoxide dismutase [Cu-Zn]","SODC_HUMAN"
0.456520013280818,15.4579632295956,3.69453194521942,0.00409728614024004,0.0749440625571656,-2.39243945014664,"P78371",1,3.42448449007575,0.00598119212441259,0.0872969231491647,-0.456520013280825,"Non-significant",1.05900106308582,"CCT2","T-complex protein 1 subunit beta","P78371"
0.547505843300804,17.4809639265946,3.39653383381768,0.00674420648148043,0.09228646021162,-2.90094969468695,"P55795",3,3.40821515109874,0.00615216637001854,0.0877041391818922,-0.547505843300804,"Non-significant",1.05697990969627,"HNRNPF;HNRNPH1","Heterogeneous nuclear ribonucleoprotein H","P55795"
0.853756755827556,15.9276909391246,3.39389044537345,0.00677434977003617,0.09228646021162,-2.90548224049215,"P01040",1,3.39116254991885,0.00633676550502213,0.0882826648767856,-0.853756755827549,"Non-significant",1.05412456581606,"CSTA","Cystatin-A","P01040"
0.372149798263813,18.1713719142545,3.6607983219275,0.00433305941981976,0.0749440625571656,-2.44971073628425,"Q06481",2,3.36397840661081,0.00664287674988221,0.0904907432817287,-0.372149798263813,"Non-significant",1.04339584452163,"APLP2","Amyloid-like protein 2","Q06481"
-0.167959906390205,23.4635574580198,-2.68510988261656,0.0227615700105821,0.18120574566866,-4.1214379883666,"Q16819",23,-3.32613028260676,0.00709451633457247,0.0945421415889766,0.167959906390202,"Non-significant",1.02437456418943,"MEP1A","Meprin A subunit alpha","Q16819"
0.333223928018242,17.4907970179389,3.92293684133041,0.00281500474014538,0.059503376058935,-2.00717895120427,"O75368",1,3.31225230773485,0.00726789931499258,0.0947919634061798,-0.333223928018235,"Non-significant",1.0232284811883,"SH3BGRL","SH3 domain-binding glutamic acid-rich-like protein","O75368"
-0.575959259954587,17.1567225956477,-3.21653179322245,0.00914952198508984,0.112173139537201,-3.21012618439585,"Q96P44",3,-3.24097682484407,0.00822915542088681,0.105093172354242,0.575959259954583,"Non-significant",0.978425498103025,"COL21A1","Collagen alpha-1(XXI) chain","Q96P44"
0.277143829443357,21.2662905480562,3.07865831189155,0.0115761037659999,0.129689914158254,-3.44730853464945,"P07737",6,3.21569586264298,0.00860050979553042,0.107594132748166,-0.277143829443361,"Non-significant",0.968211410682363,"PFN1","Profilin-1","P07737"
0.224360475510625,21.6482139909212,2.80585053794674,0.0184898517573142,0.161918273246194,-3.9155508777117,"P60174",20,3.19489835454995,0.00891879609878381,0.109344440171089,-0.224360475510625,"Non-significant",0.961203294605336,"TPI1","Triosephosphate isomerase","P60174"
0.414354080375151,18.4468395671967,3.31011358918332,0.00780524015133806,0.0996794210993798,-3.04926956391739,"P62805",2,3.14964631148623,0.00965344849612904,0.116030665257394,-0.414354080375144,"Non-significant",0.935427217737987,"H4C1","Histone H4","P62805"
-0.23841490486253,21.7483771854251,-2.93141091861832,0.0148998094976555,0.147315858420368,-3.7003945409016,"P19652",7,-3.13854055100293,0.00984297644349586,0.116033549228134,0.238414904862527,"Non-significant",0.935416423375908,"ORM2","Alpha-1-acid glycoprotein 2","P19652"
0.330464405395333,18.5067553726032,3.58986771595495,0.00487597781204492,0.0766403691995778,-2.57040415433119,"Q13443",1,3.10641910875165,0.0104127224377257,0.120433940647658,-0.330464405395333,"Non-significant",0.919251103121791,"ADAM9","Disintegrin and metalloproteinase domain-containing protein 9","Q13443"
1.06850670884035,15.5261727208914,3.04445805054947,0.0122738841530363,0.134355196175201,-3.50613293875189,"O76061",2,3.09174925845077,0.0106839584139135,0.121282713106093,-1.06850670884036,"Non-significant",0.916201096393539,"STC2","Stanniocalcin-2","O76061"
0.212289383065237,20.065935243386,2.82555406147346,0.0178735112749723,0.161124447228794,-3.88184672817124,"O00299",7,3.04859933214922,0.0115240547800638,0.121410329491839,-0.212289383065244,"Non-significant",0.915744362268447,"CLIC1","Chloride intracellular channel protein 1","O00299"
0.311836649519091,17.7740100795692,3.60654354763202,0.00474228622552221,0.0766403691995778,-2.54199746778537,"O43493",1,3.06240283826868,0.0112482670237347,0.121410329491839,-0.311836649519087,"Non-significant",0.915744362268447,"TGOLN2","Trans-Golgi network integral membrane protein 2","O43493"
0.635761933062422,17.6427428753898,3.08100898368492,0.0115296542155382,0.129689914158254,-3.44326487872869,"P30101",1,3.04067340811848,0.0116854966395082,0.121410329491839,-0.635761933062422,"Non-significant",0.915744362268447,"PDIA3","Protein disulfide-isomerase A3","P30101"
0.79627418660051,17.3905305218759,3.02592080474546,0.0126698408169986,0.1352737419919,-3.53800951702876,"P52758",2,3.04895306032567,0.0115169026316852,0.121410329491839,-0.796274186600517,"Non-significant",0.915744362268447,"RIDA","2-iminobutanoate/2-iminopropanoate deaminase","P52758"
-0.182336357136542,22.3695150551501,-2.6261835153888,0.0251917866375886,0.190648953195578,-4.22142547946222,"Q06033",14,-3.06499419147658,0.0111972433340058,0.121410329491839,0.182336357136535,"Non-significant",0.915744362268447,"ITIH3","Inter-alpha-trypsin inhibitor heavy chain H3","Q06033"
0.226228711095089,18.091645441347,2.9469694592617,0.0145070293569573,0.145783754029751,-3.67368164817631,"P08571",5,3.00706117624067,0.0123959775199779,0.125887934097171,-0.226228711095089,"Non-significant",0.900015893451587,"CD14","Monocyte differentiation antigen CD14","P08571"
-0.222825048262685,18.7343294529316,-2.85578997164511,0.0169676994570112,0.155241787569371,-3.8300790134822,"P12107",6,-3.0010675816333,0.01252718430657,0.125887934097171,0.222825048262685,"Non-significant",0.900015893451587,"COL11A1","Collagen alpha-1(XI) chain","P12107"
0.869471622405257,18.7312123645739,2.89582067404207,0.0158392643261116,0.149702461967597,-3.76146317047541,"KRHB4_HUMAN",3,2.95180064405509,0.0136602578256727,0.132916476938689,-0.869471622405253,"Non-significant",0.876421178575724,"KRT84","Keratin, type II cuticular Hb4","KRHB4_HUMAN"
0.175477029934264,19.4343962307082,2.77854950069626,0.0193793442031639,0.16499358328527,-3.9622069872464,"P09871",6,2.95838047649161,0.0135031400880321,0.132916476938689,-0.175477029934267,"Non-significant",0.876421178575724,"C1S","Complement C1s subcomponent","P09871"
0.266249074094258,20.0800889420437,3.01999458600363,0.0127991468768845,0.1352737419919,-3.54819883717881,"Q6H9L7",3,2.88693550576308,0.0153112486232749,0.143993583714534,-0.266249074094258,"Non-significant",0.841656859428744,"ISM2","Isthmin-2","Q6H9L7"
-0.315735302428983,19.6986050687629,-2.81412523967915,0.0182284493265785,0.161918273246194,-3.9013995796453,"Q86U17",5,-2.87984849645975,0.0155033874798683,0.143993583714534,0.315735302428983,"Non-significant",0.841656859428744,"SERPINA11","Serpin A11","Q86U17"
0.252262191031683,17.1860092467842,3.40645619394118,0.00663228806737519,0.09228646021162,-2.88393874646543,"Q9GZV4",2,2.88780913216127,0.0152877296662285,0.143993583714534,-0.25226219103169,"Non-significant",0.841656859428744,"EIF5A;EIF5A2;EIF5AL1","Eukaryotic translation initiation factor 5A-1","Q9GZV4"
-0.349508036558547,16.5577263752654,-2.8909436199478,0.0159725865176115,0.149702461967597,-3.76982717375676,"P10646",3,-2.85306129907032,0.0162517625395066,0.148691499055486,0.349508036558543,"Non-significant",0.827713860118449,"TFPI","Tissue factor pathway inhibitor","P10646"
0.368476246273072,17.0877895699801,3.0756349618378,0.0116361260664013,0.129689914158254,-3.4525092612522,"P01033",1,2.83425986103051,0.016798586238691,0.149299213933461,-0.368476246273076,"Non-significant",0.825942478847373,"TIMP1","Metalloproteinase inhibitor 1","P01033"
0.274024775820369,18.6052175580404,3.19769336531722,0.00944768248318705,0.113052218839136,-3.24252724769038,"P39687",2,2.82675783106933,0.0170218911486506,0.149299213933461,-0.274024775820365,"Non-significant",0.825942478847373,"ANP32A","Acidic leucine-rich nuclear phosphoprotein 32 family member A","P39687"
0.976279877745844,15.4449463599684,2.78265442921442,0.0192429040751956,0.16499358328527,-3.95519530446257,"Q9BRF8",2,2.82585881998183,0.0170488498782092,0.149299213933461,-0.976279877745837,"Non-significant",0.825942478847373,"CPPED1","Serine/threonine-protein phosphatase CPPED1","Q9BRF8"
0.441480679891065,16.7386889635356,2.88566925530518,0.0161180464761198,0.149702461967597,-3.77887125739988,"P05387",2,2.81154692403668,0.017483827943811,0.150595458053413,-0.441480679891072,"Non-significant",0.822188126223535,"RPLP2","60S acidic ribosomal protein P2","P05387"
0.152286361769818,21.2570979402963,2.52297804014236,0.0300858368338683,0.216971976225427,-4.39555297357532,"P20827",7,2.80494489499048,0.0176882104075787,0.150595458053413,-0.152286361769818,"Non-significant",0.822188126223535,"EFNA1","Ephrin-A1","P20827"
0.245424788898042,18.9694404380319,3.27951993860547,0.00822081961769579,0.102844131135664,-3.10183427435951,"Q9H0W9",2,2.78940760400185,0.0181786904424459,0.152651195085196,-0.245424788898045,"Non-significant",0.816299791320285,"C11orf54","Ester hydrolase C11orf54","Q9H0W9"
0.356817537591013,17.6838170835873,2.90787613165883,0.0155145149907367,0.149702461967597,-3.7407836471142,"Q9Y287",2,2.75906940520719,0.019175943352512,0.158849368582295,-0.356817537591024,"Non-significant",0.799014507130632,"ITM2B","Integral membrane protein 2B","Q9Y287"
0.661788089628921,20.48525188108,2.63887678064211,0.0246473313559831,0.189550048020771,-4.19991896830078,"O00391",7,2.71915730838571,0.0205715377160291,0.16377081324579,-0.661788089628928,"Non-significant",0.78576349436888,"QSOX1","Sulfhydryl oxidase 1","O00391"
0.204953226123834,19.8426383231753,2.97580174657314,0.0138066664829303,0.141058109233938,-3.62415615726462,"P01011",3,2.73198023409031,0.020112461112263,0.16377081324579,-0.204953226123834,"Non-significant",0.78576349436888,"SERPINA3","Alpha-1-antichymotrypsin","P01011"
-0.13377738057768,22.5345851107416,-2.20306126037603,0.05199001282837,0.318508062289323,-4.92397888907414,"P05546",16,-2.72111476998146,0.0205007888330481,0.16377081324579,0.133777380577683,"Non-significant",0.78576349436888,"SERPIND1","Heparin cofactor 2","P05546"
0.313632253837618,17.2469193802706,2.63802300888381,0.0246835818943568,0.189550048020771,-4.20136610220801,"P50226",5,2.70039003864956,0.0212623064557545,0.16709992124843,-0.313632253837618,"Non-significant",0.777023754782733,"SULT1A1","Sulfotransferase 1A1","P50226"
0.152708726585221,20.2631821951674,2.25979457453389,0.047210569701133,0.304632412913627,-4.8318173727773,"P08238",15,2.66923287338128,0.0224604197487609,0.174281484885955,-0.152708726585217,"Non-significant",0.758748748512338,"HSP90AA1","Heat shock protein HSP 90-alpha","P08238"
0.161127349203216,25.7272073026871,2.25016882396439,0.047990427735154,0.306438877100515,-4.84750830450636,"P08833",16,2.61895520383588,0.024536651592359,0.185122989521616,-0.161127349203209,"Non-significant",0.732539644983413,"IGFBP1","Insulin-like growth factor-binding protein 1","P08833"
0.119229583249016,21.1045259711738,2.12494176174229,0.0593390098935837,0.343158613818555,-5.04954098581669,"P25311",11,2.62745799649526,0.0241726220462138,0.185122989521616,-0.119229583249016,"Non-significant",0.732539644983413,"AZGP1","Zinc-alpha-2-glycoprotein","P25311"
-1.00676562235816,15.697083864117,-2.57603661126083,0.0274622630774866,0.205297161786577,-4.30620463377122,"P58546",1,-2.61371730679417,0.0247635972932667,0.185122989521616,1.00676562235815,"Non-significant",0.732539644983413,"MTPN","Myotrophin","P58546"
0.311730661912023,18.9122979513237,2.53129210063352,0.0296589162464938,0.216439472132151,-4.38157816983716,"P00995",4,2.55423686398538,0.0274909179040098,0.202723199372468,-0.311730661912023,"Non-significant",0.693096548381886,"SPINK1","Serine protease inhibitor Kazal-type 1","P00995"
0.246113954772621,18.6278638625722,2.63675864374791,0.0247373635263649,0.189550048020771,-4.20350903841592,"P07602",3,2.53870566622236,0.0282505583436339,0.202723199372468,-0.246113954772625,"Non-significant",0.693096548381886,"PSAP","Prosaposin","P07602"
0.28958805776124,19.0442952762846,2.47652708081128,0.0325851596430497,0.229594285760799,-4.4734422488488,"P08727",5,2.53488100018547,0.0284407751158764,0.202723199372468,-0.28958805776124,"Non-significant",0.693096548381886,"KRT19","Keratin, type I cytoskeletal 19","P08727"
0.315576106342679,17.4272231215498,2.70005050114045,0.0221835202526186,0.178927604142832,-4.09602988011096,"Q15631",2,2.54312948875032,0.0280321050403286,0.202723199372468,-0.315576106342679,"Non-significant",0.693096548381886,"TSN","Translin","Q15631"
0.319731285212249,18.6559980504767,2.75961194103986,0.0200214814762076,0.168125591026237,-3.9945379174705,"P61457",1,2.52619158769813,0.0288776342383122,0.203471146989487,-0.319731285212249,"Non-significant",0.691497166741767,"PCBD1","Pterin-4-alpha-carbinolamine dehydratase","P61457"
0.318085215535152,18.6503373825773,2.72314250646437,0.0213188437243588,0.174246016040426,-4.05671823186586,"P30046",1,2.49692245216858,0.0303982401426351,0.20937214839815,-0.318085215535149,"Non-significant",0.679081090572545,"DDT","D-dopachrome decarboxylase","P30046"
-0.52579697592606,18.6030398198054,-2.50675654355146,0.0309363607949598,0.220511501945469,-4.42279022232024,"Q07507",2,-2.50049360071493,0.0302085778262533,0.20937214839815,0.52579697592606,"Non-significant",0.679081090572545,"DPT","Dermatopontin","Q07507"
-0.323696121225183,20.7282515442425,-2.36535747688057,0.0394260617941705,0.274638362270756,-4.65840339229087,"P02749",10,-2.48898542966278,0.0308239682315845,0.209945472510681,0.323696121225176,"Non-significant",0.677893486517012,"APOH","Beta-2-glycoprotein 1","P02749"
0.117002836143172,20.2160676403372,1.98893792016917,0.0745544431657609,0.39398166948803,-5.26392871004121,"P12814",15,2.48190376286667,0.0312087514044009,0.210230380339536,-0.117002836143175,"Non-significant",0.677304523985983,"ACTN4","Alpha-actinin-4","P12814"
0.100148186368994,22.4793407080522,1.91392518037565,0.0844512524667171,0.424693074602013,-5.37957609020145,"P32119",11,2.45107970376645,0.0329391478526485,0.21947497427906,-0.100148186368994,"Non-significant",0.658614993199221,"PRDX2","Peroxiredoxin-2","P32119"
-0.21086740329271,19.9252723792096,-2.2152260571303,0.0509274214818153,0.318508062289323,-4.90428350812346,"CATD_HUMAN",15,-2.42796032351888,0.0342983030333002,0.226073760853904,0.210867403292706,"Non-significant",0.645749840917098,"CTSD","Cathepsin D","CATD_HUMAN"
0.318903838749179,20.3309503140383,2.34244299288815,0.0410017281136976,0.282405161052771,-4.69624417743845,"B2MG_HUMAN",5,2.39912176662779,0.0360706209285873,0.23275701580494,-0.318903838749179,"Non-significant",0.633097219564877,"B2M","Beta-2-microglobulin","B2MG_HUMAN"
-0.34970307282633,17.3179881612952,-2.54189825712523,0.0291229876167305,0.215089053121154,-4.36373645624164,"P11279",1,-2.399105554985,0.0360716419273561,0.23275701580494,0.349703072826323,"Non-significant",0.633097219564877,"LAMP1","Lysosome-associated membrane glycoprotein 1","P11279"
0.254848452607067,16.8159906249322,2.73854668435402,0.0207608808701643,0.171978648289334,-4.03046780391622,"O75326",1,2.37712734901035,0.0374820175202294,0.239338299373965,-0.254848452607071,"Non-significant",0.620987799189055,"SEMA7A","Semaphorin-7A","O75326"
0.427211641458587,17.1704994404212,2.30908969325719,0.043405420098248,0.293061132254781,-4.75113275239249,"P13639",5,2.36685248338051,0.0381596415931072,0.24115319893376,-0.42721164145858,"Non-significant",0.617706972721715,"EEF2","Elongation factor 2","P13639"
0.123356591560782,20.0810603663227,2.01627234107361,0.0712271239290566,0.386391389101874,-5.22130700849113,"P48740",9,2.35012097101914,0.0392886356895129,0.245754425282362,-0.123356591560782,"Non-significant",0.609498653115738,"MASP1","Mannan-binding lectin serine protease 1","P48740"
0.319451832947951,17.9231396707821,2.28791247389335,0.0450021736118581,0.296973708664783,-4.78586097470442,"P37802",3,2.27935265590513,0.044432434289644,0.275122042621735,-0.319451832947951,"Non-significant",0.560474612789216,"TAGLN2","Transgelin-2","P37802"
0.37127001365468,16.6489245502889,2.30774707712769,0.0435049967947554,0.293061132254781,-4.75333736853963,"Q04760",1,2.22454738051367,0.0488566851775406,0.299491480138324,-0.37127001365468,"Non-significant",0.523615527804026,"GLO1","Lactoylglutathione lyase","Q04760"
0.316063023670271,18.7295576459949,2.28095377520642,0.0455391983923158,0.296973708664783,-4.79725097288552,"P05362",2,2.19884515350137,0.0510745144318359,0.309415951027049,-0.316063023670281,"Non-significant",0.509457301288031,"ICAM1","Intercellular adhesion molecule 1","P05362"
