"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","OF_vs_MF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.330510532597785,21.5296770854903,-4.36497140363995,0.00136122348429032,0.0251785739967026,-0.85039690422927,"P06733",20,-4.97708833750881,0.000441018411273258,0.0128735374338337,0.330510532597781,"Non-significant",1.89030209980101,"ENO1","Alpha-enolase","P06733"
-0.595598839763628,17.1956896763503,-5.5025132448363,0.000247326183572974,0.0116623808100179,0.839665542500818,"Q04760",1,-5.0057153170705,0.000421780168927868,0.0128735374338337,0.595598839763635,"Up in MF",1.89030209980101,"GLO1","Lactoylglutathione lyase","Q04760"
-0.284942987870135,20.3538822811435,-4.17752662645279,0.00183469479994413,0.0321333689247357,-1.14698956624366,"O00468",32,-4.94613379662745,0.000462870029100251,0.0128972421744752,0.284942987870132,"Non-significant",1.88950314523965,"AGRN","Agrin","O00468"
-0.409625886992387,17.2366919112268,-5.86389546612612,0.000149507503246436,0.00995527013853016,1.33474014145845,"P05387",2,-4.90793736844768,0.000491423839076863,0.0130694343083137,0.409625886992391,"Non-significant",1.88374320982532,"RPLP2","60S acidic ribosomal protein P2","P05387"
-0.683307163187326,15.282136781826,-5.1660912282408,0.000401754963228183,0.0151383749275347,0.360444704087083,"Q13813",1,-4.88222418097571,0.000511690739640342,0.0130694343083137,0.683307163187326,"Up in MF",1.88374320982532,"SPTAN1","Spectrin alpha chain, non-erythrocytic 1","Q13813"
-0.402869602847222,18.971345727658,-4.79010617565719,0.000704283663274491,0.0179885785661359,-0.195896648334039,"P08865",4,-4.78319678325913,0.000598384272208143,0.0146723823545437,0.402869602847218,"Non-significant",1.8334993640415,"RPSA","40S ribosomal protein SA","P08865"
-0.536923612824168,18.9603169109043,-5.10530446162694,0.000439317549341927,0.0151383749275347,0.271973791628733,"Q01105",2,-4.75039342761041,0.000630417792616813,0.0148633118028502,0.536923612824161,"Up in MF",1.82788441147367,"SET;SETSIP","Protein SETSIP","Q01105"
-0.542714580666445,17.2872300098429,-4.52088838231973,0.00106584030831237,0.0241985225553882,-0.607338752185818,"P13639",5,-4.66089734895566,0.00072736262968911,0.0159240461428366,0.542714580666441,"Up in MF",1.79794657263841,"EEF2","Elongation factor 2","P13639"
-0.466231079005816,18.3529040601394,-4.3969160451358,0.00129432731677034,0.0251785739967026,-0.800322391125421,"P55072",8,-4.66401040092011,0.000723738992725607,0.0159240461428366,0.466231079005819,"Non-significant",1.79794657263841,"VCP","Transitional endoplasmic reticulum ATPase","P55072"
-0.34610304116066,18.3581234820568,-4.3963360334089,0.00129551050678818,0.0251785739967026,-0.801230329342445,"Q92520",6,-4.63691067563561,0.000755932853763899,0.015978856529561,0.346103041160653,"Non-significant",1.79645430266097,"FAM3C","Protein FAM3C","Q92520"
0.212835271129848,24.4116681349308,3.62565586740693,0.00453467795973388,0.0501407836018496,-2.04450232424195,"P01019",23,4.50543056273108,0.000934997599315936,0.0191051176126889,-0.21283527112984,"Non-significant",1.71885028441448,"AGT","Angiotensinogen","P01019"
0.242273798675679,20.2167174753172,4.14713377382547,0.00192653011866795,0.0328045267428737,-1.19551148587932,"Q99574",6,4.45770422553791,0.00101059729889372,0.0199837465878017,-0.242273798675672,"Non-significant",1.69932308618657,"SERPINI1","Neuroserpin","Q99574"
-0.48416303315787,22.3300372182659,-4.99507250818423,0.000517317879315893,0.0158557930010321,0.110079937847169,"P14174",1,-4.42428626981951,0.00106733733284174,0.0204461807822496,0.48416303315787,"Non-significant",1.68938780355388,"MIF","Macrophage migration inhibitory factor","P14174"
0.136089627217217,26.7962677273328,2.90576312449236,0.015449249911597,0.0986498978730098,-3.24832085207413,"P01009",45,4.33537645123592,0.00123519273783915,0.0216335185227257,-0.136089627217228,"Non-significant",1.66487284021265,"SERPINA1","Alpha-1-antitrypsin","P01009"
-0.249093812253228,22.0672871683078,-3.66863239426307,0.00422070324762785,0.0500520777204662,-1.97349873728922,"P02671",32,-4.34994089116826,0.00120590331008554,0.0216335185227257,0.249093812253228,"Non-significant",1.66487284021265,"FGA","Fibrinogen alpha chain","P02671"
-0.805520712697472,16.6858702488287,-4.44471504344163,0.00120063575193979,0.0251785739967026,-0.725659450847985,"P13489",1,-4.36756348632811,0.00117143479341364,0.0216335185227257,0.805520712697476,"Up in MF",1.66487284021265,"RNH1","Ribonuclease inhibitor","P13489"
-0.439352873514292,19.0970511857999,-5.00051111759365,0.000513142267353017,0.0158557930010321,0.118111375456285,"Q8TDB8",1,-4.30801948863132,0.00129224244885528,0.0220040172541191,0.439352873514292,"Non-significant",1.65749802317665,"SLC2A14;SLC2A3","Solute carrier family 2, facilitated glucose transporter member 3","Q8TDB8"
-0.177105943808023,23.6676510867137,-3.24697750656393,0.00860016225487581,0.0694926969813806,-2.67565726543437,"P02679",32,-4.24285815380226,0.00143953421554396,0.0226265249776526,0.177105943808034,"Non-significant",1.64538214065047,"FGG","Fibrinogen gamma chain","P02679"
0.454655213121988,16.6322715622014,4.34877399938348,0.00139652775838155,0.0251785739967026,-0.875840456182005,"P10646",3,4.24638874469486,0.00143111954766957,0.0226265249776526,-0.454655213121988,"Non-significant",1.64538214065047,"TFPI","Tissue factor pathway inhibitor","P10646"
-0.398808903644571,16.8860542300712,-5.13194387917773,0.000422414496482742,0.0151383749275347,0.310816206290833,"P17980",1,-4.24617736099877,0.00143162189914405,0.0226265249776526,0.398808903644571,"Non-significant",1.64538214065047,"PSMC3","26S proteasome regulatory subunit 6A","P17980"
-0.458259453835314,21.2315031841951,-3.90791150383307,0.00284147662177993,0.0387072259811355,-1.58134215675459,"P00558",13,-4.17045268479557,0.00162401431411268,0.0237028755845494,0.458259453835314,"Non-significant",1.62519896307239,"PGK1","Phosphoglycerate kinase 1","P00558"
-0.448913412143451,18.1755718334748,-4.01941902410974,0.00236855548643278,0.0362715233145433,-1.40065712965455,"P05121",6,-4.19160488184495,0.00156769426827221,0.0237028755845494,0.448913412143447,"Non-significant",1.62519896307239,"SERPINE1","Plasminogen activator inhibitor 1","P05121"
-0.466162006601643,19.4893532539648,-4.04665686066519,0.00226607797295199,0.0356180973697325,-1.35673984799136,"P42330",5,-4.17179841855112,0.00162036890423934,0.0237028755845494,0.466162006601639,"Non-significant",1.62519896307239,"AKR1C3","Aldo-keto reductase family 1 member C3","P42330"
0.467565273168741,16.9053639310242,4.46126519400988,0.00116988830717075,0.0251785739967026,-0.699882228333213,"Q9HBI1",2,4.14843751023348,0.00168488302407488,0.0240193789246024,-0.467565273168745,"Non-significant",1.61943822645456,"PARVB","Beta-parvin","Q9HBI1"
0.248329730545496,22.0983341330543,3.51007504061103,0.00550513938536649,0.0562441740538276,-2.2361924654211,"P02763",12,3.98332318576759,0.00222457553020137,0.0309923818184873,-0.248329730545489,"Non-significant",1.50874504619128,"ORM1","Alpha-1-acid glycoprotein 1","P02763"
-0.367824835227921,17.4738543923333,-4.12524725117945,0.00199564692016082,0.0330630151907726,-1.23052520205984,"P06748",3,-3.95193578309308,0.00234610932548436,0.0319592225893758,0.367824835227921,"Non-significant",1.49540379347728,"NPM1","Nucleophosmin","P06748"
-0.630166296827568,19.3001416258033,-4.00468814753597,0.00242599095578511,0.0362715233145433,-1.42444510600746,"Q99880",2,-3.93454526799126,0.00241640177644534,0.0322011801948042,0.630166296827564,"Up in MF",1.49212821082907,"H2BC11;H2BC12;H2BC13;H2BC14;H2BC15;H2BC17;H2BC18;H2BC21;H2BC3;H2BC4;H2BC5;H2BC9;H2BS1;H2BU1","Histone H2B type 1-K","Q99880"
0.248525482809914,21.6073795142576,3.57860202024526,0.0049063906118047,0.0518554731902807,-2.12241728903204,"P19652",7,3.88579047789516,0.00262538772934322,0.0335283891268207,-0.248525482809914,"Non-significant",1.47458731177066,"ORM2","Alpha-1-acid glycoprotein 2","P19652"
-0.354877470058291,21.4923613314369,-3.65365138108014,0.00432750427273199,0.0500520777204662,-1.99823168824257,"P30086",8,-3.89715664548494,0.00257504372228028,0.0335283891268207,0.354877470058295,"Non-significant",1.47458731177066,"PEBP1","Phosphatidylethanolamine-binding protein 1","P30086"
-0.380171249419828,21.7103086499439,-3.67357959994689,0.0041860387852114,0.0500520777204662,-1.96533542422001,"P07737",6,-3.83795027154995,0.00284875643942507,0.035120304095032,0.380171249419821,"Non-significant",1.45444173233818,"PFN1","Profilin-1","P07737"
-0.927359620113579,16.0809054134539,-3.79565240327233,0.00341825213591411,0.0442803823347907,-1.76461703520205,"Q9BRF8",2,-3.83470109348944,0.00286462513010049,0.035120304095032,0.927359620113574,"Up in MF",1.45444173233818,"CPPED1","Serine/threonine-protein phosphatase CPPED1","Q9BRF8"
0.162430987094627,25.4511104447438,2.95715097560112,0.0141395796519745,0.0942126339854386,-3.16212315187977,"ANT3_HUMAN",22,3.78986885172006,0.0030931879660106,0.0371789063365587,-0.162430987094627,"Non-significant",1.42970338968471,"SERPINC1","Antithrombin-III","ANT3_HUMAN"
-0.506217465241772,18.1783226566231,-3.74295700273278,0.0037299319665959,0.0466622101127201,-1.85108913108467,"P31946",3,-3.73369518365109,0.00340651588724603,0.0396331251011206,0.506217465241768,"Up in MF",1.4019416818757,"YWHAB","14-3-3 protein beta/alpha","P31946"
-0.51043101091097,17.5066843654829,-3.96470044331937,0.00258937930241346,0.0377926074376059,-1.4891456838906,"Q13509",1,-3.73026524474777,0.00342668128933016,0.0396331251011206,0.51043101091096,"Up in MF",1.4019416818757,"TUBB","Tubulin beta chain","Q13509"
-0.287476390994559,20.2702128475769,-3.36372585661613,0.00705044957231796,0.0608721913779001,-2.48021191862137,"P14618",11,-3.68500650282706,0.00370463887271404,0.041492877581617,0.287476390994559,"Non-significant",1.38202644527511,"PKM","Pyruvate kinase PKM","P14618"
-0.212361196252584,22.6062155441078,-3.21327410115887,0.00910964544812523,0.0709791070998908,-2.73217096803174,"P32119",11,-3.68216463354735,0.00372285198530006,0.041492877581617,0.212361196252584,"Non-significant",1.38202644527511,"PRDX2","Peroxiredoxin-2","P32119"
-0.754122680660899,16.3849631897915,-3.65935138699899,0.00428654123826615,0.0500520777204662,-1.98881895579092,"P17931",1,-3.63411212630327,0.00404521937861218,0.0436989192812494,0.754122680660902,"Up in MF",1.35952930344133,"LGALS3","Galectin-3","P17931"
-0.468853479358454,18.331640023284,-3.9087209553415,0.00283770837464299,0.0387072259811355,-1.58002550590121,"Q00839",1,-3.6315270889796,0.00406335791032825,0.0436989192812494,0.468853479358454,"Non-significant",1.35952930344133,"HNRNPU","Heterogeneous nuclear ribonucleoprotein U","Q00839"
-0.295871953635743,19.4547489952494,-3.38491913002518,0.00680150265904555,0.0604249439129698,-2.44479852238879,"Q15274",7,-3.60430828439816,0.00425951796480539,0.0450186984900984,0.295871953635739,"Non-significant",1.34660706479394,"QPRT","Nicotinate-nucleotide pyrophosphorylase [carboxylating]","Q15274"
-0.66533581481858,17.7815707456301,-3.63788651842308,0.00444292941030483,0.0501407836018496,-2.02427953273902,"Q6ISS4",1,-3.57772966904783,0.00446049914346435,0.0463438300837906,0.66533581481858,"Up in MF",1.33400807681453,"LAIR2","Leukocyte-associated immunoglobulin-like receptor 2","Q6ISS4"
-0.305225131821921,22.0037202009479,-3.39326409047493,0.00670597978776396,0.0604249439129698,-2.430860737167,"P00747",6,-3.56002465391269,0.00459978181742895,0.0464803612706861,0.305225131821917,"Non-significant",1.33273050503133,"PLG","Plasminogen","P00747"
-0.258815568055805,19.1767398785049,-3.45271810842713,0.00606425062341953,0.0591027622994751,-2.33167374805569,"P39060",5,-3.55684221619414,0.00462528880507643,0.0464803612706861,0.258815568055809,"Non-significant",1.33273050503133,"COL18A1","Collagen alpha-1(XVIII) chain","P39060"
-0.354471262964051,19.1810953678463,-4.10799673744835,0.00205195712845194,0.0331013084142378,-1.25816436695519,"P05386",1,-3.51957234467613,0.00493507495385831,0.0478283407822622,0.354471262964047,"Non-significant",1.32031468501987,"RPLP1","60S acidic ribosomal protein P1","P05386"
-0.24836022601297,19.8187397668469,-3.20794689048269,0.00919296079318765,0.0709791070998908,-2.74110650468243,"P62258",9,-3.52437786731285,0.00489396108262018,0.0478283407822622,0.248360226012974,"Non-significant",1.32031468501987,"YWHAE","14-3-3 protein epsilon","P62258"
-0.342771121629021,19.1892408119222,-3.93218422375981,0.00273072021240371,0.0387072259811355,-1.5418915675737,"Q9H0W9",2,-3.51281413058606,0.00499349724317257,0.0478283407822622,0.342771121629017,"Non-significant",1.32031468501987,"C11orf54","Ester hydrolase C11orf54","Q9H0W9"
-0.418538011578448,17.4766448114634,-3.44040457819959,0.00619174816643823,0.0591027622994751,-2.35219932489385,"P22314",4,-3.49321184580664,0.00516700847321359,0.0478410540450191,0.418538011578445,"Non-significant",1.32019926043911,"UBA1","Ubiquitin-like modifier-activating enzyme 1","P22314"
-0.339749187281313,18.7725400479573,-3.61408132376311,0.00462331666128692,0.0501407836018496,-2.06365168525262,"P40925",3,-3.48637677692815,0.00522895696740013,0.0478410540450191,0.339749187281313,"Non-significant",1.32019926043911,"MDH1","Malate dehydrogenase, cytoplasmic","P40925"
-0.289172243967698,19.4219684190473,-3.32621941735976,0.00751426165216112,0.0630992108599283,-2.54293800083803,"P55786",6,-3.49394094099049,0.00516044511785899,0.0478410540450191,0.289172243967691,"Non-significant",1.32019926043911,"NPEPPS","Puromycin-sensitive aminopeptidase","P55786"
-0.214783466460094,23.9146720370955,-2.98011396973219,0.0135912440400764,0.0936116022086161,-3.12358459558212,"P02751",92,-3.46828605905942,0.00539662909735828,0.0479439657489946,0.214783466460105,"Non-significant",1.31926604556996,"FN1","Fibronectin","P02751"
-0.334526060724066,19.9211170693811,-3.60905628606729,0.00466235671338568,0.0501407836018496,-2.07196870734964,"Q6H9L7",3,-3.47530329587034,0.00533094425211031,0.0479439657489946,0.334526060724073,"Non-significant",1.31926604556996,"ISM2","Isthmin-2","Q6H9L7"
0.111981996106291,22.5240569280292,2.46101767033351,0.0332898246554755,0.167267725523004,-3.98715465787931,"P12109",14,3.42560524533355,0.0058144448372087,0.0509179240744134,-0.111981996106291,"Non-significant",1.29312931085902,"COL6A1","Collagen alpha-1(VI) chain","P12109"
0.238391900310315,20.9006201456713,3.20349537687596,0.00926317874060565,0.0709791070998908,-2.74857375460081,"P13591",6,3.38800401620516,0.00620999385136146,0.053615862406825,-0.238391900310308,"Non-significant",1.27070670402748,"NCAM1","Neural cell adhesion molecule 1","P13591"
-0.346623507521908,18.6571529230498,-3.14093595618147,0.0103100960953061,0.0780257889681804,-2.85355958842283,"P06744",8,-3.32440112982183,0.00694293077409232,0.0567602604819464,0.346623507521908,"Non-significant",1.2459556201629,"GPI","Glucose-6-phosphate isomerase","P06744"
-0.473953582161773,17.216241264921,-3.44320459970907,0.00616251494216145,0.0591027622994751,-2.34753112168615,"P48506",2,-3.33575518218147,0.00680588123110962,0.0567602604819464,0.473953582161776,"Non-significant",1.2459556201629,"GCLC","Glutamate--cysteine ligase catalytic subunit","P48506"
0.217400392515497,21.779220830167,3.12451382701363,0.0106044420484721,0.078319553924258,-2.88112953199963,"Q14118",6,3.31672661919773,0.00703716116905045,0.0567602604819464,-0.217400392515493,"Non-significant",1.2459556201629,"DAG1","Dystroglycan","Q14118"
-0.866045511122252,19.8495635762486,-3.2459174033208,0.0086157340466312,0.0694926969813806,-2.67743432317282,"Q9BTM1",3,-3.31873165279898,0.00701241722701186,0.0567602604819464,0.866045511122252,"Non-significant",1.2459556201629,"H2AC11;H2AC12;H2AC14;H2AC18;H2AC20;H2AC4;H2AC6;H2AC7;H2AJ;H2AW","Histone H2A type 1-B/E","Q9BTM1"
0.141675792715034,24.3504831729274,2.66898802836042,0.0232530665232463,0.130771832832569,-3.64386318320406,"RETBP_HUMAN",13,3.3409552124065,0.00674404062647985,0.0567602604819464,-0.141675792715031,"Non-significant",1.2459556201629,"RBP4","Retinol-binding protein 4","RETBP_HUMAN"
-0.289053269285144,18.2095189442962,-3.30600822951062,0.00777709663605532,0.0644237869986745,-2.57676562220611,"P60842",4,-3.30901257007506,0.00713319443222035,0.0567876387915724,0.289053269285141,"Non-significant",1.24574618874055,"EIF4A2","Eukaryotic initiation factor 4A-II","P60842"
-0.2197506073549,25.8531226477437,-2.90950604262658,0.0153498455173551,0.0986498978730098,-3.24204509984113,"P08833",16,-3.29760945709204,0.007277611803829,0.0571945645608613,0.219750607354907,"Non-significant",1.24264524207042,"IGFBP1","Insulin-like growth factor-binding protein 1","P08833"
0.154654199029054,25.6958681309142,2.60618494423202,0.0259172051010188,0.143128348891212,-3.74806108338998,"P19823",44,3.27191881323062,0.00761401703309857,0.0590809169783471,-0.154654199029054,"Non-significant",1.22855277274489,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","P19823"
-0.434707150351556,19.4726577815863,-3.13337954076796,0.0104444852448483,0.0780788957938053,-2.8662451030328,"Q3LXA3",6,-3.25496085678777,0.00784472671419786,0.0601102184475411,0.434707150351553,"Non-significant",1.22105169375174,"TKFC","Triokinase/FMN cyclase","Q3LXA3"
-0.38656697066008,18.9475425085454,-3.43325778684835,0.0062670139469264,0.0591027622994751,-2.36411661174561,"P39687",2,-3.23321864197674,0.00815098879082916,0.0601994714310636,0.38656697066008,"Non-significant",1.22040732195779,"ANP32A","Acidic leucine-rich nuclear phosphoprotein 32 family member A","P39687"
-0.427281918715746,17.5941798236045,-3.46272229096402,0.00596266211778871,0.0591027622994751,-2.31500455767288,"P62310",1,-3.2339970229862,0.0081398169169137,0.0601994714310636,0.427281918715749,"Non-significant",1.22040732195779,"LSM3","U6 snRNA-associated Sm-like protein LSm3","P62310"
-0.3249237601343,17.3030461331916,-3.79646242653251,0.00341367868234403,0.0442803823347907,-1.76328993167865,"Q9NZP8",1,-3.24438440025671,0.00799221448560362,0.0601994714310636,0.324923760134293,"Non-significant",1.22040732195779,"C1RL","Complement C1r subcomponent-like protein","Q9NZP8"
-0.394127545176318,18.10821121932,-3.09816581406327,0.0110947273994929,0.0800125634810487,-2.92536908504936,"P68104",6,-3.22272468321786,0.00830313928394389,0.0605931473935429,0.394127545176318,"Non-significant",1.21757648833286,"EEF1A1;EEF1A1P5","Elongation factor 1-alpha 1","P68104"
-0.386702984379454,17.0120718322016,-3.51044817106734,0.00550168200969596,0.0562441740538276,-2.23557204101772,"Q13838",1,-3.20581259854534,0.0085544571595714,0.0616927322213796,0.38670298437945,"Non-significant",1.20976599548154,"DDX39A;DDX39B","ATP-dependent RNA helicase DDX39A","Q13838"
-0.167093097984885,20.998358843094,-2.69622046589907,0.0221844170378452,0.128292902303765,-3.59856570423475,"P0DMV9",14,-3.19659357925181,0.00869470088119399,0.0619750190717664,0.167093097984893,"Non-significant",1.20778333091332,"HSPA1A;HSPA1B","Heat shock 70 kDa protein 1A","P0DMV9"
0.27797018946583,23.3006196932848,2.95831108704907,0.0141113469597696,0.0942126339854386,-3.16017640621548,"P02652",8,3.1629988686192,0.00922584640348834,0.0650051016705558,-0.27797018946583,"Non-significant",1.18705255811982,"APOA2","Apolipoprotein A-II","P02652"
0.137632287705877,26.8416455254385,2.45383878325596,0.0337037918667958,0.167970930197934,-3.99890324661132,"P01023",90,3.15148262609421,0.00941541672472532,0.0655869369574616,-0.137632287705873,"Non-significant",1.18318265105459,"A2M","Alpha-2-macroglobulin","P01023"
-0.384239800310297,18.1586826297404,-3.37528072980421,0.00691357809785805,0.0605431910569569,-2.46090117878201,"Q04446",1,-3.10379691777542,0.0102434117971208,0.0705529374341018,0.384239800310294,"Non-significant",1.15148489991298,"GBE1","1,4-alpha-glucan-branching enzyme","Q04446"
-0.932610150807797,15.3305933915452,-3.04474695475064,0.0121608599974801,0.0866814788192477,-3.0150709278289,"P98172",1,-3.08606609491852,0.0105697887821163,0.07199200581597,0.932610150807799,"Non-significant",1.14271572610713,"EFNB1","Ephrin-B1","P98172"
-0.27387743140056,20.3414210332203,-2.97351660127492,0.0137465393773726,0.093629207092549,-3.13465793253708,"P63104",5,-3.06452528398092,0.0109805038454721,0.0739675698601582,0.273877431400553,"Non-significant",1.13095864942923,"YWHAZ","14-3-3 protein zeta/delta","P63104"
-0.800221472072817,15.5926263976741,-3.00876515906945,0.0129372004425393,0.0901193621735977,-3.07548713530463,"P42574",1,-3.03260094870349,0.0116190955380077,0.0774185387478123,0.800221472072815,"Non-significant",1.11115503012054,"CASP3","Caspase-3","P42574"
-0.336792038532497,18.9906228873755,-3.38509478549624,0.00679947759214511,0.0604249439129698,-2.44450510383305,"P30046",1,-3.01852055835615,0.0119125550732008,0.078520389891098,0.336792038532494,"Non-significant",1.10501755258793,"DDT","D-dopachrome decarboxylase","P30046"
-0.34404293649229,19.7274946632373,-3.34375780995592,0.00729359126985115,0.0620968256724827,-2.51359843534981,"P78417",1,-3.00643749223977,0.0121703479015996,0.079366204932772,0.344042936492283,"Non-significant",1.10036438593048,"GSTO1","Glutathione S-transferase omega-1","P78417"
-0.317898086974722,18.6122514306583,-3.41192176420396,0.006497378927513,0.0603468679176586,-2.39971231308403,"P07741",1,-2.98992426113071,0.0125317883173467,0.0795880990189282,0.317898086974726,"Non-significant",1.09915186840329,"APRT","Adenine phosphoribosyltransferase","P07741"
-0.357206679021576,18.865247602522,-3.02459567735548,0.0125896210545974,0.088706180534117,-3.04890773905311,"SODC_HUMAN",3,-2.98713608903647,0.0125938753749364,0.0795880990189282,0.357206679021569,"Non-significant",1.09915186840329,"SOD1","Superoxide dismutase [Cu-Zn]","SODC_HUMAN"
0.121500309571488,26.9461349568262,2.2684063895276,0.0463256594692893,0.199983304610383,-4.29927941837193,"TRFE_HUMAN",94,2.9894243728289,0.0125428970869925,0.0795880990189282,-0.121500309571481,"Non-significant",1.09915186840329,"TF","Serotransferrin","TRFE_HUMAN"
0.124877002538302,23.6139872337655,2.29524421932445,0.0442485073193192,0.196056616926084,-4.25621352512047,"Q16819",23,2.96410207659443,0.0131188038163915,0.0820594565249793,-0.124877002538309,"Non-significant",1.08587136366674,"MEP1A","Meprin A subunit alpha","Q16819"
-0.315180097013258,17.4704506983776,-3.21110058962758,0.00914354448891431,0.0709791070998908,-2.73581659437368,"Q9GZV4",2,-2.94749981121872,0.013510775202509,0.0836576282741216,0.315180097013265,"Non-significant",1.07749445199615,"EIF5A;EIF5A2;EIF5AL1","Eukaryotic translation initiation factor 5A-1","Q9GZV4"
