"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","MF_vs_HMF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.606929467000279,15.7569613418114,-3.58624045437555,0.00493339882460303,0.057059876971352,-2.29268063006965,"O76061",2,-3.54048112667873,0.00489554510740686,0.056622059449819,0.606929467000281,"Non-significant",1.24701433858402,"STC2","Stanniocalcin-2","O76061"
0.79138244436189,18.256241981557,3.43594887690962,0.00634341869748239,0.0659070451111306,-2.54536427940938,"P23141",4,3.51713529475407,0.00509643772223614,0.057854005995014,-0.791382444361886,"Non-significant",1.23766656374259,"CES1","Liver carboxylesterase 1","P23141"
0.151081449481719,20.4150772832009,2.76661622257758,0.0198434614271604,0.128042545840519,-3.67824299621278,"P08238",15,3.46070950371599,0.00561782093163087,0.0604162145805215,-0.151081449481712,"Non-significant",1.21884648922978,"HSP90AA1","Heat shock protein HSP 90-alpha","P08238"
-0.126068263710106,22.6570744547989,-2.4992477238732,0.031414513693367,0.178306452722537,-4.12552951455424,"P0C0L4",49,-3.46326282998673,0.00559308104960969,0.0604162145805215,0.126068263710103,"Non-significant",1.21884648922978,"C4A","Complement C4-A","P0C0L4"
0.498214282965133,24.9455788434589,3.33512750134318,0.0075177284101645,0.0743285083134007,-2.71559678485082,"P10809",7,3.46510152557209,0.00557533485691464,0.0604162145805215,-0.49821428296514,"Non-significant",1.21884648922978,"HSPD1","60 kDa heat shock protein, mitochondrial","P10809"
0.466075874824931,17.6464012685955,3.61959195318824,0.00466718368758468,0.0550189153940271,-2.23681823793829,"Q6Q788",1,3.39568120986726,0.00628730285928653,0.0650521496296756,-0.466075874824938,"Non-significant",1.18673834772836,"APOA5","Apolipoprotein A-V","Q6Q788"
0.315900404584166,17.4700905445922,3.83670751468346,0.00326241256252869,0.0425501893793636,-1.87543068043247,"Q9GZV4",2,3.38839493499716,0.00636725771252943,0.0650521496296756,-0.315900404584163,"Non-significant",1.18673834772836,"EIF5A;EIF5A2;EIF5AL1","Eukaryotic translation initiation factor 5A-1","Q9GZV4"
0.268473540255748,19.2263896026088,4.14363179146733,0.00198579117138033,0.0336495872463833,-1.3726211454122,"Q9H0W9",2,3.39638550065678,0.00627962924671402,0.0650521496296756,-0.268473540255744,"Non-significant",1.18673834772836,"C11orf54","Ester hydrolase C11orf54","Q9H0W9"
0.340515966676925,19.9865569813675,3.24262742667687,0.00879209572421134,0.077255583131625,-2.8721482426399,"P50895",6,3.37439848024245,0.00652378574901212,0.0655586994122038,-0.340515966676922,"Non-significant",1.18336967077734,"BCAM","Basal cell adhesion molecule","P50895"
0.674490378824395,17.956270866312,3.37002000601714,0.00708784110107032,0.0713713274805503,-2.6566277154085,"P56537",1,3.3285230954377,0.00706505275577462,0.0698528603111265,-0.674490378824391,"Non-significant",1.15581580584321,"EIF6","Eukaryotic translation initiation factor 6","P56537"
0.147392069490461,24.2315544646206,2.61851836265571,0.0255962440119393,0.15382840764038,-3.92693665060204,"P01019",23,3.31463803496518,0.00723778761495221,0.0698812237593445,-0.147392069490461,"Non-significant",1.15563949826156,"AGT","Angiotensinogen","P01019"
0.21755930651673,18.6663142457597,3.70379069473672,0.00405945779556058,0.0497689525735727,-2.09618007399128,"P61981",3,3.31004140188092,0.00729591895692993,0.0698812237593445,-0.217559306516726,"Non-significant",1.15563949826156,"YWHAG","14-3-3 protein gamma","P61981"
0.421151731105532,19.3921091065145,3.16419895935004,0.010045572340773,0.085526886734637,-3.00506788485721,"Q15274",7,3.29686456909794,0.00746522205623654,0.0704027864688154,-0.421151731105535,"Non-significant",1.15241015159536,"QPRT","Nicotinate-nucleotide pyrophosphorylase [carboxylating]","Q15274"
0.546006554858021,18.7648394706069,3.24678713023407,0.0087302744440053,0.077255583131625,-2.86510232011287,"P63244",3,3.27329632878009,0.0077781298504011,0.0722423272469072,-0.546006554858025,"Non-significant",1.14120827191091,"RACK1","Receptor of activated protein C kinase 1","P63244"
0.42053154624363,16.8783648320556,3.49659031148899,0.00572998946056545,0.0611643896379671,-2.44323441741802,"P13489",1,3.2409693929941,0.00822926214896223,0.0741843779016743,-0.420531546243634,"Non-significant",1.12968754088558,"RNH1","Ribonuclease inhibitor","P13489"
0.27995558819897,18.7939944014838,3.79303167528775,0.00350455552167898,0.0447560944747753,-1.94778649211969,"P62805",2,3.24755826190741,0.00813519257596521,0.0741843779016743,-0.279955588198966,"Non-significant",1.12968754088558,"H4C1","Histone H4","P62805"
-0.175271853784214,21.8713687002119,-2.70200945359866,0.0221741921344434,0.13870183447361,-3.78697069028347,"P16870",20,-3.20598243740361,0.00874769779733745,0.0772125941778604,0.175271853784214,"Non-significant",1.11231185593561,"CPE","Carboxypeptidase E","P16870"
-0.717830883501865,16.778332102457,-3.21702733740812,0.00918258099753444,0.0792805936829382,-2.91552075039359,"Q9BRK5",1,-3.20146008983944,0.00881709884575894,0.0772125941778604,0.717830883501868,"Non-significant",1.11231185593561,"SDF4","45 kDa calcium-binding protein","Q9BRK5"
0.482075551241852,17.2004670791021,3.24062552425362,0.00882200786168638,0.077255583131625,-2.8755393348398,"P05387",2,3.16345187929467,0.00942301179634756,0.0793161263068232,-0.482075551241856,"Non-significant",1.10063850430854,"RPLP2","60S acidic ribosomal protein P2","P05387"
0.566964277045173,18.5330125905455,3.24730951138521,0.00872254244227514,0.077255583131625,-2.8642175169901,"P35237",1,3.16943976673203,0.00932481244576345,0.0793161263068232,-0.566964277045173,"Non-significant",1.10063850430854,"SERPINB6","Serpin B6","P35237"
0.296361124509229,18.2058650166841,3.14316362549829,0.0104119208430292,0.0874316092709161,-3.0407359622041,"P60842",4,3.1543161449403,0.00957486679723478,0.0793161263068232,-0.296361124509232,"Non-significant",1.10063850430854,"EIF4A2","Eukaryotic initiation factor 4A-II","P60842"
0.372441171315199,17.5756792852808,3.49766612941736,0.00571967863937504,0.0611643896379671,-2.44142457269088,"Q13509",1,3.16159959113325,0.009453601364162,0.0793161263068232,-0.372441171315199,"Non-significant",1.10063850430854,"TUBB","Tubulin beta chain","Q13509"
0.835256667930604,15.5661707395063,3.10276685057157,0.0111542374645241,0.0904236287828464,-3.10924467990591,"Q9NR45",1,3.11841840299671,0.0101960677393648,0.0833358603230751,-0.835256667930606,"Non-significant",1.07916807675489,"NANS","Sialic acid synthase","Q9NR45"
-0.162373125489918,22.2991905744745,-2.62772541016013,0.0251944058977857,0.152912582330125,-3.91153600057866,"P23142",13,-3.09759360067671,0.0105750511757601,0.0852961364571178,0.162373125489925,"Non-significant",1.06907064003242,"FBLN1","Fibulin-1","P23142"
0.327621756423678,19.1945201211165,3.53777740305603,0.00534864494236311,0.0607170249938627,-2.37399890586386,"P05386",1,3.08718404451888,0.0107698207983825,0.085398743475193,-0.327621756423671,"Non-significant",1.06854851930871,"RPLP1","60S acidic ribosomal protein P1","P05386"
0.165061028711445,19.8521348131064,2.61028278693096,0.0259610844370326,0.154506259804864,-3.940704530818,"P11021",15,3.08209305109247,0.0108663980278386,0.085398743475193,-0.165061028711445,"Non-significant",1.06854851930871,"HSPA5","Endoplasmic reticulum chaperone BiP","P11021"
-0.365059689043907,15.7624197577281,-3.36881939327983,0.0071022038765311,0.0713713274805503,-2.65865588010478,"P29622",1,-3.05707774704263,0.0113538588094938,0.0874713295407813,0.365059689043898,"Non-significant",1.05813427226465,"SERPINA4","Kallistatin","P29622"
0.380406200740453,20.5254026715839,2.93648192295941,0.0148239398162983,0.109137288680824,-3.39115311622081,"P30041",6,3.04274745365281,0.0116430307908997,0.0874713295407813,-0.380406200740445,"Non-significant",1.05813427226465,"PRDX6","Peroxiredoxin-6","P30041"
0.471995460662594,16.9017823373439,2.96837519983591,0.0140354976517094,0.104923903176803,-3.33711944229097,"P49327",5,3.04974611748231,0.0115008838785019,0.0874713295407813,-0.471995460662601,"Non-significant",1.05813427226465,"FASN","Fatty acid synthase","P49327"
0.794026688362823,15.7476997174038,3.02824456822586,0.0126684663604019,0.0970721234865794,-3.23562867308798,"Q9Y2B0",1,3.03992320130409,0.0117008956318827,0.0874713295407813,-0.794026688362818,"Non-significant",1.05813427226465,"CNPY2","Protein canopy homolog 2","Q9Y2B0"
0.556824478842916,16.2896978399762,3.03084505561212,0.0126122531820886,0.0970721234865794,-3.23121906639436,"P09960",2,3.00986345028062,0.0123351099212618,0.0911014744787165,-0.55682447884292,"Non-significant",1.04047459390748,"LTA4H","Leukotriene A-4 hydrolase","P09960"
-0.311324557691776,18.5798727151642,-3.26230174559475,0.00850360625568846,0.077255583131625,-2.83882713166705,"Q6P988",2,-2.98258539429953,0.0129406842761854,0.0944361840631147,0.311324557691776,"Non-significant",1.02486157002422,"NOTUM","Palmitoleoyl-protein carboxylesterase NOTUM","Q6P988"
0.673138396081345,15.4603292689084,2.98466806132313,0.0136492696949651,0.103296324975476,-3.30950629472295,"P98172",1,2.97219107630924,0.0131792639380657,0.0950457505180503,-0.673138396081351,"Non-significant",1.02206729560882,"EFNB1","Ephrin-B1","P98172"
0.582716042350988,17.9348647827022,2.87669204824723,0.0164249843404094,0.116834524597219,-3.49236026415096,"P28066",3,2.91740179586895,0.0145121611668448,0.102252353968688,-0.582716042350988,"Non-significant",0.990326685239013,"PSMA5","Proteasome subunit alpha type-5","P28066"
-0.128682467525273,24.0959877256896,-2.41375426334143,0.036371367263535,0.197033054501063,-4.26665551751168,"P36955",10,-2.92013886954443,0.0144424590123884,0.102252353968688,0.128682467525277,"Non-significant",0.990326685239013,"SERPINF1","Pigment epithelium-derived factor","P36955"
-0.226512779411102,19.7518685157214,-4.07248870964862,0.00222557828642705,0.0355925936637454,-1.48822957541585,"O14617",1,-2.90675871553728,0.0147864306504161,0.103000931689831,0.226512779411099,"Non-significant",0.987158846887816,"AP3D1","AP-3 complex subunit delta-1","O14617"
0.326208426200903,17.7481153878216,3.10551296369565,0.0111021048756949,0.0904236287828464,-3.10458728763038,"Q15631",2,2.89245093733594,0.0151633750365974,0.10443987525207,-0.326208426200903,"Non-significant",0.981133655590668,"TSN","Translin","Q15631"
0.371680094117544,19.7136760844247,3.09980426446284,0.0112107598490968,0.0904236287828464,-3.11426923113588,"P78417",1,2.87155781220487,0.0157312367817312,0.106369957773714,-0.371680094117544,"Non-significant",0.973181013163085,"GSTO1","Glutathione S-transferase omega-1","P78417"
0.465079505296359,20.0500465791615,2.84949741383354,0.0172099680546488,0.119883072926133,-3.53834429967031,"Q9BTM1",3,2.86941592016462,0.0157906462600456,0.106369957773714,-0.465079505296366,"Non-significant",0.973181013163085,"H2AC11;H2AC12;H2AC14;H2AC18;H2AC20;H2AC4;H2AC6;H2AC7;H2AJ;H2AW","Histone H2A type 1-B/E","Q9BTM1"
-0.76563934148535,17.285911082936,-2.8271069788363,0.0178846147065122,0.122058216851914,-3.57617736816688,"P19013",2,-2.85929304603211,0.0160744864272159,0.107105001955254,0.765639341485347,"Non-significant",0.970190246527254,"KRT4","Keratin, type II cytoskeletal 4","P19013"
0.19868959597073,20.5897470313983,2.75980176814906,0.0200772329104391,0.128201497646866,-3.68972602102401,"B2MG_HUMAN",5,2.83111991911841,0.0168916900446571,0.110155382950796,-0.198689595970738,"Non-significant",0.957994275374712,"B2M","Beta-2-microglobulin","B2MG_HUMAN"
0.155226974132393,25.8853844643549,2.40657090082379,0.0368212661310355,0.197033054501063,-4.27845939982927,"P08833",16,2.83342987105919,0.0168231465093697,0.110155382950796,-0.155226974132404,"Non-significant",0.957994275374712,"IGFBP1","Insulin-like growth factor-binding protein 1","P08833"
0.253865502857,18.6442677227172,3.49066040891203,0.00578716900326605,0.0611643896379671,-2.45321157395054,"P07741",1,2.81191173025267,0.0174726036254384,0.112744273919934,-0.253865502857,"Non-significant",0.947905505930043,"APRT","Adenine phosphoribosyltransferase","P07741"
0.121990046408964,26.7118343583811,2.19170442515205,0.0530940073028354,0.230827138132185,-4.62686162899404,"P01023",90,2.80210487446764,0.017776864393907,0.113512686181927,-0.121990046408968,"Non-significant",0.944955598991364,"A2M","Alpha-2-macroglobulin","P01023"
0.449667334104038,21.2357992440608,2.6339256037933,0.0249273468854749,0.152804636407961,-3.9011598484114,"P00558",13,2.75074573034662,0.0194589799377694,0.122972728885079,-0.449667334104035,"Non-significant",0.910191189437759,"PGK1","Phosphoglycerate kinase 1","P00558"
0.156104136376076,20.3526211265968,2.34264580542692,0.0410725015082987,0.201419547396697,-4.38309661250985,"P12814",15,2.72311800180607,0.0204286366069769,0.127783206531396,-0.156104136376069,"Non-significant",0.893526218086655,"ACTN4","Alpha-actinin-4","P12814"
0.490265247825445,17.5272042401276,2.77386197207731,0.019597891685856,0.127803272376912,-3.66602965390411,"Q9H3G5",1,2.7105666125905,0.0208849190423242,0.129317731039846,-0.490265247825448,"Non-significant",0.888341923960877,"CPVL","Probable serine carboxypeptidase CPVL","Q9H3G5"
-0.125761060129804,21.402379772135,-2.15286412205365,0.0566992445298658,0.23805915682745,-4.68872491615325,"P00450",21,-2.66575568426423,0.0225982237446153,0.134442018510436,0.125761060129811,"Non-significant",0.871464975662816,"CP","Ceruloplasmin","P00450"
