"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HMF_vs_MF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.357098424354742,19.4164585803303,-4.34003072071123,0.00145473239299086,0.0270227562698,-1.05668731163304,"ALDOA_RABIT",12,-4.78299356467018,0.00063068440123489,0.017037866727215,0.357098424354742,"Non-significant",1.76858478319591,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_RABIT"
-0.529885208132562,16.8581632066599,-5.34171684722484,0.000323699220501852,0.0134313856831518,0.471660571714546,"P10253",1,-4.74727086656513,0.000667061666318367,0.017037866727215,0.529885208132558,"Up in MF",1.76858478319591,"GAA","Lysosomal alpha-glucosidase","P10253"
-0.844219401890921,18.1639098986969,-4.66525984020284,0.00087916913772137,0.021557227256928,-0.54468657053752,"P55072",8,-4.84120315300326,0.000575831578812291,0.017037866727215,0.844219401890925,"Up in MF",1.76858478319591,"VCP","Transitional endoplasmic reticulum ATPase","P55072"
-0.296133883786311,19.418487599138,-4.48730966400727,0.00115595768417122,0.0253072164427485,-0.823042872224454,"P55786",6,-4.76211582371241,0.000651682365358427,0.017037866727215,0.296133883786304,"Non-significant",1.76858478319591,"NPEPPS","Puromycin-sensitive aminopeptidase","P55786"
-0.658929539115938,17.1640243266742,-5.16667314687667,0.000416577787070752,0.014047650820468,0.215171066743389,"Q04760",1,-4.8392373369479,0.000577599235722351,0.017037866727215,0.658929539115938,"Up in MF",1.76858478319591,"GLO1","Lactoylglutathione lyase","Q04760"
-0.724182247042044,19.2531336506961,-4.98944929292526,0.000540202169660138,0.0157687585715078,-0.0491791702433737,"Q99880",2,-4.85863500267086,0.000560405110655775,0.017037866727215,0.724182247042044,"Up in MF",1.76858478319591,"H2BC11;H2BC12;H2BC13;H2BC14;H2BC15;H2BC17;H2BC18;H2BC21;H2BC3;H2BC4;H2BC5;H2BC9;H2BS1;H2BU1","Histone H2B type 1-K","Q99880"
-0.519670527929271,16.7339517301791,-5.13630418471923,0.000435408426735551,0.014047650820468,0.170204366189159,"Q9BV57",2,-4.75094601983105,0.000663218831525971,0.017037866727215,0.519670527929271,"Up in MF",1.76858478319591,"ADI1","1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase","Q9BV57"
-0.495531811875896,21.6526283687158,-4.53211488513939,0.00107852286116773,0.0253072164427485,-0.752543628275425,"P07737",6,-4.71170347327478,0.000705491083628075,0.0172986413705604,0.495531811875892,"Non-significant",1.76198800487346,"PFN1","Profilin-1","P07737"
-0.494538542985026,18.7867045358413,-4.38603377146414,0.00135349571069493,0.0259279022079998,-0.983398046589494,"O75874",8,-4.62244934315532,0.000812594916982931,0.0179610919733026,0.494538542985026,"Non-significant",1.74566726323868,"IDH1","Isocitrate dehydrogenase [NADP] cytoplasmic","O75874"
-0.938667102280974,16.8116514373421,-4.69458360550911,0.000840759138011969,0.0214743896500557,-0.499243169311224,"P07108",1,-4.63642580440237,0.000794749340133094,0.0179610919733026,0.938667102280974,"Up in MF",1.74566726323868,"DBI","Acyl-CoA-binding protein","P07108"
-0.573268697496381,22.2854843860967,-5.03387663525598,0.000505917946757321,0.0155063850681119,0.0175278775467973,"P14174",1,-4.61643125449911,0.000820408768764228,0.0179610919733026,0.573268697496381,"Up in MF",1.74566726323868,"MIF","Macrophage migration inhibitory factor","P14174"
-0.374661768812175,21.5076014673831,-3.97762704716166,0.00259359703605827,0.0369738368163656,-1.64328881475591,"P06733",20,-4.35412262385388,0.00125109022988466,0.024206572966105,0.374661768812182,"Non-significant",1.61606669123818,"ENO1","Alpha-enolase","P06733"
-0.323875891157172,20.5960148598099,-3.98041803034189,0.00258190353848667,0.0369738368163656,-1.63871237223241,"P07437",13,-4.40719925849553,0.00114783341227782,0.024206572966105,0.323875891157169,"Non-significant",1.61606669123818,"TUBB4B","Tubulin beta-4B chain","P07437"
-0.312740463896784,20.4156579073506,-4.12953458844098,0.00203105175875313,0.0336495872463694,-1.39548163453744,"P27797",6,-4.34798834675754,0.00126363839301037,0.024206572966105,0.31274046389677,"Non-significant",1.61606669123818,"CALR","Calreticulin","P27797"
-0.171971227671659,23.4655631186605,-3.30101628875608,0.00796397912624973,0.0762799875686107,-2.77329372187234,"Q16819",23,-4.37196908256263,0.00121532279052804,0.024206572966105,0.171971227671669,"Non-significant",1.61606669123818,"MEP1A","Meprin A subunit alpha","Q16819"
-0.369559700810097,17.0206434739863,-5.51356710128347,0.000253762384633662,0.0124360768273181,0.718988974375003,"Q13838",1,-4.29696079819398,0.00137328529556758,0.0255098147328159,0.369559700810097,"Non-significant",1.59329269547911,"DDX39A;DDX39B","ATP-dependent RNA helicase DDX39A","Q13838"
0.151476939624235,24.9344492633798,3.04365327527377,0.0123390670682064,0.0970721234865845,-3.2094993371057,"P06727",48,4.26564001666833,0.00144549454939102,0.0256445583146418,-0.151476939624235,"Non-significant",1.5910047765423,"APOA4","Apolipoprotein A-IV","P06727"
-0.398596047924897,18.941527969913,-4.8141226231318,0.000701674107521433,0.0195511921777563,-0.315264519628667,"P39687",2,-4.25779063819773,0.00146420806037922,0.0256445583146418,0.398596047924904,"Non-significant",1.5910047765423,"ANP32A","Acidic leucine-rich nuclear phosphoprotein 32 family member A","P39687"
-0.398390620686392,21.4706047561228,-3.95946737272544,0.00267104976829376,0.0370895668804671,-1.67308641275408,"P30086",8,-4.20059277781522,0.00160847931017547,0.0269878023540893,0.398390620686392,"Non-significant",1.56883247907264,"PEBP1","Phosphatidylethanolamine-binding protein 1","P30086"
-0.615476010657733,19.0229473994358,-4.31344755767731,0.00151685092346936,0.0273479298849035,-1.09916391221739,"Q9Y624",2,-4.19291375226037,0.0016289538125633,0.0269878023540893,0.615476010657741,"Up in MF",1.56883247907264,"F11R","Junctional adhesion molecule A","Q9Y624"
-0.474040489509022,16.8270439828188,-4.41858148651681,0.00128638236291249,0.0259279022079998,-0.931713765109903,"P54760",2,-4.13073525361049,0.00180513625751162,0.0273071501671849,0.474040489509019,"Non-significant",1.56372362139987,"EPHB4","Ephrin type-B receptor 4","P54760"
-0.296475510310355,19.4090917829783,-4.19591073041375,0.00182699560074346,0.0319985229501641,-1.28805370517408,"P61604",4,-4.13612533991683,0.00178910221527122,0.0273071501671849,0.296475510310355,"Non-significant",1.56372362139987,"HSPE1","10 kDa heat shock protein, mitochondrial","P61604"
-0.572093661090861,17.521773952417,-4.40110629582046,0.00132196744432056,0.0259279022079998,-0.959446070534801,"P62310",1,-4.13532274907296,0.00179148023132533,0.0273071501671849,0.572093661090861,"Up in MF",1.56372362139987,"LSM3","U6 snRNA-associated Sm-like protein LSm3","P62310"
-0.515335668378576,18.0931346957062,-4.48930119464106,0.00115239369030689,0.0253072164427485,-0.819903452054106,"Q04446",1,-4.12365850858496,0.00182641624282966,0.0273071501671849,0.515335668378576,"Up in MF",1.56372362139987,"GBE1","1,4-alpha-glucan-branching enzyme","Q04446"
-0.494493538575984,18.7966041727448,-4.06151889197618,0.00226517889328757,0.0355925936637452,-1.50610841315921,"SODC_HUMAN",3,-4.02604142693455,0.00214825736655645,0.0313543277547406,0.494493538575981,"Non-significant",1.50370250617986,"SOD1","Superoxide dismutase [Cu-Zn]","SODC_HUMAN"
-0.322232149264686,19.9450639658328,-3.76835811064506,0.00364957342524846,0.0456569083607614,-1.98874223503165,"P07306",7,-4.00591605311259,0.00222168164430752,0.0316399097562307,0.322232149264689,"Non-significant",1.49976476387306,"ASGR1","Asialoglycoprotein receptor 1","P07306"
-0.182981340997351,22.6209054717354,-3.30824602373314,0.00786717378624702,0.0762799875686107,-2.76106139800337,"P32119",11,-3.9927697877584,0.00227105388136077,0.0316399097562307,0.182981340997348,"Non-significant",1.49976476387306,"PRDX2","Peroxiredoxin-2","P32119"
-0.290558728799784,20.8990539076627,-3.8445474033278,0.00322083102167976,0.0425501893793661,-1.86246233404367,"P18669",5,-3.9445990162393,0.00246196469210373,0.0335374301391019,0.290558728799788,"Non-significant",1.47447021898595,"PGAM1","Phosphoglycerate mutase 1","P18669"
-0.59248179922097,16.833743878855,-4.0222074502558,0.0024132768679804,0.0360814321968777,-1.57029220679562,"P28072",1,-3.84992375435114,0.00288751272736356,0.0379975107217787,0.592481799220966,"Up in MF",1.42024485378336,"PSMB6","Proteasome subunit beta type-6","P28072"
-0.168566903396805,23.7849908148468,-3.0368227569282,0.0124839970798516,0.0970721234865845,-3.22108249138946,"P51654",20,-3.84465217856431,0.00291334910917389,0.0379975107217787,0.168566903396805,"Non-significant",1.42024485378336,"GPC3","Glypican-3","P51654"
0.463868842982276,17.0918853473794,4.04598705024189,0.00232251834673705,0.0355925936637452,-1.53144621036023,"Q96IY4",2,3.82370148201897,0.00301842911886547,0.0385478552055111,-0.463868842982276,"Non-significant",1.41399978099368,"CPB2","Carboxypeptidase B2","Q96IY4"
0.338283265476608,20.2180557538656,3.94765580700484,0.00272272513804407,0.0370895668804671,-1.69248677103031,"P55058",3,3.78094506084353,0.0032452783538144,0.040599094507923,-0.338283265476612,"Non-significant",1.39148365249664,"PLTP","Phospholipid transfer protein","P55058"
-0.230342771144755,22.7427121889866,-3.28396605125409,0.00819716145893346,0.0772555831316239,-2.80214913331492,"O95445",10,-3.68435779739167,0.00382526915350928,0.0468977998220237,0.230342771144752,"Non-significant",1.32884753143349,"APOM","Apolipoprotein M","O95445"
-0.671406977512934,22.5900173666237,-3.52517712981158,0.00546243418543792,0.0608813119213354,-2.39516812609986,"P07148",5,-3.62224518578681,0.00425408712689733,0.0511324589958444,0.671406977512934,"Non-significant",1.29130332124477,"FABP1","Fatty acid-binding protein, liver","P07148"
0.68032996605355,15.4501210784442,3.66666219212457,0.00431660824719623,0.0518839383437508,-2.15812467522364,"Q5R3I4",1,3.59904635650116,0.00442673970555832,0.0521844507597548,-0.680329966053549,"Non-significant",1.28245888311295,"TTC38","Tetratricopeptide repeat protein 38","Q5R3I4"
0.606929467000286,15.7569613418114,3.58624045437561,0.00493339882460257,0.0570598769713467,-2.29268063006956,"O76061",2,3.54048112667879,0.00489554510740641,0.0566220594498137,-0.606929467000281,"Non-significant",1.24701433858406,"STC2","Stanniocalcin-2","O76061"
-0.79138244436189,18.256241981557,-3.43594887690962,0.00634341869748235,0.0659070451111302,-2.54536427940938,"P23141",4,-3.51713529475408,0.00509643772223612,0.0578540059950138,0.791382444361886,"Non-significant",1.23766656374259,"CES1","Liver carboxylesterase 1","P23141"
-0.151081449481715,20.4150772832009,-2.76661622257752,0.0198434614271624,0.128042545840532,-3.67824299621289,"P08238",15,-3.46070950371592,0.00561782093163154,0.0604162145805286,0.151081449481712,"Non-significant",1.21884648922973,"HSP90AA1","Heat shock protein HSP 90-alpha","P08238"
0.126068263710096,22.6570744547989,2.49924772387299,0.0314145136933787,0.178306452722603,-4.1255295145546,"P0C0L4",49,3.46326282998642,0.00559308104961268,0.0604162145805286,-0.126068263710103,"Non-significant",1.21884648922973,"C4A","Complement C4-A","P0C0L4"
-0.49821428296514,24.9455788434589,-3.33512750134323,0.00751772841016381,0.0743285083133938,-2.71559678485074,"P10809",7,-3.46510152557214,0.0055753348569141,0.0604162145805286,0.49821428296514,"Non-significant",1.21884648922973,"HSPD1","60 kDa heat shock protein, mitochondrial","P10809"
-0.466075874824931,17.6464012685955,-3.61959195318823,0.00466718368758476,0.0550189153940281,-2.23681823793832,"Q6Q788",1,-3.39568120986725,0.00628730285928663,0.0650521496296782,0.466075874824938,"Non-significant",1.18673834772834,"APOA5","Apolipoprotein A-V","Q6Q788"
-0.315900404584166,17.4700905445922,-3.83670751468342,0.00326241256252889,0.0425501893793661,-1.87543068043254,"Q9GZV4",2,-3.38839493499714,0.00636725771252968,0.0650521496296782,0.315900404584163,"Non-significant",1.18673834772834,"EIF5A;EIF5A2;EIF5AL1","Eukaryotic translation initiation factor 5A-1","Q9GZV4"
-0.268473540255748,19.2263896026088,-4.1436317914673,0.00198579117138041,0.0336495872463694,-1.37262114541224,"Q9H0W9",2,-3.39638550065677,0.00627962924671415,0.0650521496296782,0.268473540255744,"Non-significant",1.18673834772834,"C11orf54","Ester hydrolase C11orf54","Q9H0W9"
-0.340515966676925,19.9865569813675,-3.24262742667688,0.00879209572421116,0.0772555831316239,-2.87214824263988,"P50895",6,-3.37439848024246,0.006523785749012,0.0655586994122025,0.340515966676922,"Non-significant",1.18336967077735,"BCAM","Basal cell adhesion molecule","P50895"
-0.674490378824391,17.956270866312,-3.37002000601712,0.00708784110107053,0.0713713274805598,-2.65662771540854,"P56537",1,-3.32852309543768,0.00706505275577482,0.0698528603111284,0.674490378824391,"Non-significant",1.15581580584319,"EIF6","Eukaryotic translation initiation factor 6","P56537"
-0.147392069490468,24.2315544646206,-2.61851836265583,0.0255962440119342,0.15382840764035,-3.92693665060185,"P01019",23,-3.31463803496532,0.00723778761495049,0.0698812237593651,0.147392069490461,"Non-significant",1.15563949826143,"AGT","Angiotensinogen","P01019"
-0.217559306516719,18.6663142457597,-3.70379069473653,0.00405945779556185,0.0497689525735883,-2.0961800739916,"P61981",3,-3.31004140188075,0.00729591895693208,0.0698812237593651,0.217559306516726,"Non-significant",1.15563949826143,"YWHAG","14-3-3 protein gamma","P61981"
-0.421151731105539,19.3921091065145,-3.16419895935011,0.0100455723407719,0.085526886734627,-3.00506788485711,"Q15274",7,-3.29686456909801,0.00746522205623561,0.0704027864688066,0.421151731105535,"Non-significant",1.15241015159541,"QPRT","Nicotinate-nucleotide pyrophosphorylase [carboxylating]","Q15274"
-0.546006554858018,18.7648394706069,-3.24678713023405,0.00873027444400557,0.0772555831316239,-2.8651023201129,"P63244",3,-3.27329632878006,0.00777812985040139,0.0722423272469099,0.546006554858025,"Non-significant",1.1412082719109,"RACK1","Receptor of activated protein C kinase 1","P63244"
-0.420531546243637,16.8783648320556,-3.49659031148906,0.00572998946056476,0.0611643896379671,-2.4432344174179,"P13489",1,-3.24096939299416,0.0082292621489613,0.0741843779016659,0.420531546243634,"Non-significant",1.12968754088563,"RNH1","Ribonuclease inhibitor","P13489"
-0.279955588198963,18.7939944014838,-3.79303167528763,0.00350455552167965,0.0447560944747839,-1.94778649211989,"P62805",2,-3.24755826190732,0.00813519257596654,0.0741843779016659,0.279955588198966,"Non-significant",1.12968754088563,"H4C1","Histone H4","P62805"
0.175271853784221,21.8713687002119,2.7020094535988,0.022174192134438,0.138701834473576,-3.78697069028323,"P16870",20,3.2059824374038,0.00874769779733468,0.0772125941778626,-0.175271853784214,"Non-significant",1.1123118559356,"CPE","Carboxypeptidase E","P16870"
0.717830883501861,16.778332102457,3.21702733740811,0.00918258099753466,0.0792805936829401,-2.91552075039362,"Q9BRK5",1,3.20146008983942,0.00881709884575919,0.0772125941778626,-0.717830883501868,"Non-significant",1.1123118559356,"SDF4","45 kDa calcium-binding protein","Q9BRK5"
-0.482075551241849,17.2004670791021,-3.24062552425363,0.00882200786168625,0.0772555831316239,-2.87553933483979,"P05387",2,-3.16345187929467,0.00942301179634749,0.0793161263068136,0.482075551241856,"Non-significant",1.10063850430859,"RPLP2","60S acidic ribosomal protein P2","P05387"
-0.56696427704518,18.5330125905455,-3.24730951138525,0.0087225424422746,0.0772555831316239,-2.86421751699004,"P35237",1,-3.16943976673207,0.00932481244576287,0.0793161263068136,0.566964277045173,"Non-significant",1.10063850430859,"SERPINB6","Serpin B6","P35237"
-0.296361124509232,18.2058650166841,-3.14316362549836,0.0104119208430279,0.0874316092709056,-3.04073596220399,"P60842",4,-3.15431614494036,0.00957486679723361,0.0793161263068136,0.296361124509232,"Non-significant",1.10063850430859,"EIF4A2","Eukaryotic initiation factor 4A-II","P60842"
-0.372441171315199,17.5756792852808,-3.49766612941737,0.00571967863937497,0.0611643896379671,-2.44142457269088,"Q13509",1,-3.16159959113325,0.00945360136416188,0.0793161263068136,0.372441171315199,"Non-significant",1.10063850430859,"TUBB","Tubulin beta chain","Q13509"
-0.835256667930604,15.5661707395063,-3.10276685057157,0.0111542374645241,0.0904236287828475,-3.10924467990592,"Q9NR45",1,-3.1184184029967,0.0101960677393649,0.0833358603230756,0.835256667930606,"Non-significant",1.07916807675489,"NANS","Sialic acid synthase","Q9NR45"
0.162373125489914,22.2991905744745,2.62772541016003,0.0251944058977902,0.152912582330152,-3.91153600057884,"P23142",13,3.09759360067657,0.0105750511757627,0.085296136457139,-0.162373125489925,"Non-significant",1.06907064003231,"FBLN1","Fibulin-1","P23142"
-0.327621756423678,19.1945201211165,-3.53777740305603,0.00534864494236307,0.0607170249938623,-2.37399890586386,"P05386",1,-3.08718404451889,0.0107698207983824,0.0853987434751946,0.327621756423671,"Non-significant",1.0685485193087,"RPLP1","60S acidic ribosomal protein P1","P05386"
-0.165061028711445,19.8521348131064,-2.61028278693095,0.0259610844370329,0.154506259804866,-3.94070453081802,"P11021",15,-3.08209305109246,0.0108663980278388,0.0853987434751946,0.165061028711445,"Non-significant",1.0685485193087,"HSPA5","Endoplasmic reticulum chaperone BiP","P11021"
0.365059689043896,15.7624197577281,3.36881939327975,0.00710220387653205,0.0713713274805598,-2.65865588010492,"P29622",1,3.05707774704256,0.0113538588094953,0.087471329540786,-0.365059689043898,"Non-significant",1.05813427226463,"SERPINA4","Kallistatin","P29622"
-0.380406200740449,20.5254026715839,-2.93648192295936,0.0148239398162995,0.109137288680831,-3.39115311622089,"P30041",6,-3.04274745365276,0.0116430307909007,0.087471329540786,0.380406200740445,"Non-significant",1.05813427226463,"PRDX6","Peroxiredoxin-6","P30041"
-0.471995460662605,16.9017823373439,-2.96837519983598,0.0140354976517076,0.10492390317679,-3.33711944229085,"P49327",5,-3.04974611748238,0.0115008838785004,0.087471329540786,0.471995460662601,"Non-significant",1.05813427226463,"FASN","Fatty acid synthase","P49327"
-0.794026688362816,15.7476997174038,-3.02824456822583,0.0126684663604025,0.0970721234865845,-3.23562867308804,"Q9Y2B0",1,-3.03992320130406,0.0117008956318833,0.087471329540786,0.794026688362818,"Non-significant",1.05813427226463,"CNPY2","Protein canopy homolog 2","Q9Y2B0"
-0.55682447884292,16.2896978399762,-3.03084505561214,0.0126122531820882,0.0970721234865845,-3.23121906639434,"P09960",2,-3.00986345028064,0.0123351099212614,0.091101474478714,0.55682447884292,"Non-significant",1.0404745939075,"LTA4H","Leukotriene A-4 hydrolase","P09960"
0.311324557691776,18.5798727151642,3.26230174559477,0.00850360625568812,0.0772555831316239,-2.83882713166701,"Q6P988",2,2.98258539429955,0.0129406842761849,0.0944361840631115,-0.311324557691776,"Non-significant",1.02486157002423,"NOTUM","Palmitoleoyl-protein carboxylesterase NOTUM","Q6P988"
-0.673138396081349,15.4603292689084,-2.98466806132313,0.013649269694965,0.103296324975476,-3.30950629472295,"P98172",1,-2.97219107630924,0.0131792639380656,0.0950457505180495,0.673138396081351,"Non-significant",1.02206729560883,"EFNB1","Ephrin-B1","P98172"
-0.582716042350988,17.9348647827022,-2.87669204824723,0.0164249843404094,0.116834524597185,-3.49236026415097,"P28066",3,-2.91740179586895,0.0145121611668449,0.102252353968688,0.582716042350988,"Non-significant",0.990326685239012,"PSMA5","Proteasome subunit alpha type-5","P28066"
0.128682467525273,24.0959877256896,2.41375426334143,0.0363713672635346,0.197033054501041,-4.26665551751168,"P36955",10,2.92013886954444,0.0144424590123882,0.102252353968688,-0.128682467525277,"Non-significant",0.990326685239012,"SERPINF1","Pigment epithelium-derived factor","P36955"
0.226512779411099,19.7518685157214,4.07248870964856,0.00222557828642725,0.0355925936637452,-1.48822957541595,"O14617",1,2.90675871553724,0.0147864306504172,0.103000931689838,-0.226512779411099,"Non-significant",0.987158846887785,"AP3D1","AP-3 complex subunit delta-1","O14617"
-0.3262084262009,17.7481153878216,-3.10551296369562,0.0111021048756956,0.0904236287828475,-3.10458728763045,"Q15631",2,-2.89245093733591,0.0151633750365982,0.104439875252075,0.326208426200903,"Non-significant",0.981133655590645,"TSN","Translin","Q15631"
-0.371680094117544,19.7136760844247,-3.09980426446283,0.0112107598490969,0.0904236287828475,-3.1142692311359,"P78417",1,-2.87155781220487,0.0157312367817314,0.10636995777371,0.371680094117544,"Non-significant",0.973181013163103,"GSTO1","Glutathione S-transferase omega-1","P78417"
-0.465079505296366,20.0500465791615,-2.84949741383356,0.0172099680546482,0.119883072926129,-3.53834429967028,"Q9BTM1",3,-2.86941592016464,0.015790646260045,0.10636995777371,0.465079505296366,"Non-significant",0.973181013163103,"H2AC11;H2AC12;H2AC14;H2AC18;H2AC20;H2AC4;H2AC6;H2AC7;H2AJ;H2AW","Histone H2A type 1-B/E","Q9BTM1"
0.765639341485354,17.285911082936,2.8271069788363,0.017884614706512,0.122058216851942,-3.57617736816688,"P19013",2,2.85929304603212,0.0160744864272157,0.107105001955252,-0.765639341485347,"Non-significant",0.97019024652726,"KRT4","Keratin, type II cytoskeletal 4","P19013"
-0.198689595970734,20.5897470313983,-2.75980176814906,0.020077232910439,0.128201497646866,-3.68972602102401,"B2MG_HUMAN",5,-2.83111991911841,0.0168916900446571,0.110155382950796,0.198689595970738,"Non-significant",0.957994275374712,"B2M","Beta-2-microglobulin","B2MG_HUMAN"
-0.1552269741324,25.8853844643549,-2.40657090082388,0.0368212661310298,0.197033054501041,-4.27845939982913,"P08833",16,-2.83342987105929,0.0168231465093667,0.110155382950796,0.155226974132404,"Non-significant",0.957994275374712,"IGFBP1","Insulin-like growth factor-binding protein 1","P08833"
-0.253865502857,18.6442677227172,-3.49066040891203,0.00578716900326605,0.0611643896379671,-2.45321157395055,"P07741",1,-2.81191173025267,0.0174726036254383,0.112744273919934,0.253865502857,"Non-significant",0.947905505930045,"APRT","Adenine phosphoribosyltransferase","P07741"
-0.121990046408968,26.7118343583811,-2.19170442515214,0.0530940073028274,0.23082713813215,-4.6268616289939,"P01023",90,-2.80210487446777,0.0177768643939029,0.113512686181901,0.121990046408968,"Non-significant",0.944955598991463,"A2M","Alpha-2-macroglobulin","P01023"
-0.449667334104038,21.2357992440608,-2.6339256037933,0.0249273468854747,0.15280463640796,-3.9011598484114,"P00558",13,-2.75074573034662,0.0194589799377693,0.122972728885078,0.449667334104035,"Non-significant",0.91019118943776,"PGK1","Phosphoglycerate kinase 1","P00558"
-0.156104136376065,20.3526211265968,-2.34264580542673,0.0410725015083117,0.201419547396761,-4.38309661251016,"P12814",15,-2.72311800180585,0.020428636606985,0.127783206531447,0.156104136376069,"Non-significant",0.893526218086483,"ACTN4","Alpha-actinin-4","P12814"
-0.490265247825448,17.5272042401276,-2.77386197207733,0.0195978916858553,0.127803272376907,-3.66602965390408,"Q9H3G5",1,-2.71056661259052,0.0208849190423235,0.129317731039841,0.490265247825448,"Non-significant",0.888341923960894,"CPVL","Probable serine carboxypeptidase CPVL","Q9H3G5"
