"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","C_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.137353420257554,22.8210408687592,-5.56327543366577,0.000673539733532866,0.0944919591928642,0.0938840234442466,"P28838",43,-7.12198851935487,5.53253436715316e-05,0.0309922516094525,0.137353420257551,"Non-significant",1.50874687080691,"LAP3","Cytosol aminopeptidase","P28838"
0.631635189056368,17.8292753696442,6.27457309595739,0.000315830120511117,0.0883762087699011,0.787226792822655,"P02786;G3V0E5;H7C3V5",21,6.90152436087958,7.05495594413416e-05,0.0337186576758819,-0.631635189056375,"Up in C",1.472129722765,"TFRC","Transferrin receptor protein 1","P02786;G3V0E5;H7C3V5"
-1.161660194397,19.7518630027771,-6.22634955511665,0.000331822574344415,0.0883762087699011,0.742649633211255,"P05161;A0A096LNZ9;A0A096LPJ4",12,-6.81694659071937,7.75598408063968e-05,0.0337186576758819,1.161660194397,"Up in D",1.472129722765,"ISG15","Ubiquitin-like protein ISG15","P05161;A0A096LNZ9;A0A096LPJ4"
-0.519736289978027,16.6996712684631,-6.54682029603215,0.000240175998131782,0.087056735322826,1.03256456657537,"P35052;H7C410;H7C024;H7BZL4",6,-6.78857162205199,8.00794278837465e-05,0.0337186576758819,0.519736289978024,"Up in D",1.472129722765,"GPC1","Glypican-1","P35052;H7C410;H7C024;H7BZL4"
0.258065223693848,18.2188205718994,5.92423186332059,0.000455041154577809,0.0883762087699011,0.455468175592545,"Q03001;A0A494C1D7;F8W9J4;F6QMI7;E9PHM6;Q5T0V7;E7ETB9;Q6P0N6",37,6.76672250336735,8.20804714602773e-05,0.0337186576758819,-0.258065223693848,"Non-significant",1.472129722765,"DST","Dystonin","Q03001;A0A494C1D7;F8W9J4;F6QMI7;E9PHM6;Q5T0V7;E7ETB9;Q6P0N6"
-1.22198915481567,18.2116839885712,-6.01782642328741,0.000412145124620891,0.0883762087699011,0.545911487961568,"P29728;A0A087X0V5",19,-6.60303348865094,9.89294957494784e-05,0.0358590325181345,1.22198915481567,"Up in D",1.44540143194349,"OAS2","2'-5'-oligoadenylate synthase 2","P29728;A0A087X0V5"
-0.407926082611084,20.2786185741425,-6.05212917453775,0.00039756387879282,0.0883762087699011,0.578724830280077,"Q6Q788;A0A669KB69",18,-6.65271344381466,9.34478151718398e-05,0.0358590325181345,0.407926082611077,"Non-significant",1.44540143194349,"APOA5","Apolipoprotein A-V","Q6Q788;A0A669KB69"
-0.145899295806903,22.5384776592255,-5.52244420683147,0.000704836314267913,0.0944919591928642,0.0516772501543254,"O75452",25,-6.5019499912471,0.000111198358070477,0.0362165996243042,0.145899295806899,"Non-significant",1.44109232800665,"RDH16","Retinol dehydrogenase 16","O75452"
-1.25377655029295,18.4437651634217,-5.93585934609792,0.00044945180289973,0.0883762087699011,0.466777214159936,"P00973;H0YI20;A0A6Q8PHR1",11,-6.49830444468186,0.00011167078754654,0.0362165996243042,1.25377655029295,"Up in D",1.44109232800665,"OAS1","2'-5'-oligoadenylate synthase 1","P00973;H0YI20;A0A6Q8PHR1"
-0.181694984436024,21.2769060134888,-6.31580365818169,0.00030283470188626,0.0883762087699011,0.825069334527152,"P02763",11,-6.32146043778162,0.000137439648376801,0.0410726541323204,0.181694984436028,"Non-significant",1.38644723194603,"ORM1","Alpha-1-acid glycoprotein 1","P02763"
-0.103716850280751,24.1318707466125,-4.66708642093421,0.00192344893435807,0.127444003586177,-0.896088371581201,"P05181;H0Y593;H0Y7H4",44,-6.26361154404592,0.000147223610168866,0.0410726541323204,0.103716850280751,"Non-significant",1.38644723194603,"CYP2E1","Cytochrome P450 2E1","P05181;H0Y593;H0Y7H4"
-0.184487819671652,20.8571283817291,-5.25624193520983,0.000952912699638552,0.101034445446786,-0.23015775973637,"Q12882",53,-6.22972198246974,0.000153305914482858,0.0410726541323204,0.184487819671649,"Non-significant",1.38644723194603,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","Q12882"
-0.269837856292749,21.1770503520966,-5.70475442312456,0.000576430390613568,0.093350881522342,0.238060162787775,"Q9BQE5;J3KQL8;B0QYK8;E9PM95",16,-6.23694375967464,0.000151987208371442,0.0410726541323204,0.269837856292749,"Non-significant",1.38644723194603,"APOL2","Apolipoprotein L2","Q9BQE5;J3KQL8;B0QYK8;E9PM95"
2.09983706474305,15.8718749284744,5.81841974948459,0.000509603345819445,0.0883762087699011,0.351593093737526,"H0YAC1",1,6.12818155824385,0.000173227900108471,0.0430396194378371,-2.09983706474305,"Up in C",1.36613157741551,"KLKB1","Plasma kallikrein (Fragment)","H0YAC1"
-0.249217510223399,19.9959118366241,-5.30997936043665,0.000895944628943022,0.100378378246307,-0.172325549192453,"P0C0L4;P0C0L5;A0A140TA32;A0A140TA49;A0A140TA29;A0A140TA44;F5GXS0;A0A0G2JPR0;A0A0G2JL54",67,-6.08923827921356,0.000181601769779903,0.0430396194378371,0.249217510223399,"Non-significant",1.36613157741551,"C4A","Complement C4-A","P0C0L4;P0C0L5;A0A140TA32;A0A140TA49;A0A140TA29;A0A140TA44;F5GXS0;A0A0G2JPR0;A0A0G2JL54"
-0.446636676788298,20.588392496109,-5.51914985518652,0.000707430672366776,0.0944919591928642,0.0482601729549792,"Q99541;Q5SYF3;Q5SYF5;Q5SYF4",32,-6.11472108830433,0.000176073770361357,0.0430396194378371,0.446636676788298,"Non-significant",1.36613157741551,"PLIN2","Perilipin-2","Q99541;Q5SYF3;Q5SYF5;Q5SYF4"
-0.372312068939223,19.4288427829742,-5.24315337492979,0.000967385959324954,0.101034445446786,-0.244316246815661,"P00450;E9PFZ2;H7C5R1",35,-5.83323847937795,0.000248908918601281,0.0430865630118437,0.372312068939227,"Non-significant",1.36565814792889,"CP","Ceruloplasmin","P00450;E9PFZ2;H7C5R1"
-0.308230876922579,19.3306858539581,-5.80901773138025,0.000514792042911002,0.0883762087699011,0.342278965852858,"P01893;A0A1W2PR11;A0A140T9U0;A0A140T912;A0A1W2PRX1;A0A1W2PNZ7;A0A1W2PP77;A0A140T9M0;A0A140T930;Q5QT33;A0A1W2PRZ0;Q53YP1;A0A140T9J9;A0A140T962;A0A140T9B3;O78179;A0A140T9W2;A0A140T937;A2BF26;A0A0G2JPT2;A0A0G2JIF0;A0A1W2PS56;Q5RIP0;A0A0G2JH50",8,-5.96819458706753,0.000210568008463311,0.0430865630118437,0.308230876922575,"Non-significant",1.36565814792889,"HLA-C","HLA class I histocompatibility antigen, C alpha chain","P01893;A0A1W2PR11;A0A140T9U0;A0A140T912;A0A1W2PRX1;A0A1W2PNZ7;A0A1W2PP77;A0A140T9M0;A0A140T930;Q5QT33;A0A1W2PRZ0;Q53YP1;A0A140T9J9;A0A140T962;A0A140T9B3;O78179;A0A140T9W2;A0A140T937;A2BF26;A0A0G2JPT2;A0A0G2JIF0;A0A1W2PS56;Q5RIP0;A0A0G2JH50"
-0.182541370391856,23.5080215930939,-4.99808552950427,0.00128849049688232,0.116631673635719,-0.514712805709331,"P06744;A0A0J9YXP8;A0A0J9YX90;A0A2U3TZU2;A0A2R8Y6C7;A0A0J9YYH3;K7EPY4;K7ENA0;K7EQ48",37,-5.81365938841977,0.000255074834357092,0.0430865630118437,0.182541370391853,"Non-significant",1.36565814792889,"GPI","Glucose-6-phosphate isomerase","P06744;A0A0J9YXP8;A0A0J9YX90;A0A2U3TZU2;A0A2R8Y6C7;A0A0J9YYH3;K7EPY4;K7ENA0;K7EQ48"
-0.100161552429206,24.7111105918884,-4.27151515228808,0.00317061987399745,0.130282505835381,-1.37646758855316,"P14625;A0A1W2PRR1;Q96GW1",69,-5.78107425972339,0.000265707464208059,0.0430865630118437,0.100161552429199,"Non-significant",1.36565814792889,"HSP90B1","Endoplasmin","P14625;A0A1W2PRR1;Q96GW1"
0.344078540802002,17.5261604785919,6.09154227119973,0.00038151330168853,0.0883762087699011,0.616206834567111,"P16989",6,6.01278981523273,0.000199349987171066,0.0430865630118437,-0.344078540801998,"Non-significant",1.36565814792889,"YBX3","Y-box-binding protein 3","P16989"
-0.149124145507823,22.1303386688232,-4.9026128971182,0.0014440038892173,0.116631673635719,-0.622797662415725,"P30613",42,-5.91309770483495,0.000225384847234341,0.0430865630118437,0.149124145507827,"Non-significant",1.36565814792889,"PKLR","Pyruvate kinase PKLR","P30613"
0.164358615875248,17.8920781612396,5.38925938194369,0.000818643434441433,0.0957904286371331,-0.087875551946996,"P46087",16,5.86579283544229,0.000239012103381547,0.0430865630118437,-0.164358615875251,"Non-significant",1.36565814792889,"NOP2","Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase","P46087"
0.368591308593754,19.3209271430969,5.80627497940941,0.000516316701674203,0.0883762087699011,0.339559249982821,"P48509;E9PRJ3;K4DIA7;E9PMR4",7,5.985033607381,0.000206253462371246,0.0430865630118437,-0.36859130859375,"Non-significant",1.36565814792889,"CD151","CD151 antigen","P48509;E9PRJ3;K4DIA7;E9PMR4"
-0.136747360229503,22.400016784668,-4.90464458235775,0.00144048716576003,0.116631673635719,-0.620481445688577,"P78329;K7EK90",39,-6.00369872956969,0.000201583031889665,0.0430865630118437,0.136747360229499,"Non-significant",1.36565814792889,"CYP4F2","Cytochrome P450 4F2","P78329;K7EK90"
0.11810684204103,19.6437530517578,4.53620584869708,0.002263537032887,0.130282505835381,-1.05206335301979,"Q0VF96",53,5.78760936479589,0.000263537070193195,0.0430865630118437,-0.11810684204103,"Non-significant",1.36565814792889,"CGNL1","Cingulin-like protein 1","Q0VF96"
0.275576114654527,16.768562078476,6.81066186449764,0.000185654082151079,0.0743176002447635,1.26037605621741,"Q9H3S4;A0A1W2PQB3;F8VRJ6",5,5.78440644753341,0.000264598386602648,0.0430865630118437,-0.275576114654527,"Non-significant",1.36565814792889,"TPK1","Thiamin pyrophosphokinase 1","Q9H3S4;A0A1W2PQB3;F8VRJ6"
-0.481257438659682,16.9705333709717,-6.80118679788859,0.000187354328711497,0.0743176002447635,1.25235985178237,"Q9Y6D0;F6XHT0",3,-5.89046660247482,0.000231795888738441,0.0430865630118437,0.481257438659675,"Non-significant",1.36565814792889,"SELENOK","Selenoprotein K","Q9Y6D0;F6XHT0"
-0.475573539733901,17.6829857826233,-5.42311527355717,0.000787902710820903,0.0957904286371331,-0.052126583378139,"P17676",7,-5.75216441419366,0.000275544299682113,0.0435359993497739,0.475573539733901,"Non-significant",1.36115148205066,"CEBPB","CCAAT/enhancer-binding protein beta","P17676"
-0.764386177062999,19.7653579711914,-4.83268550551308,0.00157098813887775,0.116631673635719,-0.702947132179393,"O14879",19,-5.30406889406323,0.000491208430576285,0.0468978253712468,0.764386177063002,"Up in D",1.32884729483638,"IFIT3","Interferon-induced protein with tetratricopeptide repeats 3","O14879"
-0.241055965423548,18.0593316555023,-5.25339206644087,0.000956043604270172,0.101034445446786,-0.233238166161002,"P07996",12,-5.60031044667515,0.000334139896267647,0.0468978253712468,0.241055965423552,"Non-significant",1.32884729483638,"THBS1","Thrombospondin-1","P07996"
0.336981296539349,18.7931106090546,4.93282612275512,0.00139266541799867,0.116631673635719,-0.588425634504049,"P08729;A0A1W2PRP1",13,5.3595742723511,0.00045656925725523,0.0468978253712468,-0.336981296539349,"Non-significant",1.32884729483638,"KRT7","Keratin, type II cytoskeletal 7","P08729;A0A1W2PRP1"
-0.850466251373259,18.8958008289337,-4.95968167555454,0.00134871378882047,0.116631673635719,-0.558003781114953,"P09914",25,-5.44828823257086,0.000406571263812397,0.0468978253712468,0.850466251373252,"Up in D",1.32884729483638,"IFIT1","Interferon-induced protein with tetratricopeptide repeats 1","P09914"
-0.250069618225101,21.2465744018555,-4.87677356879706,0.00148956303557614,0.116631673635719,-0.652317063507627,"P10632;A0A0D9SG51;G3V188;B7Z1F5",37,-5.50590463320634,0.000377293225588239,0.0468978253712468,0.250069618225101,"Non-significant",1.32884729483638,"CYP2C8","Cytochrome P450 2C8","P10632;A0A0D9SG51;G3V188;B7Z1F5"
-0.318445205688448,18.0638275146485,-5.38360729275523,0.000823903394639412,0.0957904286371331,-0.0938619848924249,"P11226",7,-5.500832306773,0.000379776779623092,0.0468978253712468,0.318445205688448,"Non-significant",1.32884729483638,"MBL2","Mannose-binding protein C","P11226"
-0.277337551116929,20.7724645137787,-4.93785810110039,0.00138431164120407,0.116631673635719,-0.582716099063139,"P20813",32,-5.53168503538815,0.000364939367763013,0.0468978253712468,0.277337551116926,"Non-significant",1.32884729483638,"CYP2B6","Cytochrome P450 2B6","P20813"
-0.148175239562953,23.9725103378296,-4.59899483826701,0.00209281178038032,0.130282505835381,-0.976868726667981,"P21980",44,-5.49710663685176,0.000381612248879587,0.0468978253712468,0.148175239562953,"Non-significant",1.32884729483638,"TGM2","Protein-glutamine gamma-glutamyltransferase 2","P21980"
0.163556098937995,18.5677604675293,4.92914267944405,0.0013988155781505,0.116631673635719,-0.592607783951223,"P46934;H0Y8X6",18,5.45648074020451,0.00040226223320439,0.0468978253712468,-0.163556098937999,"Non-significant",1.32884729483638,"NEDD4","E3 ubiquitin-protein ligase NEDD4","P46934;H0Y8X6"
0.415905475616452,16.7569153308869,6.43422306262106,0.000268701220645534,0.0883762087699011,0.932386026582282,"P50281;F8W1B7",3,5.37555627634342,0.000447092109094401,0.0468978253712468,-0.415905475616452,"Non-significant",1.32884729483638,"MMP14","Matrix metalloproteinase-14","P50281;F8W1B7"
0.218501567840622,17.0648424625397,5.63659642992267,0.000621127254530351,0.093350881522342,0.169001923801185,"P50895;A0A087WXM8",7,5.31204604800952,0.000486059924359041,0.0468978253712468,-0.218501567840622,"Non-significant",1.32884729483638,"BCAM","Basal cell adhesion molecule","P50895;A0A087WXM8"
-0.304944038391106,19.0395746231079,-4.93634208076233,0.00138682262947515,0.116631673635719,-0.584435798744487,"P98155",23,-5.46922363425012,0.000395657769498539,0.0468978253712468,0.304944038391103,"Non-significant",1.32884729483638,"VLDLR","Very low-density lipoprotein receptor","P98155"
0.126974105834954,17.6577491760254,4.94594414407056,0.00137100287531043,0.116631673635719,-0.573550284870587,"Q69YQ0;F8WAN1;A0A494C1J1",16,5.36653171579671,0.000452417130803136,0.0468978253712468,-0.12697410583495,"Non-significant",1.32884729483638,"SPECC1L","Cytospin-A","Q69YQ0;F8WAN1;A0A494C1J1"
0.214904308319124,18.0532824993134,4.92649797271651,0.00140324980078083,0.116631673635719,-0.595611984235205,"Q6NUQ4;H7C0H8",19,5.45251984670966,0.00040433934753322,0.0468978253712468,-0.214904308319124,"Non-significant",1.32884729483638,"TMEM214","Transmembrane protein 214","Q6NUQ4;H7C0H8"
-0.283863544464122,21.1247618198395,-4.75487675514047,0.00172688073636597,0.12323037242039,-0.793111976784862,"Q6ZUJ8",28,-5.2987059978538,0.000494702799274755,0.0468978253712468,0.283863544464126,"Non-significant",1.32884729483638,"PIK3AP1","Phosphoinositide 3-kinase adapter protein 1","Q6ZUJ8"
0.994442462921182,17.8593237400055,4.96873559164136,0.00133424187616134,0.116631673635719,-0.547775157993156,"Q86TG7;A0A087WZG9;A0A087WX23;A0A087WUL4;A0A087WXK2;B4DSP0",9,5.42971701074545,0.000416525345858083,0.0468978253712468,-0.994442462921175,"Up in C",1.32884729483638,"PEG10","Retrotransposon-derived protein PEG10","Q86TG7;A0A087WZG9;A0A087WX23;A0A087WUL4;A0A087WXK2;B4DSP0"
-0.31034088134767,18.9796042442322,-6.80609426262329,0.0001864715545603,0.0743176002447635,1.25651323434463,"Q92496;Q02985;A0A0C4DH21",4,-5.50374596575394,0.000378348013495932,0.0468978253712468,0.310340881347674,"Non-significant",1.32884729483638,"CFHR3;CFHR4","Complement factor H-related protein 3","Q92496;Q02985;A0A0C4DH21"
-0.253659248352049,15.6333067417145,-8.20264929414973,5.35418101545151e-05,0.0635553330777608,2.31598637413546,"Q96SZ6",4,-5.35222694769843,0.000460998845905899,0.0468978253712468,0.253659248352049,"Non-significant",1.32884729483638,"CDK5RAP1","Mitochondrial tRNA methylthiotransferase CDK5RAP1","Q96SZ6"
0.180684089660648,18.6318898200989,4.74813065855032,0.001741176343018,0.12323037242039,-0.800978170335392,"Q9BY44;C9IZE1;H7C5Q3",23,5.35094612262516,0.000461775781897959,0.0468978253712468,-0.180684089660648,"Non-significant",1.32884729483638,"EIF2A","Eukaryotic translation initiation factor 2A","Q9BY44;C9IZE1;H7C5Q3"
0.133772373199498,19.6847636699677,5.18538568830541,0.00103422797184639,0.106215212708624,-0.307147066210844,"Q9BZV1;K7EP32",13,5.34234294268088,0.000467031227971431,0.0468978253712468,-0.133772373199502,"Non-significant",1.32884729483638,"UBXN6","UBX domain-containing protein 6","Q9BZV1;K7EP32"
-0.257012367248524,17.7327127456665,-5.4836567929178,0.000736061999554931,0.0944919591928642,0.011333332777629,"Q9H4F8",7,-5.39575940224038,0.000435415241692584,0.0468978253712468,0.257012367248524,"Non-significant",1.32884729483638,"SMOC1","SPARC-related modular calcium-binding protein 1","Q9H4F8"
-0.107323169708227,22.6468327045441,-4.35246601695857,0.00285695763167834,0.130282505835381,-1.27598568766999,"Q9HDC9;H0Y512",30,-5.33913691783065,0.00046900621274649,0.0468978253712468,0.107323169708227,"Non-significant",1.32884729483638,"APMAP","Adipocyte plasma membrane-associated protein","Q9HDC9;H0Y512"
-0.131616115570075,19.1058051586151,-4.58971563511517,0.00211712964712024,0.130282505835381,-0.987938690034728,"Q9P2R3",33,-5.50507764714938,0.000377696938308276,0.0468978253712468,0.131616115570075,"Non-significant",1.32884729483638,"ANKFY1","Rabankyrin-5","Q9P2R3"
-0.247068405151399,17.9550695419311,-4.87202059786937,0.00149811412116,0.116631673635719,-0.657759352425922,"Q9Y3Z3;A0A2R8YCS7",22,-5.41511521999142,0.000424537046989378,0.0468978253712468,0.247068405151403,"Non-significant",1.32884729483638,"SAMHD1","Deoxynucleoside triphosphate triphosphohydrolase SAMHD1","Q9Y3Z3;A0A2R8YCS7"
-0.0870270729065012,22.9021403789521,-3.88298080134818,0.0052988941876707,0.152227311136221,-1.87400605191491,"Q9Y4L1;A0A494C039;E9PJ21;K7EQK2;A0A087WWI4;A0A087X054",63,-5.36223147469005,0.000454978623433622,0.0468978253712468,0.0870270729065012,"Non-significant",1.32884729483638,"HYOU1","Hypoxia up-regulated protein 1","Q9Y4L1;A0A494C039;E9PJ21;K7EQK2;A0A087WWI4;A0A087X054"
-0.882466316223123,18.6834998130798,-4.84183183758167,0.00155370225453426,0.116631673635719,-0.692416343141154,"Q9Y6K5",16,-5.30932947754781,0.00048780663587614,0.0468978253712468,0.882466316223123,"Up in D",1.32884729483638,"OAS3","2'-5'-oligoadenylate synthase 3","Q9Y6K5"
0.179941177368129,19.3921813964844,4.57263003163296,0.00216271875636537,0.130282505835381,-1.00836022790239,"O75534;E9PLT0",36,5.26782158383844,0.000515356649591821,0.0469699422495538,-0.179941177368125,"Non-significant",1.32817997378983,"CSDE1","Cold shock domain-containing protein E1","O75534;E9PLT0"
-0.0935168266296529,24.168886423111,-3.980653513711,0.00464726865608345,0.150212228726211,-1.74659377416972,"P30101;H7BZJ3",48,-5.25249069041338,0.00052595358896774,0.0469699422495538,0.0935168266296493,"Non-significant",1.32817997378983,"PDIA3","Protein disulfide-isomerase A3","P30101;H7BZJ3"
0.193655014038121,18.8966689109802,4.84939047328461,0.0015395746052484,0.116631673635719,-0.683724357680236,"P46734;E9PRZ0;J3QR49",15,5.26028815272663,0.00052053474807954,0.0469699422495538,-0.193655014038125,"Non-significant",1.32817997378983,"MAP2K3","Dual specificity mitogen-activated protein kinase kinase 3","P46734;E9PRZ0;J3QR49"
0.157832145690929,22.1984486579895,5.02931652069556,0.00124169451670198,0.116631673635719,-0.479691743999827,"P61254;Q9UNX3;E5RIT6;J3KS10;J3QQQ9;J3QQV1;J3QRI7;J3QRC4",13,5.28327409140155,0.000504908717519092,0.0469699422495538,-0.157832145690925,"Non-significant",1.32817997378983,"RPL26","60S ribosomal protein L26","P61254;Q9UNX3;E5RIT6;J3KS10;J3QQQ9;J3QQV1;J3QRI7;J3QRC4"
0.226246356964097,17.8112800121308,5.74548038484144,0.000551430351286545,0.0918355087737213,0.27897245483244,"P10746;A0A3B3ISX6;A0A3B3ISL9;Q5T3L7;A0A3B3ITJ2;Q5T3L9;Q5T3L8;A0A3B3ISM6",6,5.17491198090368,0.000583311506060677,0.0492378835663821,-0.226246356964101,"Non-significant",1.30770062298678,"UROS","Uroporphyrinogen-III synthase","P10746;A0A3B3ISX6;A0A3B3ISL9;Q5T3L7;A0A3B3ITJ2;Q5T3L9;Q5T3L8;A0A3B3ISM6"
-0.149761199951143,22.3434925079345,-4.43176918765535,0.00258222961605266,0.130282505835381,-1.17863124141885,"P35520;P0DN79;H7C1W6;H7C2H4;H7C2W0",36,-5.20208843281528,0.000562484737502214,0.0492378835663821,0.149761199951147,"Non-significant",1.30770062298678,"CBS;CBSL","Cystathionine beta-synthase-like protein","P35520;P0DN79;H7C1W6;H7C2H4;H7C2W0"
0.105047225952145,19.0333342552185,4.29016246997017,0.00309517569231216,0.130282505835381,-1.35322259389684,"P78347;C9J6M0;A0A494C1K3",27,5.18451614951482,0.000575857720942107,0.0492378835663821,-0.105047225952148,"Non-significant",1.30770062298678,"GTF2I","General transcription factor II-I","P78347;C9J6M0;A0A494C1K3"
-0.646855831146194,18.1942203044891,-4.72267866800549,0.00179629200565532,0.12323037242039,-0.830726312250841,"Q8IY21",21,-5.18775585682786,0.000573366634171731,0.0492378835663821,0.646855831146201,"Up in D",1.30770062298678,"DDX60","Probable ATP-dependent RNA helicase DDX60","Q8IY21"
0.156369209289551,22.2040815353393,4.35512804471429,0.00284723484966079,0.130282505835381,-1.27270031686299,"P21333;Q60FE5;A0A087WWY3",159,5.16045737386835,0.000594726745389212,0.0492680238063882,-0.156369209289547,"Non-significant",1.30743485739615,"FLNA","Filamin-A","P21333;Q60FE5;A0A087WWY3"
-0.675704479217522,20.793705701828,-4.67322659165611,0.00190893115331843,0.127444003586177,-0.888843087687709,"P42224;A0A669KB52;A0A669KB68;A0A669KB75;A0A669KBA4;A0A669KB53;E7EPD2;A0A669KBI6;A0A669KB56;J3KPM9",39,-5.14444428614731,0.000607654951198556,0.0492680238063882,0.675704479217522,"Up in D",1.30743485739615,"STAT1","Signal transducer and activator of transcription 1-alpha/beta","P42224;A0A669KB52;A0A669KB68;A0A669KB75;A0A669KBA4;A0A669KB53;E7EPD2;A0A669KBI6;A0A669KB56;J3KPM9"
-0.193583965301471,23.7766931056976,-4.47137240885375,0.0024559465870447,0.130282505835381,-1.13041579427066,"Q3LXA3;H0YCY6;I3L252",49,-5.14595245330184,0.000606424486210956,0.0492680238063882,0.193583965301475,"Non-significant",1.30743485739615,"TKFC","Triokinase/FMN cyclase","Q3LXA3;H0YCY6;I3L252"
-0.129992961883502,24.744332075119,-4.55494133718589,0.00221105165599157,0.130282505835381,-1.02955537482843,"P40261",19,-5.10404338141029,0.00064164018471591,0.0507846256621924,0.129992961883499,"Non-significant",1.29426774442186,"NNMT","Nicotinamide N-methyltransferase","P40261"
-0.381217479705828,15.3193838596344,-6.26160962928339,0.00032004330202991,0.0883762087699011,0.775277148909493,"Q01201;D6R992",3,-5.09697982835706,0.000647789891103744,0.0507846256621924,0.381217479705827,"Non-significant",1.29426774442186,"RELB","Transcription factor RelB","Q01201;D6R992"
0.1029953956604,19.3027827739716,4.35463328744166,0.00284903916557501,0.130282505835381,-1.2733108356521,"Q8N1F7;H3BV15",22,5.09322482913719,0.000651084944387082,0.0507846256621924,-0.1029953956604,"Non-significant",1.29426774442186,"NUP93","Nuclear pore complex protein Nup93","Q8N1F7;H3BV15"
0.198480129241933,18.3160765171051,5.04490710643171,0.00121903644943616,0.116631673635719,-0.462270885681805,"Q9BQG2",9,5.07125364567141,0.000670730841756479,0.0516630430862928,-0.198480129241926,"Non-significant",1.28682001634579,"NUDT12","NAD-capped RNA hydrolase NUDT12","Q9BQG2"
