"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.215032577514648,21.4682974815369,4.70449592133356,0.00188077538114716,0.354556619032756,-0.992234359092836,"P04439;P01889;D9J307;Q5SRN5;A0A140T9H3;A0A0G2JL56;A0A140T933;A0A1W2PQZ3;A0A1W2PQS8;A0A1W2PPF8;A0A1W2PS24;A0A140T955;A0A0G2JI36;A0A0G2JPD3;A0A0G2JIF2;A0A140T975;A0A140T941;A0A1W2PRT9;Q5SRN7;A0A1W2PS39;A0A140T9A9;A0A140T913;Q9GJ45;S6AU73;B0UXQ0;A0A140T8Y4;A0A1W2PR61;A0A140T9G0;A0A1W2PPR8;A0A140T9S9;A0A140T9X5;Q5SUL5;A0A1W2PP29;Q2L6G2;Q53Z42;A0A140T8W8;A0A140T9Z6;D5H3J5;A0A1W2PQD0;Q5SS57;Q5SPM2;Q5RJ27;A0A1W2PSE7;A0A1W2PPQ2;A0A1W2PQE2;A0A140T9I0;A0A140T951",13,5.04350747293099,0.000746022369757587,0.229849492122313,-0.215032577514652,"Non-significant",0.638556451533949,"HLA-A","HLA class I histocompatibility antigen, A alpha chain","P04439;P01889;D9J307;Q5SRN5;A0A140T9H3;A0A0G2JL56;A0A140T933;A0A1W2PQZ3;A0A1W2PQS8;A0A1W2PPF8;A0A1W2PS24;A0A140T955;A0A0G2JI36;A0A0G2JPD3;A0A0G2JIF2;A0A140T975;A0A140T941;A0A1W2PRT9;Q5SRN7;A0A1W2PS39;A0A140T9A9;A0A140T913;Q9GJ45;S6AU73;B0UXQ0;A0A140T8Y4;A0A1W2PR61;A0A140T9G0;A0A1W2PPR8;A0A140T9S9;A0A140T9X5;Q5SUL5;A0A1W2PP29;Q2L6G2;Q53Z42;A0A140T8W8;A0A140T9Z6;D5H3J5;A0A1W2PQD0;Q5SS57;Q5SPM2;Q5RJ27;A0A1W2PSE7;A0A1W2PPQ2;A0A1W2PQE2;A0A140T9I0;A0A140T951"
0.236343383789073,17.9604320526123,4.51228953798966,0.00238460079525259,0.374852827847344,-1.17915592172318,"Q9Y3Z3;A0A2R8YCS7",22,4.98162618745741,0.000810544472021516,0.237836906504599,-0.236343383789077,"Non-significant",0.623720752544792,"SAMHD1","Deoxynucleoside triphosphate triphosphohydrolase SAMHD1","Q9Y3Z3;A0A2R8YCS7"
0.465456008911097,18.9733543395996,4.43724950419172,0.00261999362672923,0.374852827847344,-1.25404276782231,"O95786;A2A376",27,4.85712516233866,0.00095936704989002,0.25282856635802,-0.465456008911097,"Non-significant",0.597173857957853,"DDX58","Antiviral innate immune response receptor RIG-I","O95786;A2A376"
0.128321647644078,19.5155372619629,4.26778781705419,0.00325061245072832,0.408781100436487,-1.42713022100515,"P09871;H0Y5D1;A0A087X232;F8WCZ6;F5H7T4",23,4.8714733688947,0.000940801852042082,0.25282856635802,-0.128321647644078,"Non-significant",0.597173857957853,"C1S","Complement C1s subcomponent","P09871;H0Y5D1;A0A087X232;F8WCZ6;F5H7T4"
0.840139865875251,18.7046630382538,4.44143276261608,0.00260622263181345,0.374852827847344,-1.24983968680167,"Q9Y6K5",16,4.8380023440599,0.000984726645990341,0.25282856635802,-0.840139865875248,"Non-significant",0.597173857957853,"OAS3","2'-5'-oligoadenylate synthase 3","Q9Y6K5"
0.607013225555377,18.2141416072845,4.39163784519901,0.00277541699278414,0.374852827847344,-1.3000882119046,"Q8IY21",21,4.79180515473586,0.00104902123530478,0.258562754077923,-0.607013225555374,"Non-significant",0.58743403499866,"DDX60","Probable ATP-dependent RNA helicase DDX60","Q8IY21"
0.352862358093276,18.6092643737793,4.3689922702421,0.00285630236631237,0.374852827847344,-1.32309738962079,"P19525;F8WBH4;C9JZT2",16,4.75888280215524,0.00109759479767152,0.26012996704815,-0.352862358093276,"Non-significant",0.584809614071013,"EIF2AK2","Interferon-induced, double-stranded RNA-activated protein kinase","P19525;F8WBH4;C9JZT2"
-0.404691696166951,15.5760052204132,-4.74927514742369,0.00178097909844689,0.354556619032756,-0.949690177500263,"O75140;A0A2R8Y6V4;A0A2R8Y842;A0A2R8YEW8;A0A2R8Y6Y2;A0A2R8YFS1;A0A2R8Y6H3;A0A5F9UWT1;H0Y770;A0A2R8Y5P2;A0A2R8Y7U6;A0A2R8Y7U0;A0A2R8Y5K9;A0A2R8Y721;A0A2R8YF50;A0A2R8Y5E9;A0A2R8Y5T1;A0A2R8YF97;A0A2R8Y6H8",4,-4.70625245927156,0.00118034726687606,0.269381476240381,0.404691696166951,"Non-significant",0.569632271431058,"DEPDC5","GATOR complex protein DEPDC5","O75140;A0A2R8Y6V4;A0A2R8Y842;A0A2R8YEW8;A0A2R8Y6Y2;A0A2R8YFS1;A0A2R8Y6H3;A0A5F9UWT1;H0Y770;A0A2R8Y5P2;A0A2R8Y7U6;A0A2R8Y7U0;A0A2R8Y5K9;A0A2R8Y721;A0A2R8YF50;A0A2R8Y5E9;A0A2R8Y5T1;A0A2R8YF97;A0A2R8Y6H8"
-0.359755516052198,15.5621740818024,-4.48759831765614,0.00245939578105069,0.374852827847344,-1.2036778608917,"O60307",6,-4.65917488565551,0.00126007284663525,0.271694876206661,0.3597555160522,"Non-significant",0.565918551704141,"MAST3","Microtubule-associated serine/threonine-protein kinase 3","O60307"
-0.0730743408202699,19.5382494926453,-3.42141236199704,0.0101726300438612,0.602728330098776,-2.37286095729212,"O75923",45,-4.64865526728002,0.0012786678691972,0.271694876206661,0.0730743408202734,"Non-significant",0.565918551704141,"DYSF","Dysferlin","O75923"
-0.125274181366002,16.7748987674713,-4.85091253914136,0.00157537137030975,0.354556619032756,-0.854520295186282,"Q13136;A0A2R8Y7R9",9,-4.49916084944772,0.00157734895795411,0.323987475963775,0.125274181366002,"Non-significant",0.489471777524714,"PPFIA1","Liprin-alpha-1","Q13136;A0A2R8Y7R9"
1.34984016418457,16.0151689052582,4.11123377195651,0.00398243831223147,0.444259678520968,-1.59193422277424,"Q15646",4,4.44726538325286,0.00169788225937648,0.329768743920977,-1.34984016418457,"Non-significant",0.481790509958709,"OASL","2'-5'-oligoadenylate synthase-like protein","Q15646"
1.26121163368225,15.3404797315597,4.30684817683151,0.00309179725084177,0.396909472076813,-1.3867450947455,"Q8TCB0;C9JUM8",1,4.44123011023348,0.00171252836830108,0.329768743920977,-1.26121163368225,"Non-significant",0.481790509958709,"IFI44","Interferon-induced protein 44","Q8TCB0;C9JUM8"
0.170184135437005,20.3389658927918,4.51512516436987,0.00237617171656305,0.374852827847344,-1.17634719122792,"O15533;Q6P1N7;A2AB90;A0A0G2JKZ1;A0A0G2JH37;C9JA35;A0A0A0MSV9",8,4.41586256196066,0.00177558634755461,0.331550396170651,-0.170184135437001,"Non-significant",0.479450448811767,"TAPBP","Tapasin","O15533;Q6P1N7;A2AB90;A0A0G2JKZ1;A0A0G2JH37;C9JA35;A0A0A0MSV9"
0.798978567123406,15.7198737859726,4.63822886131005,0.00203990472519252,0.359139797618181,-1.05588775337335,"Q9Y314;A0A075B797;M0R1K2;M0R3B2;M0QX85;A0A075B6F9;M0R1T7",1,4.37310179086566,0.00188757942941212,0.342096013059925,-0.798978567123399,"Non-significant",0.465851987247747,"NOSIP","Nitric oxide synthase-interacting protein","Q9Y314;A0A075B797;M0R1K2;M0R3B2;M0QX85;A0A075B6F9;M0R1T7"
0.541500091552727,18.076087474823,4.21804533663888,0.00346586643118989,0.425388205261348,-1.47898408151119,"Q01629;P13164;Q01628;H7BYV1;E9PQN9;E9PS44",3,4.2645860586974,0.00220715623921627,0.375151916171778,-0.541500091552727,"Non-significant",0.425792830952576,"IFITM3","Interferon-induced transmembrane protein 3","Q01629;P13164;Q01628;H7BYV1;E9PQN9;E9PS44"
0.403945922851577,16.922830581665,4.19699039525685,0.00356161567674403,0.425388205261348,-1.50107587225711,"Q8NHU6",4,4.23872046007285,0.00229157051066971,0.375151916171778,-0.403945922851577,"Non-significant",0.425792830952576,"TDRD7","Tudor domain-containing protein 7","Q8NHU6"
-0.304143190383947,16.2228869199753,-5.15738603874839,0.00109800257663143,0.354556619032756,-0.579084787540308,"Q9BZI7;A0A087WYC8",3,-4.23216809768103,0.002313497697911,0.375151916171778,0.30414319038395,"Non-significant",0.425792830952576,"UPF3B","Regulator of nonsense transcripts 3B","Q9BZI7;A0A087WYC8"
1.11983346939087,14.3399641513825,4.19091563849524,0.00358977388406201,0.425388205261348,-1.50746560014271,"Q9NVM4;H3BNC0;H3BPZ8;A0A6Q8PFP4",1,4.27726495848749,0.00216699693209277,0.375151916171778,-1.11983346939087,"Non-significant",0.425792830952576,"PRMT7","Protein arginine N-methyltransferase 7","Q9NVM4;H3BNC0;H3BPZ8;A0A6Q8PFP4"
-0.157124996185296,19.8897964954376,-4.88640603560521,0.00150983700096456,0.354556619032756,-0.821738802119933,"O15120",6,-4.17364209450389,0.00251958684752667,0.398094721909214,0.157124996185299,"Non-significant",0.400013580418663,"AGPAT2","1-acyl-sn-glycerol-3-phosphate acyltransferase beta","O15120"
0.288430690765352,18.7812006473541,5.00458588490346,0.00131235354611803,0.354556619032756,-0.71426551310525,"Q3SY84",3,4.06565856759882,0.0029530058936916,0.427077793493675,-0.288430690765349,"Non-significant",0.369493009734229,"KRT71","Keratin, type II cytoskeletal 71","Q3SY84"
-0.0815248489379989,18.0792427062988,-3.19974076443779,0.0139472481262872,0.687543543633455,-2.64142166479924,"Q709C8",54,-4.08140065475807,0.00288516137929312,0.427077793493675,0.0815248489379989,"Non-significant",0.369493009734229,"VPS13C","Vacuolar protein sorting-associated protein 13C","Q709C8"
0.211182117462201,18.2850277423859,3.66327027130739,0.00726476955426178,0.532787990124068,-2.08919012915681,"Q8TDB6",28,4.05944348753159,0.00298025724119247,0.427077793493675,-0.211182117462201,"Non-significant",0.369493009734229,"DTX3L","E3 ubiquitin-protein ligase DTX3L","Q8TDB6"
-0.306378364562967,16.4896492958069,-4.04625236763292,0.00433729325372479,0.452989847956816,-1.66171902028541,"Q9NUL3;E7EVJ4;E7EPX0;E7EVI1;E5RJN7",5,-4.08590770141546,0.00286604419197061,0.427077793493675,0.306378364562978,"Non-significant",0.369493009734229,"STAU2","Double-stranded RNA-binding protein Staufen homolog 2","Q9NUL3;E7EVJ4;E7EPX0;E7EVI1;E5RJN7"
-0.325178623199498,15.8479716777801,-4.46387597374072,0.00253367979964844,0.374852827847344,-1.22734734539223,"Q12982;J3KN59;H7C096",3,-3.97095400915155,0.00339867846386014,0.431037925377225,0.325178623199502,"Non-significant",0.365484516248941,"BNIP2","BCL2/adenovirus E1B 19 kDa protein-interacting protein 2","Q12982;J3KN59;H7C096"
-0.107202529907251,17.8928027153015,-4.37733132962683,0.00282622126160153,0.374852827847344,-1.31461298912533,"Q13428;A0A6I8PRA0;A0A3B3IS06;E7ETY2",9,-3.99882663169923,0.00326052151071668,0.431037925377225,0.107202529907251,"Non-significant",0.365484516248941,"TCOF1","Treacle protein","Q13428;A0A6I8PRA0;A0A3B3IS06;E7ETY2"
0.153972148895246,17.0870444774628,4.61432036355046,0.0021008954118202,0.359603264656557,-1.0790572863476,"Q13636;Q9UL26;J3QR51",6,3.99655915928059,0.0032715345275037,0.431037925377225,-0.153972148895249,"Non-significant",0.365484516248941,"RAB22A","Ras-related protein Rab-22A","Q13636;Q9UL26;J3QR51"
-0.169158458709724,18.1036746501923,-3.72220234883351,0.00670106919045402,0.522281729870591,-2.02164144832563,"Q6P2E9",15,-4.03535469899382,0.00308843573730145,0.431037925377225,0.169158458709727,"Non-significant",0.365484516248941,"EDC4","Enhancer of mRNA-decapping protein 4","Q6P2E9"
0.200919151306177,19.4002995491028,3.58482458677845,0.0080956481813086,0.536401979497028,-2.18007572732501,"Q8IXQ6;G5E9U8",25,3.96527210583197,0.00342759791358066,0.431037925377225,-0.200919151306174,"Non-significant",0.365484516248941,"PARP9","Protein mono-ADP-ribosyltransferase PARP9","Q8IXQ6;G5E9U8"
-0.0459570884704945,19.7108232975006,-2.41273833883559,0.0446636465238038,0.771799546475875,-3.64317370430525,"Q9UPN3;H3BQK9;E9PLY5;H3BPE1;E9PNZ4;A0A590UJG2;H0Y390;A0A5F9ZGX0",124,-3.98035145150662,0.00335141535399871,0.431037925377225,0.0459570884704981,"Non-significant",0.365484516248941,"MACF1","Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5","Q9UPN3;H3BQK9;E9PLY5;H3BPE1;E9PNZ4;A0A590UJG2;H0Y390;A0A5F9ZGX0"
0.296566724777252,14.8947123289108,4.6595600163081,0.00198712530034928,0.359139797618181,-1.03530732547408,"Q9ULK4;Q5JWT2",3,3.94630613286664,0.0035260375464085,0.434548867219383,-0.296566724777248,"Non-significant",0.361961377856568,"MED23","Mediator of RNA polymerase II transcription subunit 23","Q9ULK4;Q5JWT2"
0.168687820434599,19.3680739402771,3.74828930755242,0.0064667563133459,0.516737434643416,-1.99194243706773,"P25774;U3KQE7",10,3.90623278934802,0.00374403911801819,0.44828802835893,-0.168687820434599,"Non-significant",0.348442858919349,"CTSS","Cathepsin S","P25774;U3KQE7"
-0.179101943969748,17.1828989982605,-3.96755799449437,0.0048136831399604,0.468400970726392,-1.74730803537262,"Q96Q42",7,-3.89932856926722,0.00378302133636228,0.44828802835893,0.179101943969751,"Non-significant",0.348442858919349,"ALS2","Alsin","Q96Q42"
-0.0628857612609792,21.3290078639984,-2.77819485882592,0.0258352704124366,0.733626434476656,-3.17104041224168,"P42704",100,-3.88126329259688,0.0038870715452485,0.451927072864552,0.0628857612609757,"Non-significant",0.34493164131207,"LRPPRC","Leucine-rich PPR motif-containing protein, mitochondrial","P42704"
0.231850147247322,17.790637254715,5.72808534231431,0.000580114320654446,0.354556619032756,-0.11040164187267,"P53801;A8MZH8;B4DPZ0",3,3.85650560972741,0.00403462350460771,0.460395371025791,-0.231850147247322,"Non-significant",0.336869051567142,"PTTG1IP","Pituitary tumor-transforming gene 1 protein-interacting protein","P53801;A8MZH8;B4DPZ0"
-0.133250713348396,19.6163618564606,-3.93651675440199,0.00501695294838394,0.468400970726392,-1.78139205961165,"P06730;H0Y8J7;D6RBW1",8,-3.76344765905934,0.00464453541205522,0.518979474355177,0.133250713348399,"Non-significant",0.284849818164181,"EIF4E","Eukaryotic translation initiation factor 4E","P06730;H0Y8J7;D6RBW1"
0.077379226684549,22.7139019966125,3.14487493725878,0.0150950607046103,0.69330566369737,-2.70905460576183,"Q9UL46;A0A087X1Z3;H0YM70;H0YKU2",26,3.75333500194807,0.00471646390196201,0.518979474355177,-0.077379226684549,"Non-significant",0.284849818164181,"PSME2","Proteasome activator complex subunit 2","Q9UL46;A0A087X1Z3;H0YM70;H0YKU2"
-0.0794186592102299,18.6680905818939,-3.30171187084932,0.0120529494647626,0.629409106795485,-2.51691758698163,"Q9UJU6;H0Y5J4",19,-3.73701018973316,0.00483507322530628,0.522696863409426,0.0794186592102228,"Non-significant",0.281750106001475,"DBNL","Drebrin-like protein","Q9UJU6;H0Y5J4"
-0.123992443084703,18.0796692371368,-4.79766672349005,0.00167962543002504,0.354556619032756,-0.904137156345941,"C4AMC7;A8K0Z3;Q6VEQ5;A8MWX3;Q9NQA3",6,-3.72364491603132,0.00493452563668422,0.524250809883589,0.123992443084699,"Non-significant",0.280460889946639,"WASH6P","WAS protein family homolog 6","C4AMC7;A8K0Z3;Q6VEQ5;A8MWX3;Q9NQA3"
-0.598480939865148,14.5042072534561,-4.11747047037334,0.00395007763657916,0.444259678520968,-1.58527897625051,"Q9BUE0",1,-3.69898577290973,0.00512373050009836,0.526207122360102,0.598480939865151,"Non-significant",0.278843277913644,"MED18","Mediator of RNA polymerase II transcription subunit 18","Q9BUE0"
-0.137704849243175,17.9194407463074,-4.36820779899565,0.00285915009880318,0.374852827847344,-1.32389622023834,"Q9H6U8;A0A087WZ62;H0YCW6",6,-3.70230497697993,0.00509782287062678,0.526207122360102,0.137704849243171,"Non-significant",0.278843277913644,"ALG9","Alpha-1,2-mannosyltransferase ALG9","Q9H6U8;A0A087WZ62;H0YCW6"
2.72226142883298,15.7726826667786,3.40638939404521,0.0103903917463801,0.605872031161576,-2.39081217261931,"Q9NQ86",1,3.68204977930622,0.00525810320239137,0.531154621854683,-2.72226142883298,"Non-significant",0.274779035145914,"TRIM36","E3 ubiquitin-protein ligase TRIM36","Q9NQ86"
-0.318626880645724,16.9094550609589,-3.69531703217036,0.00695215999346904,0.522429388777515,-2.05237948663683,"O43272;A0A087WWM6;E7EQL6",4,-3.66924088506864,0.00536219823399976,0.531774371214777,0.318626880645724,"Non-significant",0.274272597256823,"PRODH","Proline dehydrogenase 1, mitochondrial","O43272;A0A087WWM6;E7EQL6"
-0.110523700714122,18.7550132274628,-4.42996073067275,0.00264417822463144,0.374852827847344,-1.26137408919894,"Q92572",7,-3.64994491880459,0.00552313530635276,0.531774371214777,0.110523700714126,"Non-significant",0.274272597256823,"AP3S1","AP-3 complex subunit sigma-1","Q92572"
-0.290921211242704,16.6349105834961,-5.59014356434357,0.000674180791024008,0.354556619032756,-0.218608048367146,"Q9P013",2,-3.65662144080101,0.00546688136091812,0.531774371214777,0.290921211242701,"Non-significant",0.274272597256823,"CWC15","Spliceosome-associated protein CWC15 homolog","Q9P013"
-0.165290832519496,16.8367772102356,-3.36527217659622,0.0110122559770049,0.616886557548218,-2.44013444944679,"Q5T160",14,-3.6344668090061,0.00565590831499534,0.536180108261559,0.165290832519499,"Non-significant",0.270689301939274,"RARS2","Probable arginine--tRNA ligase, mitochondrial","Q5T160"
0.5305495262146,17.1243765354156,3.34128749119174,0.011393248638263,0.626832125973006,-2.46903269945232,"Q9BYX4;A0A3B3IRK8",7,3.60651819715307,0.00590424557122596,0.547891818439197,-0.5305495262146,"Non-significant",0.261305184750981,"IFIH1","Interferon-induced helicase C domain-containing protein 1","Q9BYX4;A0A3B3IRK8"
-0.249839782714847,17.8485708236694,-3.51053925012088,0.00897713143164105,0.569136204772871,-2.2671435909087,"Q9UKD2",6,-3.60071020483034,0.00595727877887474,0.547891818439197,0.249839782714851,"Non-significant",0.261305184750981,"MRTO4","mRNA turnover protein 4 homolog","Q9UKD2"
0.29057168960572,18.0574467182159,3.291069514248,0.0122372090610958,0.633661195247665,-2.52983671303209,"P52630;A0A494C164",15,3.58042977978273,0.00614642764041107,0.555543805191045,-0.290571689605724,"Non-significant",0.25528169081369,"STAT2","Signal transducer and activator of transcription 2","P52630;A0A494C164"
0.175646781921403,15.6723129749298,4.77135691038707,0.00173391993030519,0.354556619032756,-0.92884926518806,"Q96SZ6",4,3.5726356990615,0.00622079236581988,0.555543805191045,-0.175646781921399,"Non-significant",0.25528169081369,"CDK5RAP1","Mitochondrial tRNA methylthiotransferase CDK5RAP1","Q96SZ6"
0.278697967529276,19.7103204727173,3.401225819796,0.0104663848083134,0.605872031161576,-2.39699087157757,"P10321;P01889;A0A1W2PR11;A0A140T9U0;A0A140T912;A0A1W2PRX1;O19617;F6U0H7;A0A1W2PNZ7;A0A140T9M5;A0A1W2PP77;A2AEA2;A0A140T942;A0A140T9M0;A0A140T9T1;A0A140T930;A0A140TA05;Q5QT33;A0A140T921;A0A140TA21;A0A1W2PRZ0;Q53YP1;A0A140T9J9;A0A140T962;A0A140T9U8;A0A140T9B3;O78179;A0A140T9H5;A0A1W2PPR8;A0A1W2PRU9;A0A140T9W2;A0A140T937;A0A140T9L3;Q5SS57;A0A140T9E1;A0A140T9D4;A0A140T951",6,3.53821063547724,0.00656074819629943,0.561490699799959,-0.278697967529276,"Non-significant",0.250657432740027,"HLA-B","HLA class I histocompatibility antigen, B alpha chain","P10321;P01889;A0A1W2PR11;A0A140T9U0;A0A140T912;A0A1W2PRX1;O19617;F6U0H7;A0A1W2PNZ7;A0A140T9M5;A0A1W2PP77;A2AEA2;A0A140T942;A0A140T9M0;A0A140T9T1;A0A140T930;A0A140TA05;Q5QT33;A0A140T921;A0A140TA21;A0A1W2PRZ0;Q53YP1;A0A140T9J9;A0A140T962;A0A140T9U8;A0A140T9B3;O78179;A0A140T9H5;A0A1W2PPR8;A0A1W2PRU9;A0A140T9W2;A0A140T937;A0A140T9L3;Q5SS57;A0A140T9E1;A0A140T9D4;A0A140T951"
0.353168010711652,18.7391922473908,3.35053405066914,0.0112447293387788,0.624234434104101,-2.45788084901255,"Q5EBM0",6,3.54778161095344,0.00646431572488069,0.561490699799959,-0.353168010711649,"Non-significant",0.250657432740027,"CMPK2","UMP-CMP kinase 2, mitochondrial","Q5EBM0"
