"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","I_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.107155323028525,22.8361399173737,-4.45135215244066,0.00256221232302726,0.307913794305318,-1.21252410120051,"P28838",43,-5.85924229471364,0.000251633368527904,0.129591316256532,0.107155323028525,"Non-significant",0.887424098991833,"LAP3","Cytosol aminopeptidase","P28838"
-0.0945782661438201,24.1683557033539,-4.22419154437895,0.00342418149673964,0.307913794305318,-1.45073829102413,"P30101;H7BZJ3",48,-5.85687796909602,0.000252368678201621,0.129591316256532,0.0945782661438237,"Non-significant",0.887424098991833,"PDIA3","Protein disulfide-isomerase A3","P30101;H7BZJ3"
0.230749607086175,20.0955202579498,5.0960354578245,0.0011724099722889,0.307913794305318,-0.589461273349444,"P04196",20,5.6477986886312,0.000327631111947439,0.132758046818452,-0.230749607086178,"Non-significant",0.876939145704594,"HRG","Histidine-rich glycoprotein","P04196"
-0.11909246444705,23.238653421402,-5.47116540795873,0.00076420158280329,0.307913794305318,-0.26171159014017,"P49773;D6RE99;A0A6Q8PGQ8;D6REP8;D6RC06;H0YC49;D6RD60",14,-5.60762557655951,0.000344714175445509,0.132758046818452,0.119092464447053,"Non-significant",0.876939145704594,"HINT1","Histidine triad nucleotide-binding protein 1","P49773;D6RE99;A0A6Q8PGQ8;D6REP8;D6RC06;H0YC49;D6RD60"
-0.161531448364247,19.090847492218,-4.85091695120606,0.00156715223809591,0.307913794305318,-0.81724988267043,"Q9P2R3",33,-5.70299556296563,0.000305641140892006,0.132758046818452,0.161531448364251,"Non-significant",0.876939145704594,"ANKFY1","Rabankyrin-5","Q9P2R3"
-0.143921375274697,19.7550303936005,-6.00886430492162,0.000427361271480624,0.277113499197802,0.166479572325548,"Q9Y3L5;P61225;P10114;F6U784",11,-5.74183472689986,0.000291130684124769,0.132758046818452,0.143921375274701,"Non-significant",0.876939145704594,"RAP2B","Ras-related protein Rap-2b","Q9Y3L5;P61225;P10114;F6U784"
-0.907563209533727,19.8789114952087,-4.89450113195885,0.00148741050360166,0.307913794305318,-0.775941102930165,"P05161;A0A096LNZ9;A0A096LPJ4",12,-5.34645731853904,0.000482306713313558,0.152079069251784,0.907563209533727,"Non-significant",0.817930554086138,"ISG15","Ubiquitin-like protein ISG15","P05161;A0A096LNZ9;A0A096LPJ4"
-0.209627151489254,23.3701739311218,-5.95633182459347,0.000451605799370557,0.277113499197802,0.126704511640763,"P06753;A0A2R8YH90;A0A494C034;A0A2R8Y5V9;A0A2R8YHD2;A0A2R2Y2Q3",7,-5.41280842111971,0.000442461151790111,0.152079069251784,0.209627151489247,"Non-significant",0.817930554086138,"TPM3","Tropomyosin alpha-3 chain","P06753;A0A2R8YH90;A0A494C034;A0A2R8Y5V9;A0A2R8YHD2;A0A2R2Y2Q3"
-0.0922994613647248,23.6995005607605,-3.92393777460814,0.00508337697770807,0.31785875048635,-1.78064273068547,"P36871;A0A3B3ITK7",51,-5.32872329981854,0.000493602951158013,0.152079069251784,0.0922994613647248,"Non-significant",0.817930554086138,"PGM1","Phosphoglucomutase-1","P36871;A0A3B3ITK7"
0.209611415863051,17.0603973865509,5.87029047202269,0.000494684922294031,0.277113499197802,0.0606178326625599,"P50895;A0A087WXM8",7,5.35841610969347,0.000474847353495681,0.152079069251784,-0.209611415863048,"Non-significant",0.817930554086138,"BCAM","Basal cell adhesion molecule","P50895;A0A087WXM8"
-0.0972661972046289,24.7367639541626,-4.62106425681558,0.00207344343397034,0.307913794305318,-1.04095931782422,"A6NHG4;P30046;J3KQ18;B5MC82",18,-5.18285066011502,0.000598155321448869,0.160253612642084,0.0972661972046254,"Non-significant",0.795192171276618,"DDT","D-dopachrome decarboxylase","A6NHG4;P30046;J3KQ18;B5MC82"
-0.153409957885735,23.6427011489868,-4.45366397093319,0.00255476249220547,0.307913794305318,-1.2101503146303,"Q00796;A0A6I8PIS1",33,-5.20978858031318,0.000577174722373072,0.160253612642084,0.153409957885724,"Non-significant",0.795192171276618,"SORD","Sorbitol dehydrogenase","Q00796;A0A6I8PIS1"
0.181017398834204,18.1096041202545,4.84387647795692,0.00158046907081179,0.307913794305318,-0.823955787489853,"Q6P2E9",15,5.22683112881259,0.000564312940967667,0.160253612642084,-0.1810173988342,"Non-significant",0.795192171276618,"EDC4","Enhancer of mRNA-decapping protein 4","Q6P2E9"
-0.955164432525649,18.3450963497162,-4.68858388271885,0.00190823446691603,0.307913794305318,-0.974217060553787,"P29728;A0A087X0V5",19,-5.13375041567271,0.000638548488851516,0.163947324512627,0.955164432525649,"Non-significant",0.785295666270515,"OAS2","2'-5'-oligoadenylate synthase 2","P29728;A0A087X0V5"
-0.129350662231424,23.8076815605164,-4.43983132018863,0.00259969402879378,0.307913794305318,-1.22436890797744,"O14756;G3V3Y9;G3V508",16,-4.81121939037503,0.00098937366115227,0.168837151374037,0.129350662231428,"Non-significant",0.772531983886578,"HSD17B6","17-beta-hydroxysteroid dehydrogenase type 6","O14756;G3V3Y9;G3V508"
-0.643504142761255,19.8257989883423,-4.07066344656937,0.00418377882547424,0.307913794305318,-1.61729945108268,"O14879",19,-4.45846984907334,0.00162500814279402,0.168837151374037,0.643504142761252,"Non-significant",0.772531983886578,"IFIT3","Interferon-induced protein with tetratricopeptide repeats 3","O14879"
0.168083667755131,17.4956686496735,4.38165416605412,0.0027983509738214,0.307913794305318,-1.28456800345968,"O15042;H0Y8D9;E7ET15",12,4.59156895575394,0.00134468396905305,0.168837151374037,-0.168083667755127,"Non-significant",0.772531983886578,"U2SURP","U2 snRNP-associated SURP motif-containing protein","O15042;H0Y8D9;E7ET15"
-0.0921392440795969,24.1080322265625,-3.7321345098748,0.00658884233733086,0.331308930753324,-2.00020184101802,"O60701",49,-4.92752083573331,0.000843403759602336,0.168837151374037,0.0921392440796005,"Non-significant",0.772531983886578,"UGDH","UDP-glucose 6-dehydrogenase","O60701"
-0.314416885376023,19.1391372680664,-5.29427017583789,0.000932869791481775,0.307913794305318,-0.413181625384351,"P00488;Q9NQP5;A6PVK5",4,-4.72648727185549,0.00111276872601484,0.168837151374037,0.314416885376023,"Non-significant",0.772531983886578,"F13A1","Coagulation factor XIII A chain","P00488;Q9NQP5;A6PVK5"
-0.0853810310363983,24.3089144229889,-3.58302330261737,0.00809093453195726,0.336876352617949,-2.17548574333841,"P00505",45,-4.76469524662597,0.00105519170981619,0.168837151374037,0.0853810310364018,"Non-significant",0.772531983886578,"GOT2","Aspartate aminotransferase, mitochondrial","P00505"
-0.314150810241703,19.3277258872986,-4.33247183496394,0.00297925808360509,0.307913794305318,-1.33596262530056,"P01893;A0A1W2PR11;A0A140T9U0;A0A140T912;A0A1W2PRX1;A0A1W2PNZ7;A0A1W2PP77;A0A140T9M0;A0A140T930;Q5QT33;A0A1W2PRZ0;Q53YP1;A0A140T9J9;A0A140T962;A0A140T9B3;O78179;A0A140T9W2;A0A140T937;A2BF26;A0A0G2JPT2;A0A0G2JIF0;A0A1W2PS56;Q5RIP0;A0A0G2JH50",8,-4.56486907207441,0.00139645495837619,0.168837151374037,0.314150810241699,"Non-significant",0.772531983886578,"HLA-C","HLA class I histocompatibility antigen, C alpha chain","P01893;A0A1W2PR11;A0A140T9U0;A0A140T912;A0A1W2PRX1;A0A1W2PNZ7;A0A1W2PP77;A0A140T9M0;A0A140T930;Q5QT33;A0A1W2PRZ0;Q53YP1;A0A140T9J9;A0A140T962;A0A140T9B3;O78179;A0A140T9W2;A0A140T937;A2BF26;A0A0G2JPT2;A0A0G2JIF0;A0A1W2PS56;Q5RIP0;A0A0G2JH50"
-0.0920057296752645,26.381031036377,-3.64541342179452,0.00742184013574517,0.331308930753324,-2.10166564590473,"P05062;A0A3B3IS80;A0A087WXX2",37,-4.62300829601192,0.00128634966140703,0.168837151374037,0.0920057296752752,"Non-significant",0.772531983886578,"ALDOB","Fructose-bisphosphate aldolase B","P05062;A0A3B3IS80;A0A087WXX2"
-0.169681549072255,23.5144515037537,-4.16236238739645,0.00371034690423737,0.307913794305318,-1.51727782508802,"P06744;A0A0J9YXP8;A0A0J9YX90;A0A2U3TZU2;A0A2R8Y6C7;A0A0J9YYH3;K7EPY4;K7ENA0;K7EQ48",37,-4.79614867008743,0.00101019710067219,0.168837151374037,0.169681549072251,"Non-significant",0.772531983886578,"GPI","Glucose-6-phosphate isomerase","P06744;A0A0J9YXP8;A0A0J9YX90;A0A2U3TZU2;A0A2R8Y6C7;A0A0J9YYH3;K7EPY4;K7ENA0;K7EQ48"
-0.119532108306863,25.1389796733856,-3.7078359501961,0.00681158294588357,0.331308930753324,-2.02849549582965,"P08319;P00325;A0A0D9SFB5;D6R9K8;D6RHZ6;H0Y9N0;D6RIB1;V9HW50",40,-4.44076860523494,0.00166677344931474,0.168837151374037,0.119532108306874,"Non-significant",0.772531983886578,"ADH4","All-trans-retinol dehydrogenase [NAD(+)] ADH4","P08319;P00325;A0A0D9SFB5;D6R9K8;D6RHZ6;H0Y9N0;D6RIB1;V9HW50"
-0.7037897109985,18.9691390991211,-4.14985720673341,0.003771332108617,0.307913794305318,-1.530824063263,"P09914",25,-4.54991455169493,0.001426382439859,0.168837151374037,0.7037897109985,"Non-significant",0.772531983886578,"IFIT1","Interferon-induced protein with tetratricopeptide repeats 1","P09914"
-0.105770111083995,21.3252277374268,-3.80001525934622,0.00600717755291836,0.331308930753324,-1.92172658344895,"P12955;A0A494C165;K7ES25;A0A494C194",27,-4.51123941494203,0.00150701603356731,0.168837151374037,0.105770111084002,"Non-significant",0.772531983886578,"PEPD","Xaa-Pro dipeptidase","P12955;A0A494C165;K7ES25;A0A494C194"
-0.106568813323992,22.443342924118,-4.20591782137839,0.00350617211244823,0.307913794305318,-1.47032846338257,"P15428;E9PBZ2",18,-4.68099484816169,0.00118576308668493,0.168837151374037,0.106568813324003,"Non-significant",0.772531983886578,"HPGD","15-hydroxyprostaglandin dehydrogenase [NAD(+)]","P15428;E9PBZ2"
-0.186743736267061,21.2820887565613,-4.38274199833964,0.00279448768115601,0.307913794305318,-1.2834364494819,"P32456;P32455",27,-4.95813183593048,0.000808966435958971,0.168837151374037,0.186743736267051,"Non-significant",0.772531983886578,"GBP1","Guanylate-binding protein 1","P32456;P32455"
-0.0727486610412491,23.8590352535248,-3.5417066533512,0.00856951199398615,0.336876352617949,-2.22474429657119,"P34896;A0A087WTD8;J3KRZ5",36,-4.91257023887027,0.000860794623720219,0.168837151374037,0.0727486610412491,"Non-significant",0.772531983886578,"SHMT1","Serine hydroxymethyltransferase, cytosolic","P34896;A0A087WTD8;J3KRZ5"
-0.613955020904548,20.8245804309845,-4.09557696052945,0.0040489749476387,0.307913794305318,-1.58996711596883,"P42224;A0A669KB52;A0A669KB68;A0A669KB75;A0A669KBA4;A0A669KB53;E7EPD2;A0A669KBI6;A0A669KB56;J3KPM9",39,-4.49936044058811,0.00153275280396932,0.168837151374037,0.613955020904548,"Non-significant",0.772531983886578,"STAT1","Signal transducer and activator of transcription 1-alpha/beta","P42224;A0A669KB52;A0A669KB68;A0A669KB75;A0A669KBA4;A0A669KB53;E7EPD2;A0A669KBI6;A0A669KB56;J3KPM9"
0.143208026885997,18.5575864315033,4.07785447646758,0.00414437535967163,0.307913794305318,-1.60939819905612,"P46934;H0Y8X6",18,4.50183547270344,0.00152735185621505,0.168837151374037,-0.143208026886001,"Non-significant",0.772531983886578,"NEDD4","E3 ubiquitin-protein ligase NEDD4","P46934;H0Y8X6"
-0.129893302917477,22.3031406402588,-4.61640657418674,0.00208540502881109,0.307913794305318,-1.04559506196464,"P49721;A0A087WVV1",13,-4.76862717548885,0.00104945094600577,0.168837151374037,0.129893302917477,"Non-significant",0.772531983886578,"PSMB2","Proteasome subunit beta type-2","P49721;A0A087WVV1"
-0.110981464385972,19.2898709774017,-4.17661662172751,0.00364213749806146,0.307913794305318,-1.50187316270321,"P51589;A0A3B3IT99",24,-4.90772464845674,0.000866513732838427,0.168837151374037,0.110981464385976,"Non-significant",0.772531983886578,"CYP2J2","Cytochrome P450 2J2","P51589;A0A3B3IT99"
-0.0943264961242569,25.0040323734284,-3.73656158858842,0.00654911216245875,0.331308930753324,-1.99505833271891,"P51857",25,-4.46137039511192,0.00161827195421938,0.168837151374037,0.0943264961242498,"Non-significant",0.772531983886578,"AKR1D1","Aldo-keto reductase family 1 member D1","P51857"
-1.11375284194947,15.0682027339935,-4.21752128381307,0.00345386509145873,0.307913794305318,-1.45788171436264,"Q00978;H0YMB0;H0YNP4",2,-4.44575411752668,0.0016548953190207,0.168837151374037,1.11375284194948,"Non-significant",0.772531983886578,"IRF9","Interferon regulatory factor 9","Q00978;H0YMB0;H0YNP4"
0.104191780090332,19.6367955207825,3.9292179076005,0.00504759314977465,0.31785875048635,-1.77469460520769,"Q0VF96",53,5.06795688484128,0.000697360574435629,0.168837151374037,-0.104191780090325,"Non-significant",0.772531983886578,"CGNL1","Cingulin-like protein 1","Q0VF96"
-0.106511592864972,20.8961164951325,-3.59160490607422,0.00799517782419954,0.336876352617949,-2.16529161585218,"Q12882",53,-4.46186286691167,0.00161713121693911,0.168837151374037,0.106511592864972,"Non-significant",0.772531983886578,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","Q12882"
-0.0996456146240092,23.5395441055298,-3.73807470123557,0.00653559223658162,0.331308930753324,-1.99330116616378,"Q15084",31,-4.56111300522043,0.0014039078495948,0.168837151374037,0.0996456146239986,"Non-significant",0.772531983886578,"PDIA6","Protein disulfide-isomerase A6","Q15084"
-0.141031742095926,23.8029692173004,-3.80947891427224,0.00593058828896821,0.331308930753324,-1.91085257351569,"Q3LXA3;H0YCY6;I3L252",49,-4.49360376872789,0.00154539416956605,0.168837151374037,0.141031742095926,"Non-significant",0.772531983886578,"TKFC","Triokinase/FMN cyclase","Q3LXA3;H0YCY6;I3L252"
0.175887107849086,16.8420753479004,4.50118730984324,0.00240675010206585,0.307913794305318,-1.16157826319678,"Q5T160",14,4.82254534140023,0.000974028584712953,0.168837151374037,-0.175887107849075,"Non-significant",0.772531983886578,"RARS2","Probable arginine--tRNA ligase, mitochondrial","Q5T160"
0.144514083862326,18.018087387085,4.09072801993489,0.00407483749884266,0.307913794305318,-1.59527762896727,"Q6NUQ4;H7C0H8",19,4.54475665172869,0.00143686352240709,0.168837151374037,-0.144514083862322,"Non-significant",0.772531983886578,"TMEM214","Transmembrane protein 214","Q6NUQ4;H7C0H8"
0.40287971496582,16.5744791030884,6.11936078786314,0.000380946200499831,0.277113499197802,0.248743251162871,"Q7Z422",2,4.45984646130476,0.00162180738131915,0.168837151374037,-0.402879714965824,"Non-significant",0.772531983886578,"SZRD1","SUZ domain-containing protein 1","Q7Z422"
0.121547698974624,18.8605589866638,4.34420333638105,0.00293497542930752,0.307913794305318,-1.32366155668614,"Q92552;G5EA06;D6RH20",20,4.91672186853889,0.000855926926588915,0.168837151374037,-0.121547698974627,"Non-significant",0.772531983886578,"MRPS27","28S ribosomal protein S27, mitochondrial","Q92552;G5EA06;D6RH20"
-0.0852913856506206,22.1653130054474,-3.53342556243961,0.00866903758039408,0.338092465635369,-2.23465248333779,"Q93100",38,-4.57136998327395,0.0013836557705542,0.168837151374037,0.0852913856506277,"Non-significant",0.772531983886578,"PHKB","Phosphorylase b kinase regulatory subunit beta","Q93100"
0.160559654235801,18.2971162796021,4.83318945751006,0.00160092158039093,0.307913794305318,-0.834152525175217,"Q9BQG2",9,4.66802472162674,0.00120750470931513,0.168837151374037,-0.160559654235801,"Non-significant",0.772531983886578,"NUDT12","NAD-capped RNA hydrolase NUDT12","Q9BQG2"
0.103446006774874,19.6496205329895,4.3891138603285,0.00277197552364239,0.307913794305318,-1.27681302024583,"Q9BTV4",18,4.89790048881946,0.000878234951803213,0.168837151374037,-0.103446006774874,"Non-significant",0.772531983886578,"TMEM43","Transmembrane protein 43","Q9BTV4"
-0.104208469390873,23.5031907558441,-4.0547619801012,0.00427236370961716,0.307913794305318,-1.63480612545636,"Q9BWD1",20,-4.61890718481332,0.00129380259542538,0.168837151374037,0.104208469390876,"Non-significant",0.772531983886578,"ACAT2","Acetyl-CoA acetyltransferase, cytosolic","Q9BWD1"
-0.425946235656724,17.2662262916565,-4.18092319845387,0.00362179899290401,0.307913794305318,-1.49722660889434,"Q9BYK8",13,-4.55461001732714,0.00141691231212143,0.168837151374037,0.425946235656724,"Non-significant",0.772531983886578,"HELZ2","Helicase with zinc finger domain 2","Q9BYK8"
0.239597320556651,17.9470586776733,4.91849041571314,0.00144543181063429,0.307913794305318,-0.753353918409504,"Q9C0I1",5,4.4388438281165,0.00167138367961964,0.168837151374037,-0.239597320556648,"Non-significant",0.772531983886578,"MTMR12","Myotubularin-related protein 12","Q9C0I1"
-0.100952625274701,23.0591957569122,-3.71163389300633,0.00677623941390426,0.331308930753324,-2.0240661050676,"Q9H2A2;H0YF40",38,-4.61129732171952,0.00130775505551748,0.168837151374037,0.100952625274701,"Non-significant",0.772531983886578,"ALDH8A1","2-aminomuconic semialdehyde dehydrogenase","Q9H2A2;H0YF40"
-0.0787601470947195,22.7486324310303,-3.61984112628225,0.00768860387824169,0.331308930753324,-2.13184031432071,"Q9NQR4;F8WF70;H7C579",35,-4.83600416501752,0.000956126089722228,0.168837151374037,0.0787601470947266,"Non-significant",0.772531983886578,"NIT2","Omega-amidase NIT2","Q9NQR4;F8WF70;H7C579"
-0.144770145416274,17.7302329540253,-4.03183419844357,0.00440369578827909,0.307913794305318,-1.66013243219828,"Q9NXV6;D6RGD2;J3KNE1",17,-4.41841723671247,0.00172115926559683,0.171061022493672,0.144770145416274,"Non-significant",0.766848936363763,"CDKN2AIP","CDKN2A-interacting protein","Q9NXV6;D6RGD2;J3KNE1"
-0.07345199584962,20.0852031707764,-3.40106004445838,0.0104397470844785,0.343712105142155,-2.39459116557983,"P30533",29,-4.37297026583593,0.00183768619172856,0.179743211324307,0.0734519958496236,"Non-significant",0.745347503393305,"LRPAP1","Alpha-2-macroglobulin receptor-associated protein","P30533"
-0.111477375030525,18.5001394748688,-3.84036989499042,0.0056878396832576,0.330247158031274,-1.87547228066826,"Q14C86;F8W9S7",20,-4.33583285363557,0.00193917121619708,0.181048076275855,0.111477375030521,"Non-significant",0.74220608541322,"GAPVD1","GTPase-activating protein and VPS9 domain-containing protein 1","Q14C86;F8W9S7"
-0.915629148483275,15.2449966669083,-4.4411172709335,0.00259548076460604,0.307913794305318,-1.22304554316349,"Q6KC79;A0A590UJS4",1,-4.3380139238378,0.00193304840796839,0.181048076275855,0.915629148483275,"Non-significant",0.74220608541322,"NIPBL","Nipped-B-like protein","Q6KC79;A0A590UJS4"
0.149011135101347,19.1743557453156,5.12622251179165,0.00113191102360936,0.307913794305318,-0.562164428699925,"Q86TM6;E9PK19;E9PMA1",7,4.35409517733308,0.00188853713410096,0.181048076275855,-0.14901113510135,"Non-significant",0.74220608541322,"SYVN1","E3 ubiquitin-protein ligase synoviolin","Q86TM6;E9PK19;E9PMA1"
-0.117439746856697,20.3310520648957,-3.98079831147686,0.00471203549170672,0.307913794305318,-1.7168627040514,"Q02750;P36507;H3BRW9;A0A1B0GUL7;G5E9C7",16,-4.31483864925708,0.0019991782312902,0.18386472031657,0.1174397468567,"Non-significant",0.735501594534092,"MAP2K1","Dual specificity mitogen-activated protein kinase kinase 1","Q02750;P36507;H3BRW9;A0A1B0GUL7;G5E9C7"
-0.117566108703606,23.545371055603,-3.85170768075791,0.00560145665234744,0.330247158031274,-1.86253083881891,"O00264",18,-4.26424306325173,0.00215209651054374,0.184427576954041,0.117566108703599,"Non-significant",0.734174139554001,"PGRMC1","Membrane-associated progesterone receptor component 1","O00264"
-0.407057285308827,19.2474181652069,-4.0106637660613,0.00452885879735879,0.307913794305318,-1.68360552630373,"O14933;E9PKW8;E9PQT7",7,-4.27525085205566,0.00211779468382675,0.184427576954041,0.407057285308824,"Non-significant",0.734174139554001,"UBE2L6","Ubiquitin/ISG15-conjugating enzyme E2 L6","O14933;E9PKW8;E9PQT7"
-0.143973827362103,25.4701726436615,-3.69463707151171,0.00693596381400252,0.331308930753324,-2.04390894394688,"P06733;A0A2R8Y6G6",38,-4.28409463875623,0.00209065905463735,0.184427576954041,0.1439738273621,"Non-significant",0.734174139554001,"ENO1","Alpha-enolase","P06733;A0A2R8Y6G6"
-0.0908417701721262,22.1594798564911,-3.38394588222792,0.0106955398917308,0.343712105142155,-2.41548101740723,"P30613",42,-4.26215130960034,0.00215868150373023,0.184427576954041,0.0908417701721262,"Non-significant",0.734174139554001,"PKLR","Pyruvate kinase PKLR","P30613"
0.226689338684075,17.305449962616,4.19332492915251,0.00356391721072405,0.307913794305318,-1.48386554183045,"P31749",8,4.29443669471627,0.00205939634882832,0.184427576954041,-0.226689338684075,"Non-significant",0.734174139554001,"AKT1","RAC-alpha serine/threonine-protein kinase","P31749"
-0.371321678161642,16.6725745201111,-4.32979386707663,0.00298946844830085,0.307913794305318,-1.33877428678167,"Q8IYM9;C9JWC5;H7C376;H7C262;H7C2K0",4,-4.25354422933259,0.0021860043669392,0.184427576954041,0.37132167816165,"Non-significant",0.734174139554001,"TRIM22","E3 ubiquitin-protein ligase TRIM22","Q8IYM9;C9JWC5;H7C376;H7C262;H7C2K0"
0.201602935791051,19.7303719520569,6.61631657141173,0.000231189330184942,0.277113499197802,0.596249026459936,"Q9NX00",4,4.24459441956966,0.00221480699360581,0.184427576954041,-0.201602935791051,"Non-significant",0.734174139554001,"TMEM160","Transmembrane protein 160","Q9NX00"
-0.847833871841452,15.6021457910538,-4.0903355741539,0.00407693850512623,0.307913794305318,-1.59570762650117,"Q5SVS4",2,-4.21763536866294,0.00230404103748861,0.189300011640064,0.847833871841452,"Non-significant",0.722849359331419,"SLC25A30","Kidney mitochondrial carrier protein 1","Q5SVS4"
-0.0663523674011373,20.6017682552338,-3.25005164628977,0.0129429831370403,0.350367605638773,-2.58050673215005,"P62333;H0YJS8;A0A087X2I1;H0YJC0",27,-4.18899855569432,0.00240304290450911,0.189840389456219,0.0663523674011515,"Non-significant",0.721611383837739,"PSMC6","26S proteasome regulatory subunit 10B","P62333;H0YJS8;A0A087X2I1;H0YJC0"
-0.0932550430298065,23.2814722061157,-3.50457016750325,0.0090256303208131,0.339121549005185,-2.26926876655753,"Q99497;K7ELW0",27,-4.19552195251199,0.00238009829846322,0.189840389456219,0.0932550430298029,"Non-significant",0.721611383837739,"PARK7","Parkinson disease protein 7","Q99497;K7ELW0"
-0.703445911407478,18.7730100154877,-3.83436233327712,0.00573419420095485,0.330247158031274,-1.88233917035753,"Q9Y6K5",16,-4.1954976499897,0.00238018334254614,0.189840389456219,0.703445911407474,"Non-significant",0.721611383837739,"OAS3","2'-5'-oligoadenylate synthase 3","Q9Y6K5"
0.768456459045417,17.4512386322022,4.42296081427944,0.00265566615563909,0.307913794305318,-1.24175940140025,"C9JR56",1,4.15134092528295,0.00254018689413626,0.191355370489322,-0.768456459045424,"Non-significant",0.718159344564918,"SATB2","DNA-binding protein SATB","C9JR56"
-0.100885868072524,22.0600759983063,-3.44971939696377,0.00974752823687828,0.343712105142155,-2.33545708307225,"P19971;A0A494C0L3;C9JGI3;A0A494BZZ4",33,-4.15148213470953,0.00253965732428946,0.191355370489322,0.100885868072524,"Non-significant",0.718159344564918,"TYMP","Thymidine phosphorylase","P19971;A0A494C0L3;C9JGI3;A0A494BZZ4"
-0.114014625549348,20.3042221069336,-3.82772353216844,0.00578589467297072,0.330247158031274,-1.88993531523629,"P32456",16,-4.14967689425799,0.00254643628369432,0.191355370489322,0.114014625549352,"Non-significant",0.718159344564918,"GBP2","Guanylate-binding protein 2","P32456"
0.0865383148194034,21.3396511077881,3.96405914173603,0.00481820417030712,0.309268480181588,-1.73557608287028,"Q02880;E9PCY5",15,4.16655069069975,0.0024838168107192,0.191355370489322,-0.0865383148193999,"Non-significant",0.718159344564918,"TOP2B","DNA topoisomerase 2-beta","Q02880;E9PCY5"
0.522271871566744,16.4491831064224,4.46590942139759,0.00251569450522296,0.307913794305318,-1.19759357891102,"F5H726;F5H136;F5H676",2,4.13417455238019,0.00260544947540946,0.19218644982635,-0.522271871566751,"Non-significant",0.716277235674206,"TCP1","T-complex protein 1 subunit alpha (Fragment)","F5H726;F5H136;F5H676"
