"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BF_vs_BFM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
1.79563315563038,17.7473936172545,3.39030627418862,0.00984337684134472,0.161803792475199,-2.51651236396888,"K1C18_HUMAN",11,3.50998851681128,0.00751177477269543,0.131195992642797,-1.79563315563039,"Non-significant",0.882079430201973,"KRT18","Keratin, type I cytoskeletal 18","K1C18_HUMAN"
1.24060847754654,15.1242011181724,3.47505900773088,0.00870302648174443,0.161803792475199,-2.39627583150228,"KCY_HUMAN",1,3.41572599129108,0.008655605225555,0.131195992642797,-1.24060847754655,"Non-significant",0.882079430201973,"CMPK1","UMP-CMP kinase","KCY_HUMAN"
1.04802541915167,15.4368777567591,3.50933995835591,0.00828244617599093,0.161803792475199,-2.34789988197947,"LSM3_HUMAN",1,3.3839121507328,0.00908197725370474,0.131195992642797,-1.04802541915167,"Non-significant",0.882079430201973,"LSM3","U6 snRNA-associated Sm-like protein LSm3","LSM3_HUMAN"
1.23507216375845,16.3377374902218,3.36463565941097,0.010219295411269,0.161803792475199,-2.55310333617077,"NQO1_HUMAN",1,3.31537193701666,0.0100774502332969,0.131195992642797,-1.23507216375846,"Non-significant",0.882079430201973,"NQO1;cRAP-NQO1","NAD(P)H dehydrogenase [quinone] 1","NQO1_HUMAN"
0.737687193613592,17.0342224687578,3.23301731364675,0.0124005981538618,0.161803792475199,-2.741890834298,"PDIA6_HUMAN",9,3.39285940934558,0.00895987422209125,0.131195992642797,-0.737687193613592,"Non-significant",0.882079430201973,"PDIA6","Protein disulfide-isomerase A6","PDIA6_HUMAN"
2.15515447155663,16.811119333452,3.35053753905031,0.010432195113688,0.161803792475199,-2.57323189127119,"ROA1_HUMAN",4,3.44501823778398,0.00828166055609645,0.131195992642797,-2.15515447155663,"Non-significant",0.882079430201973,"HNRNPA1","Heterogeneous nuclear ribonucleoprotein A1","ROA1_HUMAN"
0.827541420754873,16.5792748798142,3.49003923806602,0.00851650928513,0.161803792475199,-2.37511764554785,"RS28_HUMAN",2,3.34004936135669,0.00970642985464276,0.131195992642797,-0.827541420754876,"Non-significant",0.882079430201973,"RPS28","Small ribosomal subunit protein eS28","RS28_HUMAN"
-0.332702111802725,18.6493467378047,-3.15237242876472,0.0139757604967551,0.161803792475199,-2.85846326727687,"SAP_HUMAN",8,-3.48215597409546,0.00783189979551056,0.131195992642797,0.332702111802725,"Non-significant",0.882079430201973,"PSAP","Prosaposin","SAP_HUMAN"
1.27611423864951,15.3508943465522,3.41031267897355,0.0095605837733648,0.161803792475199,-2.48804993474966,"TCPE_HUMAN",1,3.36587726785117,0.00933345414226141,0.131195992642797,-1.27611423864951,"Non-significant",0.882079430201973,"CCT5","T-complex protein 1 subunit epsilon","TCPE_HUMAN"
-0.628148347825231,17.3395081080928,-3.38827593524996,0.00987256802647398,0.161803792475199,-2.51940355602404,"TXND5_HUMAN",8,-3.56865514076981,0.00688145533224829,0.131195992642797,0.628148347825231,"Non-significant",0.882079430201973,"TXNDC5","Thioredoxin domain-containing protein 5","TXND5_HUMAN"
0.75591329655861,17.6649481848906,3.42895482214296,0.00930482888574894,0.161803792475199,-2.46157230382135,"HNRPC_HUMAN",2,3.24653288874854,0.0111932829591502,0.138796708693462,-0.75591329655861,"Non-significant",0.857620832247268,"HNRNPC","Heterogeneous nuclear ribonucleoproteins C1/C2","HNRPC_HUMAN"
0.183099339480901,21.5873529802109,2.17306043991609,0.0623460853142592,0.28039586555843,-4.29458625776504,"FIBB_HUMAN",37,3.22106436584045,0.0116383026311244,0.140454369548652,-0.183099339480901,"Non-significant",0.852464745310041,"FGB","Fibrinogen beta chain","FIBB_HUMAN"
0.513453178294474,15.607307410506,3.41940061163934,0.00943498480309976,0.161803792475199,-2.47513691795333,"PPGB_HUMAN",3,3.19375991989116,0.0121360342351946,0.140454369548652,-0.513453178294474,"Non-significant",0.852464745310041,"CTSA","Lysosomal protective protein","PPGB_HUMAN"
-0.203826707812013,20.2149843617598,-2.39528273210477,0.0442299464183805,0.238457102429529,-3.97042983085838,"PROS_HUMAN",17,-3.21806782512666,0.0116918672524152,0.140454369548652,0.203826707812016,"Non-significant",0.852464745310041,"XII.01","Vitamin K-dependent protein S","PROS_HUMAN"
1.37999741679534,16.9186548638247,3.14347156090412,0.0141620949765258,0.161803792475199,-2.87136782814044,"RS3_HUMAN",3,3.2003231209804,0.0120143951397794,0.140454369548652,-1.37999741679534,"Non-significant",0.852464745310041,"RPS3","Small ribosomal subunit protein uS3","RS3_HUMAN"
0.76235320555341,15.3202163957264,3.16870320621228,0.0136405605904209,0.161803792475199,-2.83480600538176,"SYDC_HUMAN",4,3.20472721791614,0.01193348733349,0.140454369548652,-0.76235320555341,"Non-significant",0.852464745310041,"DARS1","Aspartate--tRNA ligase, cytoplasmic","SYDC_HUMAN"
-0.493835812321201,16.5470425754767,-3.03724050277512,0.0165987089175975,0.168214860158164,-3.0259176155867,"CD14_HUMAN",6,-3.14510251270473,0.0130789545709122,0.141733589485788,0.493835812321201,"Non-significant",0.848527213975431,"CD14","Monocyte differentiation antigen CD14","CD14_HUMAN"
1.52809706470183,17.0512906759053,3.09228310667215,0.015285611731528,0.161803792475199,-2.94571979811721,"H31T_HUMAN",2,3.13083383763445,0.0133697391128855,0.141733589485788,-1.52809706470182,"Non-significant",0.848527213975431,"H3-3B;H3-4;H3C12;H3C13","Histone H3.1","H31T_HUMAN"
1.19579499598288,20.2298258242959,3.10189264253665,0.0150677678717012,0.161803792475199,-2.93174427878011,"H37_HUMAN",3,3.1463744685118,0.0130533555274935,0.141733589485788,-1.19579499598288,"Non-significant",0.848527213975431,"H3-7","Histone H3-7","H37_HUMAN"
0.31911539331487,17.2911499173153,2.91552408818919,0.0199390518589276,0.182179968563675,-3.20404910668048,"PYGL_HUMAN",7,3.12987214530759,0.0133895787302243,0.141733589485788,-0.31911539331487,"Non-significant",0.848527213975431,"PYGL","Glycogen phosphorylase, liver form","PYGL_HUMAN"
0.682447963227496,17.1422010566908,3.09494608154241,0.0152249141861862,0.161803792475199,-2.94184614003029,"RSSA_HUMAN",5,3.16559456453828,0.0126728409167498,0.141733589485788,-0.682447963227503,"Non-significant",0.848527213975431,"RPSA","Small ribosomal subunit protein uS2","RSSA_HUMAN"
1.13713855834823,16.1392433825126,3.23845185660656,0.0123014134868133,0.161803792475199,-2.73405860721515,"SAR1A_HUMAN",1,3.17828343591869,0.012427994247395,0.141733589485788,-1.13713855834824,"Non-significant",0.848527213975431,"SAR1A;SAR1B","Small COPII coat GTPase SAR1A","SAR1A_HUMAN"
0.421162161433351,18.0319354496558,2.86834705783386,0.0214158904960656,0.183260440514837,-3.27333651570773,"TERA_HUMAN",12,3.14417205657479,0.0130977138665724,0.141733589485788,-0.421162161433344,"Non-significant",0.848527213975431,"VCP","Transitional endoplasmic reticulum ATPase","TERA_HUMAN"
0.7829974770031,15.7603018938642,3.22235633294693,0.0125976285883124,0.161803792475199,-2.75726420387389,"NDRG1_HUMAN",2,3.09411284570235,0.0141495127542022,0.147973217718644,-0.782997477003104,"Non-significant",0.829816882237132,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
0.767903859691819,14.93383474457,3.33201289078699,0.0107191108666615,0.161803792475199,-2.59971544629137,"PECR_HUMAN",1,3.08435828601321,0.0143645170455004,0.148433342803505,-0.767903859691817,"Non-significant",0.828468531880088,"PECR","Peroxisomal trans-2-enoyl-CoA reductase","PECR_HUMAN"
0.765329115726415,15.4576042795285,3.09909185005031,0.0151309220619333,0.161803792475199,-2.93581676241085,"ANXA2_HUMAN",3,3.07347970196159,0.0146083137142556,0.149176662399692,-0.765329115726418,"Non-significant",0.826299113752071,"ANXA2","Annexin A2","ANXA2_HUMAN"
0.597175415444177,17.840356234552,2.85949286974771,0.0217055060862042,0.183260440514837,-3.28635302692432,"UGDH_HUMAN",18,3.05677439914627,0.0149911077814931,0.151305599469024,-0.597175415444177,"Non-significant",0.820144999448723,"UGDH","UDP-glucose 6-dehydrogenase","UGDH_HUMAN"
0.654132216981157,16.55435593864,3.01921286812561,0.0170540411220259,0.168214860158164,-3.05223596224671,"LEG3_HUMAN",4,3.04018928418869,0.015381477784178,0.151717303598483,-0.654132216981154,"Non-significant",0.818964884415766,"LGALS3","Galectin-3","LEG3_HUMAN"
0.622523161344617,15.5529454762295,3.30661330951165,0.0111261618753281,0.161803792475199,-2.63609123891446,"ST1A1_HUMAN",2,3.04345754732172,0.0153037238122025,0.151717303598483,-0.622523161344615,"Non-significant",0.818964884415766,"SULT1A1;SULT1A2","Sulfotransferase 1A1","ST1A1_HUMAN"
0.547376381218768,17.7576367384126,2.81764712954479,0.0231302866311084,0.183260440514837,-3.34791800300961,"EF2_HUMAN",16,3.02362477223748,0.0157819184441602,0.152631114440949,-0.547376381218772,"Non-significant",0.816356924752064,"EEF2","Elongation factor 2","EF2_HUMAN"
-0.23877563924535,20.2342343454406,-2.46720174006975,0.0395835193347338,0.228817218145557,-3.86467702130808,"RNT2_HUMAN",14,-3.02072747900272,0.0158530647007396,0.152631114440949,0.238775639245357,"Non-significant",0.816356924752064,"RNASET2","Ribonuclease T2","RNT2_HUMAN"
0.810779817870545,15.5755502619695,3.19321107733488,0.0131533105055097,0.161803792475199,-2.79935098969244,"TCPA_HUMAN",1,3.00768474562453,0.0161774913923586,0.152631114440949,-0.810779817870543,"Non-significant",0.816356924752064,"TCP1","T-complex protein 1 subunit alpha","TCPA_HUMAN"
-0.318036807622363,17.1202248104853,-3.02145172694975,0.0169967894023593,0.168214860158164,-3.04896614830443,"VWA1_HUMAN",5,-3.01076519023387,0.0161002514528257,0.152631114440949,0.318036807622374,"Non-significant",0.816356924752064,"VWA1","von Willebrand factor A domain-containing protein 1","VWA1_HUMAN"
