"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CF_vs_BF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.447912959806452,15.7737361104981,3.67568221120905,0.00641955389920656,0.325386095275848,-2.08675335642523,"NEUR1_HUMAN",4,3.41014344976289,0.00814234928256304,0.285458011546001,-0.44791295980645,"Non-significant",0.544457763757687,"NEU1","Sialidase-1","NEUR1_HUMAN"
0.287631551890605,21.0383959186209,2.84330079171203,0.0220282226473437,0.516770196159307,-3.03730248290239,"PROF1_HUMAN",11,3.41673465459515,0.00805947434603514,0.285458011546001,-0.287631551890605,"Non-significant",0.544457763757687,"PFN1","Profilin-1","PROF1_HUMAN"
0.34506339724112,21.9465922565119,2.96518765775012,0.0183003563212069,0.487372744149298,-2.89170419522286,"APOM_HUMAN",8,3.23251573812099,0.0107468405141915,0.295364770882531,-0.34506339724112,"Non-significant",0.529641305651394,"APOM","Apolipoprotein M","APOM_HUMAN"
1.53896551948724,15.4111217359686,3.11842404319285,0.0145253752446679,0.450286632584705,-2.71135294840709,"GSTT1_HUMAN",3,3.22415695475296,0.0108890238113376,0.295364770882531,-1.53896551948723,"Non-significant",0.529641305651394,"GSTT1","Glutathione S-transferase theta-1","GSTT1_HUMAN"
-0.643256636757208,16.576171481542,-3.93858051151051,0.00443141484358554,0.325386095275848,-1.81153421567418,"IMB1_HUMAN",2,-3.3044065179601,0.00960103819883385,0.295364770882531,0.643256636757211,"Non-significant",0.529641305651394,"KPNB1","Importin subunit beta-1","IMB1_HUMAN"
-0.283564396620413,19.1075105446254,-2.77414791571337,0.0244855686523178,0.531336839755296,-3.12064056516731,"ISM2_HUMAN",10,-3.25172863729766,0.0104273113783135,0.295364770882531,0.28356439662042,"Non-significant",0.529641305651394,"ISM2","Isthmin-2","ISM2_HUMAN"
0.656010063997208,15.4599576417054,3.81639991689713,0.00525792793648317,0.325386095275848,-1.93780182843834,"NIPS1_HUMAN",2,3.25980944774018,0.0102958925880878,0.295364770882531,-0.65601006399721,"Non-significant",0.529641305651394,"NIPSNAP1","Protein NipSnap homolog 1","NIPS1_HUMAN"
0.579795001647106,16.6388018450228,4.06551989478133,0.00371857336644557,0.325386095275848,-1.68340820932543,"PP2AA_HUMAN",2,3.23338569696542,0.0107321539829919,0.295364770882531,-0.579795001647103,"Non-significant",0.529641305651394,"PPP2CA;PPP2CB","Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform","PP2AA_HUMAN"
0.846181503717339,14.9083340001171,3.6408476429059,0.0067476379204669,0.325386095275848,-2.12419986095139,"UFM1_HUMAN",1,3.32198089836016,0.00934082855297159,0.295364770882531,-0.846181503717336,"Non-significant",0.529641305651394,"UFM1","Ubiquitin-fold modifier 1","UFM1_HUMAN"
0.294249360166308,18.5189200704902,2.74319884165458,0.0256754821661975,0.543568744396571,-3.15809079496239,"BCAM_HUMAN",10,3.17984811887243,0.0116761146612344,0.307117197756104,-0.294249360166308,"Non-significant",0.512695863526146,"BCAM","Basal cell adhesion molecule","BCAM_HUMAN"
0.400344063617936,19.1163082521859,2.85979078910595,0.0214808868770041,0.516770196159307,-3.01750423239739,"A1AG2_HUMAN",7,3.01800665475628,0.0150901025960231,0.34419220770922,-0.400344063617929,"Non-significant",0.463198966045629,"ORM2","Alpha-1-acid glycoprotein 2","A1AG2_HUMAN"
-0.478323026179574,17.5712616278886,-3.40197390506631,0.00953950322298421,0.331211551902012,-2.38692089343038,"HPTR_HUMAN",3,-3.02163198450278,0.0150032698974667,0.34419220770922,0.478323026179574,"Non-significant",0.463198966045629,"HPR","Haptoglobin-related protein","HPTR_HUMAN"
-0.207891019066416,21.8491406682591,-2.2624106842265,0.0539943628093487,0.614831208380952,-3.74705239536506,"PEDF_HUMAN",15,-3.00260357066931,0.0154648572588244,0.34419220770922,0.20789101906642,"Non-significant",0.463198966045629,"SERPINF1","Pigment epithelium-derived factor","PEDF_HUMAN"
0.350459850991339,17.2058722825887,2.95699117135802,0.0185291481070585,0.487372744149298,-2.90143910501309,"PLXB2_HUMAN",6,3.02004388807008,0.0150412437736275,0.34419220770922,-0.350459850991335,"Non-significant",0.463198966045629,"PLXNB2","Plexin-B2","PLXB2_HUMAN"
-0.624114848819682,15.6562709709603,-3.71243158653724,0.00609183099341035,0.325386095275848,-2.047493614645,"SEPT7_HUMAN",1,-3.06192995891025,0.0140721171015311,0.34419220770922,0.624114848819682,"Non-significant",0.463198966045629,"SEPTIN7","Septin-7","SEPT7_HUMAN"
0.258000267031381,19.6696518468085,2.42253789685385,0.0421190355271678,0.611016525129507,-3.55010209791319,"TBB5_HUMAN",17,3.03159361073555,0.0147673196549924,0.34419220770922,-0.258000267031381,"Non-significant",0.463198966045629,"TUBB","Tubulin beta chain","TBB5_HUMAN"
0.248713836370349,17.9872169815988,2.97151574063795,0.0181257332766536,0.487372744149298,-2.88419419423643,"VASN_HUMAN",6,2.95460905676685,0.0166953130779437,0.362288293791377,-0.248713836370346,"Non-significant",0.440945698601245,"VASN","Vasorin","VASN_HUMAN"
0.642657396357183,16.5302173735451,3.30610659594976,0.010984692325874,0.36671972841764,-2.49515853644863,"ASPH_HUMAN",1,2.86900413915286,0.0191461763413609,0.405338562543933,-0.642657396357187,"Non-significant",0.392182076980333,"ASPH","Aspartyl/asparaginyl beta-hydroxylase","ASPH_HUMAN"
0.376070273776815,20.1381192469844,3.43683038435291,0.00906520873454093,0.331211551902012,-2.34795417263565,"CH10_HUMAN",3,2.80344789764231,0.0212705865384678,0.439592121795001,-0.376070273776815,"Non-significant",0.356950099441489,"HSPE1","10 kDa heat shock protein, mitochondrial","CH10_HUMAN"
0.229985478922622,17.8586814132917,2.21436650271968,0.0581716344174548,0.614831208380952,-3.80606136045298,"TKT_HUMAN",16,2.78465492975409,0.0219229850199588,0.442538395286611,-0.229985478922615,"Non-significant",0.354049043298997,"TKT","Transketolase","TKT_HUMAN"
0.789705361425941,17.1562278310474,2.69569244839408,0.0276191420431425,0.570795602224946,-3.21574333854861,"IF5A1_HUMAN",4,2.7651626712983,0.0226212628865494,0.446255822398293,-0.789705361425941,"Non-significant",0.350416104506744,"EIF5A","Eukaryotic translation initiation factor 5A-1","IF5A1_HUMAN"
0.165072036732177,24.0747026396217,1.89436082518428,0.0953304637283391,0.661262424234154,-4.19468125079329,"ANGT_HUMAN",21,2.74442403301534,0.0233891252312695,0.448212088046102,-0.16507203673217,"Non-significant",0.348516434947485,"AGT","Angiotensinogen","ANGT_HUMAN"
0.965031392728072,14.5269819551536,2.78785490441226,0.0239768983148749,0.531336839755296,-3.10408344659185,"HMCN2_HUMAN",1,2.73483285563367,0.0237531751729501,0.448212088046102,-0.96503139272807,"Non-significant",0.348516434947485,"HMCN2","Hemicentin-2","HMCN2_HUMAN"
-1.28863534852607,14.5056480390784,-2.63271024551784,0.0304315736767219,0.57879370190307,-3.29245691549039,"NDKB_HUMAN",1,-2.66944285242154,0.0263936667123497,0.477285473048323,1.28863534852607,"Non-significant",0.321221783884255,"NME2","Nucleoside diphosphate kinase B","NDKB_HUMAN"
0.680203694469547,16.9833616724168,2.59191446965778,0.0324083432552344,0.586050873865488,-3.34229551694509,"PSB2_HUMAN",5,2.68132332454008,0.0258926703585537,0.477285473048323,-0.680203694469551,"Non-significant",0.321221783884255,"PSMB2","Proteasome subunit beta type-2","PSB2_HUMAN"
-0.369844731204807,19.7469718673707,-2.36982994815457,0.045706044677119,0.611016525129507,-3.61493465002992,"K1C14_HUMAN",13,-2.65096005009009,0.0271927004071574,0.48169926435536,0.369844731204811,"Non-significant",0.317224016933753,"KRT14","Keratin, type I cytoskeletal 14","K1C14_HUMAN"
0.191309319486898,20.3617043564647,1.9945192265695,0.0817312016336468,0.661262424234154,-4.07423054491943,"EF1A1_HUMAN",16,2.60744319120539,0.0291721013661019,0.490547832480113,-0.191309319486898,"Non-significant",0.309318638907177,"EEF1A1;EEF1A1P5","Elongation factor 1-alpha 1","EF1A1_HUMAN"
0.465522049531124,16.5135461938922,3.51693785281679,0.00806751210733922,0.331211551902012,-2.25920587544338,"PTMS_HUMAN",1,2.60998004426099,0.0290528091306787,0.490547832480113,-0.465522049531128,"Non-significant",0.309318638907177,"PTMS","Parathymosin","PTMS_HUMAN"
0.513556792174295,16.4430488740362,3.06887434684861,0.0156477916697575,0.468354592046534,-2.76931610350204,"RS24_HUMAN",2,2.59716759258175,0.029660380796032,0.490547832480113,-0.513556792174292,"Non-significant",0.309318638907177,"RPS24","Small ribosomal subunit protein eS24","RS24_HUMAN"
0.143057146431918,20.3805211030235,1.70418099378519,0.127305714523876,0.718032231227976,-4.41852116243913,"TPIS_HUMAN",23,2.59109512294026,0.0299528054394539,0.490547832480113,-0.143057146431918,"Non-significant",0.309318638907177,"TPI1","Triosephosphate isomerase","TPIS_HUMAN"
0.539116882146258,15.3641982667781,2.48937018195529,0.0379762888067604,0.611016525129507,-3.46797445331599,"FAS_HUMAN",5,2.55718444650573,0.0316400925987065,0.499338188648677,-0.539116882146255,"Non-significant",0.301605218472884,"FASN","Fatty acid synthase","FAS_HUMAN"
-0.347515611643818,17.2769498081508,-2.4240245634508,0.0420220847599622,0.611016525129507,-3.548274004585,"PYGL_HUMAN",7,-2.55758580482914,0.0316195724389174,0.499338188648677,0.347515611643821,"Non-significant",0.301605218472884,"PYGL","Glycogen phosphorylase, liver form","PYGL_HUMAN"
-0.571749608523984,15.9318400454975,-2.81313241553824,0.0230672835260907,0.526905318438072,-3.0735989032271,"EZRI_HUMAN",2,-2.52790451099099,0.0331738076831359,0.514194019088606,0.571749608523987,"Non-significant",0.288872979213815,"EZR","Ezrin","EZRI_HUMAN"
-0.273110095238833,16.1010231984723,-2.52063346342283,0.0361825984863167,0.611016525129507,-3.42960624012405,"CAB45_HUMAN",5,-2.43450358953284,0.0385829240870889,0.544904449481608,0.273110095238827,"Non-significant",0.263679645798552,"SDF4","45 kDa calcium-binding protein","CAB45_HUMAN"
0.230683023256518,18.6292261815035,2.05228403097744,0.0747627982128972,0.658944358130883,-4.00417883407313,"EST1_HUMAN",14,2.47240915302957,0.0362886269809237,0.544904449481608,-0.230683023256518,"Non-significant",0.263679645798552,"CES1","Liver carboxylesterase 1","EST1_HUMAN"
-0.641579874290603,16.5157474018052,-2.34072517689664,0.0478168803091434,0.611016525129507,-3.65074182765425,"K1C17_HUMAN",6,-2.44573567215894,0.03788836722834,0.544904449481608,0.641579874290599,"Non-significant",0.263679645798552,"KRT17","Keratin, type I cytoskeletal 17","K1C17_HUMAN"
0.392607694621853,16.0573228543691,3.71783760076342,0.00604515067933736,0.325386095275848,-2.04173966127664,"PLST_HUMAN",1,2.43289670053636,0.0386833231730271,0.544904449481608,-0.392607694621855,"Non-significant",0.263679645798552,"PLS3","Plastin-3","PLST_HUMAN"
0.92395664129022,15.3714668320266,2.45264862080245,0.0401987482744303,0.611016525129507,-3.51308531356615,"RS9_HUMAN",2,2.44915323118617,0.0376795247412446,0.544904449481608,-0.923956641290221,"Non-significant",0.263679645798552,"RPS9","Small ribosomal subunit protein uS4","RS9_HUMAN"
0.248714554323151,18.2633012194357,2.03101655632894,0.0772583724164227,0.658944358130883,-4.03001273364719,"UGDH_HUMAN",18,2.42909735201513,0.0389217463915435,0.544904449481608,-0.248714554323151,"Non-significant",0.263679645798552,"UGDH","UDP-glucose 6-dehydrogenase","UGDH_HUMAN"
0.158722703246085,27.1372393203891,1.76156313536942,0.116725147966443,0.715607834170287,-4.35178507932842,"A2MG_HUMAN",108,2.40490805356834,0.0404744632967818,0.551795730500693,-0.158722703246077,"Non-significant",0.258221664181521,"A2M","Alpha-2-macroglobulin","A2MG_HUMAN"
-0.546199524328262,18.2466596684354,-2.33050642949122,0.0485809788424772,0.611016525129507,-3.6633132998236,"NOTUM_HUMAN",5,-2.40169351013861,0.0406853994839221,0.551795730500693,0.546199524328262,"Non-significant",0.258221664181521,"NOTUM","Palmitoleoyl-protein carboxylesterase NOTUM","NOTUM_HUMAN"
-0.427544269062359,19.0411703395726,-2.32861355636219,0.0487238547707683,0.611016525129507,-3.66564190640729,"CAPSD_HBVD3",5,-2.37180621906859,0.0426997025825625,0.561565785479761,0.427544269062356,"Non-significant",0.250599360333369,"C","Capsid protein","CAPSD_HBVD3"
0.271255403786682,18.580767642039,2.02647908145673,0.0778012193070109,0.658944358130883,-4.035518264072,"PDIA1_HUMAN",19,2.37263471314956,0.0426425509043407,0.561565785479761,-0.271255403786679,"Non-significant",0.250599360333369,"P4HB","Protein disulfide-isomerase","PDIA1_HUMAN"
0.216596106506866,18.8791427490077,1.89719955133597,0.0949166966392677,0.661262424234154,-4.1912879470231,"PCSK9_HUMAN",22,2.34816788774337,0.0443627663196377,0.574729569633515,-0.21659610650687,"Non-significant",0.240536457993664,"PCSK9","Proprotein convertase subtilisin/kexin type 9","PCSK9_HUMAN"
-0.662285830204315,23.0297066946801,-2.25258566971908,0.0548236123625763,0.614831208380952,-3.75912608132474,"K2C6B_HUMAN",5,-2.33748858536258,0.0451350210730494,0.574980392179179,0.662285830204315,"Non-significant",0.240346965247032,"KRT6B","Keratin, type II cytoskeletal 6B","K2C6B_HUMAN"
0.710627475156603,16.3564668808016,2.30807514619073,0.0503014349599036,0.611016525129507,-3.69090596497761,"PFKAL_HUMAN",3,2.32969535297277,0.0457069666594047,0.574980392179179,-0.710627475156599,"Non-significant",0.240346965247032,"PFKL","ATP-dependent 6-phosphofructokinase, liver type","PFKAL_HUMAN"
-0.220227568408323,20.3310766830392,-2.28553956499419,0.0520912705755571,0.611016525129507,-3.71861985941224,"CO7_HUMAN",6,-2.30214900341535,0.0477866643336524,0.591779864153927,0.220227568408323,"Non-significant",0.227839816187236,"C7","Complement component C7","CO7_HUMAN"
-0.487200505520356,15.7301131800912,-2.61830982953555,0.031114865303806,0.57879370190307,-3.3100370424174,"RL10A_HUMAN",2,-2.29417492976686,0.0484059566301023,0.591779864153927,0.487200505520359,"Non-significant",0.227839816187236,"RPL10A","Large ribosomal subunit protein uL1","RL10A_HUMAN"
0.266342115003162,21.8993552298623,2.1491156209357,0.0643623632008405,0.620739236203662,-3.88603702267681,"H4_HUMAN",7,2.27089445265411,0.0502596570820417,0.598723319656325,-0.266342115003159,"Non-significant",0.222773826202353,"H4C16","Histone H4","H4_HUMAN"
0.509222296053734,15.8764424437863,2.61363150909608,0.0313402119694059,0.57879370190307,-3.31575132589348,"MTPN_HUMAN",1,2.26973901499647,0.0503534589111887,0.598723319656325,-0.509222296053728,"Non-significant",0.222773826202353,"MTPN","Myotrophin","MTPN_HUMAN"
-0.183709778402221,20.0356514105138,-1.75962032025135,0.117069484391913,0.715607834170287,-4.35405703770122,"POSTN_HUMAN",21,-2.25886369098883,0.0512448394207372,0.601088116448647,0.183709778402218,"Non-significant",0.221061857976807,"POSTN","Periostin","POSTN_HUMAN"
-0.810234506278467,16.3353509006739,-2.18462766846629,0.0609164561299099,0.614831208380952,-3.84253954922929,"KPRP_HUMAN",3,-2.23189138718169,0.0535231086967385,0.619440777983587,0.810234506278473,"Non-significant",0.208000208294172,"KPRP","Keratinocyte proline-rich protein","KPRP_HUMAN"
0.287219699063044,18.0465425910038,1.9478015654013,0.0878239227168529,0.661262424234154,-4.13059039776276,"ATPB_HUMAN",13,2.19660306247933,0.0566544263710657,0.620639365009433,-0.287219699063051,"Non-significant",0.207160682080575,"ATP5F1B","ATP synthase subunit beta, mitochondrial","ATPB_HUMAN"
-0.359298399892126,17.4679034604055,-2.08202955725719,0.0714039488245615,0.658944358130883,-3.96797141555061,"CO2_HUMAN",7,-2.19377314732927,0.0569131711548586,0.620639365009433,0.359298399892129,"Non-significant",0.207160682080575,"C2","Complement C2","CO2_HUMAN"
0.584392828070534,16.7435376587236,2.35639567744322,0.0466684851940176,0.611016525129507,-3.63146264172109,"GSTM3_HUMAN",1,2.18291405243174,0.0579168071034148,0.620639365009433,-0.584392828070534,"Non-significant",0.207160682080575,"GSTM3","Glutathione S-transferase Mu 3","GSTM3_HUMAN"
0.335136233819227,16.3209139215608,2.19473351899643,0.0599696160548062,0.614831208380952,-3.83014835565057,"PSB5_HUMAN",5,2.20617395781417,0.0557878414946945,0.620639365009433,-0.335136233819227,"Non-significant",0.207160682080575,"PSMB5","Proteasome subunit beta type-5","PSB5_HUMAN"
0.257150989891009,16.9252415301374,2.25973905422812,0.0542186086189631,0.614831208380952,-3.75033576570972,"RACK1_HUMAN",5,2.19847343301201,0.0564840466932152,0.620639365009433,-0.257150989891009,"Non-significant",0.207160682080575,"RACK1","Small ribosomal subunit protein RACK1","RACK1_HUMAN"
0.750538572772619,14.5951077393458,2.23718390143217,0.0561491341008294,0.614831208380952,-3.7780467552455,"UBE2N_HUMAN",1,2.18561350442843,0.0576657103009057,0.620639365009433,-0.750538572772614,"Non-significant",0.207160682080575,"UBE2N","Ubiquitin-conjugating enzyme E2 N","UBE2N_HUMAN"
0.320735711890464,17.4917422051026,2.44722256284104,0.0405381338693947,0.611016525129507,-3.51975431037228,"CATL1_HUMAN",3,2.12831982786765,0.0632300782761042,0.630847217743201,-0.320735711890464,"Non-significant",0.200075807990777,"CTSL","Procathepsin L","CATL1_HUMAN"
0.373034091769933,14.8768154003207,2.31716271037697,0.0495971966168052,0.611016525129507,-3.67972803019431,"GPC6_HUMAN",3,2.13145330522823,0.0629126861705384,0.630847217743201,-0.373034091769936,"Non-significant",0.200075807990777,"GPC6","Glypican-6","GPC6_HUMAN"
-0.562495383500153,22.0440699137841,-1.9860983884351,0.0827983315482405,0.661262424234154,-4.08441026518226,"K1C16_HUMAN",22,-2.13549265720195,0.0625058216912854,0.630847217743201,0.562495383500153,"Non-significant",0.200075807990777,"KRT16","Keratin, type I cytoskeletal 16","K1C16_HUMAN"
0.11718668404184,19.9590644067636,1.38818661698409,0.203047351387867,0.747541703560711,-4.76881416677881,"PGK1_HUMAN",29,2.14516132035271,0.0615423105413387,0.630847217743201,-0.11718668404184,"Non-significant",0.200075807990777,"PGK1","Phosphoglycerate kinase 1","PGK1_HUMAN"
0.586948790592093,15.7197933944999,2.28749944913722,0.0519331170582514,0.611016525129507,-3.71620999356819,"TFF3_HUMAN",1,2.13476761633038,0.0625786626882946,0.630847217743201,-0.586948790592102,"Non-significant",0.200075807990777,"TFF3","Trefoil factor 3","TFF3_HUMAN"
-0.450129561137658,17.2898790382752,-2.13406714967199,0.0658799574380408,0.628393440178236,-3.9044454791059,"URP2_HUMAN",4,-2.1432185935236,0.0617347415935788,0.630847217743201,0.450129561137658,"Non-significant",0.200075807990777,"FERMT3","Fermitin family homolog 3","URP2_HUMAN"
0.109748568755094,24.7037802869176,1.30002025228116,0.230312960714164,0.747541703560711,-4.85993316621144,"A2AP_HUMAN",22,1.95369769013785,0.0835844876345644,0.63088117623306,-0.109748568755101,"Non-significant",0.20005243055894,"SERPINF2","Alpha-2-antiplasmin","A2AP_HUMAN"
0.484882829001448,15.6885967769963,2.29684229705785,0.051185760278252,0.611016525129507,-3.70472104072278,"AGRG6_HUMAN",2,2.08451122345967,0.067833560680729,0.63088117623306,-0.48488282900145,"Non-significant",0.20005243055894,"ADGRG6","Adhesion G-protein coupled receptor G6","AGRG6_HUMAN"
-0.377777681463755,20.2797744723174,-1.89012861860536,0.0959505495811602,0.661262424234154,-4.19973782449791,"APOH_HUMAN",9,-2.02618019393075,0.0744685161013618,0.63088117623306,0.377777681463755,"Non-significant",0.20005243055894,"APOH","Beta-2-glycoprotein 1","APOH_HUMAN"
0.283760594945882,18.7833509233005,2.50368399072779,0.0371441070552557,0.611016525129507,-3.45040289129114,"ARF4_HUMAN",3,2.07036091650066,0.0693886499065393,0.63088117623306,-0.283760594945882,"Non-significant",0.20005243055894,"ARF4","ADP-ribosylation factor 4","ARF4_HUMAN"
-0.464918263197244,16.3338059229457,-2.16147933651535,0.0631413498519419,0.620739236203662,-3.87090167555116,"BASP1_HUMAN",2,-1.97085715216876,0.0813346113783352,0.63088117623306,0.464918263197241,"Non-significant",0.20005243055894,"BASP1","Brain acid soluble protein 1","BASP1_HUMAN"
0.705489652415265,15.1379318839293,2.04069597812423,0.0761126591940648,0.658944358130883,-4.01826084646339,"CNTN4_HUMAN",1,2.00155400093612,0.0774533241100437,0.63088117623306,-0.705489652415269,"Non-significant",0.20005243055894,"CNTN4","Contactin-4","CNTN4_HUMAN"
-0.429141276587899,18.6034242816209,-2.0232258555218,0.078192706091568,0.658944358130883,-4.03946416557544,"CO2A1_HUMAN",4,-2.03287426583842,0.0736764555565574,0.63088117623306,0.429141276587892,"Non-significant",0.20005243055894,"COL2A1","Collagen alpha-1(II) chain","CO2A1_HUMAN"
