"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL.myr_vs_CTRL","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc"
0.250538049278408,19.66,7.26005541774395,9.58483242774048e-05,0.0243699365780526,1.91366698010937,"AGT2_HUMAN",14,8.22998233513376,1.35079448793903e-05,0.00408801393098378,-0.25,"Non-significant",2.388,"AGXT2","Alanine--glyoxylate aminotransferase 2, mitochondrial"
0.247283090071253,24.34,6.37155091779161,0.000233559751428606,0.0243699365780526,1.07597081953269,"ALDH2_HUMAN",44,8.12575414066632,1.50231220183892e-05,0.00410763783608063,-0.25,"Non-significant",2.386,"ALDH2","Aldehyde dehydrogese, mitochondrial"
0.395964521241197,18.92,6.75198134875852,0.00015782448499957,0.0243699365780526,1.44765427100654,"ACACB_HUMAN",61,7.87384247438885,1.95105761117983e-05,0.00455352954118927,-0.4,"Non-significant",2.342,"ACACB","Acetyl-CoA carboxylase 2"
0.205980001649042,22.15,6.33024032355635,0.000243960376834576,0.0243699365780526,1.03438488669796,"ACADS_HUMAN",18,7.72121314129704,2.29297632843356e-05,0.00455352954118927,-0.21,"Non-significant",2.342,"ACADS","Short-chain specific acyl-CoA dehydrogese, mitochondrial"
0.273454054889768,18.89,6.51000151722348,0.00020212338176447,0.0243699365780526,1.21357456664429,"ACSM3_HUMAN",21,7.71808309859111,2.30064008075706e-05,0.00455352954118927,-0.27,"Non-significant",2.342,"ACSM3","Acyl-coenzyme A synthetase ACSM3, mitochondrial"
-0.632196494852877,17.11,-6.93600855305955,0.000131325679159089,0.0243699365780526,1.62035007264339,"AGRIN_HUMAN",28,-7.74733679125967,2.23009004499895e-05,0.00455352954118927,0.63,"Up in CTRL",2.342,"AGRN","Agrin"
0.303853380374424,21.87,6.52175723148216,0.000199678009369457,0.0243699365780526,1.22513391080368,"AL7A1_HUMAN",35,7.8412154028938,2.01917615637932e-05,0.00455352954118927,-0.3,"Non-significant",2.342,"ALDH7A1","Alpha-aminoadipic semialdehyde dehydrogese"
0.282093812947107,21.61,6.36193717913713,0.000235935630690577,0.0243699365780526,1.06631481647838,"AL8A1_HUMAN",27,7.62497003348077,2.54191254464849e-05,0.00455352954118927,-0.28,"Non-significant",2.342,"ALDH8A1","2-aminomuconic semialdehyde dehydrogese"
0.385562974973702,23.52,6.67536069300929,0.000170563343408129,0.0243699365780526,1.3744062069725,"ARGI1_HUMAN",23,7.64178957719645,2.49636256297155e-05,0.00455352954118927,-0.39,"Non-significant",2.342,"ARG1","Argise-1"
0.3503130793925,20.3,6.77249938774166,0.000154594788893956,0.0243699365780526,1.46713384889646,"CP4F2_HUMAN",26,7.89618654698284,1.90585735391519e-05,0.00455352954118927,-0.35,"Non-significant",2.342,"CYP4F2","Cytochrome P450 4F2"
0.242518774450133,20.95,6.04376679685276,0.00033187818260863,0.0251476153041688,0.739186073356707,"M2GD_HUMAN",45,7.62551993032616,2.54040907749636e-05,0.00455352954118927,-0.24,"Non-significant",2.342,"DMGDH","Dimethylglycine dehydrogese, mitochondrial"
0.202281692781472,19.31,6.23690770339986,0.000269396591557105,0.0243699365780526,0.93952568407154,"TRXR2_HUMAN",21,7.8726121877513,1.95358016512025e-05,0.00455352954118927,-0.2,"Non-significant",2.342,"TXNRD2","Thioredoxin reductase 2, mitochondrial"
0.244653290827646,19.35,6.05070413020289,0.000329374936730939,0.0251476153041688,0.746477406343293,"AASS_HUMAN",37,7.55698992541471,2.73547445863397e-05,0.00463228430212355,-0.24,"Non-significant",2.334,"AASS","Alpha-aminoadipic semialdehyde synthase, mitochondrial"
0.25279761321115,20.14,6.60701364225712,0.000182893108835552,0.0243699365780526,1.3083894946674,"KIME_HUMAN",15,7.54734623239283,2.76421199934226e-05,0.00463228430212355,-0.25,"Non-significant",2.334,"MVK","Mevalote kise"
0.215118065519352,22.67,5.72909860196818,0.000470861799941639,0.0267997631950931,0.400830344759132,"AMPL_HUMAN",34,7.29480281911168,3.64740359593497e-05,0.00465299550645636,-0.22,"Non-significant",2.332,"LAP3","Cytosol aminopeptidase"
0.284234889549623,19.87,6.37593800591273,0.000232484358718191,0.0243699365780526,1.08037280677308,"BGAL_HUMAN",20,7.45243562800152,3.06528718080384e-05,0.00465299550645636,-0.28,"Non-significant",2.332,"GLB1","Beta-galactosidase"
0.241093331408024,18.78,6.30780193258437,0.000249823560662917,0.0243699365780526,1.01169430611313,"DHTK1_HUMAN",17,7.37807199010032,3.32618864030879e-05,0.00465299550645636,-0.24,"Non-significant",2.332,"DHTKD1","Probable 2-oxoglutarate dehydrogese E1 component DHKTD1, mitochondrial"
0.445549449069645,22.96,6.57183552141322,0.000189621683657657,0.0243699365780526,1.27415942314101,"HMCS2_HUMAN",27,7.46165343017126,3.03453362834353e-05,0.00465299550645636,-0.45,"Non-significant",2.332,"HMGCS2","Hydroxymethylglutaryl-CoA synthase, mitochondrial"
0.185087079732632,19.74,5.54546103149358,0.000580920967130878,0.0274940352205903,0.196338180553927,"KPBB_HUMAN",29,7.28870063676941,3.67223899450839e-05,0.00465299550645636,-0.19,"Non-significant",2.332,"PHKB","Phosphorylase b kise regulatory subunit beta"
0.208525437464601,21.15,5.71256406881969,0.000479764769421302,0.0267997631950931,0.382632873051106,"LSS_HUMAN",36,7.37986795080598,3.31960956858527e-05,0.00465299550645636,-0.21,"Non-significant",2.332,"LSS","Lanosterol synthase"
0.503707541973426,19.96,6.72732372193033,0.000161805125444974,0.0243699365780526,1.42416917613563,"PGDH_HUMAN",13,7.38383728925809,3.30511912157501e-05,0.00465299550645636,-0.5,"Up in CTRL.myr",2.332,"HPGD","15-hydroxyprostaglandin dehydrogese [D(+)]"
0.180022239493248,22.6,5.33383804378516,0.000744166319656687,0.0282535400145895,-0.0458982763600169,"PYC_HUMAN",62,7.30126369616936,3.62130770157295e-05,0.00465299550645636,-0.18,"Non-significant",2.332,"PC","Pyruvate carboxylase, mitochondrial"
0.308030492235648,19.04,6.43253295433399,0.000219091677178451,0.0243699365780526,1.13691420565026,"S27A5_HUMAN",19,7.4162792303363,3.18923940244424e-05,0.00465299550645636,-0.31,"Non-significant",2.332,"SLC27A5","Bile acyl-CoA synthetase"
-0.443439205517201,19.52,-6.78404176237289,0.000152810178163362,0.0243699365780526,1.47806704575788,"SQSTM_HUMAN",11,-7.34405027573683,3.45354270798196e-05,0.00465299550645636,0.44,"Non-significant",2.332,"SQSTM1","Sequestosome-1"
0.217303769538901,18.45,5.94421073926599,0.000370214210285099,0.0253060897688302,0.633757138166436,"KPB2_HUMAN",21,7.25217960937435,3.82478309481881e-05,0.00473089242323422,-0.22,"Non-significant",2.325,"PHKA2","Phosphorylase b kise regulatory subunit alpha, liver isoform"
0.197380922415121,21.9,5.44217497799106,0.000655060007393473,0.0282535400145895,0.0789986050679783,"C1TC_HUMAN",50,7.16052322356164,4.23890569268939e-05,0.00512118955198172,-0.2,"Non-significant",2.291,"MTHFD1","C-1-tetrahydrofolate synthase, cytoplasmic"
0.204079710554424,19.96,5.95886830000765,0.000364275228937099,0.0252321308577097,0.649372743576556,"LDHD_HUMAN",17,7.09528597730579,4.56334412647855e-05,0.00527222612166181,-0.2,"Non-significant",2.278,"LDHD","Probable D-lactate dehydrogese, mitochondrial"
0.389470329288777,18.61,6.73133849242555,0.000161149479174921,0.0243699365780526,1.42799865830696,"NDRG2_HUMAN",9,7.05633772404808,4.76986771353426e-05,0.00527222612166181,-0.39,"Non-significant",2.278,"NDRG2","Protein NDRG2"
0.205053925468746,19.52,5.69595080401952,0.000488897225771143,0.0270193732753307,0.364306158804325,"SUOX_HUMAN",23,7.06760047847856,4.70912010630767e-05,0.00527222612166181,-0.21,"Non-significant",2.278,"SUOX","Sulfite oxidase, mitochondrial"
-0.447536521982485,17.32,-6.32390188479556,0.000245601046341064,0.0243699365780526,1.02798254663982,"TSP1_HUMAN",18,-7.06713605580343,4.71160832996776e-05,0.00527222612166181,0.45,"Non-significant",2.278,"THBS1","Thrombospondin-1"
-0.472324542003928,17.15,-6.22670192465047,0.000272351335801144,0.0243699365780526,0.929076432464617,"MPRI_HUMAN",26,-7.01047296107813,5.0262074417584e-05,0.00532880564488467,0.47,"Non-significant",2.273,"IGF2R","Cation-independent mannose-6-phosphate receptor"
-0.550319296673702,20.94,-6.30065649366601,0.00025172325562908,0.0243699365780526,1.00445334278177,"VIME_HUMAN",23,-7.0283365708242,4.92462642257781e-05,0.00532880564488467,0.55,"Up in CTRL",2.273,"VIM","Vimentin"
0.202210546769525,19.91,5.41150063551218,0.000679036896969188,0.0282535400145895,0.0438252344875822,"ACOX2_HUMAN",36,6.92885005795021,5.52028273726231e-05,0.00544577348208938,-0.2,"Non-significant",2.264,"ACOX2","Peroxisomal acyl-coenzyme A oxidase 2"
0.339011743540198,19.19,6.03790236139633,0.000334010674877314,0.0251476153041688,0.733016794137835,"CP51A_HUMAN",21,6.89906875399517,5.71351328265454e-05,0.00544577348208938,-0.34,"Non-significant",2.264,"CYP51A1","Lanosterol 14-alpha demethylase"
0.272223792429745,23.79,6.09262243339084,0.000314685776082815,0.0251476153041688,0.790382518688238,"DCXR_HUMAN",15,6.8778360036747,5.85576808932447e-05,0.00544577348208938,-0.27,"Non-significant",2.264,"DCXR","L-xylulose reductase"
0.16191149703565,21.22,5.00417110964385,0.00110804920890407,0.0294036621882327,-0.437567042997178,"IQGA2_HUMAN",98,6.90667756399294,5.66345468117937e-05,0.00544577348208938,-0.16,"Non-significant",2.264,"IQGAP2","Ras GTPase-activating-like protein IQGAP2"
0.438983832073848,22.36,6.10135521269612,0.000311717545673964,0.0251476153041688,0.799496410465837,"NLTP_HUMAN",28,6.90332647653766,5.68544254205719e-05,0.00544577348208938,-0.44,"Non-significant",2.264,"SCP2","Non-specific lipid-transfer protein"
0.30358236974353,21.04,5.97700916672605,0.000357069975658736,0.0252321308577097,0.668654561169228,"PBLD_HUMAN",20,6.87569516785535,5.87032367655448e-05,0.00544577348208938,-0.3,"Non-significant",2.264,"PBLD","Phezine biosynthesis-like domain-containing protein"
0.195725354465267,21.44,5.57936768792633,0.00055863474734086,0.0271225001162222,0.234491814305706,"SUCB2_HUMAN",21,6.87935630861074,5.84545534773916e-05,0.00544577348208938,-0.2,"Non-significant",2.264,"SUCLG2","Succite--CoA ligase [GDP-forming] subunit beta, mitochondrial"
0.379251126017596,18.7,6.62582268936733,0.000179404291169037,0.0243699365780526,1.3266213846451,"CBPQ_HUMAN",8,6.79512813865927,6.44776738706814e-05,0.00556965432956838,-0.38,"Non-significant",2.254,"CPQ","Carboxypeptidase Q"
-0.340718562256647,17.09,-6.4344856325665,0.00021864508513077,0.0243699365780526,1.13885691873613,"KLC1_HUMAN",10,-6.82175798095039,6.2503455429028e-05,0.00556965432956838,0.34,"Non-significant",2.254,"KLC1","Kinesin light chain 1"
0.83413356199172,16.84,6.65533448831225,0.000174077893916985,0.0243699365780526,1.35512933901105,"LGMN_HUMAN",4,6.80535732728731,6.3711418595149e-05,0.00556965432956838,-0.83,"Up in CTRL.myr",2.254,"LGMN","Legumain"
0.260125749259849,17.78,6.18059758258104,0.000286153249520926,0.0243699365780526,0.881682927597682,"MA2B2_HUMAN",13,6.82943336058723,6.19467141006348e-05,0.00556965432956838,-0.26,"Non-significant",2.254,"MAN2B2","Epididymis-specific alpha-mannosidase"
-0.457861258209597,16.97,-8.12453983432419,4.351441667089e-05,0.0212612373355994,2.63341751618739,"P2RX4_HUMAN",4,-6.78299965686303,6.53992134944507e-05,0.00556965432956838,0.46,"Non-significant",2.254,"P2RX4","P2X purinoceptor 4"
0.340942276033374,18.36,7.44046267304152,8.08090175648231e-05,0.0243699365780526,2.0712113864707,"DNS2A_HUMAN",6,6.72960436964325,6.96300778487234e-05,0.00583432668425997,-0.34,"Non-significant",2.234,"DSE2","Deoxyribonuclease-2-alpha"
0.198483782589271,20.64,5.2772321577497,0.000795954612390622,0.0282535400145895,-0.111902880755196,"HSDL2_HUMAN",34,6.71546665211567,7.07994987809765e-05,0.00583814914551068,-0.2,"Non-significant",2.234,"HSDL2","Hydroxysteroid dehydrogese-like protein 2"
0.370655952063029,22.27,5.86308718860033,0.000405077524268042,0.026407102940095,0.546743960942461,"GLYC_HUMAN",26,6.68793637444175,7.31384403674384e-05,0.00593678433920066,-0.37,"Non-significant",2.226,"SHMT1","Serine hydroxymethyltransferase, cytosolic"
-0.61018263643615,18.7,-6.41657919786502,0.000222778467726997,0.0243699365780526,1.1210216195467,"SDC4_HUMAN",6,-6.67126527363494,7.45955359396784e-05,0.00596190475702507,0.61,"Up in CTRL",2.225,"SDC4","Syndecan-4"
-0.426635442057705,17.49,-5.98704577244518,0.000353151278877101,0.0252321308577097,0.679301165454442,"GSLG1_HUMAN",15,-6.63044320568182,7.82984343528843e-05,0.00598177009504755,0.43,"Non-significant",2.223,"GLG1","Golgi apparatus protein 1"
0.256650986304532,19.05,5.71760974606778,0.000477028437618653,0.0267997631950931,0.388190492705755,"HEXA_HUMAN",19,6.64274002066729,7.71624187925526e-05,0.00598177009504755,-0.26,"Non-significant",2.223,"HEXA","Beta-hexosaminidase subunit alpha"
0.198398040989794,23.66,5.36577168413868,0.000716590685478457,0.0282535400145895,-0.00888883938678031,"MDHM_HUMAN",24,6.64393096539223,7.70533508300805e-05,0.00598177009504755,-0.2,"Non-significant",2.223,"MDH2","Malate dehydrogese, mitochondrial"
0.247029759819704,22.3,5.3874139181006,0.000698540638750873,0.0282535400145895,0.0161008004638443,"AOXA_HUMAN",63,6.57279007540804,8.38724495772513e-05,0.00620301188713466,-0.25,"Non-significant",2.207,"AOX1","Aldehyde oxidase"
0.427930907971149,19.32,7.08014928458533,0.000114006054050696,0.0243699365780526,1.75249145915826,"CATZ_HUMAN",5,6.56383287520629,8.47764858491936e-05,0.00620301188713466,-0.43,"Non-significant",2.207,"CTSZ","Cathepsin Z"
0.196452147233053,21.33,5.35699550634323,0.000724055634719467,0.0282535400145895,-0.0190437339538088,"SSDH_HUMAN",22,6.57366532043908,8.37846756626677e-05,0.00620301188713466,-0.2,"Non-significant",2.207,"ALDH5A1","Succite-semialdehyde dehydrogese, mitochondrial"
0.17851244788023,22.91,5.09798608700559,0.000987835985522392,0.0286565536547931,-0.324316123207309,"ACADM_HUMAN",25,6.45237157721962,9.69563958074654e-05,0.00634268990969853,-0.18,"Non-significant",2.198,"ACADM","Medium-chain specific acyl-CoA dehydrogese, mitochondrial"
0.466350260626829,19.89,5.75400683186787,0.000457791677390377,0.0267997631950931,0.428164008934083,"ACSA_HUMAN",28,6.46311402749712,9.57035816924826e-05,0.00634268990969853,-0.47,"Non-significant",2.198,"ACSS2","Acetyl-coenzyme A synthetase, cytoplasmic"
0.381704943669355,23,5.62135853806523,0.000532328994229155,0.0271216210036667,0.281492511775342,"AL1L1_HUMAN",87,6.43604482694592,9.88946838663294e-05,0.00634268990969853,-0.38,"Non-significant",2.198,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogese"
0.175625202631455,20.33,5.25105668593744,0.000821228978287396,0.0282535400145895,-0.14259844925505,"ECI2_HUMAN",19,6.43795195075394,9.86661183971901e-05,0.00634268990969853,-0.18,"Non-significant",2.198,"ECI2","Enoyl-CoA delta isomerase 2"
0.2880929732864,22.8,5.50383983350516,0.000609624928876131,0.027535459447659,0.149256505061585,"GABT_HUMAN",48,6.52167470267853,8.91759517823335e-05,0.00634268990969853,-0.29,"Non-significant",2.198,"ABAT","4-aminobutyrate aminotransferase, mitochondrial"
0.265477499088149,20.14,6.76155047531055,0.000156309017577762,0.0243699365780526,1.45674616805682,"HOGA1_HUMAN",8,6.50369965437851,9.11266230956519e-05,0.00634268990969853,-0.27,"Non-significant",2.198,"HOGA1","4-hydroxy-2-oxoglutarate aldolase, mitochondrial"
-0.425951616934441,18.35,-5.79356752977747,0.000437846872026563,0.0267997631950931,0.471380624933367,"ITA6_HUMAN",25,-6.52926092586147,8.83663345585866e-05,0.00634268990969853,0.43,"Non-significant",2.198,"ITGA6","Integrin alpha-6"
0.294830466933696,22.24,5.49672584121681,0.000614685389938695,0.027535459447659,0.141181861416293,"PCKGM_HUMAN",43,6.47626808954111,9.41933991592338e-05,0.00634268990969853,-0.29,"Non-significant",2.198,"PCK2","Phosphoenolpyruvate carboxykise [GTP], mitochondrial"
0.390616921090452,17.95,6.70659670284228,0.000165237401591256,0.0243699365780526,1.4043638666437,"RISC_HUMAN",6,6.46880039282808,9.50475442196853e-05,0.00634268990969853,-0.39,"Non-significant",2.198,"SCPEP1","Retinoid-inducible serine carboxypeptidase"
0.211073610131631,22.99,5.25233287543013,0.000819976510889992,0.0282535400145895,-0.141099325592861,"THTR_HUMAN",28,6.4555332832366,9.65858302576775e-05,0.00634268990969853,-0.21,"Non-significant",2.198,"TST","Thiosulfate sulfurtransferase"
0.517383972204776,18.58,6.12029082854727,0.000305387062529569,0.0251476153041688,0.819219672119964,"ACMSD_HUMAN",7,6.40544903416122,0.000102641194607811,0.00637445345652843,-0.52,"Up in CTRL.myr",2.196,"ACMSD","2-amino-3-carboxymucote-6-semialdehyde decarboxylase"
0.262552763634346,22.2,5.62060764454925,0.000532787254600426,0.0271216210036667,0.280654451178328,"AK1C4_HUMAN",16,6.37946251713559,0.000105944382546534,0.00637445345652843,-0.26,"Non-significant",2.196,"AKR1C4","Aldo-keto reductase family 1 member C4"
0.212654839688604,20.14,5.26779553870197,0.00080496663148494,0.0282535400145895,-0.122956355178818,"CACP_HUMAN",24,6.38007899167772,0.000105864699024982,0.00637445345652843,-0.21,"Non-significant",2.196,"CRAT","Carnitine O-acetyltransferase"
0.233488087927,22.4,5.19974955088728,0.000873362676900625,0.0283708869712567,-0.203085678174547,"CATA_HUMAN",49,6.36388836513603,0.000107979192333879,0.00637445345652843,-0.23,"Non-significant",2.196,"CAT","Catalase"
-0.302113199548252,18.79,-5.62944155840249,0.000527423408465315,0.0271216210036667,0.29050827287525,"FLOT2_HUMAN",17,-6.36469945614773,0.000107872180687988,0.00637445345652843,0.3,"Non-significant",2.196,"FLOT2","Flotillin-2"
0.351080844941666,19.75,5.84846803854002,0.000411737312444215,0.026407102940095,0.530957217484348,"PPGB_HUMAN",12,6.37986845616932,0.000105891904854985,0.00637445345652843,-0.35,"Non-significant",2.196,"CTSA","Lysosomal protective protein"
0.269819971690747,20.37,5.53615338478945,0.000587208511262843,0.0274940352205903,0.185833104516306,"TTC38_HUMAN",19,6.37066928932573,0.000107088079291198,0.00637445345652843,-0.27,"Non-significant",2.196,"TTC38","Tetratricopeptide repeat protein 38"
0.163750633830045,19.71,4.90539961286883,0.00125215139806946,0.0299766198754417,-0.558351896048944,"ADRO_HUMAN",25,6.31661832325905,0.000114419225157903,0.00655309905452225,-0.16,"Non-significant",2.184,"FDXR","DPH:adrenodoxin oxidoreductase, mitochondrial"
0.182075762473573,20.77,4.97848188599874,0.00114369650731153,0.0297646220705936,-0.468828417018547,"AL1B1_HUMAN",29,6.31398804136759,0.000114789608077291,0.00655309905452225,-0.18,"Non-significant",2.184,"ALDH1B1","Aldehyde dehydrogese X, mitochondrial"
-0.254151324909973,20.68,-5.26260844568365,0.000809967966714942,0.0282535400145895,-0.12903829462686,"CKAP4_HUMAN",43,-6.31915521154778,0.000114063221187436,0.00655309905452225,0.25,"Non-significant",2.184,"CKAP4","Cytoskeleton-associated protein 4"
0.564686923750294,22.07,5.65310941525368,0.000513343254124094,0.0271216210036667,0.316848701304291,"FAS_HUMAN",146,6.28940473692008,0.000118314860203449,0.00656397746927425,-0.56,"Up in CTRL.myr",2.183,"FASN","Fatty acid synthase"
0.228422873997175,19.77,5.61241526286685,0.000537815264033536,0.0271216210036667,0.271505340242412,"HDHD3_HUMAN",14,6.29771426946873,0.000117110307963209,0.00656397746927425,-0.23,"Non-significant",2.183,"HDHD3","Haloacid dehalogese-like hydrolase domain-containing protein 3"
0.272551396847096,20.42,5.55272522623575,0.000576065266015499,0.0274940352205903,0.204527448984456,"HYES_HUMAN",16,6.27996812305833,0.000119699110674759,0.00656397746927425,-0.27,"Non-significant",2.183,"EPHX2","Bifunctiol epoxide hydrolase 2"
0.180610245532918,19.52,5.27244324428694,0.000800514136624477,0.0282535400145895,-0.117510530142309,"ODBA_HUMAN",17,6.27770131603595,0.000120034236685477,0.00656397746927425,-0.18,"Non-significant",2.183,"BCKDHA","2-oxoisovalerate dehydrogese subunit alpha, mitochondrial"
0.439026750136346,18.19,6.55008382180841,0.000193919099299193,0.0243699365780526,1.25290795265789,"GAB_HUMAN",5,6.23912198293837,0.000125896626335162,0.00671276804102749,-0.44,"Non-significant",2.173,"GA","Alpha-N-acetylgalactosaminidase"
-0.377197288357195,17.57,-6.18641392272704,0.000284370184425058,0.0243699365780526,0.887679024978547,"OS9_HUMAN",7,-6.23442296258144,0.000126631620408218,0.00671276804102749,0.38,"Non-significant",2.173,"OS9","Protein OS-9"
0.205332436779141,24.16,5.04370447909792,0.00105554342329614,0.0294036621882327,-0.389668795760924,"THIM_HUMAN",32,6.2362571502602,0.000126344175154711,0.00671276804102749,-0.21,"Non-significant",2.173,"ACAA2","3-ketoacyl-CoA thiolase, mitochondrial"
0.286207396071699,21.16,5.35785850416984,0.000723317803144712,0.0282535400145895,-0.0180446157980727,"ALDOC_HUMAN",24,6.19687760667815,0.00013267408031781,0.00681307566333303,-0.29,"Non-significant",2.167,"ALDOC","Fructose-bisphosphate aldolase C"
0.512162635570576,21.63,6.23753702385852,0.000269215556010813,0.0243699365780526,0.940169521908121,"APOC3_HUMAN",5,6.19711378044574,0.000132635108341872,0.00681307566333303,-0.51,"Up in CTRL.myr",2.167,"APOC3","Apolipoprotein C-III"
-0.398574908248378,20.41,-6.73393959034314,0.000160726269801721,0.0243699365780526,1.4304785424348,"CRP_HUMAN",5,-6.20555175457939,0.000131250832828206,0.00681307566333303,0.4,"Non-significant",2.167,"CRP","C-reactive protein"
0.174016333690453,21.53,5.02068980175754,0.00108577033981678,0.0294036621882327,-0.417522186599884,"IVD_HUMAN",20,6.15941688254064,0.000139015595825467,0.00681307566333303,-0.17,"Non-significant",2.167,"IVD","Isovaleryl-CoA dehydrogese, mitochondrial"
0.221029633613249,22.17,5.3435797686994,0.00073563251979364,0.0282535400145895,-0.0345908387541165,"OTC_HUMAN",17,6.18608756313655,0.000134467892680761,0.00681307566333303,-0.22,"Non-significant",2.167,"OTC","Ornithine carbamoyltransferase, mitochondrial"
-0.664690352690798,17.18,-5.60131781551093,0.000544709702759171,0.0271216210036667,0.259095175932982,"TFR1_HUMAN",19,-6.17923979752516,0.000135619936405893,0.00681307566333303,0.66,"Up in CTRL",2.167,"TFRC","Transferrin receptor protein 1"
-0.456926401263644,18.76,-5.71560104332284,0.000478115716575707,0.0267997631950931,0.385978455490221,"TM9S2_HUMAN",10,-6.16652294112799,0.000137787852649254,0.00681307566333303,0.46,"Non-significant",2.167,"TM9SF2","Transmembrane 9 superfamily member 2"
