"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBV_vs_HBV.myr","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc"
0.249790177199724,18.9548769981682,7.75751649143431,6.51504997176689e-05,0.0153844020924223,2.31550132590884,"BIEA_HUMAN",2,7.83318454746404,6.26355141325697e-05,0.0151812433279226,0.136650037047975,"Non-significant",1.81869265872092,"BLVRA","Biliverdin reductase A"
-0.223481269344997,22.5454692845336,-7.79469975964077,6.30209061943558e-05,0.0153844020924223,2.34746956214678,"PCKGM_HUMAN",12,-7.8615472161589,6.10859837354953e-05,0.0151812433279226,0.126307344161226,"Non-significant",1.81869265872092,"PCK2","Phosphoenolpyruvate carboxykise [GTP], mitochondrial"
-0.728321363057699,14.8811602840745,-7.81873117127282,6.16858860445982e-05,0.0153844020924223,2.36804805637366,"PPR1A_HUMAN",16,-7.80374956363574,6.42901546129541e-05,0.0151812433279226,-0.00757132729165022,"Non-significant",1.81869265872092,"PPP1R1A","Protein phosphatase 1 regulatory subunit 1A"
-0.564890946746896,17.0338892853576,-7.89366143608719,5.77215632446293e-05,0.0153844020924223,2.43179932007229,"SO2B1_HUMAN",76,-7.92387992803928,5.78286365650765e-05,0.0151812433279226,-0.137000530586477,"Non-significant",1.81869265872092,"SLCO2B1","Solute carrier organic anion transporter family member 2B1"
0.425926771000022,18.785737979988,8.01132055367751,5.20572381892254e-05,0.0153844020924223,2.53065729451358,"TPM4_HUMAN",1,7.9095533567422,5.85597845176255e-05,0.0151812433279226,0.169325930303476,"Non-significant",1.81869265872092,"TPM4","Tropomyosin alpha-4 chain"
-0.307661489635372,16.1011992136498,-7.65770356553196,7.12747186041949e-05,0.0160987897021214,2.22891450113704,"TNS2_HUMAN",17,-7.66503021965766,7.27737017311518e-05,0.0164373643692754,-0.100294247685124,"Non-significant",1.7841678176745,"TNS2","Tensin-2"
-0.346823313825023,19.4085698908777,-7.59748287648042,7.5278650254049e-05,0.0162946911695744,2.17612333218567,"S27A5_HUMAN",17,-7.59867037058956,7.7268003407815e-05,0.01672530323765,0.0833566255854734,"Non-significant",1.77662599952461,"SLC27A5","Bile acyl-CoA synthetase"
0.514035124619451,18.2002887772195,7.09984067639121,0.000119859584599051,0.02430287478298,1.72348239071993,"GSDME_HUMAN",2,7.09859055263559,0.000123047537562463,0.0245858445244998,-0.0587161180433,"Non-significant",1.60931486908906,"GSDME","Gasdermin-E"
0.289539290385477,20.9140232327663,7.08456195091498,0.000121631327114048,0.02430287478298,1.70910895627621,"ZYX_HUMAN",13,7.10111901676005,0.000122750681591788,0.0245858445244998,0.0336667574937017,"Non-significant",1.60931486908906,"ZYX","Zyxin"
-0.411140926536877,22.7215014363495,-6.99438710773973,0.000132700170083245,0.0255324956882391,1.62368154873699,"GSTM1_HUMAN",3,-7.02916152006955,0.000131519415213504,0.0253053097049687,0.0518600661847266,"Non-significant",1.59678834310778,"GSTM1","Glutathione S-transferase Mu 1"
0.202812709179454,20.3885097407955,6.7660182776601,0.000166088604592098,0.0267438944084962,1.40270412089177,"CKAP4_HUMAN",3,6.95165222881,0.000141752238976253,0.0253932028097115,-0.00765381092487516,"Non-significant",1.59528251870641,"CKAP4","Cytoskeleton-associated protein 4"
-0.312381081441295,19.4114281902578,-6.93394968842915,0.000140744296404355,0.0261130935650223,1.5658511888932,"PAHX_HUMAN",2,-6.95935716474745,0.000140696392311609,0.0253932028097115,0.0910106613816239,"Non-significant",1.59528251870641,"PHYH","Phytanoyl-CoA dioxygese, peroxisomal"
-0.260224830471756,21.9830967453015,-6.85755251787009,0.000151698362479975,0.0267438944084962,1.49208204409254,"FTCD_HUMAN",2,-6.90044566569585,0.000148997301852464,0.0258013661041184,0.00288393027730116,"Non-significant",1.58835729885175,"FTCD","Formimidoyltransferase-cyclodeamise"
0.414994643062897,18.3859920575237,6.8046878199207,0.000159832134162547,0.0267438944084962,1.4405955115753,"LEG3_HUMAN",49,6.84189372225537,0.000157790542557694,0.0264426409221684,0.10234534014495,"Non-significant",1.5776951724599,"LGALS3","Galectin-3"
0.3510442943185,16.088436974133,6.69986358905283,0.000177432450821509,0.0267438944084962,1.33742674649117,"AAKB1_HUMAN",5,6.76123383221275,0.000170863338316803,0.0268628680354546,-0.0796728954351273,"Non-significant",1.57084762139637,"PRKAB1","5'-AMP-activated protein kise subunit beta-1"
-0.197396386938955,19.0484916168623,-6.54860667273558,0.000206743037570699,0.0282639494784153,1.18599686391573,"ACSM3_HUMAN",3,-6.72599131022678,0.000176949393567669,0.0268628680354546,-0.0791042016355483,"Non-significant",1.57084762139637,"ACSM3","Acyl-coenzyme A synthetase ACSM3, mitochondrial"
-0.228137494507198,19.6084651044543,-6.64096832921158,0.000188258405517519,0.0271667337962086,1.2788266780815,"LYAG_HUMAN",12,-6.67517795573751,0.000186152694759647,0.0268628680354546,0.0352475749793726,"Non-significant",1.57084762139637,"GAA","Lysosomal alpha-glucosidase"
0.687260624922047,17.7047923820472,6.68454477904858,0.00018018023181855,0.0267438944084962,1.32222892323413,"MUC18_HUMAN",4,6.68675460866583,0.000184010090291535,0.0268628680354546,0.0772929412153474,"Non-significant",1.57084762139637,"MCAM","Cell surface glycoprotein MUC18"
0.417632927413273,22.4064734915091,6.75455382562412,0.000167995386066752,0.0267438944084962,1.39143284507697,"TPM1_HUMAN",2,6.75942091451743,0.000171170675520809,0.0268628680354546,-0.28909309680515,"Non-significant",1.57084762139637,"TPM1","Tropomyosin alpha-1 chain"
0.305771942257703,16.9379747744716,6.36109801017531,0.000250789994803026,0.0306942895747887,0.99398492585579,"CEIP2_HUMAN",2,6.37953549305804,0.000251469303103803,0.0296905234005513,-0.0563159561549007,"Non-significant",1.52738214635924,"CEMIP2","Cell surface hyaluronidase"
-0.213819732132642,20.9619487851787,-6.2581065752921,0.000279343709157887,0.0315476210668526,0.886459039357668,"CP27A_HUMAN",3,-6.38504191979482,0.000250041740870662,0.0296905234005513,0.0689783576850012,"Non-significant",1.52738214635924,"CYP27A1","Sterol 26-hydroxylase, mitochondrial"
-0.4235177067123,21.686156632137,-6.4634791828751,0.000225576299037991,0.030047919833394,1.09941976967843,"CP2C9_HUMAN",4,-6.49341713036157,0.000223697123292368,0.0296905234005513,-0.000207400937700442,"Non-significant",1.52738214635924,"CYP2C9","Cytochrome P450 2C9"
-0.274324200200798,18.6274416923144,-6.57210652068015,0.000201856085221952,0.0282639494784153,1.20972432286954,"OGDHL_HUMAN",1,-6.44822566816044,0.000234288710685785,0.0296905234005513,-0.186901495096151,"Non-significant",1.52738214635924,"OGDHL","2-oxoglutarate dehydrogese-like, mitochondrial"
-0.429397304173097,17.7324050533701,-6.37578585525198,0.00024698808837394,0.0306942895747887,1.0091994560576,"PCKGC_HUMAN",10,-6.37963857977753,0.000251442494608178,0.0296905234005513,0.0648001808628038,"Non-significant",1.52738214635924,"PCK1","Phosphoenolpyruvate carboxykise, cytosolic [GTP]"
-0.25955982219693,21.0265793863775,-6.32662361113881,0.000259970883790318,0.0306942895747887,0.958157029513281,"SERA_HUMAN",3,-6.40956924546595,0.000243791173606725,0.0296905234005513,-0.1308392947501,"Non-significant",1.52738214635924,"PHGDH","D-3-phosphoglycerate dehydrogese"
0.240598383753078,21.3053828506289,6.70104547152455,0.000177222393661841,0.0267438944084962,1.33859800672681,"SQOR_HUMAN",1,6.53765995754222,0.000213840175780852,0.0296905234005513,0.143222234601776,"Non-significant",1.52738214635924,"SQOR","Sulfide:quinone oxidoreductase, mitochondrial"
0.270266011385722,18.7181782776518,6.30314371669711,0.000266436815554998,0.0307586501512937,0.933660815438213,"TM9S3_HUMAN",43,6.38473396153975,0.000250121342562206,0.0296905234005513,-0.0463346826919526,"Non-significant",1.52738214635924,"TM9SF3","Transmembrane 9 superfamily member 3"
0.583637967113873,17.7383359545589,6.32902018569161,0.00025932074928853,0.0306942895747887,0.960653027272601,"CD44_HUMAN",3,6.3319818077725,0.00026418076458064,0.0304982015999205,-0.0196292784546515,"Non-significant",1.51572576912069,"CD44","CD44 antigen"
-0.353203958859545,23.3818755216763,-6.34731297029852,0.000254417277913895,0.0306942895747887,0.979678435340068,"AL1L1_HUMAN",1,-6.27220684551165,0.000281180331430549,0.0317550396039501,-0.0490075242598742,"Non-significant",1.49818734128528,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogese"
0.306769064744671,18.7235982629494,6.19982945054602,0.000297083845803963,0.032088601427616,0.824958685239761,"NICA_HUMAN",3,6.25022089637278,0.000287735088651012,0.031803910330681,-0.822014494503575,"Up in HBV",1.4975194796812,"NCSTN","Nicastrin"
0.359444757642425,21.2603885867216,6.16848394336442,0.000307139004690865,0.032088601427616,0.791681346366007,"A1AT_HUMAN",1,6.10045662016625,0.000337158188158277,0.0321757097465634,-0.0829825665927242,"Non-significant",1.49247186445104,"SERPI1","Alpha-1-antitrypsin"
0.33648768827732,17.5702043652637,6.1263647450877,0.000321248234586782,0.032088601427616,0.74674685126966,"ALG1_HUMAN",5,6.17590731103491,0.000311175454390572,0.0321757097465634,-0.159241050850124,"Non-significant",1.49247186445104,"ALG1","Chitobiosyldiphosphodolichol beta-mannosyltransferase"
-0.447519914960576,22.0556286486425,-6.04766699905742,0.000349573113456639,0.032088601427616,0.662110144402551,"APOC3_HUMAN",2,-6.04597897679262,0.000357411032231673,0.0321757097465634,-0.2432128566036,"Non-significant",1.49247186445104,"APOC3","Apolipoprotein C-III"
-0.216823571169954,23.9472337399399,-5.97905801104851,0.000376531266331872,0.0329188788164125,0.587596489442632,"ARGI1_HUMAN",5,-6.11305300956144,0.000332658256320885,0.0321757097465634,-0.170876937892601,"Non-significant",1.49247186445104,"ARG1","Argise-1"
-0.269853363556102,23.6995305605981,-6.12771859005519,0.000320783718638815,0.032088601427616,0.748195115374148,"BHMT1_HUMAN",1,-6.02212303660801,0.000366700677849842,0.0321757097465634,-0.13923924131505,"Non-significant",1.49247186445104,"BHMT","Betaine--homocysteine S-methyltransferase 1"
-0.19454603860795,18.9853953849233,-5.84978747772267,0.000433794232702623,0.033092060423011,0.44534002406902,"DHTK1_HUMAN",5,-6.0097706374933,0.000371615511991108,0.0321757097465634,0.00128254641407466,"Non-significant",1.49247186445104,"DHTKD1","Probable 2-oxoglutarate dehydrogese E1 component DHKTD1, mitochondrial"
0.3873178125774,20.2312533611374,6.21661998691002,0.000291847974156498,0.032088601427616,0.842726916601357,"FLNC_HUMAN",12,6.21507639397269,0.00029856734786541,0.0321757097465634,-0.0349959814917717,"Non-significant",1.49247186445104,"FLNC","Filamin-C"
-0.323545268020396,18.7073409747156,-6.05293836570074,0.000347591895918907,0.032088601427616,0.667807078288188,"GAB_HUMAN",10,-6.06800543776538,0.000349064577174032,0.0321757097465634,-0.0070672679110757,"Non-significant",1.49247186445104,"GA","Alpha-N-acetylgalactosaminidase"
0.329760903537927,17.1758182265263,6.10380993193206,0.00032909749441004,0.032088601427616,0.722580562915627,"GSLG1_HUMAN",1,6.0281961064335,0.000364310699916053,0.0321757097465634,0.110676167206101,"Non-significant",1.49247186445104,"GLG1","Golgi apparatus protein 1"
0.221079182219395,21.7879782617749,6.03079137535782,0.000356000196846424,0.032088601427616,0.6438452093248,"PDLI1_HUMAN",12,6.05611989449573,0.000353541228245888,0.0321757097465634,0.0701060016260762,"Non-significant",1.49247186445104,"PDLIM1","PDZ and LIM domain protein 1"
0.55717223811213,16.4387477626336,6.07449252971088,0.000339619085886119,0.032088601427616,0.691059791309436,"PLLP_HUMAN",3,6.07753548723138,0.000345520417023782,0.0321757097465634,-0.0590437942300746,"Non-significant",1.49247186445104,"PLLP","Plasmolipin"
-0.205646250807206,20.9900201510225,-6.0805265909804,0.00033742350146278,0.032088601427616,0.697557410148891,"SARDH_HUMAN",23,-6.13819115015088,0.000323875313143265,0.0321757097465634,-0.103925917821226,"Non-significant",1.49247186445104,"SARDH","Sarcosine dehydrogese, mitochondrial"
0.207208970224148,19.0821146087285,6.02494855405402,0.00035825580034682,0.032088601427616,0.637511800346098,"TM9S4_HUMAN",19,6.04605406113712,0.000357382208147268,0.0321757097465634,-0.0264000919679468,"Non-significant",1.49247186445104,"TM9SF4","Transmembrane 9 superfamily member 4"
0.344956947149129,18.0232408201709,5.7374308675725,0.000491439889176017,0.033092060423011,0.319698375449748,"ACTH_HUMAN",3,5.76402207193215,0.000486241823182631,0.0330494008960909,-0.0311230316587476,"Non-significant",1.48083640879196,"ACTG2","Actin, gamma-enteric smooth muscle"
0.513394579697803,18.5164772233189,5.75536348600298,0.00048169791344593,0.033092060423011,0.339877006817872,"CAVN1_HUMAN",33,5.75734990821138,0.000489856375168238,0.0330494008960909,0.00497700980750082,"Non-significant",1.48083640879196,"CAVIN1","Caveolae-associated protein 1"
0.408100215828824,19.0189569622285,5.84756928338498,0.00043485730542929,0.033092060423011,0.442877620669932,"CD151_HUMAN",12,5.84334155704126,0.000445455495608417,0.0330494008960909,-0.343105235689851,"Non-significant",1.48083640879196,"CD151","CD151 antigen"
-0.212812870979651,22.2627913113155,-5.85184517736617,0.000432810642933299,0.033092060423011,0.447623615289373,"GRHPR_HUMAN",22,-5.89095647655041,0.00042279636537287,0.0330494008960909,0.0390644599598247,"Non-significant",1.48083640879196,"GRHPR","Glyoxylate reductase/hydroxypyruvate reductase"
-0.325548656534277,21.9758537732681,-5.75300125970457,0.000482968930055315,0.033092060423011,0.337221656994722,"H14_HUMAN",7,-5.78589748852989,0.000474596167864978,0.0330494008960909,-0.0214295856330509,"Non-significant",1.48083640879196,"H1-4","Histone H1.4"
0.57072379920562,17.2153743689423,5.88637121156391,0.000416669123476244,0.033092060423011,0.485846976210309,"HSPB8_HUMAN",15,5.87512199668607,0.00043018714521935,0.0330494008960909,0.00891509005872138,"Non-significant",1.48083640879196,"HSPB8","Heat shock protein beta-8"
-0.2427808336369,20.7131101404177,-5.84395791289449,0.000436594220209742,0.033092060423011,0.438867110237656,"HYES_HUMAN",3,-5.91825370531201,0.000410382630923528,0.0330494008960909,-0.0283605692866971,"Non-significant",1.48083640879196,"EPHX2","Bifunctiol epoxide hydrolase 2"
-0.267782396274569,17.3814079209482,-5.80682378720272,0.000454905429148703,0.033092060423011,0.397517153232936,"I3L213_HUMAN",15,-5.80906914576446,0.000462595408939616,0.0330494008960909,0.0519353045834734,"Non-significant",1.48083640879196,"PHKB","Phosphorylase b kise regulatory subunit (Fragment)"
0.200126187360706,24.8185877640528,5.82754695482336,0.000444584292257329,0.033092060423011,0.420618133217133,"K2C8_HUMAN",2,5.87556246527375,0.000429979634949567,0.0330494008960909,0.1794352387484,"Non-significant",1.48083640879196,"KRT8","Keratin, type II cytoskeletal 8"
-0.268073685945925,20.5644983371075,-5.75598699031002,0.000481363047549385,0.033092060423011,0.340577741875326,"K7EJE8_HUMAN",18,-5.75746144734739,0.000489795707071709,0.0330494008960909,0.0516255159974968,"Non-significant",1.48083640879196,"LONP1","Lon protease homolog, mitochondrial"
-0.262429735497502,20.918336557179,-5.7786993539706,0.000469338307280563,0.033092060423011,0.366063978638846,"KPYR_HUMAN",2,-5.79929496668276,0.00046761615474156,0.0330494008960909,0.222357952350823,"Non-significant",1.48083640879196,"PKLR","Pyruvate kise PKLR"
0.63820660715745,17.0906825397563,5.76584011564734,0.000476105189161145,0.033092060423011,0.351643651946282,"LBP_HUMAN",44,5.76428959863389,0.000486097509759576,0.0330494008960909,0.0409548087535754,"Non-significant",1.48083640879196,"LBP","Lipopolysaccharide-binding protein"
-0.189951168959482,22.4236007065424,-5.82598851528018,0.00044535141143878,0.033092060423011,0.418883082665174,"MMSA_HUMAN",3,-5.95773315588648,0.00039313579734149,0.0330494008960909,-0.00247256304372812,"Non-significant",1.48083640879196,"ALDH6A1","Methylmalote-semialdehyde dehydrogese [acylating], mitochondrial"
-0.213041709865426,20.2651573495786,-5.74600015086599,0.000486757729145876,0.033092060423011,0.32934691548683,"ODBB_HUMAN",10,-5.79221809747346,0.000471288928696517,0.0330494008960909,0.0384426419420976,"Non-significant",1.48083640879196,"BCKDHB","2-oxoisovalerate dehydrogese subunit beta, mitochondrial"
0.187502328140877,19.3539427254174,5.81600757214599,0.000450299175927934,0.033092060423011,0.407762535688297,"SPB8_HUMAN",10,5.88314687047582,0.000426423824955024,0.0330494008960909,0.102326987622977,"Non-significant",1.48083640879196,"SERPINB8","Serpin B8"
-0.192013591234399,18.3323413135407,-5.71006545552067,0.000506727960018445,0.033092060423011,0.288813065870464,"THNS1_HUMAN",10,-5.76933295463637,0.000483385776043435,0.0330494008960909,0.153744702881873,"Non-significant",1.48083640879196,"THNSL1","Threonine synthase-like 1"
0.376195524175166,16.3912643835402,5.97014549694905,0.000380198792874832,0.0329188788164125,0.577866924370686,"YBOX3_HUMAN",1,5.91153136379482,0.000413401854565906,0.0330494008960909,0.183575959980303,"Non-significant",1.48083640879196,"YBX3","Y-box-binding protein 3"
-0.195148969404602,19.8407590537927,-5.65913281886655,0.000536598806315998,0.0334735542582282,0.231030756404942,"AGT2_HUMAN",10,-5.71420610975246,0.000513957549145344,0.0333751183476258,0.14231850167215,"Non-significant",1.47657718562348,"AGXT2","Alanine--glyoxylate aminotransferase 2, mitochondrial"
0.586468152259009,16.7795698217782,5.73136445177227,0.000494784550876346,0.033092060423011,0.312861306949637,"ALDR_HUMAN",2,5.72346310955086,0.000508678083633359,0.0333751183476258,-0.140086070475576,"Non-significant",1.47657718562348,"AKR1B1","Aldo-keto reductase family 1 member B1"
0.445006772940005,17.0263653651013,5.72683568377342,0.000497297819307997,0.033092060423011,0.307753643144308,"DDB2_HUMAN",2,5.72400630129022,0.000508370154675976,0.0333751183476258,-0.0344692549777008,"Non-significant",1.47657718562348,"DDB2","D damage-binding protein 2"
0.457305039257154,17.0854079708619,5.69396292951797,0.000515968603323174,0.033092060423011,0.270587024665232,"PDLI7_HUMAN",7,5.7025821767382,0.000520672777637274,0.0333937664176005,0.0338717680771765,"Non-significant",1.47633459495787,"PDLIM7","PDZ and LIM domain protein 7"
-0.401134908460925,19.0615159627834,-5.70312405460633,0.000510688794584969,0.033092060423011,0.280961028605459,"APOA5_HUMAN",1,-5.65520865323652,0.000549060156129332,0.0340456644658585,-0.07235814280385,"Non-significant",1.46793818532057,"APOA5","Apolipoprotein A-V"
-0.352247324337547,18.5671427539405,-5.65828717669759,0.000537110871450899,0.0334735542582282,0.230068102667502,"CO7_HUMAN",15,-5.65288190528403,0.000550497750747278,0.0340456644658585,0.0185235144401759,"Non-significant",1.46793818532057,"C7","Complement component C7"
-0.345845148097755,23.4591534051699,-5.64101187410079,0.000547690493156766,0.0334735542582282,0.210378871636003,"HMCS2_HUMAN",4,-5.67299915369316,0.000538204136899832,0.0340456644658585,-0.20342150789255,"Non-significant",1.46793818532057,"HMGCS2","Hydroxymethylglutaryl-CoA synthase, mitochondrial"
0.335351364424849,17.9228207717317,5.61211623402659,0.000565903921922069,0.0341845450509901,0.177345065037549,"MFGM_HUMAN",3,5.63863384040022,0.000559392098248822,0.0341887288282662,-0.0646087830937248,"Non-significant",1.46611704641407,"MFGE8","Lactadherin"
0.384125774815299,15.7038823185451,5.51381013856724,0.000633048201858848,0.0343250864389312,0.064014160737619,"ACAP2_HUMAN",4,5.5347181751567,0.000629265675491413,0.0346359340184457,-0.148598583429525,"Non-significant",1.46047309636011,"ACAP2","Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2"
0.277717049703295,17.1659555263272,5.54241181460855,0.000612649429737046,0.0343250864389312,0.0971385750650526,"AGFG1_HUMAN",3,5.58595979085635,0.000593676966903271,0.0346359340184457,-0.351306816588473,"Non-significant",1.46047309636011,"AGFG1","Arf-GAP domain and FG repeat-containing protein 1"
-0.312443087766123,20.3115158635872,-5.55086505153375,0.000606760017871419,0.0343250864389312,0.106904685644178,"BUP1_HUMAN",2,-5.55867307907677,0.00061234380113972,0.0346359340184457,-0.0724233018333003,"Non-significant",1.46047309636011,"UPB1","Beta-ureidopropiose"
-0.264864929366851,22.7714971909372,-5.56121651572896,0.000599632907394495,0.0343250864389312,0.118849054126253,"GATM_HUMAN",9,-5.59396462535365,0.0005883205714635,0.0346359340184457,-0.0407212991358001,"Non-significant",1.46047309636011,"GATM","Glycine amidinotransferase, mitochondrial"
0.296525004401531,19.2138307844025,5.55035004502319,0.000607117035510503,0.0343250864389312,0.106310003975353,"GELS_HUMAN",6,5.59467481826381,0.000587847929603771,0.0346359340184457,-0.201440496797677,"Non-significant",1.46047309636011,"GSN","Gelsolin"
-0.275288423252373,21.2550971867417,-5.50188333869252,0.000641774488115925,0.0343250864389312,0.0501645762880871,"KHK_HUMAN",7,-5.5462884773371,0.000621028846978182,0.0346359340184457,0.100801632825672,"Non-significant",1.46047309636011,"KHK","Ketohexokise"
-0.180338902611723,18.4956791632658,-5.51193557698128,0.000634411032854409,0.0343250864389312,0.0618388274500141,"MAIP1_HUMAN",2,-5.56352518504064,0.00060897770978391,0.0346359340184457,-0.0146100689214279,"Non-significant",1.46047309636011,"MAIP1","m-AAA protease-interacting protein 1, mitochondrial"
0.313135904427682,17.1084406404922,5.52462954118343,0.000625245098693003,0.0343250864389312,0.0765590630255124,"NCEH1_HUMAN",2,5.53209474163787,0.000631149984518661,0.0346359340184457,0.0455499449292738,"Non-significant",1.46047309636011,"NCEH1","Neutral cholesterol ester hydrolase 1"
0.305866479222477,19.2405156096741,5.51463657153441,0.000632448398644222,0.0343250864389312,0.0649730240073714,"RRAS_HUMAN",11,5.51982193048361,0.00064004805885867,0.0346359340184457,-0.138054536782224,"Non-significant",1.46047309636011,"RRAS","Ras-related protein R-Ras"
-0.217955577596978,19.0200584548789,-5.64805824041932,0.000543347707527005,0.0334735542582282,0.21841527004998,"SAT2_HUMAN",1,-5.52641739636511,0.000635249128606808,0.0346359340184457,0.0715672705050743,"Non-significant",1.46047309636011,"SAT2","Thialysine N-epsilon-acetyltransferase"
-0.199222503152754,19.0693504711069,-5.48504870152899,0.00065431790038722,0.0343250864389312,0.0305789917693984,"XDH_HUMAN",28,-5.55288200393719,0.000616388170638348,0.0346359340184457,0.10607556201785,"Non-significant",1.46047309636011,"XDH","Xanthine dehydrogese/oxidase"
-0.312952334897478,25.2829230803914,-5.49046860183178,0.000650250333219182,0.0343250864389312,0.0368892814305601,"ADH1B_HUMAN",2,-5.49764515322182,0.000656479494445187,0.0346581244996557,-0.179573232790899,"Non-significant",1.4601949425306,"ADH1B","All-trans-retinol dehydrogese [D(+)] ADH1B"
0.267869127232402,17.7278750018329,5.59413568599657,0.000577573843362277,0.0343250864389312,0.15672588713232,"TM214_HUMAN",1,5.51013760108736,0.000647167046374153,0.0346581244996557,0.37026448513765,"Non-significant",1.4601949425306,"TMEM214","Transmembrane protein 214"
